index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-17-16:30:02,100,100,100,-89,100,100,-88,-91,100,-82,-74,-91,100,100,100,-92,100,-86,-94,-82,-91,100,-88,-70,100,100,4
1,2022-07-17-16:30:02,100,100,100,-89,100,100,-88,-91,100,-82,-74,-91,100,100,100,-92,100,-86,-94,-82,-91,100,-88,-70,100,100,4
2,2022-07-17-16:30:07,100,100,100,-58,-83,100,-90,100,100,-85,-73,100,100,100,-92,-88,100,-84,100,-80,-83,100,-85,-66,100,100,4
3,2022-07-17-16:30:07,100,100,100,-58,-83,100,-90,100,100,-85,-73,100,100,100,-92,-88,100,-84,100,-80,-83,100,-85,-66,100,100,4
4,2022-07-17-16:30:12,100,100,100,-60,100,100,-89,100,100,-92,-74,-89,100,100,-92,-96,100,-81,-90,-81,-80,100,-88,-74,100,100,4
5,2022-07-17-16:30:12,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,100,100,4
6,2022-07-17-16:30:17,100,100,100,-64,100,100,-84,-95,100,-75,-74,-96,100,100,100,-87,100,-81,-91,-80,-81,100,100,-59,100,100,4
7,2022-07-17-16:30:17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,-81,100,100,-59,100,100,4
8,2022-07-17-16:30:22,100,100,100,-64,100,100,-87,100,100,-75,-74,100,100,100,100,-84,100,-87,100,-80,-80,100,-87,-59,100,100,4
9,2022-07-17-16:30:22,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
10,2022-07-17-16:30:27,100,100,100,-62,100,100,-93,-90,100,-78,-68,-93,100,100,100,-85,100,-80,-88,-80,-82,100,-90,-59,100,100,4
11,2022-07-17-16:30:27,100,100,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,100,-80,100,100,-82,100,100,100,100,100,4
12,2022-07-17-16:30:32,100,100,100,-64,-91,100,-88,100,100,-74,-74,100,100,100,-99,-87,100,-85,-93,-79,-81,100,-88,-59,100,100,4
13,2022-07-17-16:30:32,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,-88,100,100,-85,100,100,100,100,100,4
14,2022-07-17-16:30:37,100,100,100,-59,100,100,-85,-90,100,-76,-67,-91,100,100,100,-85,100,-81,-93,-80,-82,100,-90,-59,100,100,4
