index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-18-10:58:04,100,-89,-76,-89,-66,100,-85,-82,-71,-91,-97,-88,100,100,-70,-85,100,-80,-79,-84,-94,100,-80,-91,100,100,22
1,2022-07-18-10:58:09,100,-85,-84,-92,-66,100,-80,-87,-85,-83,100,-91,100,100,-57,-70,-96,-84,-76,100,-86,100,-82,100,100,100,22
2,2022-07-18-10:58:14,100,100,-78,-90,100,100,-82,100,-78,-84,100,100,100,100,100,100,100,-80,-77,100,100,100,100,100,-94,100,22
3,2022-07-18-10:58:19,100,-82,-82,-92,-69,100,-85,-86,-78,-82,-96,-79,100,100,-56,-71,100,-85,-82,-85,-86,100,-80,-86,-95,100,22
4,2022-07-18-10:58:24,100,-84,-93,-94,-77,100,-92,-83,-88,-84,-96,-85,100,100,-59,-81,100,-90,-78,-85,-87,100,-84,-93,100,100,22
5,2022-07-18-10:58:29,100,-94,-80,-91,-68,100,-81,-83,-79,-76,-94,-80,100,100,-55,-70,100,-81,-78,-85,-84,100,-85,100,100,100,22
6,2022-07-18-10:58:34,100,100,-81,-90,-68,100,-82,-83,-79,100,-90,-80,100,100,100,-72,100,100,-79,-83,-84,100,-87,100,100,100,22
7,2022-07-18-10:58:39,100,-84,-93,-92,-80,100,-81,-83,-78,-77,-96,-81,100,100,-54,-72,100,-80,-78,-86,-88,100,-86,-94,100,100,22
8,2022-07-18-10:58:44,100,-86,-82,-92,-66,100,-80,-83,-77,-86,100,-94,100,100,-52,-70,100,-83,-77,-82,-84,100,-80,-88,100,100,22
9,2022-07-18-10:58:49,100,-84,-92,-90,-78,100,-91,-83,-87,-83,-94,-87,100,100,-59,-79,100,-88,-79,-85,-88,100,-86,100,100,100,22
10,2022-07-18-10:58:54,100,-85,100,-87,100,100,-90,100,-88,-84,100,-85,100,100,-59,-80,100,-88,-78,-87,-87,100,100,100,100,100,22
11,2022-07-18-10:58:59,100,-86,-82,-94,-78,100,-80,-83,-87,-85,100,100,100,100,-53,-73,100,-86,-77,-83,-85,100,-78,-88,100,100,22
12,2022-07-18-10:59:04,100,-84,-80,-91,-68,100,-91,100,-79,-76,-91,-80,100,100,-54,-72,100,-78,-79,-84,-85,100,-92,-84,100,100,22
13,2022-07-18-10:59:09,100,-88,-82,-95,-66,100,-80,-83,-77,-82,100,-80,100,100,-52,-73,100,-88,-77,-83,-85,100,-78,-88,100,-99,22
14,2022-07-18-10:59:14,100,-88,-82,-95,-66,100,-80,-83,-77,-82,100,-92,100,100,-52,-73,100,-86,-77,100,-85,100,-78,-89,100,100,22
15,2022-07-18-10:59:19,100,100,-80,-90,-68,100,-83,-82,-79,-76,-92,-80,100,100,-54,-72,100,-79,-79,-84,-84,100,-90,-85,100,-96,22
16,2022-07-18-10:59:24,100,-83,-92,-92,-66,100,-90,-83,-87,-85,-94,-87,100,100,-58,-80,100,-88,-78,-88,-87,100,-78,-89,100,100,22
17,2022-07-18-10:59:29,100,-83,-81,-91,-69,100,-83,-82,-78,-76,-90,-80,100,100,-54,-72,100,-79,-79,-84,-84,100,-91,-84,100,100,22
18,2022-07-18-10:59:34,100,100,-80,100,-69,100,-83,-82,-79,-76,100,-80,100,100,-54,-72,100,-79,-79,100,-85,100,100,-85,100,100,22
