index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-19-18:31:51,-96,-83,-93,-89,-76,-97,-93,-92,-82,-80,-88,-77,100,-99,-66,-90,-96,-82,-81,-79,-89,100,-77,-87,-94,-95,23
1,2022-07-19-18:31:56,100,-80,-97,-86,-73,100,-97,100,-89,-78,-87,-94,100,100,-63,-78,-91,-82,-79,-81,-98,100,-89,100,100,-95,23
2,2022-07-19-18:32:01,100,-72,-91,-88,-76,100,-91,100,-94,-78,-84,-76,100,100,-72,-80,-96,-75,-83,-87,-97,100,-80,100,100,100,23
3,2022-07-19-18:32:06,100,-86,-88,-87,-64,100,-92,-94,-90,-78,-87,-76,100,100,-76,-79,-96,-78,-80,-85,-88,100,-75,-78,-93,100,23
4,2022-07-19-18:32:11,100,-86,-94,-84,-73,100,-95,-90,-91,-76,-86,-77,100,-99,-70,-75,100,-88,-91,-84,-96,100,100,100,-99,-98,23
5,2022-07-19-18:32:16,100,-81,-86,-87,-73,100,-93,-91,-85,-73,-88,-71,100,100,-73,-84,-97,-82,-92,-82,-97,100,-78,-80,-94,-97,23
6,2022-07-19-18:32:21,100,-84,-91,-91,-68,100,-89,-94,-85,-72,-88,-74,100,100,-79,-79,100,-82,-79,-81,-86,100,-76,-79,100,-97,23
7,2022-07-19-18:32:26,100,-76,-88,-94,-65,100,-92,-91,-84,-79,-94,-71,100,100,-65,-79,-99,-87,-87,100,-87,100,-76,-79,100,100,23
8,2022-07-19-18:32:31,100,-89,100,-94,-72,100,-91,-93,-86,-76,-87,-74,100,100,-64,-76,100,-82,-84,-85,-85,100,-79,-80,100,100,23
9,2022-07-19-18:32:36,100,-89,-88,100,-67,100,-86,-92,-85,-85,-91,-78,100,100,-65,-88,-96,-86,-79,100,-96,100,-81,-85,-98,-97,23
10,2022-07-19-18:32:41,-99,-77,-86,-85,-66,100,-93,-90,-88,-72,-87,-80,100,100,-65,-76,-94,-82,-88,-86,-94,100,-76,-79,100,100,23
11,2022-07-19-18:32:46,100,-88,-87,-86,-70,100,-93,100,-86,-79,-84,-75,100,100,-65,-86,-94,-81,-80,-91,-87,100,-81,-79,100,100,23
12,2022-07-19-18:32:51,100,-75,-87,100,-67,100,100,100,-87,-79,-87,-79,100,100,-65,-76,-94,-84,-80,-84,100,100,-76,-79,100,100,23
13,2022-07-19-18:32:56,-98,-76,-87,-86,-69,100,100,-89,-97,-73,-87,-79,100,100,-65,-79,100,-83,-89,100,-96,100,-76,-86,100,-99,23
14,2022-07-19-18:33:01,100,-75,-87,-93,-70,100,-90,-89,-87,-75,-84,-71,100,100,-63,-75,-94,-78,-89,-85,100,100,-81,-79,100,100,23
15,2022-07-19-18:33:06,100,-77,-87,-86,-67,100,100,-89,-87,-73,-84,-80,100,100,-75,-79,-94,-78,-80,100,100,100,-81,-86,100,100,23
16,2022-07-19-18:33:11,100,-77,-87,-86,-67,100,-96,100,-87,-79,-87,-71,100,100,-76,-76,-98,-78,-90,-85,-87,100,-81,-79,100,100,23
