index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-19-22:18:57,100,100,100,-86,-85,100,-93,-90,100,-69,-88,-86,100,100,-93,-91,100,-91,-89,-94,-85,100,-90,-67,100,100,1
1,2022-07-19-22:19:02,100,100,100,-76,-87,100,100,100,100,-59,-82,-84,100,100,100,-89,100,-89,100,100,-85,100,-91,-76,100,100,1
2,2022-07-19-22:19:07,100,100,100,-78,-87,100,-78,100,100,-66,-91,-78,100,100,-95,-88,100,-89,-85,100,-88,100,-92,-68,100,100,1
3,2022-07-19-22:19:12,100,100,100,-76,-91,100,-85,-93,100,-58,-82,-89,100,100,100,-89,100,100,-94,-89,-85,100,100,-75,100,100,1
4,2022-07-19-22:19:17,100,100,100,-79,100,100,-83,100,100,-56,-89,-79,100,100,100,-88,100,-90,-88,100,-82,100,-83,-71,100,100,1
5,2022-07-19-22:19:22,100,100,100,-78,-96,100,-83,100,100,-63,-87,-77,100,100,-95,-91,100,-88,-83,-95,-90,100,-94,-76,100,100,1
6,2022-07-19-22:19:27,100,100,100,-82,-85,100,-84,100,100,-54,-86,-77,100,100,100,-89,100,-91,-88,-88,-86,100,-85,-73,100,100,1
7,2022-07-19-22:19:32,100,100,100,-74,100,100,-84,-90,100,-54,-88,-88,100,100,100,-88,100,-88,-96,-94,-83,100,-84,-72,100,100,1
8,2022-07-19-22:19:37,100,100,100,-80,-96,100,-78,-91,100,-56,-87,-76,100,100,-93,-88,100,-89,-94,-89,-86,100,-88,-77,100,100,1
9,2022-07-19-22:19:42,100,100,100,-78,100,100,-81,100,100,-55,-84,-77,100,100,100,-91,100,-88,-87,100,-86,100,-86,-73,100,100,1
10,2022-07-19-22:19:47,100,100,100,-73,100,100,-79,-91,100,-58,-86,-77,100,100,100,-89,100,-88,100,-93,-87,100,-87,-64,100,100,1
11,2022-07-19-22:19:52,100,100,100,-80,100,100,-82,100,100,-54,-84,-77,100,100,100,-82,100,-88,-91,100,-87,100,-85,-72,100,100,1
12,2022-07-19-22:19:57,100,100,100,-77,100,100,-81,-90,100,-55,-83,-77,100,100,100,-83,100,-88,-94,-89,-81,100,-85,-72,100,100,1
13,2022-07-19-22:20:02,100,100,100,100,-93,100,-84,-90,100,-61,-86,-77,100,100,100,-82,100,100,-93,-87,-89,100,100,-77,100,100,1
14,2022-07-19-22:20:07,100,100,100,100,-87,100,-79,100,100,-54,-89,-85,100,100,100,-93,100,-88,-89,100,-82,100,-85,-67,100,100,1
15,2022-07-19-22:20:12,100,100,100,-85,-93,100,-83,-90,100,-61,-86,-77,100,100,-94,-83,100,-86,-92,100,-89,100,100,-74,100,100,1
16,2022-07-19-22:20:17,100,100,100,-83,-89,100,-80,-89,100,-58,-87,-76,100,100,100,-84,100,-89,-87,-90,-91,100,-86,-73,100,100,1
17,2022-07-19-22:20:22,100,100,100,-85,-89,100,-82,100,100,-61,-87,-78,100,100,-93,100,100,-92,-93,-90,-83,100,-85,-71,100,100,1
18,2022-07-19-22:20:27,100,100,100,-83,-93,100,-79,-90,100,-54,-86,-85,100,100,-92,-90,100,-89,-95,-89,-87,100,-89,-64,100,100,1
19,2022-07-19-22:20:32,100,100,100,-81,100,100,-79,100,100,-54,-86,-80,100,100,-96,-86,100,-90,-89,-90,-82,100,-90,-74,100,100,1
20,2022-07-19-22:20:37,100,100,100,-78,100,100,-87,100,100,-64,-81,-79,100,100,100,-86,100,-91,-95,100,-89,100,-89,-64,100,100,1
