index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
23,2022-07-19-16:43:27,100,-94,-57,-82,-82,100,-74,-85,-75,-84,-91,-89,100,100,-88,-87,100,-72,-55,100,-94,100,-88,-90,-87,100,29
24,2022-07-19-16:43:32,100,-84,-62,-84,-82,100,-72,-72,-80,-92,-98,-89,100,100,-83,-91,100,-71,-53,100,100,100,100,-88,-88,100,29
25,2022-07-19-16:43:37,100,100,-57,-82,-82,100,-74,100,-75,-84,100,-89,100,100,-88,100,100,-72,-55,100,100,100,-88,100,100,100,29
26,2022-07-19-16:43:42,100,-84,-62,-84,-82,100,-72,-73,-80,-84,-92,-90,100,100,-82,-92,100,-71,-53,100,100,100,100,-88,-91,100,29
27,2022-07-19-16:43:47,100,-93,-79,-84,-84,100,-75,-76,-85,-92,-94,-84,100,100,-78,-87,100,-73,-68,-92,-94,100,-94,-89,-95,100,29
28,2022-07-19-16:43:52,100,-93,-57,-82,-82,100,-74,-85,-75,-84,-92,-91,100,100,-87,-95,100,-72,-55,-93,-94,100,-88,-90,-88,100,29
29,2022-07-19-16:43:57,100,100,-57,100,-82,100,-74,-76,-75,-91,-96,-90,100,100,-79,100,100,-72,-68,100,-94,100,100,-92,-94,100,29
30,2022-07-19-16:44:02,100,-96,-57,100,-82,100,-75,-85,-75,-84,-91,-90,100,100,-79,-88,100,-72,-55,-93,-93,100,100,100,-87,100,29
31,2022-07-19-16:44:07,100,-84,-62,-84,-82,100,-72,-73,-79,-91,-92,-89,100,100,-82,100,100,-71,-53,100,-95,100,-88,-88,-91,100,29
32,2022-07-19-16:44:12,100,-94,-79,100,-84,100,-75,-76,-85,-91,-94,-84,100,100,-79,-87,100,-73,-68,100,-94,100,-95,-88,-94,100,29
33,2022-07-19-16:44:17,100,100,-80,-84,-84,100,-74,-76,-86,-92,100,-84,100,100,-78,100,100,-73,-68,-91,100,100,-95,100,100,100,29
34,2022-07-19-16:44:22,100,-94,-79,-84,-84,100,-75,-76,-86,-92,-95,-85,100,100,-79,-87,100,-73,-68,-93,-94,100,100,-89,-94,100,29
35,2022-07-19-16:44:27,100,-94,-57,-82,-82,100,-74,-85,-75,-84,-91,-90,100,100,-88,-87,100,-73,-55,-93,-95,100,-88,100,-88,100,29
36,2022-07-19-16:44:32,100,-85,-62,-84,-82,100,-72,-72,-79,-92,-92,-89,100,100,-83,-92,100,-71,-53,100,100,100,-88,-88,-92,100,29
37,2022-07-19-16:44:37,100,-84,-62,-84,-82,100,-72,-72,-78,-93,100,-89,100,100,-82,-91,100,-71,-53,100,100,100,100,-88,100,100,29
38,2022-07-19-16:44:42,100,100,-57,-83,-82,100,-72,-72,-80,-84,-92,-90,100,100,-82,-94,100,-72,-53,100,100,100,-88,100,-90,100,29
39,2022-07-19-16:44:47,100,-95,-79,-83,-83,100,-76,-73,-86,-92,-93,-85,100,100,-82,100,100,-73,-68,100,-93,100,-95,-89,-94,100,29
40,2022-07-19-16:44:52,100,-95,-57,-82,-82,100,-74,-85,-75,-84,-92,-90,100,100,-87,-87,100,-72,-55,100,100,100,-88,100,-88,100,29
41,2022-07-19-16:44:57,100,100,-57,-82,-82,100,-74,-85,-75,-84,-92,-91,100,100,-88,100,100,-72,-55,100,100,100,-88,-91,-88,100,29
42,2022-07-19-16:45:02,100,-96,-79,100,-83,100,-75,-76,-85,-92,-95,-84,100,100,-79,-87,100,-73,-68,-94,-93,100,-94,100,-95,100,29
43,2022-07-19-16:45:07,100,100,-62,-83,-82,100,-72,-73,-80,-84,-92,-90,100,100,-83,100,100,-71,-53,100,100,100,-88,-91,-92,100,29
44,2022-07-19-16:45:12,100,-96,-76,-83,-84,100,-75,-76,-85,-91,-94,-84,100,100,-79,-87,100,-73,-68,100,-94,100,100,-88,-95,100,29
45,2022-07-19-16:45:17,100,-95,-79,100,-84,100,-75,-76,-86,-91,-96,-84,100,100,-79,-88,100,-73,-68,100,-92,100,-94,100,-94,100,29
46,2022-07-19-16:45:22,100,-85,-62,-84,-82,100,-72,-73,-79,100,100,-90,100,100,-82,100,100,-71,-53,100,-95,100,100,-88,-92,100,29
47,2022-07-19-16:45:27,100,-95,-57,-84,-82,100,-74,-85,-86,-90,-95,-90,100,100,-87,-87,100,-73,-55,-93,-96,100,-88,100,-94,100,29
48,2022-07-19-16:45:32,100,-85,-62,-84,-81,100,-72,-73,-82,-94,-91,-91,100,100,-81,-95,100,-71,-53,100,100,100,-88,-89,-89,100,29
49,2022-07-19-16:45:37,100,-84,-62,-84,-82,100,-72,-73,-79,-93,100,-90,100,100,-81,100,100,-72,-53,-94,100,100,100,-89,-93,100,29
50,2022-07-19-16:45:42,100,100,-57,-82,-82,100,-75,-80,-75,-83,-91,-90,100,100,-85,100,100,-72,-55,100,100,100,-88,100,-88,100,29
51,2022-07-19-16:45:47,100,-84,-62,-84,-82,100,-72,-73,-80,-91,100,-90,100,100,-83,100,100,-71,-53,100,100,100,100,-88,-90,100,29
52,2022-07-19-16:45:52,100,-93,-57,-82,-82,100,-74,-85,-75,-84,-96,-91,100,100,-78,-87,100,-72,-55,100,-95,100,-89,100,-88,100,29
53,2022-07-19-16:45:57,100,100,-57,-82,-82,100,-74,-85,-75,-84,-92,-90,100,100,-87,-94,100,-72,-55,100,100,100,-87,-90,-88,100,29
54,2022-07-19-16:46:02,100,100,-79,100,-83,100,-75,-76,-86,-92,-94,-84,100,100,-78,-88,100,-73,-68,100,-94,100,-95,100,-96,100,29
55,2022-07-19-16:46:07,100,100,-57,-82,-82,100,-74,-85,-75,-84,-92,-90,100,100,-88,-87,100,-72,-55,100,-94,100,-88,-91,-87,100,29
56,2022-07-19-16:46:12,100,-85,-80,-84,-84,100,-72,-72,-85,-93,-94,-85,100,100,-83,-86,100,-73,-53,100,100,100,-88,100,-92,100,29
57,2022-07-19-16:46:17,100,-95,-78,-98,-83,100,-75,-76,-85,-92,-94,-84,100,100,-79,-87,100,-73,-68,100,-94,100,-94,100,100,100,29
58,2022-07-19-16:46:22,100,-84,-64,-84,-82,100,-72,-72,-79,100,-96,-89,100,100,-83,-91,100,-71,-53,100,-94,100,100,100,-92,100,29
59,2022-07-19-16:46:27,100,-94,-80,-84,-83,100,-75,-76,-86,-91,-95,-84,100,100,-80,-88,100,-73,-66,-93,-93,100,100,-88,-93,100,29
