index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-19-21:26:58,100,100,100,-80,-90,100,-93,-91,100,-80,-57,-80,100,100,-96,-85,100,-85,-85,-82,-72,100,-85,-69,100,100,7
1,2022-07-19-21:27:03,100,100,100,-66,100,100,-86,-90,100,-65,-52,-88,100,100,-96,-91,100,-88,-86,-87,-73,100,-77,-68,100,100,7
2,2022-07-19-21:27:08,100,100,100,-71,-88,100,-89,100,100,-65,-58,-87,100,100,100,-91,100,-88,100,-81,-77,100,-82,-70,100,100,7
3,2022-07-19-21:27:13,100,100,100,-63,100,100,-89,100,100,-73,-52,-91,100,100,-97,-94,100,-96,-85,-83,-77,100,-84,-70,100,100,7
4,2022-07-19-21:27:18,100,100,100,-68,100,100,-88,-91,100,-67,-55,-86,100,100,-90,-89,100,-86,-85,-86,-87,100,-80,-70,100,100,7
5,2022-07-19-21:27:23,100,100,100,-63,100,100,-83,100,100,-66,-52,-77,100,100,100,-85,100,100,-85,-88,-73,100,-78,-68,100,100,7
6,2022-07-19-21:27:28,100,100,100,-67,100,100,-87,-89,100,-75,-52,-90,100,100,-95,-85,100,-86,-86,100,-73,100,-88,-74,100,100,7
7,2022-07-19-21:27:33,100,100,100,-68,-92,100,-82,100,100,-67,-52,-84,100,100,100,-83,100,-87,-89,-83,-71,100,-83,-68,100,100,7
8,2022-07-19-21:27:38,100,100,100,-67,-92,100,-83,-87,100,-66,-53,-81,100,100,-93,-81,100,-88,-90,-84,-87,100,-82,-69,100,100,7
9,2022-07-19-21:27:43,100,100,100,-70,100,100,-82,-88,100,-66,-53,-80,100,100,-89,-87,100,100,-89,-82,-87,100,-84,-72,100,100,7
10,2022-07-19-21:27:48,100,100,100,-67,100,100,-84,100,100,-74,-53,-79,100,100,-91,-85,100,100,-99,-89,-71,100,-84,-72,100,100,7
11,2022-07-19-21:27:53,100,100,100,-76,100,100,-90,-89,100,-66,-53,-82,100,100,100,-84,100,-93,-97,-83,-73,100,-79,-72,100,100,7
12,2022-07-19-21:27:58,100,100,100,-66,100,100,-84,-91,100,-67,-58,-82,100,100,-95,-83,100,100,-87,-87,-73,100,-79,-72,100,100,7
13,2022-07-19-21:28:03,100,100,100,-66,100,100,-84,100,100,-67,-58,-80,100,100,-96,-91,100,100,-84,-89,-71,100,-83,-69,100,100,7
14,2022-07-19-21:28:08,100,100,100,-75,-89,100,-84,-87,100,-67,-51,-80,100,100,100,-90,100,-91,-97,100,-86,100,-83,-69,100,100,7
15,2022-07-19-21:28:13,100,100,100,-67,100,100,-89,-88,100,-74,-53,-80,100,100,100,-83,100,-91,-88,-83,-86,100,-78,-72,100,100,7
