index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
10,2022-07-18-11:34:59,-90,-71,-87,-91,-57,-90,-83,-80,-72,-80,-90,-88,-94,100,-67,-91,-88,-66,-73,-84,-89,100,-79,-88,-81,-88,25
11,2022-07-18-11:35:04,100,-71,-87,-91,-58,-88,-84,-81,-74,-79,-89,100,100,100,-66,-91,100,-66,-73,100,-89,100,-79,100,-82,-87,25
12,2022-07-18-11:35:09,-94,-70,-85,-89,-56,-89,100,-83,-72,-81,-95,-88,100,100,-80,-90,-85,-69,-74,-83,-87,100,-80,-89,-82,-85,25
13,2022-07-18-11:35:14,-90,-72,-87,-90,-58,-90,-83,-81,-73,-78,-90,-93,100,100,-69,-90,100,-66,-80,-86,-88,100,-79,100,-91,-86,25
14,2022-07-18-11:35:19,100,-69,-87,-91,-57,-90,-82,-82,-72,-81,100,-88,-99,100,-76,-91,100,-67,-79,-83,-89,100,-84,100,-83,-85,25
15,2022-07-18-11:35:24,-93,-69,-86,-87,-56,-89,-92,-83,-72,-82,-95,-88,100,100,-76,-91,-87,-69,-76,-83,-88,100,-79,100,-83,-85,25
16,2022-07-18-11:35:29,100,-66,-89,-89,-59,-92,-85,-86,-89,-85,100,-94,100,100,-68,-89,100,-71,-80,-87,-90,100,-83,100,-90,100,25
17,2022-07-18-11:35:34,-95,-69,-87,-87,-57,-89,-92,-82,-71,-82,-93,-88,-95,100,-76,-92,-87,-70,-76,-84,-88,100,-79,100,-83,-85,25
18,2022-07-18-11:35:39,-91,-66,-90,-89,-59,-86,-84,-85,-87,-85,-88,-94,100,100,-69,-90,100,-67,-80,100,-90,100,-83,100,-83,-96,25
19,2022-07-18-11:35:44,100,-66,-88,-88,-59,-92,-83,-86,-86,-85,100,-94,100,100,-68,-89,100,-71,-80,-86,-89,100,-83,100,-89,-95,25
20,2022-07-18-11:35:49,-90,-72,-87,-88,-57,100,-83,-82,-76,-79,-90,100,100,100,-67,-93,-91,-67,-73,100,-88,100,-78,-87,-81,-85,25
21,2022-07-18-11:35:54,100,-66,-90,-89,-59,-91,-83,-86,-91,-85,-100,-94,100,100,-69,-89,100,-71,-80,-86,-91,100,-84,100,-90,-86,25
22,2022-07-18-11:35:59,100,-70,-86,-87,-57,-88,-90,-80,-72,-81,-88,-87,-95,100,-66,-91,-88,-69,-76,-83,-88,100,-78,-89,-83,-85,25
23,2022-07-18-11:36:04,-92,-69,-88,-89,-57,-86,-83,-81,-74,-80,-89,-96,100,100,-66,-92,100,-66,-73,100,-89,100,-78,100,-83,-87,25
24,2022-07-18-11:36:09,100,-70,-87,100,-57,100,-90,-83,-72,-82,100,100,100,100,-76,-91,-87,-70,-77,-84,-88,100,-80,100,-84,-86,25
25,2022-07-18-11:36:14,-91,-70,-88,-88,-57,100,-83,-81,-74,-79,-89,-93,100,100,-67,100,-86,-66,-73,-84,-88,100,-78,-92,-82,-87,25
26,2022-07-18-11:36:19,100,-66,-88,-88,-59,-94,-84,-85,-90,-84,-89,-92,100,100,-69,-90,100,-71,-80,-86,-90,100,-84,-88,-84,-87,25
27,2022-07-18-11:36:24,100,-70,-88,-85,-57,-84,-90,-83,-71,-80,-95,-88,100,100,-76,100,-89,-68,-75,-84,-86,100,-81,-88,-83,-91,25
28,2022-07-18-11:36:29,100,-66,-87,-88,-60,100,-82,100,-89,-84,100,-94,100,100,-69,-89,100,-72,-80,-86,-93,100,-85,100,-89,100,25
29,2022-07-18-11:36:34,100,-69,-87,-85,-56,100,-87,-83,-71,-82,100,-87,100,100,-76,-88,-85,-69,-75,-85,-87,100,-80,100,-88,-85,25
30,2022-07-18-11:36:39,-90,-70,-90,-87,-58,-86,-82,-80,-75,-80,-91,-87,100,100,-67,-90,-85,-67,-73,-85,-89,100,-80,-88,-82,-86,25
31,2022-07-18-11:36:44,100,-66,-88,-89,-60,-91,-83,-86,-85,-85,100,-93,100,100,-69,-89,-94,-72,-80,-86,-92,100,-85,100,-90,-86,25
32,2022-07-18-11:36:49,-91,-73,100,100,-58,-86,-82,-81,100,-80,-91,100,100,100,100,100,-92,-68,-73,100,-88,100,-80,-88,-82,-85,25
33,2022-07-18-11:36:54,-90,-66,-90,-89,-60,-91,-83,-86,-85,-85,100,-93,100,100,-69,-91,-98,-72,-80,-85,-88,100,-84,-88,-90,-85,25
34,2022-07-18-11:36:59,100,-71,-87,-86,-56,-89,-89,-83,-74,-82,-96,-88,100,100,-78,-89,-86,-68,-76,-85,-88,100,-80,100,-82,-84,25
35,2022-07-18-11:37:04,-92,-72,-89,-89,-57,-86,-83,-80,-76,-80,-91,100,100,100,-66,-90,-91,-67,-73,100,-89,100,-78,-88,-82,-85,25
36,2022-07-18-11:37:09,100,-68,100,-85,-56,100,100,100,-72,-82,100,-87,100,100,-76,-89,100,-68,-75,100,-88,100,100,100,-83,100,25
37,2022-07-18-11:37:14,100,-70,-89,-87,-57,-86,-82,-80,-72,-80,-91,-87,100,100,-66,-91,-86,-67,-75,-84,-90,100,-80,-90,-84,-86,25
38,2022-07-18-11:37:19,-90,-66,-89,-89,-60,-90,-83,-85,-74,-85,-90,-93,-92,100,-69,-90,100,-72,-80,-86,-93,100,-84,-88,-90,-88,25
39,2022-07-18-11:37:24,100,-72,-88,-90,-55,100,-89,-84,-71,-81,-99,-89,-96,100,-76,-88,-86,-69,-75,-85,-86,100,-80,100,-83,-86,25
40,2022-07-18-11:37:29,100,-68,100,-93,-60,-93,-82,-82,-68,100,100,100,100,100,-86,100,100,-70,-74,100,-92,100,-80,100,-81,-87,25
41,2022-07-18-11:37:34,100,-68,-88,-93,-56,-93,-82,-84,-71,-86,100,-97,100,100,-77,-86,-86,-68,-79,-83,-88,100,-79,100,-83,-101,25
42,2022-07-18-11:37:39,100,-71,-89,-90,-57,-85,-82,-80,-74,-80,-90,-90,-96,100,-79,-93,-92,-67,-73,-90,-90,100,-79,-88,-82,-85,25
43,2022-07-18-11:37:44,-91,-67,-90,-88,-60,-90,-82,-86,-87,-85,-89,-94,100,100,-70,-90,100,-71,-79,-85,-92,100,-85,-87,-89,-85,25
44,2022-07-18-11:37:49,100,-66,100,100,-60,-91,-82,100,100,-85,100,-95,100,100,-70,100,100,-71,-78,100,-92,100,-85,100,100,100,25
45,2022-07-18-11:37:54,-92,-70,-89,-89,-60,-86,-83,-80,-88,-88,-89,-91,100,100,-70,-90,-96,-71,-78,-87,100,100,-85,-91,-89,-85,25
46,2022-07-18-11:37:59,100,-68,-90,-86,-56,-89,-87,-84,-71,-82,100,-86,100,100,-76,-88,-88,-68,-75,-87,-87,100,-80,-90,-83,-85,25
47,2022-07-18-11:38:04,-92,-70,-88,-89,-57,-90,-81,-80,-72,-80,-90,-93,100,100,-66,-91,-92,-66,-73,-85,-89,100,-80,-87,-84,-86,25
48,2022-07-18-11:38:09,-92,-70,-88,-89,-57,100,-82,-80,-72,100,-90,100,100,100,-66,-90,-92,-66,-73,100,100,100,-80,-86,-84,100,25
49,2022-07-18-11:38:14,100,-68,-88,-88,-56,100,-81,-83,-71,-80,100,-86,100,100,-77,-88,-87,-68,-75,-84,-87,100,-81,-91,-84,-86,25
50,2022-07-18-11:38:19,100,-66,-90,-89,-60,-85,-82,-85,-72,-86,-89,-93,100,-94,-69,-90,-91,-71,-79,-86,-94,100,-85,-88,-88,-87,25
51,2022-07-18-11:38:24,100,-68,-88,-88,-56,100,-89,-84,-72,-82,100,-86,100,100,-77,-88,100,-68,-75,-85,-88,100,-80,100,-83,-86,25
52,2022-07-18-11:38:29,100,-68,-88,-86,-56,100,-87,-84,-72,-82,100,-86,100,100,-77,-88,-87,-68,-75,100,-88,100,-80,-92,-83,-87,25
53,2022-07-18-11:38:34,100,-66,-89,-89,-59,-92,-84,-85,-88,-85,-100,-94,100,100,-71,-90,100,-71,-80,-86,-92,100,-85,100,-88,100,25
54,2022-07-18-11:38:39,-90,-71,-89,-87,-57,-90,-84,-80,-72,-83,100,-92,-100,100,-66,-88,-87,-68,-73,-84,100,100,-80,100,-83,-86,25
55,2022-07-18-11:38:44,-91,-66,-90,-89,-59,-86,-83,-81,-89,-85,-90,-93,100,100,-69,-90,-93,-71,-80,-86,-91,100,-84,-87,-88,-84,25
56,2022-07-18-11:38:49,100,-67,-89,-88,-59,-91,-83,-85,-87,-86,100,-95,100,100,-70,-90,100,-71,-80,-86,-93,100,-84,100,-88,100,25
57,2022-07-18-11:38:54,-92,-71,-87,-88,-57,-87,-83,-81,-72,-80,-90,100,100,100,-67,-91,100,-67,-73,100,-89,100,-79,100,-83,-87,25
58,2022-07-18-11:38:59,100,-66,-90,-89,-56,-91,-83,-86,-72,-84,100,-92,100,100,-69,-89,100,-71,-80,-84,-92,100,-84,100,-83,100,25
59,2022-07-18-11:39:04,100,-70,-88,-88,-57,-88,-83,-80,-73,-80,-90,-87,100,100,-77,-91,-87,-68,-73,-85,-88,100,-79,-88,-82,-86,25
