index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
45,2022-07-18-11:13:41,100,-76,-82,-83,-61,100,-83,-88,-76,-80,-93,-90,100,100,-52,-76,-87,-75,-79,-83,-90,100,-80,100,-93,-90,23
46,2022-07-18-11:13:46,-92,-68,-83,-87,-65,100,-84,-84,-79,-80,-96,-91,100,100,-55,-74,-90,-83,-79,-82,-88,100,-86,-88,100,-89,23
47,2022-07-18-11:13:51,100,-77,100,-93,-71,100,-87,100,-93,-87,100,-88,100,100,-60,-89,100,-85,-92,-89,100,100,-85,100,-94,100,23
48,2022-07-18-11:13:56,-92,-68,-83,-87,100,100,-84,-84,100,-80,100,-91,100,100,-55,-74,-90,-84,100,-82,-88,100,100,100,100,100,23
49,2022-07-18-11:14:01,100,-76,-83,-94,-71,100,-87,-96,-93,-87,100,-88,100,100,-59,-89,-90,-85,-92,-88,-89,100,-84,100,-94,-90,23
50,2022-07-18-11:14:06,100,-76,-82,-83,-61,100,-83,-88,-76,-80,-92,-90,100,100,-52,-76,-87,-75,-79,-83,-90,100,-80,-87,-97,-89,23
51,2022-07-18-11:14:11,-92,-68,-84,-88,-65,100,-84,-85,-78,-80,100,-91,100,100,-55,-74,-90,-84,-79,-82,-88,100,-86,100,100,-90,23
52,2022-07-18-11:14:16,100,-77,-82,-83,-61,100,-83,-89,-76,-78,-92,-90,100,100,100,-76,-87,100,-79,-83,100,100,100,-88,100,-90,23
53,2022-07-18-11:14:21,100,-68,-83,-88,-65,100,-83,-85,-79,-80,-91,-91,100,100,-55,-74,-90,-84,-80,-83,-89,100,100,-88,100,-89,23
54,2022-07-18-11:14:26,-93,-77,-84,-94,-70,100,-86,-84,-91,-87,100,-88,100,100,-60,-89,-89,-86,-92,-88,-89,100,-85,100,-97,100,23
55,2022-07-18-11:14:31,100,-76,-82,-83,-62,100,-83,-89,-76,-80,-92,-89,100,100,-52,-76,100,-74,-79,-84,-90,100,-80,-88,-94,-90,23
56,2022-07-18-11:14:36,100,100,-82,-83,-61,100,100,-89,-91,-80,-92,-90,100,100,-52,-89,100,-85,-80,100,-90,100,100,100,-93,100,23
57,2022-07-18-11:14:41,100,-76,-82,-94,-62,100,-83,-89,-76,-80,-93,-90,100,100,-53,-76,-88,-85,-79,-83,-90,100,-80,-89,-95,-89,23
58,2022-07-18-11:14:46,100,-68,-84,-88,-65,100,-84,-84,-78,-80,-93,-91,100,100,-55,-74,-89,-86,-78,-82,-88,100,-86,-87,-97,-90,23
59,2022-07-18-11:14:51,-92,-76,-83,-94,-70,100,-86,-95,-90,-87,100,-88,100,100,-60,-89,-90,-86,-91,-88,100,100,-85,-98,-96,-90,23
