index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-17-22:26:01,100,-96,-94,-85,-93,100,-86,-91,100,-83,-76,-76,100,100,-90,-84,100,-88,-92,-53,-71,100,-79,-82,100,100,12
1,2022-07-17-22:26:06,100,100,-94,-79,-89,100,-84,-90,100,-82,-75,-82,100,100,-88,-80,100,-85,-83,-54,-63,100,-74,-90,100,100,12
2,2022-07-17-22:26:11,100,100,100,-84,-90,100,-87,100,100,-90,-82,-91,100,100,-89,-80,100,-92,-90,-80,-70,100,-88,-86,100,100,12
3,2022-07-17-22:26:16,100,100,100,-85,-91,100,-83,-89,100,-88,-82,-80,100,100,-90,-82,100,100,-91,100,-74,100,-86,-85,100,100,12
4,2022-07-17-22:26:21,100,100,100,-78,-94,100,-82,-88,100,-84,-82,-89,100,100,-89,-82,100,-91,-92,-66,-66,100,-89,-91,100,100,12
5,2022-07-17-22:26:26,100,100,100,-82,-85,100,-84,-86,100,-85,-74,-78,100,100,-89,-81,100,-81,-92,-56,-63,100,-78,-82,100,100,12
6,2022-07-17-22:26:31,100,100,100,-83,-85,100,-82,-90,100,-84,-73,-80,100,100,-89,-80,100,-83,-82,-59,-64,100,-76,-82,100,100,12
7,2022-07-17-22:26:36,100,100,100,-82,100,100,-82,-89,100,-84,-73,-81,100,100,100,-79,100,-83,100,-59,-64,100,-76,-92,100,100,12
8,2022-07-17-22:26:41,100,100,100,-83,-84,100,-84,-86,100,-85,-73,-79,100,100,-88,-79,100,-81,-82,-55,-62,100,-76,-82,100,100,12
9,2022-07-17-22:26:46,100,100,100,-84,-98,100,-84,-89,100,-83,-82,-81,100,100,-90,-82,100,-90,-92,-66,-66,100,-86,-85,100,100,12
10,2022-07-17-22:26:51,100,100,-94,-84,-94,100,-84,-85,100,-90,-75,-82,100,100,-88,-83,100,-80,-90,-60,-66,100,-77,-80,100,100,12
11,2022-07-17-22:26:56,100,100,100,-85,-84,100,-85,-86,-101,-89,-74,-76,100,100,-90,-82,100,-82,100,-53,-64,100,-76,-82,100,100,12
12,2022-07-17-22:27:01,100,100,100,-78,-93,100,-87,100,100,-89,-82,-90,100,100,-90,-81,100,-89,-92,-76,-68,100,-87,-96,100,100,12
13,2022-07-17-22:27:06,100,100,100,-84,-84,100,-83,-88,100,-82,-75,-80,100,100,-89,-81,100,-83,-83,-57,-65,100,-75,-83,100,100,12
14,2022-07-17-22:27:11,100,100,100,-78,-92,100,-88,-88,100,-89,-82,-80,100,100,-89,-81,100,-89,-92,-77,-68,100,-86,-90,100,100,12
15,2022-07-17-22:27:16,100,100,100,-78,100,100,-88,100,100,-88,-83,-91,100,100,-89,-81,100,-90,-92,-76,-68,100,-86,100,100,100,12
16,2022-07-17-22:27:21,100,100,100,-84,100,100,-83,-88,100,-82,-74,-80,100,100,-89,-81,100,-83,-84,-57,-65,100,-76,-91,100,100,12
17,2022-07-17-22:27:26,100,100,100,-78,-85,100,-84,100,100,-90,-83,-92,100,100,-89,-81,100,-90,-92,-75,-68,100,-77,100,100,100,12
18,2022-07-17-22:27:31,100,100,100,-84,-84,100,-82,-90,100,-82,-74,-80,100,100,-89,-81,100,-80,-94,-54,-63,100,-75,-83,100,100,12
19,2022-07-17-22:27:36,100,100,100,-84,100,100,-82,-89,100,-82,-74,-80,100,100,-90,-81,100,-83,-83,-57,-65,100,-75,-91,100,100,12
20,2022-07-17-22:27:41,100,100,-95,-85,-84,100,-83,-86,100,-87,-74,-78,100,100,-90,-81,100,-80,-94,-54,-64,100,-76,-83,100,100,12
21,2022-07-17-22:27:46,100,100,100,-83,100,100,-83,-89,100,-83,-74,-79,100,100,-90,-81,100,-83,-84,-58,-65,100,-75,-82,100,100,12
22,2022-07-17-22:27:51,100,100,100,-83,-84,100,-84,-86,100,-84,-75,-78,100,100,-89,-82,100,-80,-92,-55,-69,100,-77,-82,100,100,12
23,2022-07-17-22:27:56,100,100,100,-83,-84,100,-84,-87,100,-84,-75,-77,100,100,-90,-81,100,-80,100,-54,-63,100,-77,-83,100,100,12
24,2022-07-17-22:28:01,100,100,100,-78,-94,100,-86,100,100,-91,-82,-93,100,100,-89,-81,100,-89,100,-75,-69,100,-87,100,100,100,12
25,2022-07-17-22:28:06,100,100,-97,-83,-85,100,-85,-86,100,-85,-75,-78,100,100,-89,-82,100,-81,100,-55,-63,100,-77,-82,100,100,12
26,2022-07-17-22:28:11,100,100,100,-83,100,100,-82,-89,100,-83,-74,-80,100,100,-90,-80,100,-88,-93,-75,-70,100,-75,100,100,100,12
27,2022-07-17-22:28:16,100,100,100,-78,100,100,-87,100,100,-90,-82,-92,100,100,-89,-82,100,-90,-92,-76,-69,100,-87,100,100,100,12
28,2022-07-17-22:28:21,100,100,100,-84,100,100,-82,-89,100,-83,-74,-80,100,100,-90,-81,100,-83,-83,-58,-65,100,-75,-92,100,100,12
29,2022-07-17-22:28:26,100,100,100,-78,-93,100,-87,100,100,-90,-82,-91,100,100,-89,-82,100,-89,-93,-75,-69,100,-86,-95,100,100,12
30,2022-07-17-22:28:31,100,100,100,-83,-84,100,-84,-86,100,-84,-74,-78,100,100,-90,-81,100,-80,-92,-55,-63,100,-77,-83,100,100,12
31,2022-07-17-22:28:36,100,100,100,-83,100,100,-82,-89,100,-83,-74,-80,100,100,-90,-81,100,-83,-83,-58,-65,100,-76,-91,100,100,12
32,2022-07-17-22:28:41,100,100,100,-82,-85,100,-84,-86,100,-84,-75,-80,100,100,100,-83,100,-81,100,-55,-63,100,-77,-82,100,100,12
33,2022-07-17-22:28:46,100,100,-96,-84,100,100,-82,-89,100,-84,-75,-80,100,100,-90,-81,100,-83,-84,-60,-65,100,-75,-90,100,100,12
34,2022-07-17-22:28:51,100,100,100,-78,-94,100,-87,-89,100,-90,-82,-90,100,100,-89,-81,100,-89,-92,-75,-69,100,-85,100,100,100,12
35,2022-07-17-22:28:56,100,100,-95,-85,-85,100,-83,-86,100,-85,-74,-80,100,100,-90,-80,100,-80,-95,-55,-63,100,-77,-83,100,100,12
36,2022-07-17-22:29:01,100,100,100,-78,100,100,100,100,100,-90,-82,-91,100,100,-88,-81,100,-89,-92,-80,-69,100,100,100,100,100,12
37,2022-07-17-22:29:06,100,100,100,-85,-83,100,-84,-86,100,-88,-74,-80,100,100,-90,-82,100,-80,-93,-54,-63,100,-78,-83,100,100,12
38,2022-07-17-22:29:11,100,100,100,-86,-84,100,-83,-89,100,-83,-74,-81,100,100,-91,-80,100,-84,-84,-57,-66,100,-75,-93,100,100,12
39,2022-07-17-22:29:16,100,100,100,-78,-93,100,-86,-88,100,-90,-82,-90,100,100,-88,-82,100,-90,-92,-75,-69,100,-87,100,100,100,12
40,2022-07-17-22:29:21,100,100,100,-87,100,100,-82,100,100,-83,-74,-81,100,100,-90,-80,100,-84,100,-76,100,100,-76,100,100,100,12
41,2022-07-17-22:29:26,100,100,100,-78,-94,100,-82,-90,100,-91,-83,-91,100,100,-90,-82,100,-84,-92,-76,-70,100,-86,100,100,100,12
42,2022-07-17-22:29:31,100,100,-95,-86,-83,100,-84,-86,100,-83,-75,-78,100,100,-89,-81,100,-81,100,-54,-63,100,-78,-83,100,100,12
43,2022-07-17-22:29:36,100,100,100,-86,-84,100,-82,-90,100,-83,-74,-81,100,100,-90,-79,100,-84,-83,-57,-66,100,-75,-82,100,100,12
44,2022-07-17-22:29:41,100,100,100,-85,100,100,-82,100,100,-83,100,-79,100,100,100,100,100,100,-84,-57,-66,100,-75,-82,100,100,12
45,2022-07-17-22:29:46,100,100,-97,-87,-84,100,-82,-89,100,-84,-74,-81,100,100,-90,-81,100,-80,-83,-57,-66,100,-75,-83,100,100,12
46,2022-07-17-22:29:51,100,100,100,-78,-93,100,-86,-88,100,-91,-82,-90,100,100,-89,-82,100,-90,-91,-73,-69,100,-86,-94,100,100,12
47,2022-07-17-22:29:56,100,100,-97,-82,-84,100,-84,-86,100,-92,-74,-78,100,100,-91,-80,100,-80,100,-55,-62,100,-78,-82,100,100,12
48,2022-07-17-22:30:01,100,100,100,-82,-85,100,-84,100,-98,-84,100,-78,100,100,-90,-80,100,100,100,-55,-62,100,100,-83,100,100,12
49,2022-07-17-22:30:06,100,100,100,-83,-85,100,-84,100,100,-93,-74,-92,100,100,-89,-82,100,-89,-91,-55,-69,100,-77,-94,100,100,12
50,2022-07-17-22:30:11,100,100,-95,-83,-85,100,-82,-89,-102,-84,-73,-80,100,100,-89,-79,100,-83,-83,-60,-64,100,-75,-83,100,100,12
51,2022-07-17-22:30:16,100,100,100,-77,-93,100,-87,-89,100,-92,-83,-93,100,100,-89,-80,100,-89,-92,-68,-69,100,-87,100,100,100,12
52,2022-07-17-22:30:21,100,100,100,-78,-94,100,100,100,100,-95,-82,-91,100,100,-89,-81,100,-89,-92,-68,-70,100,-87,-95,100,100,12
53,2022-07-17-22:30:26,100,100,100,-83,100,100,-82,-89,100,-94,-82,-80,100,100,-90,-82,100,-83,-82,-60,-64,100,-75,100,100,100,12
54,2022-07-17-22:30:31,100,100,100,-82,-94,100,-83,-85,100,-84,-74,-78,100,100,-89,-80,100,-80,-92,-55,-62,100,-78,-83,100,100,12
55,2022-07-17-22:30:36,100,100,100,-83,-85,100,-82,-89,100,-84,-73,-80,100,100,-90,-80,100,-83,-83,-60,-64,100,-75,-83,100,100,12
56,2022-07-17-22:30:41,100,100,100,-83,100,100,-82,-90,100,-83,-73,-80,100,100,-90,-79,100,-83,-83,-60,-64,100,-76,100,100,100,12
57,2022-07-17-22:30:46,100,100,-95,-82,-85,100,-83,-86,100,-85,-74,-78,100,100,-90,-80,100,-80,-94,-55,-62,100,-78,-83,100,100,12
58,2022-07-17-22:30:51,100,100,100,-84,100,100,-89,-90,100,-82,-83,-83,100,100,-89,-81,100,-89,-93,-71,-69,100,-89,-82,100,100,12
59,2022-07-17-22:30:56,100,100,100,-84,-84,100,-83,-86,100,-83,-74,-93,100,100,-90,-81,100,-81,-92,-55,-63,100,-77,-83,100,100,12
