index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
21,2022-07-17-21:57:39,100,100,100,-80,-84,100,-87,100,100,-77,-63,-77,100,100,-90,-87,100,100,-84,-73,-52,100,-80,-82,100,100,9
22,2022-07-17-21:57:44,100,100,100,-74,-86,100,-88,-87,100,-76,-60,-82,100,100,-91,-82,100,-81,-84,-65,-54,100,-75,-90,100,100,9
23,2022-07-17-21:57:49,100,100,100,-78,-86,100,-84,-86,100,-78,-80,-82,100,100,-91,-83,100,-91,-95,-80,-70,100,-87,-81,100,100,9
24,2022-07-17-21:57:54,100,100,100,-81,-83,100,-86,-89,100,-77,-64,-77,100,100,-91,-87,100,-90,-84,-74,-53,100,-79,-82,100,100,9
25,2022-07-17-21:57:59,100,100,100,-78,100,100,-84,100,100,-78,-80,100,100,100,100,100,100,-90,-84,-80,-68,100,100,100,100,100,9
26,2022-07-17-21:58:04,100,100,100,-81,-83,100,-86,-89,100,-77,-64,-77,100,100,-91,-89,100,-90,-84,-73,-53,100,-79,-82,100,100,9
27,2022-07-17-21:58:09,100,100,100,-75,-83,100,-87,-88,100,-77,-60,-82,100,100,-91,-83,100,-82,-83,-65,-55,100,-75,-82,100,100,9
28,2022-07-17-21:58:14,100,100,100,-77,-87,100,-84,-87,100,-78,-79,100,100,100,-91,-84,100,-91,-92,-81,-68,100,-85,-81,100,100,9
29,2022-07-17-21:58:19,100,100,100,-77,-86,100,100,100,100,100,-60,100,100,100,-90,100,100,-90,100,-81,-55,100,-75,100,100,100,9
30,2022-07-17-21:58:24,100,100,100,-77,-86,100,-84,-86,100,-78,-80,-82,100,100,-91,-82,100,-81,-93,-81,-69,100,-87,-81,100,100,9
31,2022-07-17-21:58:29,100,100,100,-85,-82,100,-90,-94,100,-78,-67,100,100,100,-90,-84,100,-91,-94,-71,-53,100,-79,-86,100,100,9
32,2022-07-17-21:58:34,100,100,100,-75,-86,100,-89,-87,100,-77,-60,-83,100,100,-92,-82,100,-81,-82,-64,-55,100,-75,-84,100,100,9
33,2022-07-17-21:58:39,100,100,100,-74,-87,100,-88,-86,100,-89,-60,-82,100,100,-91,-83,100,-81,-83,100,-55,100,-76,100,100,100,9
34,2022-07-17-21:58:44,100,100,100,-76,-85,100,-86,-87,100,-76,-60,-82,100,100,-92,-86,100,100,-83,-65,-54,100,-74,-83,100,100,9
35,2022-07-17-21:58:49,100,100,100,-76,-85,100,-83,-87,100,100,-79,-82,100,100,-91,-85,100,-91,-94,-82,-65,100,-85,-81,100,100,9
36,2022-07-17-21:58:54,100,100,100,-80,-83,100,-86,-90,100,-76,-64,-77,100,100,-90,-84,100,-90,-84,-72,-53,100,-80,-82,100,100,9
37,2022-07-17-21:58:59,100,100,100,-80,-83,100,-86,-89,100,-77,-64,-77,100,100,-89,-87,100,100,-84,-72,-53,100,-80,-82,100,100,9
38,2022-07-17-21:59:04,100,100,100,-77,-84,100,-86,100,100,-78,-79,-102,100,100,100,-84,100,-91,-93,-72,-68,100,-87,-83,100,100,9
39,2022-07-17-21:59:09,100,100,100,-80,-83,100,-88,-86,100,-87,-60,-82,100,100,-90,-83,100,-81,-83,-64,-53,100,-76,-83,100,100,9
40,2022-07-17-21:59:14,100,100,100,-76,-86,100,-84,-86,100,-78,-79,-82,100,100,-91,-83,100,-90,-95,-82,-66,100,-85,-80,100,100,9
41,2022-07-17-21:59:19,100,100,100,-77,100,100,-84,100,100,-78,-79,100,100,100,100,-84,100,-91,100,-82,-65,100,-86,-80,100,100,9
42,2022-07-17-21:59:24,100,100,100,-76,-87,100,-87,-87,100,-90,-60,-82,100,100,-91,-83,100,-82,-83,-65,-55,100,-75,-90,100,100,9
43,2022-07-17-21:59:29,100,100,100,-76,100,100,-87,-89,100,-76,-80,-77,100,100,-91,-89,100,-90,-84,-72,-68,100,-87,-82,100,100,9
44,2022-07-17-21:59:34,100,100,100,-76,-86,100,-89,-87,100,-77,-64,-82,100,100,-91,-83,100,-82,-84,-65,-55,100,-75,-87,100,100,9
45,2022-07-17-21:59:39,100,100,100,-75,-87,100,-87,-86,100,100,-60,-82,100,100,-91,-83,100,-81,-83,-64,-53,100,-74,100,100,100,9
46,2022-07-17-21:59:44,100,100,100,-80,-83,100,-87,-90,100,-77,-63,-77,100,100,-91,-89,100,100,-84,-73,-54,100,-79,-82,100,100,9
47,2022-07-17-21:59:49,100,100,100,-78,-87,100,-88,-86,100,-77,-60,-82,100,100,-90,-83,100,-82,-84,-81,-55,100,-75,100,100,100,9
48,2022-07-17-21:59:54,100,100,100,-80,-84,100,-87,-89,100,-78,-63,-77,100,100,-92,-84,100,-91,-84,-73,-53,100,-79,-82,100,100,9
49,2022-07-17-21:59:59,100,100,100,-80,-83,100,-87,-88,100,-77,-63,-77,100,100,-90,-88,100,100,-85,-73,-54,100,-79,-83,100,100,9
50,2022-07-17-22:00:04,100,100,100,-78,100,100,-84,100,100,-79,-78,100,100,100,100,-84,100,-90,-95,-81,-66,100,-87,-81,100,100,9
51,2022-07-17-22:00:09,100,100,100,-81,-83,100,-87,-89,100,-77,-63,-77,100,100,-91,-88,100,100,-84,-74,-53,100,-80,-82,100,100,9
52,2022-07-17-22:00:14,100,100,100,-78,-89,100,-91,-87,100,-82,-80,-82,100,100,-94,-85,100,-90,-85,-73,-68,100,-83,-83,100,100,9
53,2022-07-17-22:00:19,100,100,100,-77,100,100,-84,100,100,-78,-80,100,100,100,100,-84,100,-91,-96,-82,-65,100,-87,-80,100,100,9
54,2022-07-17-22:00:24,100,100,100,-74,-87,100,-89,-87,100,-89,-60,-82,100,100,-91,-83,100,-82,-83,-65,-56,100,-75,100,100,100,9
55,2022-07-17-22:00:29,100,100,100,-77,-88,100,-84,-87,100,-78,-78,-82,100,100,-90,-83,100,-91,-96,-80,-66,100,-88,-81,100,100,9
56,2022-07-17-22:00:34,100,100,100,-75,-83,100,-88,-89,100,-77,-64,-82,100,100,-91,-83,100,100,-84,-72,-54,100,-79,-83,100,100,9
57,2022-07-17-22:00:39,100,100,100,-75,100,100,-89,-87,100,-90,-60,-82,100,100,-90,-83,100,-82,-83,-65,-56,100,-75,100,100,100,9
58,2022-07-17-22:00:44,100,100,100,-80,-84,100,-87,-90,100,-76,-63,-77,100,100,100,100,100,100,-84,-73,-54,100,-79,-83,100,100,9
59,2022-07-17-22:00:49,100,100,100,-75,-86,100,-89,-86,100,-89,-60,-82,100,100,-90,-83,100,-82,-83,-65,-56,100,-75,-91,100,100,9
