index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-19-18:59:03,100,-99,-90,-82,-84,100,-88,-93,-96,-76,-88,-84,100,100,-85,-70,100,-87,-95,-80,-92,100,-76,-87,100,100,20
1,2022-07-19-18:59:08,100,100,100,-96,-76,100,-84,-90,-95,-73,-87,-75,100,100,-78,-55,100,-89,-84,-71,-83,100,-69,-80,100,100,20
2,2022-07-19-18:59:13,100,100,100,-98,-83,100,100,100,100,100,-97,-75,100,100,-84,-76,100,-95,-93,100,-84,100,-83,100,100,100,20
3,2022-07-19-18:59:18,100,100,100,-93,-80,100,-87,100,100,-76,-89,-78,100,100,-85,-61,100,-93,-89,-68,-82,100,-67,-80,100,100,20
4,2022-07-19-18:59:23,100,100,100,-88,-91,100,-96,100,100,-73,-85,-77,100,100,-89,-64,100,-90,-98,-68,-86,100,-72,-91,100,100,20
5,2022-07-19-18:59:28,100,100,100,-89,-87,100,100,100,100,-74,-83,-82,100,100,-76,-63,100,-86,100,-71,-84,100,-73,-83,100,100,20
6,2022-07-19-18:59:33,100,100,100,-88,-88,100,100,100,100,-86,-89,-85,100,100,-90,-59,100,-87,100,-79,-82,100,-67,-83,100,100,20
7,2022-07-19-18:59:38,100,100,-97,-79,-81,100,-89,100,100,-79,-87,-77,100,100,-72,-59,100,-93,-95,-72,-82,100,-66,-83,100,100,20
8,2022-07-19-18:59:43,100,100,100,-93,-81,100,-85,100,-96,-74,-85,-73,100,100,-87,-58,100,-90,-87,-71,-83,100,-71,-83,100,100,20
9,2022-07-19-18:59:48,100,100,100,-93,-85,100,-91,100,100,-85,-91,-73,100,100,-80,-64,100,-91,100,-78,-81,100,-73,-92,100,100,20
