index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-19-21:38:22,100,100,100,-60,-94,100,-88,-87,100,-83,-64,-74,100,100,-97,-84,100,-85,-86,-88,-77,100,-84,-88,100,100,5
1,2022-07-19-21:38:27,100,100,100,-62,-93,100,-88,-88,100,-75,-72,-85,100,100,-97,-93,100,100,-94,-91,-83,100,-88,-75,100,100,5
2,2022-07-19-21:38:32,100,100,100,100,100,100,100,-90,100,-72,-71,-75,100,100,100,-83,100,-85,100,-82,100,100,100,-68,100,100,5
3,2022-07-19-21:38:37,100,100,100,-60,100,100,-89,-86,100,-77,-71,-84,100,100,100,-94,100,-95,-84,-82,-76,100,-90,-89,100,100,5
4,2022-07-19-21:38:42,100,100,100,-65,-92,100,-94,100,100,-81,-67,-76,100,100,-97,-91,100,-95,-82,-88,-79,100,-85,-71,100,100,5
5,2022-07-19-21:38:47,100,100,100,-60,-92,100,-88,-87,100,-71,-68,-75,100,100,100,-84,100,-82,-84,-82,-76,100,-85,-69,100,100,5
6,2022-07-19-21:38:52,100,100,100,-65,100,100,100,100,100,-79,-68,100,100,100,100,-93,100,-86,-83,-81,-80,100,100,-71,100,100,5
7,2022-07-19-21:38:57,100,100,100,-60,-92,100,-91,-88,100,-70,-68,-76,100,100,100,-84,100,-83,-84,-82,-76,100,-84,-68,100,100,5
8,2022-07-19-21:39:02,100,100,100,-60,100,100,-90,-91,100,-76,-71,-83,100,100,100,-91,100,-97,-84,-82,-89,100,-90,-82,100,100,5
9,2022-07-19-21:39:07,100,100,100,-65,100,100,-94,-96,100,-79,-67,-75,100,100,100,-90,100,-88,-82,100,-78,100,-84,-71,100,100,5
10,2022-07-19-21:39:12,100,100,100,-60,100,100,100,100,100,100,-67,-83,100,100,100,-92,100,100,-82,100,-78,100,-83,-71,100,100,5
11,2022-07-19-21:39:17,100,100,100,-61,-96,100,-98,100,100,-80,-67,-75,100,100,100,-91,100,-95,-82,100,-78,100,-89,-71,100,100,5
12,2022-07-19-21:39:22,100,100,100,-60,-93,100,-89,-88,100,-71,-68,-75,100,100,-99,-83,100,-82,-83,-82,-76,100,-84,-68,100,100,5
13,2022-07-19-21:39:27,100,100,100,-60,-96,100,-89,-87,100,-76,-71,-83,100,100,100,-92,100,-96,-83,100,-90,100,-90,-82,100,100,5
14,2022-07-19-21:39:32,100,100,100,-60,100,100,100,100,100,-75,-71,-83,100,100,100,-92,100,-95,100,100,-90,100,100,-82,100,100,5
15,2022-07-19-21:39:37,100,100,100,-61,100,100,-88,-87,100,-76,-71,-75,100,100,100,-92,100,-97,-83,-82,-76,100,-90,-68,100,100,5
16,2022-07-19-21:39:42,100,100,100,-65,100,100,-94,100,100,-79,-67,-83,100,100,-97,100,100,-96,-82,100,-79,100,-90,-71,100,100,5
17,2022-07-19-21:39:47,100,100,100,-60,-92,100,-89,-87,100,-70,-68,-75,100,100,-97,-83,100,-82,-83,-82,-77,100,-85,-68,100,100,5
18,2022-07-19-21:39:52,100,100,100,-60,100,100,-88,-88,100,100,-68,-75,100,100,100,-81,100,-82,-83,-82,-77,100,-85,-68,100,100,5
19,2022-07-19-21:39:57,100,100,100,-65,-92,100,-92,-86,100,-80,-67,-76,100,100,-96,-91,100,-82,-82,100,-78,100,-84,-71,100,100,5
20,2022-07-19-21:40:02,100,100,100,-60,100,100,-98,-88,100,-76,-71,-83,100,100,100,-92,100,-82,-83,-82,-90,100,-89,-81,100,100,5
21,2022-07-19-21:40:07,100,100,100,-65,-92,100,-92,100,100,-79,-67,-76,100,100,-97,-92,100,-88,-82,100,-78,100,-90,-81,100,100,5
22,2022-07-19-21:40:12,100,100,100,-65,-92,100,100,100,100,-80,-67,-76,100,100,100,100,100,100,-82,100,-78,100,-84,-71,100,100,5
