index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
20,2022-07-22-09:53:05,100,100,-92,-83,-86,100,-88,100,100,-79,-89,-82,100,100,-88,-61,100,-80,100,-77,-84,100,-71,-86,100,100,19
21,2022-07-22-09:53:10,100,100,-92,-84,-81,100,-86,-93,100,-92,-90,-73,100,100,-88,-56,100,-79,-89,-77,-89,100,-81,-86,100,100,19
22,2022-07-22-09:53:15,100,100,-93,-90,-78,100,-86,-88,100,-78,-89,-73,100,100,-87,-56,100,-79,100,-80,-84,100,-66,-86,100,100,19
23,2022-07-22-09:53:20,100,100,100,-93,-79,100,-88,-88,100,-79,-89,-79,100,100,-88,-60,100,-84,-89,-78,-85,100,-71,-90,100,100,19
24,2022-07-22-09:53:25,100,100,-93,-83,-86,100,-88,-88,100,-79,-89,-81,100,100,-88,-65,100,-79,-89,-78,-84,100,-81,100,100,100,19
25,2022-07-22-09:53:30,100,100,100,-90,-81,100,-86,-93,100,-78,-89,-73,100,100,-88,-56,100,-85,-89,-77,-85,100,-66,-90,100,100,19
26,2022-07-22-09:53:35,100,100,100,-90,-78,100,-86,-88,100,-79,-89,-79,100,100,-87,-61,100,-80,-89,-80,-84,100,-71,-86,100,100,19
27,2022-07-22-09:53:40,100,100,100,-83,-78,100,-88,100,-97,-91,-89,-81,100,100,-86,-65,100,-85,-89,-77,-85,100,-81,-86,100,100,19
28,2022-07-22-09:53:45,100,100,-93,-84,-86,100,-91,-96,100,-78,-90,-73,100,100,-92,-56,100,-84,100,-87,-89,100,-66,-90,100,100,19
29,2022-07-22-09:53:50,100,100,100,-90,-78,100,-88,100,100,-91,-89,-79,100,100,-87,-56,100,-79,-89,-83,-85,100,-71,-86,100,100,19
30,2022-07-22-09:53:55,100,100,100,-83,100,100,-86,100,100,-78,-89,-81,100,100,-88,-65,100,-79,-95,-77,-85,100,-66,-90,100,100,19
31,2022-07-22-09:54:00,100,100,-93,-90,-90,100,-93,-88,100,-78,-89,-84,100,100,-92,-56,100,-79,-89,-83,-84,100,-66,-86,100,100,19
32,2022-07-22-09:54:05,100,100,100,-92,-78,100,-87,100,100,-78,-89,-79,100,100,-87,-61,100,-79,100,-79,-84,100,-81,-86,100,100,19
33,2022-07-22-09:54:10,100,100,100,-92,-78,100,-86,-93,100,-79,-89,-79,100,100,-88,-65,100,-80,-89,-80,-84,100,-80,-86,100,100,19
34,2022-07-22-09:54:15,100,100,-92,-90,-78,100,-88,100,100,-79,-89,-73,100,100,-87,-61,100,-79,-89,-83,-85,100,-66,-90,100,100,19
35,2022-07-22-09:54:20,100,100,100,-92,-86,100,-86,-88,100,-79,-89,-79,100,100,-88,-56,100,-79,-89,-83,-85,100,-66,-86,100,100,19
36,2022-07-22-09:54:25,100,100,-93,-83,-78,100,-86,-88,100,-78,-90,-79,100,100,-87,-65,100,-80,-89,-77,-85,100,-80,-86,100,100,19
37,2022-07-22-09:54:30,100,100,-93,-90,-78,100,-88,100,-98,-79,-90,-73,100,100,-88,-61,100,-79,100,-83,-89,100,-71,-86,100,100,19
38,2022-07-22-09:54:35,100,100,100,-90,-86,100,-88,-93,100,-79,-90,-79,100,100,-88,-60,100,-80,-89,-79,-84,100,-71,-86,100,100,19
39,2022-07-22-09:54:40,100,100,100,-90,-78,100,-88,-93,100,-79,-89,-73,100,100,-87,-56,100,-79,-89,-77,-84,100,-66,-86,100,100,19
40,2022-07-22-09:54:45,100,100,100,-90,-86,100,-86,-92,100,-77,-89,-79,100,100,-87,-60,100,-85,-89,-80,-85,100,-71,100,100,100,19
41,2022-07-22-09:54:50,100,100,100,-92,-86,100,-88,-88,100,-78,-89,-81,100,100,-88,-65,100,-85,100,-77,-85,100,-71,-86,100,100,19
42,2022-07-22-09:54:55,100,100,100,-93,-81,100,-88,-88,100,-78,-89,-73,100,100,-87,-65,100,-84,100,-80,-85,100,-66,100,100,100,19
43,2022-07-22-09:55:00,100,100,-93,-83,-81,100,-88,-88,100,-78,-87,-73,100,100,-88,-56,100,-79,-89,-85,-84,100,-66,-86,100,100,19
44,2022-07-22-09:55:05,100,100,-93,-83,-81,100,-88,-88,100,-91,-89,-73,100,100,-87,-61,100,-84,-89,-83,-85,100,-81,-86,100,100,19
45,2022-07-22-09:55:10,100,100,100,-83,-78,100,-88,-88,100,-78,-89,-73,100,100,-86,-61,100,-80,100,-83,-89,100,-71,-90,100,100,19
46,2022-07-22-09:55:15,100,100,100,-89,-78,100,-88,-88,100,-79,-89,-81,100,100,-88,-61,100,-79,-89,-77,-85,100,-71,-86,100,100,19
47,2022-07-22-09:55:20,100,100,-93,-91,-81,100,-87,-88,100,-78,-89,-81,100,100,-88,-56,100,-85,100,-77,-85,100,-66,-86,100,100,19
48,2022-07-22-09:55:25,100,100,100,-83,-78,100,-88,-88,100,-92,-89,-81,100,100,-88,-56,100,-80,-89,-77,-85,100,-81,100,100,100,19
49,2022-07-22-09:55:30,100,100,100,-84,-86,100,-88,-88,100,-79,-90,-81,100,100,-88,-56,100,-79,-89,-77,-85,100,-81,100,100,100,19
50,2022-07-22-09:55:35,100,100,-93,-83,-86,100,-87,-93,100,-78,-89,-81,100,100,-88,-61,100,-79,100,-77,-85,100,-71,-86,100,100,19
51,2022-07-22-09:55:40,100,100,100,-90,-78,100,-88,100,100,-78,-89,-73,100,100,-88,-56,100,-84,-89,-80,-89,100,-66,-86,100,100,19
52,2022-07-22-09:55:45,100,100,-93,-84,-81,100,-86,-88,100,-78,-89,-84,100,100,-88,-64,100,-80,-96,-83,-84,100,-81,-86,100,100,19
53,2022-07-22-09:55:50,100,100,-92,-92,-81,100,-88,-90,100,-79,-90,-73,100,100,-88,-65,100,-85,-89,-77,-85,100,-71,-86,100,100,19
54,2022-07-22-09:55:55,100,100,100,-84,-81,100,-88,100,-97,-79,-90,-80,100,100,-87,-66,100,-79,-90,-79,-88,100,-72,-89,100,100,19
55,2022-07-22-09:56:00,100,100,-92,-82,-80,100,-94,100,100,-77,-89,-73,100,100,-85,-56,100,-81,-91,-80,-84,100,-71,-85,100,100,19
56,2022-07-22-09:56:05,100,100,100,-94,-78,100,-86,100,100,-96,-89,-79,100,100,100,-61,100,-86,-93,-79,100,100,-80,-89,100,100,19
57,2022-07-22-09:56:10,100,100,-94,-90,-78,100,-88,-88,100,-79,-89,-73,100,100,-89,-65,100,-79,-89,-83,-85,100,-66,-86,100,100,19
58,2022-07-22-09:56:15,100,100,-93,-83,-81,100,-88,-92,100,-91,-89,-73,100,100,-88,-56,100,-79,-89,-83,-85,100,-66,-86,100,100,19
59,2022-07-22-09:56:20,100,100,100,-83,-78,100,-88,-92,100,-78,-89,-73,100,100,-87,-61,100,-80,-89,-82,-85,100,-71,-86,100,100,19
