index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-18-10:28:02,100,-94,-87,-88,-80,100,-91,-89,-87,-87,-92,-92,100,100,-70,-62,100,-88,-86,-89,-82,100,-90,100,-98,100,20
1,2022-07-18-10:28:07,100,100,-91,-95,-84,100,-88,-91,100,-78,100,-92,100,100,-81,-66,100,-80,-92,-83,100,100,-78,100,100,100,20
2,2022-07-18-10:28:12,100,100,-91,100,-81,100,-86,-82,-87,-73,100,-82,100,100,-79,-64,100,-76,-75,-83,-95,100,-78,100,100,100,20
3,2022-07-18-10:28:17,100,100,-89,-80,-79,100,-88,-87,-90,-81,-92,-88,100,100,-68,-53,100,-76,-81,-75,-80,100,-66,-84,100,100,20
4,2022-07-18-10:28:22,100,100,-92,-82,100,100,-90,-88,-90,-72,-93,-83,100,100,-80,-63,100,-85,-80,-71,-81,100,-67,-87,100,100,20
5,2022-07-18-10:28:27,100,100,-91,-90,-78,100,-86,-89,-87,-82,100,-82,100,100,-66,-58,100,-81,-81,-80,-88,100,-85,-90,100,100,20
6,2022-07-18-10:28:32,100,100,-87,100,-72,100,-84,-85,-91,-87,-93,-85,100,100,-64,-62,100,-78,-82,-84,100,100,-86,100,100,100,20
7,2022-07-18-10:28:37,100,100,100,-86,-85,100,-91,-91,100,-88,-96,-91,100,100,-71,-61,100,-84,-83,-79,-86,100,-71,-91,100,100,20
8,2022-07-18-10:28:42,100,-95,-89,-82,-75,100,-92,-87,-89,-78,-90,-84,100,100,-65,-56,100,-76,-82,-80,-81,100,-67,100,100,100,20
9,2022-07-18-10:28:47,100,100,100,-87,-82,100,100,-92,-88,-86,100,-87,100,100,-71,-60,100,-82,-84,-78,-82,100,-71,100,100,100,20
10,2022-07-18-10:28:52,100,100,100,-87,-81,100,100,-92,100,-88,100,-88,100,100,-71,-59,100,-80,-84,-78,-85,100,-70,100,100,100,20
11,2022-07-18-10:28:57,100,100,100,-85,-78,100,100,-87,-88,-75,100,100,100,100,-75,-56,100,-76,-78,-79,-82,100,-67,-89,100,100,20
12,2022-07-18-10:29:02,100,100,100,-87,-83,100,-88,-92,-88,-88,100,-88,100,100,-71,-59,100,-82,-84,-78,-85,100,-70,-91,100,100,20
13,2022-07-18-10:29:07,100,100,-89,-85,-76,100,-92,-87,-88,-80,-91,-83,100,100,-75,-56,100,-76,-78,-78,-82,100,-67,-87,100,100,20
14,2022-07-18-10:29:12,100,100,100,-89,-77,100,100,-87,-88,-77,-90,-84,100,100,-75,-56,100,-76,-77,-80,-81,100,-69,-89,100,100,20
15,2022-07-18-10:29:17,100,100,-88,-87,100,100,100,-86,-89,-78,100,-82,100,100,-65,-54,100,-76,-81,-76,-85,100,-66,-88,100,100,20
16,2022-07-18-10:29:22,100,100,-95,-84,-78,100,100,-88,-87,-78,-91,-82,100,100,-74,-56,100,-76,-78,-80,-86,100,-69,100,100,100,20
17,2022-07-18-10:29:27,100,100,100,-87,-83,100,-88,-92,100,-85,100,-86,100,100,-71,-60,100,-82,-84,-78,-85,100,-70,-89,100,100,20
18,2022-07-18-10:29:32,100,100,-88,-84,-74,100,-94,-87,-89,-80,100,-84,100,100,-65,-54,100,-76,-82,-78,-82,100,-66,-88,100,100,20
19,2022-07-18-10:29:37,100,100,100,-90,-83,100,-90,100,100,-89,100,-88,100,100,-72,-60,100,-82,-84,-78,-87,100,-72,-91,100,100,20
20,2022-07-18-10:29:42,100,-91,-88,-85,-80,100,-91,-91,-91,-79,-89,-82,100,100,-66,-54,100,-76,-82,-77,-82,100,-67,-89,100,100,20
21,2022-07-18-10:29:47,100,100,-90,-84,-77,100,-87,-87,-86,-75,100,-84,100,100,-74,-56,100,-74,-80,-77,-81,100,-68,100,100,100,20
22,2022-07-18-10:29:52,100,-98,100,-89,-83,100,-85,-92,-86,-87,100,-88,100,100,-71,-60,100,-82,-85,-78,-86,100,-70,-91,100,100,20
23,2022-07-18-10:29:57,100,100,100,-85,-78,100,-90,-82,100,100,100,-84,100,100,-73,100,100,-76,-80,-78,-82,100,-68,100,100,100,20
24,2022-07-18-10:30:02,100,100,100,-88,-84,100,-86,-88,100,-88,100,-88,100,100,-71,-60,100,-82,-84,-78,-86,100,-70,-91,100,100,20
25,2022-07-18-10:30:07,100,100,-89,-83,-76,100,-93,-86,-88,-78,-90,-83,100,100,-65,-54,100,-76,-80,-77,-81,100,-67,-88,100,100,20
26,2022-07-18-10:30:12,100,-96,-90,-85,-78,100,100,-90,-90,-75,-89,-83,100,100,-73,-56,100,-77,-79,-78,-81,100,-69,-88,100,100,20
