index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
20,2022-07-19-19:43:43,100,100,100,-83,-80,100,-94,100,100,-93,100,-71,100,100,100,-75,100,-86,-88,-66,-82,100,-78,100,100,100,16
21,2022-07-19-19:43:48,100,100,100,-85,-80,100,-94,100,100,-93,-90,-61,100,100,-93,-73,100,-85,-88,-66,-81,100,-78,100,100,100,16
22,2022-07-19-19:43:53,100,100,100,-83,-80,100,100,100,100,-82,100,-68,100,100,100,-73,100,-86,-87,-66,-80,100,-58,100,100,100,16
23,2022-07-19-19:43:58,100,100,100,-83,-83,100,-94,100,100,-82,-90,-71,100,100,-91,-84,100,-89,100,-73,-80,100,-61,-82,100,100,16
24,2022-07-19-19:44:03,100,100,100,-85,-81,100,-96,100,100,-83,-90,-61,100,100,-91,-84,100,-87,-90,-66,-81,100,-78,100,100,100,16
25,2022-07-19-19:44:08,100,100,100,-83,-88,100,100,100,100,-89,100,-71,100,100,-91,-75,100,-83,-95,-66,-82,100,-61,-82,100,100,16
26,2022-07-19-19:44:13,100,100,100,-83,-83,100,100,100,100,-82,-90,-71,100,100,100,-75,100,-83,100,-66,-80,100,-61,100,100,100,16
27,2022-07-19-19:44:18,100,100,100,-83,-82,100,-95,100,100,-88,-84,-61,100,100,-90,-73,100,-89,-95,-66,-81,100,-59,100,100,100,16
28,2022-07-19-19:44:23,100,100,100,-85,-83,100,-94,100,100,-83,-84,-61,100,100,100,-74,100,-89,-89,-66,-81,100,-59,100,100,100,16
29,2022-07-19-19:44:28,100,100,100,-83,-80,100,-95,100,100,-83,-93,-61,100,100,-94,-85,100,-88,100,-66,-82,100,-78,-82,100,100,16
30,2022-07-19-19:44:33,100,100,100,-85,-81,100,100,100,100,-83,-84,-71,100,100,-93,-85,100,-89,-89,-66,-82,100,-77,100,100,100,16
31,2022-07-19-19:44:38,100,100,100,-82,-82,100,100,100,100,-83,-93,-61,100,100,-92,-85,100,-83,-88,-73,-81,100,-78,-91,100,100,16
32,2022-07-19-19:44:43,100,100,100,-85,-93,100,-91,100,100,-93,-94,-68,100,100,-88,-73,100,100,-89,-66,-82,100,-59,-82,100,100,16
33,2022-07-19-19:44:48,100,100,100,-83,-93,100,100,100,100,-82,-93,-71,100,100,100,-74,100,100,100,-66,-81,100,-61,100,100,100,16
34,2022-07-19-19:44:53,100,100,-97,-85,-83,100,100,100,100,-82,-90,-71,100,100,-96,-85,100,-88,100,-66,-82,100,-78,-91,100,100,16
35,2022-07-19-19:44:58,100,100,100,-83,-83,100,-91,100,100,-82,-84,-61,100,100,-90,-75,100,-88,100,-66,-82,100,-58,-82,100,100,16
36,2022-07-19-19:45:03,100,100,100,-85,-80,100,-92,100,100,-83,-90,-68,100,100,-93,-74,100,-97,-89,-73,100,100,-58,100,100,100,16
37,2022-07-19-19:45:08,100,100,100,-86,-81,100,-96,100,100,-82,-90,-71,100,100,-91,-75,100,100,-98,-66,-80,100,-59,-82,100,100,16
38,2022-07-19-19:45:13,100,100,100,-82,-79,100,-93,100,100,-83,-84,-61,100,100,-91,-81,100,-86,100,-66,-81,100,-79,100,100,100,16
39,2022-07-19-19:45:18,100,100,100,-82,-79,100,-91,100,100,-85,-84,-64,100,100,-91,-86,100,-81,-93,-68,-83,100,-77,-87,100,100,16
40,2022-07-19-19:45:23,100,100,100,-85,-81,100,-90,100,100,-87,-84,-66,100,100,-89,-74,100,-86,-89,-66,-84,100,-61,100,100,100,16
41,2022-07-19-19:45:28,100,100,100,-80,-88,100,100,100,100,-89,-90,-61,100,100,-92,-74,100,-84,100,-67,100,100,-78,-83,100,100,16
42,2022-07-19-19:45:33,100,100,100,-80,-78,100,100,100,100,-87,-90,-71,100,100,-93,-74,100,-79,-85,-67,-88,100,100,-82,100,100,16
43,2022-07-19-19:45:38,100,100,100,-86,-79,100,-94,100,100,-88,-90,-70,100,100,100,-74,100,-87,-99,-65,-86,100,-61,-83,100,100,16
44,2022-07-19-19:45:43,100,100,100,-84,-86,100,-96,100,100,-85,-89,-69,100,100,-93,-74,100,-86,-89,-76,-82,100,-58,100,100,100,16
45,2022-07-19-19:45:48,100,100,100,-85,-86,100,-95,100,100,-88,-93,-71,100,100,100,-74,100,-86,100,-66,-86,100,-59,-85,100,100,16
46,2022-07-19-19:45:53,100,100,100,-83,-79,100,100,100,100,-81,-96,-69,100,100,100,-75,100,-86,-94,-65,-81,100,-58,-89,100,100,16
47,2022-07-19-19:45:58,100,100,100,-86,-79,100,-93,100,100,-81,100,-69,100,100,100,-75,100,-86,100,-67,-81,100,-61,-81,100,100,16
48,2022-07-19-19:46:03,100,100,100,-80,-79,100,100,100,100,-81,-90,-61,100,100,-90,-74,100,-81,-96,-68,-85,100,-61,-81,100,100,16
49,2022-07-19-19:46:08,100,100,100,-80,-83,100,-96,100,100,-82,-90,-67,100,100,-93,-75,100,-87,-93,-76,-81,100,-58,-81,100,100,16
50,2022-07-19-19:46:13,100,100,100,-83,-80,100,-93,100,100,100,-91,-71,100,100,100,-72,100,-83,-87,-66,100,100,-60,-89,100,100,16
51,2022-07-19-19:46:18,100,100,100,-84,-80,100,-93,100,100,-85,-91,-70,100,100,-96,-74,100,-80,-97,-64,-86,100,-59,-82,100,100,16
52,2022-07-19-19:46:23,100,100,100,-86,-80,100,100,100,100,-85,-91,-61,100,100,-88,-73,100,-80,-86,-64,-87,100,-58,-82,100,100,16
53,2022-07-19-19:46:28,100,100,100,-84,-88,100,-92,100,100,-85,-89,-69,100,100,-88,-75,100,-81,100,-64,-86,100,-72,100,100,100,16
54,2022-07-19-19:46:33,100,100,100,-84,-79,100,100,-96,100,-90,-92,-70,100,100,-94,-75,100,-85,-96,-64,-86,100,-59,-82,100,100,16
55,2022-07-19-19:46:38,100,100,100,-82,-80,100,-90,100,100,-85,-83,-67,100,100,-89,-88,100,100,100,-64,-81,100,-59,-83,100,100,16
56,2022-07-19-19:46:43,100,100,100,-82,-89,100,-89,100,100,-85,-92,-67,100,100,100,-73,100,-81,-98,-72,-81,100,-59,-90,100,100,16
57,2022-07-19-19:46:48,100,100,100,-86,-80,100,100,100,100,-85,-91,-67,100,100,-94,-73,100,100,-86,-64,-87,100,-59,-82,100,100,16
58,2022-07-19-19:46:53,100,100,100,-82,-79,100,-93,100,100,-85,-83,-61,100,100,100,-75,100,-80,-86,-64,-87,100,-73,-89,100,100,16
59,2022-07-19-19:46:58,100,100,100,-85,-89,100,-92,100,100,-84,-91,-69,100,100,-92,-73,100,-85,-86,-72,-81,100,-61,100,100,100,16
