index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-19-21:05:40,100,100,100,-90,-84,100,-84,-90,100,-93,-88,-80,100,100,-98,-92,100,-91,-85,-84,-53,100,-82,-98,100,100,9
1,2022-07-19-21:05:45,100,100,100,-75,-84,100,-88,100,100,-77,-74,-71,100,100,100,-87,100,-92,-87,-88,-55,100,-77,-80,100,100,9
2,2022-07-19-21:05:50,100,100,100,-75,-86,100,-90,-89,100,-77,-74,-71,100,100,100,-80,100,-92,-85,-80,-62,100,-76,-86,100,100,9
3,2022-07-19-21:05:55,100,100,100,-77,-95,100,-85,-88,100,-82,-81,-80,100,100,100,-87,100,-93,-85,-81,-56,100,-78,-81,100,100,9
4,2022-07-19-21:06:00,100,100,100,-73,-87,100,100,100,100,-77,-73,-70,100,100,100,100,100,-92,100,-80,100,100,-78,100,100,100,9
5,2022-07-19-21:06:05,100,100,100,-80,-87,100,-83,100,100,-82,-81,-80,100,100,100,-84,100,-91,-96,-86,-56,100,-80,-80,100,100,9
6,2022-07-19-21:06:10,100,100,100,-75,-84,100,-84,-90,100,-75,-83,-71,100,100,100,-89,100,100,-88,-76,-59,100,-84,-81,100,100,9
7,2022-07-19-21:06:15,100,100,100,-73,-88,100,-86,-91,100,-77,-72,-69,100,100,100,-80,100,-93,-89,-83,-57,100,-75,-87,100,100,9
8,2022-07-19-21:06:20,100,100,100,-73,-86,100,100,100,100,100,-72,-71,100,100,100,-80,100,100,-89,-78,-57,100,-75,100,100,100,9
9,2022-07-19-21:06:25,100,100,100,-76,-90,100,-84,-93,100,-77,-72,-71,100,100,100,-80,100,-90,-94,-76,-60,100,-76,-86,100,100,9
10,2022-07-19-21:06:30,100,100,100,-80,-90,100,-84,100,100,-82,-78,-77,100,100,100,-90,100,-94,-90,-88,-56,100,-82,-80,100,100,9
