index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
13,2022-07-19-18:30:27,-91,-68,-82,-90,-60,100,-79,-93,-71,-85,-94,-75,-90,-96,-62,-92,-86,-74,-76,100,-89,100,-84,100,-92,-90,24
14,2022-07-19-18:30:32,-91,-66,-84,-90,-67,-90,-87,100,-90,-83,100,-88,-94,-98,-62,-87,100,-77,-93,-86,-91,100,-84,100,-82,-96,24
15,2022-07-19-18:30:37,-86,-92,-78,-92,-63,100,-76,-94,-70,-79,-91,-75,-92,-93,-57,-84,-87,-72,-76,100,-90,100,-78,-100,-83,-96,24
16,2022-07-19-18:30:42,100,-66,-84,-90,-67,100,-87,100,-90,-83,100,-88,100,100,-62,-87,100,-77,-93,100,-92,100,-84,100,-98,100,24
17,2022-07-19-18:30:47,-86,-92,-78,-91,-63,100,-77,-93,-70,-79,-90,-74,-93,-93,-58,-84,-87,-72,-76,-86,-90,100,-78,-98,-83,100,24
18,2022-07-19-18:30:52,-86,-68,-82,-90,-60,-92,-80,-96,-71,-85,-90,-76,100,-93,-62,-89,100,-74,-76,-85,-89,100,-85,100,-90,-87,24
19,2022-07-19-18:30:57,100,-66,-84,-90,-67,100,-87,100,-91,-83,100,-88,-94,-97,-62,-87,100,-77,-92,-91,-92,100,-84,100,-97,-101,24
20,2022-07-19-18:31:02,-91,-68,-82,-90,-60,100,-80,100,-71,-84,100,-75,100,100,-62,100,100,-74,-76,-84,100,100,100,100,-91,-87,24
21,2022-07-19-18:31:07,-92,-66,-83,-90,-67,100,-88,100,-90,-83,-95,-89,-93,-100,-62,-86,100,-77,-93,-90,-92,100,-84,100,-98,-87,24
22,2022-07-19-18:31:12,-87,-92,-78,-91,-63,100,-76,-92,-69,-80,-90,-76,-93,-92,-57,-84,-87,-72,-76,-86,-90,100,-78,-98,-83,-95,24
23,2022-07-19-18:31:17,-91,-68,-82,100,-60,-91,-80,-93,-71,-84,-96,-75,-91,-92,-62,-90,-87,-74,-76,-84,-90,100,-85,100,-90,-88,24
24,2022-07-19-18:31:22,-87,100,-78,-91,100,100,-76,100,-69,-80,-90,-74,100,100,-57,100,-87,-72,-76,-86,-90,100,-78,100,-83,100,24
25,2022-07-19-18:31:27,-91,-68,-82,-90,-60,100,-79,-95,-71,-85,-91,-76,-93,-92,-62,-84,-87,-74,-76,-84,-89,100,-84,-100,-91,-87,24
26,2022-07-19-18:31:32,-91,-66,-83,-89,-67,-91,-87,-94,-90,-83,-96,-88,-92,-97,-62,-87,100,-77,-93,-90,-92,100,-84,100,-96,-88,24
27,2022-07-19-18:31:37,-86,-96,-78,-91,-63,100,-76,-92,-69,-79,-90,-74,-93,-92,-57,-84,-87,-72,-76,-86,-89,100,-78,-100,-82,-99,24
28,2022-07-19-18:31:42,100,-66,-78,-89,-64,100,-76,100,-69,100,100,-74,-93,-92,100,-84,100,-77,100,100,-93,100,-84,100,-83,100,24
29,2022-07-19-18:31:47,-86,-66,-78,-90,-63,100,-77,-91,-69,-80,-90,-74,-93,-92,-57,-86,-88,-72,-76,-87,-90,100,-78,-99,-83,-98,24
30,2022-07-19-18:31:52,100,-68,-82,-90,-60,-92,-79,100,-71,-84,-90,-76,-91,-92,-62,-88,-87,-74,-76,-84,-90,100,-78,100,-90,-88,24
31,2022-07-19-18:31:57,-92,-66,-83,-90,-67,100,-79,100,-91,-83,100,-88,-91,-100,-62,-87,100,-77,-93,-91,-91,100,-84,100,-92,-88,24
32,2022-07-19-18:32:02,100,100,-83,-89,-67,100,-87,100,-90,100,100,100,100,-99,100,100,100,100,-92,100,-92,100,100,100,-98,100,24
33,2022-07-19-18:32:07,-92,-66,-84,-90,-67,-92,-88,-97,-71,-83,100,-88,-92,-96,-62,-87,-100,-77,-93,-85,-92,100,-84,100,-98,-88,24
34,2022-07-19-18:32:12,-86,-91,-79,-92,-63,100,-76,-94,-71,-80,100,-74,-92,-93,-57,-84,-87,-72,-76,-87,-91,100,-77,100,-83,-94,24
35,2022-07-19-18:32:17,-91,-68,-82,-90,-60,-92,-80,-94,-71,-85,-90,-76,-90,-93,-62,-84,-87,-74,-77,-84,-88,100,-85,100,-90,-87,24
36,2022-07-19-18:32:22,-90,-68,-82,100,-60,100,-79,100,-71,-84,100,-76,100,100,-62,100,100,-74,-76,100,-89,100,-85,100,100,-87,24
37,2022-07-19-18:32:27,-86,100,-78,-91,-63,100,-79,-92,-71,-79,-90,-74,-84,-94,-57,-84,-88,-72,-76,-87,-89,100,-78,100,-83,-88,24
38,2022-07-19-18:32:32,-90,-68,-82,-90,-67,-92,-87,-95,-90,-83,-95,-88,-92,100,-62,-89,100,-77,-94,-91,-92,100,-84,100,-91,-87,24
39,2022-07-19-18:32:37,-86,-91,-78,-91,-63,100,-76,-95,-70,-79,-91,-74,-93,-92,-57,-84,-87,-72,-76,-86,-92,100,-78,-100,-83,100,24
40,2022-07-19-18:32:42,-87,-92,-79,-91,100,100,-77,100,-70,-80,100,-74,-93,-91,-57,-84,-87,-72,-77,-87,100,100,-78,-98,-82,100,24
41,2022-07-19-18:32:47,100,-66,-84,-90,-67,100,-87,-94,-91,-83,100,-88,-93,100,-62,-87,100,-77,-94,-91,-91,100,-84,100,-100,100,24
42,2022-07-19-18:32:52,-86,-68,-82,-92,-60,-91,-80,-92,-71,-85,-90,-75,-91,-92,-62,-89,-87,-74,-76,-85,-90,100,-78,100,-82,-87,24
43,2022-07-19-18:32:57,-92,-66,-83,-89,-67,-92,-88,100,-71,-83,100,-88,-93,-96,-62,-89,100,-77,-76,-90,-92,100,-84,100,-98,-87,24
44,2022-07-19-18:33:02,100,-66,-83,-90,-67,100,-88,100,-91,-83,100,-88,-93,-98,-62,-86,100,-77,-93,100,-92,100,-84,100,-100,100,24
45,2022-07-19-18:33:07,-92,-68,-82,-90,-60,-91,-80,100,-71,-84,-96,-76,-91,100,-62,100,100,-74,-77,-85,-90,100,-85,100,-90,-87,24
46,2022-07-19-18:33:12,-91,-66,-84,-89,-63,100,-76,-96,-69,-83,100,-88,-93,-93,-57,-85,-86,-77,-76,-86,-92,100,-78,100,-83,-97,24
47,2022-07-19-18:33:17,-87,-68,-82,-91,-60,100,-79,-91,-71,-85,-97,-74,-91,-94,-62,-84,-87,-73,-76,-84,-90,100,-84,100,-90,-87,24
48,2022-07-19-18:33:22,-91,-68,-82,-91,-60,-91,-79,100,-71,-85,-97,-76,100,-94,-62,-89,100,-74,-76,-85,100,100,-84,100,-92,-88,24
49,2022-07-19-18:33:27,-87,-91,-78,-91,-63,100,-77,-93,-70,-80,-90,-74,100,-92,-58,-84,-87,-72,-76,-86,-90,100,-78,100,-83,-96,24
50,2022-07-19-18:33:32,-92,-68,-82,-90,-60,-90,-79,100,-71,-85,-98,-76,-90,-97,-62,-91,-87,-74,-76,-84,-89,100,-84,100,-90,-88,24
51,2022-07-19-18:33:37,100,-91,-78,-91,-67,100,-76,-93,-69,-83,100,-74,-92,-93,-62,-87,100,-72,-76,-86,-90,100,-84,100,-82,100,24
52,2022-07-19-18:33:42,-86,100,-78,-91,-63,100,-76,-92,-69,-80,-90,-74,-93,-92,-57,-84,-87,-72,-76,-86,-90,100,-78,100,-82,-95,24
53,2022-07-19-18:33:47,-103,-66,-84,-90,-67,100,-87,100,-90,-83,100,-88,-92,100,-62,-87,100,-77,-93,-91,-92,100,-84,100,100,100,24
54,2022-07-19-18:33:52,-86,-91,-78,-91,-63,100,-76,-93,-69,-79,-90,-74,-93,-92,-57,-84,-87,-72,-76,-87,-90,100,-78,-100,-82,-96,24
55,2022-07-19-18:33:57,-92,-69,-84,-90,-67,-91,-88,-97,-71,-84,100,-76,-91,100,-62,-86,100,-74,-77,-84,-90,100,-78,100,-90,-88,24
56,2022-07-19-18:34:02,100,-66,-84,-90,-67,100,-87,100,-92,-83,100,-88,-92,100,-62,-87,100,-77,-94,-92,-91,100,-83,100,-97,100,24
57,2022-07-19-18:34:07,-91,-68,-82,-91,-60,-92,-79,100,-71,-85,100,-76,-92,100,-62,-89,100,-74,-76,100,-89,100,-84,-94,-90,-88,24
58,2022-07-19-18:34:12,-93,-66,-84,-90,-67,-91,-87,100,-90,-83,100,-88,-92,-97,-62,-87,100,-77,-94,-90,-93,100,-84,100,-96,-88,24
59,2022-07-19-18:34:17,-86,-91,-78,-92,-63,100,-76,-93,-69,-80,-91,-74,-93,-92,-57,-84,-87,-72,-76,100,-89,100,-78,-101,-82,-94,24
