index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
14,2022-07-22-14:41:46,100,-89,100,-96,-84,100,-77,-84,-77,100,100,-89,100,100,-90,100,100,-75,-66,100,100,100,100,100,-91,100,52
15,2022-07-22-14:41:51,100,-85,100,-100,-84,100,-82,-92,-64,100,100,-89,100,100,-90,100,100,-62,-73,100,100,100,100,100,-91,100,52
16,2022-07-22-14:41:56,100,-89,100,-96,-84,100,-77,-91,-77,100,100,-89,100,100,-90,100,100,-62,-73,100,100,100,100,100,100,100,52
17,2022-07-22-14:42:01,100,-85,100,100,-92,100,-77,-84,-69,-97,100,-94,100,100,-86,100,100,-62,-73,100,100,100,100,100,-91,100,52
18,2022-07-22-14:42:06,100,-85,100,-95,-84,100,-75,-91,-77,-97,100,-89,100,100,-90,100,100,-61,-66,100,100,100,100,100,-91,100,52
19,2022-07-22-14:42:11,100,-86,100,-95,-84,100,-82,100,-77,100,100,-96,100,100,-86,100,100,-61,-66,100,100,100,-91,100,100,100,52
20,2022-07-22-14:42:16,100,-83,100,100,100,100,-77,-84,-78,100,100,-89,100,100,-87,100,100,-73,-62,100,100,100,100,100,100,100,52
21,2022-07-22-14:42:21,100,-85,100,100,-91,100,-79,-85,-64,100,100,-91,100,100,-88,100,100,-62,-74,100,100,100,100,100,-96,100,52
22,2022-07-22-14:42:26,100,-84,100,-96,-89,100,-77,-92,-64,100,100,-93,100,100,-87,100,100,-75,-66,100,100,100,100,100,-99,100,52
23,2022-07-22-14:42:31,100,-86,100,-97,100,100,-75,-84,-64,100,100,100,100,100,-90,100,100,-62,-73,100,100,100,100,100,-90,100,52
24,2022-07-22-14:42:36,100,-85,100,-95,-83,100,-87,-92,-78,100,100,-92,100,100,-89,100,100,-62,-62,100,100,100,100,100,100,100,52
25,2022-07-22-14:42:41,100,-89,100,100,-96,100,-86,-81,-77,100,100,-94,100,100,-90,100,100,-75,-74,100,100,100,100,100,100,100,52
26,2022-07-22-14:42:46,100,-85,100,100,-84,100,-81,-91,-69,-92,100,-89,100,100,-90,100,100,-75,-62,100,100,100,100,100,100,100,52
27,2022-07-22-14:42:51,100,-85,100,-95,100,100,-82,-84,-64,100,100,-88,100,100,100,100,100,-62,-73,100,100,100,100,100,-96,100,52
28,2022-07-22-14:42:56,100,-85,100,100,-97,100,-75,-92,-69,100,100,-89,100,100,-90,100,100,-62,-73,100,100,100,100,100,-91,100,52
29,2022-07-22-14:43:01,100,-85,100,100,-84,100,-77,-91,-69,100,100,-89,100,100,-96,100,100,-62,-66,100,100,100,100,100,100,100,52
30,2022-07-22-14:43:06,100,-86,100,-94,-92,100,-75,-92,-69,100,100,100,100,100,-96,100,100,-75,-62,100,100,100,100,100,-95,100,52
31,2022-07-22-14:43:11,100,-88,100,-95,-92,100,-77,-90,-69,100,100,100,100,100,-86,100,100,-75,-62,100,100,100,100,100,100,100,52
32,2022-07-22-14:43:16,100,-85,100,100,-96,100,-75,-92,-69,100,100,100,100,100,-90,100,100,-61,-62,100,100,100,100,100,100,100,52
33,2022-07-22-14:43:21,100,-86,100,-93,-92,100,-74,-92,-69,100,100,-93,100,100,-90,100,100,-75,-66,100,100,100,100,100,-99,100,52
34,2022-07-22-14:43:26,100,-85,100,100,-93,100,-77,-84,-77,100,100,100,100,100,-86,100,100,-61,-73,100,100,100,100,100,-91,100,52
35,2022-07-22-14:43:31,100,-85,100,100,-84,100,-77,-84,-69,100,100,-89,100,100,-90,100,100,-75,-62,100,100,100,100,100,-91,100,52
36,2022-07-22-14:43:36,100,-89,100,100,-93,100,-75,-90,-64,100,100,100,100,100,-86,100,100,-62,-66,100,100,100,100,100,100,100,52
37,2022-07-22-14:43:41,100,-85,100,-95,100,100,-77,-91,-77,-97,100,-95,100,100,-90,100,100,-61,-73,100,100,100,100,100,-92,100,52
38,2022-07-22-14:43:46,100,-86,100,-95,100,100,-81,-91,-77,-98,100,-94,100,100,-90,100,100,-61,-66,100,100,100,100,100,100,100,52
39,2022-07-22-14:43:51,100,-86,100,100,-84,100,-82,-84,-69,100,100,-89,100,100,-90,100,100,-61,-62,100,100,100,100,100,-98,100,52
40,2022-07-22-14:43:56,100,-85,100,100,-92,100,-75,100,-69,-91,100,-93,100,100,-86,100,100,-75,-62,100,100,100,100,100,-99,100,52
41,2022-07-22-14:44:01,100,-85,100,100,-84,100,-81,-91,-64,100,100,-89,100,100,-86,100,100,-75,-73,100,100,100,100,100,100,100,52
42,2022-07-22-14:44:06,100,-89,100,-96,-84,100,-82,-91,-64,100,100,100,100,100,-90,100,100,-61,-66,100,100,100,100,100,100,100,52
43,2022-07-22-14:44:11,100,-85,100,-95,-92,100,-74,100,-69,-98,100,-94,100,100,-96,100,100,-66,-62,100,100,100,100,100,-100,100,52
44,2022-07-22-14:44:16,100,-85,100,100,-92,100,-74,-84,-69,100,100,-89,100,100,-96,100,100,-75,-62,100,100,100,100,100,100,100,52
45,2022-07-22-14:44:21,100,-85,100,-94,-92,100,-77,-84,-69,100,100,-89,100,100,-86,100,100,-62,-73,100,100,100,-97,100,-91,100,52
46,2022-07-22-14:44:26,100,-90,100,100,-84,100,-79,-91,-77,-92,100,-89,100,100,100,100,100,-75,-66,100,100,100,100,100,-92,100,52
47,2022-07-22-14:44:31,100,-89,100,-94,-92,100,-77,-92,-64,-98,100,-94,100,100,-86,100,100,-61,-62,100,100,100,100,100,100,100,52
48,2022-07-22-14:44:36,100,-85,100,-96,-84,100,-75,100,-77,100,100,100,100,100,-90,100,100,-62,-73,100,100,100,100,100,-91,100,52
49,2022-07-22-14:44:41,100,-89,100,-95,-84,100,-77,-90,-69,100,100,100,100,100,-86,100,100,-75,-62,100,100,100,100,100,-91,100,52
50,2022-07-22-14:44:46,100,-85,100,-95,-96,100,-82,-84,-77,100,100,-89,100,100,100,100,100,-62,-62,100,100,100,100,100,-91,100,52
51,2022-07-22-14:44:51,100,-88,100,-97,100,100,-87,-84,-64,100,100,100,100,100,-89,100,100,-62,-66,100,100,100,100,100,-91,100,52
52,2022-07-22-14:44:56,100,-84,100,100,-83,100,-86,-86,-64,-95,100,-95,100,100,100,100,100,-61,-72,100,100,100,100,100,100,100,52
53,2022-07-22-14:45:01,100,-93,100,100,-84,100,-75,-96,-77,-98,100,-95,100,100,-92,100,100,-61,-62,100,100,100,100,100,-91,100,52
54,2022-07-22-14:45:06,100,-82,100,100,-84,100,-77,-91,-64,-92,100,100,100,100,-86,100,100,-63,-73,100,100,100,100,100,-98,100,52
55,2022-07-22-14:45:11,100,-85,100,100,-84,100,-82,-84,-69,100,100,100,100,100,-86,100,100,-62,-66,100,100,100,100,100,100,100,52
56,2022-07-22-14:45:16,100,-88,100,100,100,100,-82,-84,-69,-97,100,-89,100,100,-90,100,100,-75,-66,100,100,100,100,100,-91,100,52
57,2022-07-22-14:45:21,100,-85,100,100,-92,100,-77,-84,-64,100,100,100,100,100,-86,100,100,-63,-66,100,100,100,-98,100,100,100,52
58,2022-07-22-14:45:26,100,-89,100,100,-92,100,-82,100,-77,100,100,100,100,100,-86,100,100,-75,-66,100,100,100,100,100,-91,100,52
59,2022-07-22-14:45:31,100,-85,100,100,-84,100,-77,-91,-69,-92,100,100,100,100,-86,100,100,-75,-73,100,100,100,100,100,-91,100,52
