index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-19-21:40:26,100,100,100,-56,-92,100,-88,-89,100,-85,-75,-83,100,100,-96,-89,100,-93,-86,-80,-85,100,-89,-76,100,100,5
1,2022-07-19-21:40:31,100,100,100,-59,100,100,-84,-93,100,-74,-73,-72,100,100,-92,-85,100,-90,100,100,-79,100,-87,-74,100,100,5
2,2022-07-19-21:40:36,100,100,100,-56,100,100,-83,100,100,-72,-86,-86,100,100,100,-88,100,-87,-80,-85,-84,100,-84,-60,100,100,5
3,2022-07-19-21:40:41,100,100,100,-56,100,100,-83,100,100,-73,-78,-87,100,100,100,-89,100,100,-83,-85,-82,100,-91,-61,100,100,5
4,2022-07-19-21:40:46,100,100,100,-53,100,100,-84,100,100,-72,-80,-91,100,100,100,-91,100,100,-82,100,-84,100,-96,-61,100,100,5
5,2022-07-19-21:40:51,100,100,100,-53,100,100,-84,100,100,-76,-74,-86,100,100,-92,-90,100,100,-82,-82,-78,100,-90,-61,100,100,5
6,2022-07-19-21:40:56,100,100,100,-53,100,100,-87,100,100,-77,-79,-90,100,100,-93,-87,100,-94,-83,-86,-84,100,-86,-67,100,100,5
7,2022-07-19-21:41:01,100,100,100,-62,100,100,-85,100,100,-76,-73,-88,100,100,-94,-87,100,-89,-79,-84,-88,100,100,-69,100,100,5
8,2022-07-19-21:41:06,100,100,100,-62,100,100,-92,100,100,-87,-76,-77,100,100,-93,-84,100,-91,100,-84,-85,100,-86,-66,100,100,5
9,2022-07-19-21:41:11,100,100,100,-61,-90,100,-82,100,100,-77,-76,100,100,100,100,-85,100,-92,-79,-82,-80,100,-86,-73,100,100,5
10,2022-07-19-21:41:16,100,100,100,-61,100,100,-84,100,100,-72,-76,-86,100,100,100,-91,100,-87,-80,-86,-81,100,-90,-61,100,100,5
11,2022-07-19-21:41:21,100,100,100,-53,100,100,-88,100,100,-76,-73,-91,100,100,-92,-86,100,-89,100,-84,-80,100,-85,-72,100,100,5
12,2022-07-19-21:41:26,100,100,100,-53,100,100,-87,100,100,-72,-73,-89,100,100,-92,-90,100,-89,-81,-82,-79,100,-84,-73,100,100,5
13,2022-07-19-21:41:31,100,100,100,-56,100,100,-84,-97,100,-72,-73,-87,100,100,-92,-85,100,-91,-79,-84,-79,100,-85,-73,100,100,5
14,2022-07-19-21:41:36,100,100,100,-56,100,100,-86,100,100,-73,-74,-72,100,100,100,-85,100,-91,-79,-83,-79,100,-85,-61,100,100,5
15,2022-07-19-21:41:41,100,100,100,-56,100,100,-87,-97,100,-72,-74,-72,100,100,100,-85,100,-89,-79,-84,-79,100,-85,-61,100,100,5
16,2022-07-19-21:41:46,100,100,100,-61,100,100,-87,100,100,-72,-74,-90,100,100,100,-84,100,-89,100,-84,-79,100,-85,-73,100,100,5
17,2022-07-19-21:41:51,100,100,100,-53,-94,100,-82,100,100,-73,-76,-87,100,100,-92,-85,100,-91,-79,-83,-80,100,-85,-73,100,100,5
18,2022-07-19-21:41:56,100,100,100,-53,100,100,-82,100,100,-72,-76,-87,100,100,-97,-85,100,-91,-79,-84,-78,100,-85,-73,100,100,5
19,2022-07-19-21:42:01,100,100,100,-53,100,100,-82,100,100,-73,-74,-90,100,100,100,-85,100,-89,-79,-83,-88,100,-90,-73,100,100,5
20,2022-07-19-21:42:06,100,100,100,-53,-90,100,-82,100,100,-76,-74,-87,100,100,100,-89,100,100,-79,-84,-87,100,-85,-61,100,100,5
21,2022-07-19-21:42:11,100,100,100,-53,100,100,-82,100,100,-76,-73,-87,100,100,-91,-84,100,-91,100,-84,-87,100,-85,-73,100,100,5
22,2022-07-19-21:42:16,100,100,100,-53,100,100,-87,100,100,-76,-74,-87,100,100,-92,-85,100,-91,-79,-83,-87,100,-90,-73,100,100,5
23,2022-07-19-21:42:21,100,100,100,-56,-91,100,-84,-97,100,-73,-73,-87,100,100,-91,100,100,-91,100,-83,-79,100,-85,-73,100,100,5
