index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-17-22:01:52,100,100,100,-84,-91,100,-82,-90,100,-85,-78,-86,100,100,-88,-80,100,-87,-96,-62,-58,100,-77,-91,100,100,10
1,2022-07-17-22:01:57,100,100,100,-86,-85,100,-83,-92,100,-88,-74,-82,100,100,-84,-77,100,-92,-85,-76,-56,100,-86,100,100,100,10
2,2022-07-17-22:02:02,100,100,100,100,-85,100,-84,100,100,-72,-71,-80,100,100,-86,-78,100,100,-88,-62,-61,100,-85,-75,100,100,10
3,2022-07-17-22:02:07,100,100,100,-92,-84,100,-90,-97,100,-89,-88,-88,100,100,-91,-88,100,100,100,-77,-53,100,-78,-88,100,100,10
4,2022-07-17-22:02:12,100,100,100,-84,-83,100,-87,-94,100,-72,-72,-83,100,100,-87,-82,100,100,-86,-66,-58,100,-87,-75,100,100,10
5,2022-07-17-22:02:17,100,100,100,-82,-84,100,-88,-84,100,-81,-79,-88,100,100,-90,-86,100,-86,-93,-84,-61,100,-77,-87,100,100,10
6,2022-07-17-22:02:22,100,100,100,-81,-85,100,-85,100,100,-84,-77,-89,100,100,-91,-87,100,100,-97,-85,-54,100,-78,-87,100,100,10
7,2022-07-17-22:02:27,100,100,100,-83,100,100,-79,-87,100,-76,-86,100,100,100,-89,-81,100,-85,100,-62,-53,100,-75,-75,100,100,10
8,2022-07-17-22:02:32,100,100,100,-81,-84,100,-87,-87,100,-83,-75,-86,100,100,-90,-87,100,-83,-97,-85,-56,100,-78,-89,100,100,10
9,2022-07-17-22:02:37,100,100,100,-81,-84,100,-79,-97,100,-73,-86,-81,100,100,-89,-81,100,100,-84,-63,-53,100,-75,-76,100,100,10
10,2022-07-17-22:02:42,100,100,100,-83,-93,100,-79,-88,100,-75,-86,100,100,100,-89,-80,100,-83,100,-62,-53,100,-75,-76,100,100,10
11,2022-07-17-22:02:47,100,100,100,100,-84,100,100,100,100,-74,-72,-82,100,100,-88,-78,100,100,-85,-64,-59,100,-85,-75,100,100,10
12,2022-07-17-22:02:52,100,100,100,-82,-84,100,-78,-88,100,-76,-81,-81,100,100,-91,-81,100,-84,-91,-62,-54,100,-74,-75,100,100,10
13,2022-07-17-22:02:57,100,100,100,-80,-83,100,-86,-88,100,-73,-72,-87,100,100,-91,-87,100,-94,-96,-85,-63,100,-77,-89,100,100,10
14,2022-07-17-22:03:02,100,100,100,100,-83,100,-84,-95,100,-72,-73,-80,100,100,-90,-78,100,100,-85,-64,-63,100,-85,-76,100,100,10
15,2022-07-17-22:03:07,100,100,100,-80,-87,100,-87,100,100,-82,-76,-87,100,100,-92,-86,100,100,100,-84,-58,100,-78,-89,100,100,10
16,2022-07-17-22:03:12,100,100,100,-82,-83,100,-85,100,100,-72,-72,-82,100,100,-89,-78,100,100,-85,-64,-62,100,-87,-76,100,100,10
17,2022-07-17-22:03:17,100,100,100,-86,-85,100,-83,-90,100,-76,-89,100,100,100,-91,-82,100,-84,-92,-62,-54,100,-75,-76,100,100,10
18,2022-07-17-22:03:22,100,100,100,-80,-85,100,-89,100,100,-82,-76,-86,100,100,-89,-87,100,100,-93,-85,-58,100,-77,-89,100,100,10
19,2022-07-17-22:03:27,100,100,100,-86,-92,100,-78,-88,100,-75,100,100,100,100,100,-82,100,-86,100,-62,-54,100,-75,-76,100,100,10
20,2022-07-17-22:03:32,100,100,100,-80,-84,100,-87,-98,100,-82,-76,-87,100,100,-92,-86,100,-84,100,-85,-57,100,-77,-89,100,100,10
21,2022-07-17-22:03:37,100,100,100,-98,-83,100,-85,100,100,-72,-72,-81,100,100,-88,-77,100,100,-84,-64,-62,100,-85,-76,100,100,10
22,2022-07-17-22:03:42,100,100,100,-80,100,100,-79,-88,100,-76,-82,-81,100,100,-91,-81,100,-87,100,-62,-53,100,-76,-76,100,100,10
23,2022-07-17-22:03:47,100,100,100,100,-83,100,-84,100,100,100,100,-80,100,100,-88,-77,100,100,-84,-64,100,100,100,-76,100,100,10
24,2022-07-17-22:03:52,100,100,100,-84,-90,100,-78,-88,100,-75,-87,-79,100,100,-91,-81,100,-84,-84,-62,-53,100,-76,-76,100,100,10
25,2022-07-17-22:03:57,100,100,100,-82,-85,100,-87,-88,100,-82,-76,-87,100,100,-91,-87,100,100,-98,-86,-57,100,-78,-87,100,100,10
26,2022-07-17-22:04:02,100,100,100,-81,-83,100,-84,-95,100,-73,-72,-80,100,100,-89,-77,100,100,-84,-64,-58,100,-89,-76,100,100,10
27,2022-07-17-22:04:07,100,100,100,-82,-84,100,-86,-95,100,100,-72,-88,100,100,-88,-86,100,100,100,-87,-59,100,-85,-86,100,100,10
28,2022-07-17-22:04:12,100,100,100,-92,-83,100,-84,100,100,-73,-72,-80,100,100,-88,-77,100,100,-84,-64,-61,100,-78,-76,100,100,10
29,2022-07-17-22:04:17,100,100,100,-85,-91,100,-79,-87,100,-75,-84,-80,100,100,-90,-81,100,-84,-84,-62,-54,100,-75,-75,100,100,10
30,2022-07-17-22:04:22,100,100,100,-81,-86,100,-87,-95,100,-82,-76,-88,100,100,-91,-87,100,-84,100,-86,-58,100,-78,-86,100,100,10
31,2022-07-17-22:04:27,100,100,100,-81,-85,100,-78,-88,100,100,-76,-87,100,100,100,100,100,100,100,-62,-57,100,-78,-75,100,100,10
32,2022-07-17-22:04:32,100,100,100,-81,-90,100,-87,-88,100,-82,-76,-87,100,100,-93,-86,100,-84,100,-86,-54,100,-78,-87,100,100,10
33,2022-07-17-22:04:37,100,100,100,-91,-83,100,-86,-96,100,-72,-73,-80,100,100,-88,-77,100,100,-84,-64,-60,100,-89,-76,100,100,10
34,2022-07-17-22:04:42,100,100,100,-84,-90,100,-78,-87,100,-75,-84,-80,100,100,-91,-82,100,-84,-84,-62,-53,100,-76,-75,100,100,10
35,2022-07-17-22:04:47,100,100,100,100,-91,100,-78,-88,100,-75,-84,100,100,100,100,-81,100,100,100,-62,-53,100,-76,-75,100,100,10
36,2022-07-17-22:04:52,100,100,-100,-87,-84,100,-85,-92,100,-76,-88,-80,100,100,-88,-81,100,-84,-85,-64,-64,100,-89,-76,100,100,10
37,2022-07-17-22:04:57,100,100,100,-81,-84,100,-86,-86,100,-82,-75,-87,100,100,-90,-85,100,-84,-94,-63,-57,100,-78,-75,100,100,10
38,2022-07-17-22:05:02,100,100,100,-81,-83,100,-85,-95,100,-72,-72,-81,100,100,-88,-78,100,-91,-86,-65,-65,100,-77,-75,100,100,10
39,2022-07-17-22:05:07,100,100,-99,100,-83,100,-86,100,100,-73,-72,-82,100,100,-88,-78,100,-90,-86,-65,-65,100,-87,-76,100,100,10
40,2022-07-17-22:05:12,100,100,100,-80,-84,100,-86,-97,100,-82,-75,-87,100,100,-91,-85,100,100,-97,-84,-57,100,-77,-88,100,100,10
41,2022-07-17-22:05:17,100,100,100,-87,-93,100,-78,-87,100,-76,-88,-81,100,100,-93,-81,100,-91,-86,-63,-55,100,-74,-75,100,100,10
42,2022-07-17-22:05:22,100,100,100,-81,-84,100,-86,-87,100,-83,-75,-87,100,100,-91,-85,100,-83,-96,-83,-57,100,-78,-87,100,100,10
43,2022-07-17-22:05:27,100,100,100,-81,-84,100,-86,100,100,-82,-75,-87,100,100,-89,-85,100,100,-96,-84,-57,100,-77,-88,100,100,10
44,2022-07-17-22:05:32,100,100,100,-87,100,100,-78,-88,100,-76,-89,100,100,100,-92,-82,100,-83,-94,-63,-55,100,-75,-75,100,100,10
45,2022-07-17-22:05:37,100,100,100,-81,-84,100,-86,-96,100,-72,-72,-81,100,100,-91,-78,100,-83,-85,-84,-66,100,-88,-88,100,100,10
46,2022-07-17-22:05:42,100,100,100,-86,-83,100,-78,-87,100,-76,-89,-98,100,100,-91,-81,100,-84,-86,-63,-54,100,-75,-75,100,100,10
47,2022-07-17-22:05:47,100,100,100,-87,100,100,-78,-87,100,-75,-89,100,100,100,-92,-82,100,-83,100,-64,-54,100,-75,-75,100,100,10
48,2022-07-17-22:05:52,100,100,100,-91,-87,100,-88,100,-97,-72,-72,-82,100,100,-91,-77,100,100,-86,-65,-66,100,-89,-75,100,100,10
49,2022-07-17-22:05:57,100,100,100,-87,-92,100,-80,-87,100,-76,-85,-80,100,100,-91,-80,100,-85,-94,-63,-54,100,-76,-75,100,100,10
50,2022-07-17-22:06:02,100,100,100,-81,-85,100,-85,-97,100,-73,-76,-82,100,100,-90,-77,100,100,-96,-65,-63,100,-79,-75,100,100,10
51,2022-07-17-22:06:07,100,100,100,-95,-85,100,-85,100,100,-72,-72,-79,100,100,-87,-76,100,100,-86,-64,-62,100,-90,-75,100,100,10
52,2022-07-17-22:06:12,100,100,100,-81,-84,100,-87,-96,100,-83,-73,-89,100,100,-91,-88,100,100,-94,-80,-58,100,-77,-89,100,100,10
53,2022-07-17-22:06:17,100,100,100,-81,-83,100,-84,100,100,-73,-73,-80,100,100,-88,-77,100,-90,-86,-63,-62,100,-89,-75,100,100,10
54,2022-07-17-22:06:22,100,100,100,-84,-84,100,-78,-87,100,-82,-80,-83,100,100,-91,-80,100,-84,100,-63,-57,100,-77,-75,100,100,10
55,2022-07-17-22:06:27,100,100,100,-83,-85,100,-89,100,100,-81,-74,-88,100,100,-92,-86,100,100,-96,-80,-58,100,-77,-90,100,100,10
56,2022-07-17-22:06:32,100,100,100,-86,-96,100,-79,-88,100,-76,-85,100,100,100,-92,-81,100,-85,100,-63,-54,100,-75,-75,100,100,10
57,2022-07-17-22:06:37,100,100,100,-85,100,100,-79,100,100,-76,-83,100,100,100,-91,-80,100,-87,100,-62,100,100,-75,-75,100,100,10
