index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-19-20:12:10,100,-100,-96,-82,-82,100,-93,-93,-97,-88,-94,-89,100,100,-96,-85,100,-80,-83,-88,-93,100,-70,-85,100,100,16
1,2022-07-19-20:12:15,100,100,100,-85,-76,100,100,100,100,-95,100,100,100,100,-89,-72,100,-78,-82,-76,-94,100,-65,100,100,100,16
2,2022-07-19-20:12:20,100,100,100,-89,-82,100,-89,100,100,-94,-91,-70,100,100,-89,-83,100,-80,-82,-78,-83,100,-71,100,100,100,16
3,2022-07-19-20:12:25,100,100,-98,-89,-76,100,-86,100,100,-89,-86,-83,100,100,100,-73,100,-81,-82,-77,-87,100,-62,100,100,100,16
4,2022-07-19-20:12:30,100,100,100,-87,-75,100,-92,100,100,-86,-90,-63,100,100,-88,-75,100,-78,-81,-81,-85,100,-65,100,100,100,16
5,2022-07-19-20:12:35,100,100,100,100,-76,100,-87,-96,100,-90,-86,-82,100,100,100,100,100,-80,-82,-76,100,100,-63,100,100,100,16
6,2022-07-19-20:12:40,100,100,-97,-84,-76,100,-90,100,100,-88,-90,-64,100,100,-89,-75,100,-79,-82,-78,-87,100,-65,-86,100,100,16
7,2022-07-19-20:12:45,100,100,100,-84,-81,100,-95,100,100,-95,-91,-72,100,100,-88,-82,100,-80,-81,-73,-85,100,-71,-96,100,100,16
8,2022-07-19-20:12:50,100,100,100,-88,-75,100,-87,100,-97,-90,-86,-77,100,100,100,-73,100,-80,-81,-77,-86,100,-62,100,100,100,16
9,2022-07-19-20:12:55,100,100,100,-86,100,100,100,100,100,100,-91,-70,100,100,100,-83,100,-80,100,-76,-83,100,-62,100,100,100,16
10,2022-07-19-20:13:00,100,100,100,-88,-76,100,-87,100,100,-83,-87,-75,100,100,100,-73,100,-81,-82,-76,-84,100,-62,100,100,100,16
11,2022-07-19-20:13:05,100,100,100,-81,-76,100,100,100,100,-82,-90,-60,100,100,-88,-75,100,-78,-82,-84,-85,100,-65,-86,100,100,16
12,2022-07-19-20:13:10,100,100,100,-82,-82,100,-94,100,100,-96,-90,-71,100,100,-89,-83,100,-81,-82,-72,-83,100,-70,-94,100,100,16
13,2022-07-19-20:13:15,100,100,100,-82,100,100,100,100,100,-94,100,100,100,100,100,-84,100,-81,-84,100,100,100,-70,-96,100,100,16
14,2022-07-19-20:13:20,100,100,100,-82,-81,100,-91,100,100,-91,-92,-70,100,100,-88,-76,100,-78,-81,-72,-83,100,-70,-84,100,100,16
15,2022-07-19-20:13:25,100,100,100,-86,-76,100,-86,-96,100,-84,-86,-75,100,100,100,-74,100,-81,-82,-76,-86,100,-62,100,100,100,16
16,2022-07-19-20:13:30,100,100,100,-82,-76,100,-91,100,100,-83,-87,-60,100,100,-88,-75,100,-78,-82,-80,-85,100,-64,-85,100,100,16
17,2022-07-19-20:13:35,100,100,100,-82,-76,100,100,100,100,-83,100,-60,100,100,-89,-75,100,-78,-82,-80,100,100,-64,-85,100,100,16
18,2022-07-19-20:13:40,100,100,-98,-87,-75,100,-92,-95,-98,-84,-85,-75,100,100,100,-74,100,-81,-82,-80,-85,100,-64,-87,100,100,16
19,2022-07-19-20:13:45,100,100,100,-82,-82,100,-90,100,100,-83,-91,-60,100,100,-89,-82,100,-80,-82,-72,-83,100,-70,-85,100,100,16
20,2022-07-19-20:13:50,100,100,100,-86,-75,100,-86,-96,100,-84,-86,-75,100,100,100,-74,100,-81,-82,-76,-86,100,-62,-96,100,100,16
21,2022-07-19-20:13:55,100,100,-98,-86,-76,100,-86,100,-97,-84,100,-75,100,100,100,-73,100,-81,-82,-76,-86,100,-63,100,100,100,16
22,2022-07-19-20:14:00,100,100,100,-82,-82,100,-97,100,100,-92,-86,-70,100,100,100,-82,100,-80,-82,-77,-83,100,-70,100,100,100,16
23,2022-07-19-20:14:05,100,100,100,-86,-76,100,-91,-96,100,-84,-87,-74,100,100,-89,-75,100,-78,-83,-80,-85,100,-65,-85,100,100,16
24,2022-07-19-20:14:10,100,100,100,-82,-82,100,-91,100,100,-83,-91,-70,100,100,-89,-82,100,-80,-82,-72,-83,100,-70,-85,100,100,16
25,2022-07-19-20:14:15,100,100,100,-82,-82,100,100,100,100,-93,-91,-70,100,100,100,-82,100,-80,100,-72,-83,100,-70,100,100,100,16
26,2022-07-19-20:14:20,100,100,100,-82,-76,100,-91,100,100,-83,-87,-60,100,100,-89,-75,100,-78,-82,-79,-85,100,-65,-85,100,100,16
27,2022-07-19-20:14:25,100,100,100,-82,-75,100,-85,100,100,-85,-92,-75,100,100,100,-73,100,-80,100,-76,-83,100,-62,-94,100,100,16
28,2022-07-19-20:14:30,100,100,100,-86,-76,100,-92,100,100,-84,-88,-75,100,100,-89,-77,100,-78,-82,-80,-85,100,-64,-85,100,100,16
29,2022-07-19-20:14:35,100,100,100,-82,-76,100,100,100,100,-83,-88,-60,100,100,-89,-75,100,-78,-82,-80,-85,100,-64,-85,100,100,16
30,2022-07-19-20:14:40,100,100,-96,-86,-76,100,-85,-93,100,-84,-85,-75,100,100,100,-73,100,-81,-82,-76,-86,100,-62,100,100,100,16
31,2022-07-19-20:14:45,100,100,-98,-82,-76,100,-91,100,100,-83,-88,-60,100,100,-90,-75,100,-78,-82,-72,-85,100,-65,-85,100,100,16
32,2022-07-19-20:14:50,100,100,-98,-82,-76,100,-86,100,100,-84,-85,-75,100,100,100,-73,100,-82,-82,-76,-86,100,-62,-95,100,100,16
33,2022-07-19-20:14:55,100,100,100,-86,-76,100,-85,100,100,-84,-85,-75,100,100,100,-73,100,-81,-82,-76,-86,100,-62,100,100,100,16
34,2022-07-19-20:15:00,100,100,100,-82,-82,100,-96,100,100,-92,100,-70,100,100,100,-82,100,-80,100,-72,-83,100,-69,100,100,100,16
35,2022-07-19-20:15:05,100,100,-97,-86,-76,100,-86,-95,-98,-84,-85,-75,100,100,100,-73,100,-81,-82,-77,-85,100,-62,-94,100,100,16
36,2022-07-19-20:15:10,100,100,-98,-81,-82,100,-97,100,100,-83,-88,-70,100,100,-90,-75,100,-80,-82,-80,-83,100,-70,-95,100,100,16
37,2022-07-19-20:15:15,100,100,100,-82,-82,100,100,100,100,-93,-92,-70,100,100,100,-82,100,-80,100,-72,-83,100,-70,100,100,100,16
38,2022-07-19-20:15:20,100,100,100,-82,-76,100,100,100,100,-83,-87,-60,100,100,-89,-75,100,-78,-82,-80,-85,100,-64,100,100,100,16
39,2022-07-19-20:15:25,100,100,100,-82,-82,100,-97,100,100,-92,-91,-70,100,100,-89,-83,100,-80,-81,-72,-83,100,-70,-93,100,100,16
40,2022-07-19-20:15:30,100,100,-97,-86,-76,100,-86,100,100,-85,-85,-75,100,100,100,-73,100,-81,-82,-76,-86,100,-62,-83,100,100,16
41,2022-07-19-20:15:35,100,100,100,-82,-76,100,-90,100,100,-83,-88,-60,100,100,-89,-75,100,-78,-82,-79,-85,100,-64,-85,100,100,16
42,2022-07-19-20:15:40,100,100,-98,-87,-76,100,-86,100,-97,-84,-85,-75,100,100,100,-73,100,-81,-82,-77,-86,100,-62,100,100,100,16
43,2022-07-19-20:15:45,100,100,100,-82,-76,100,-86,-95,-97,-83,-88,-60,100,100,-89,-75,100,-78,-82,-79,-84,100,-65,-85,100,100,16
44,2022-07-19-20:15:50,100,100,100,-82,-82,100,100,100,100,-92,-92,-70,100,100,-89,-82,100,-80,-82,-72,-82,100,-70,-93,100,100,16
45,2022-07-19-20:15:55,100,100,-96,-86,-76,100,-86,100,-97,-84,-86,-75,100,100,100,-73,100,-81,-82,-76,-86,100,-62,100,100,100,16
46,2022-07-19-20:16:00,100,100,100,-82,-82,100,100,100,100,-92,-92,-70,100,100,100,-82,100,-80,100,-72,-83,100,-70,100,100,100,16
47,2022-07-19-20:16:05,100,100,-99,-85,-76,100,-86,-96,100,-85,-86,-74,100,100,100,-73,100,-81,-82,-76,-86,100,-62,-92,100,100,16
48,2022-07-19-20:16:10,100,100,100,-83,-76,100,-91,100,-98,-83,-87,-60,100,100,100,-75,100,-78,-82,-80,-85,100,-64,-85,100,100,16
49,2022-07-19-20:16:15,100,100,100,-82,-82,100,-96,100,100,-92,-92,-70,100,100,-89,-82,100,-80,100,-72,-83,100,-70,-94,100,100,16
50,2022-07-19-20:16:20,100,100,100,-82,100,100,-91,100,100,-83,100,100,100,100,100,-75,100,100,-83,100,-85,100,-64,-85,100,100,16
51,2022-07-19-20:16:25,100,100,100,-82,-83,100,-90,100,100,-93,-90,-70,100,100,-88,-82,100,-82,-83,-72,-82,100,-70,-85,100,100,16
52,2022-07-19-20:16:30,100,100,100,-86,-76,100,-87,100,-100,-85,-86,-74,100,100,-96,-75,100,-80,-82,-76,-86,100,-62,-94,100,100,16
53,2022-07-19-20:16:35,100,100,100,-83,-76,100,-90,100,100,-83,-88,-60,100,100,-89,-75,100,-79,-82,-76,-83,100,-64,-85,100,100,16
54,2022-07-19-20:16:40,100,100,100,100,-76,100,100,100,100,-84,100,-59,100,100,-88,100,100,-78,-82,-77,-89,100,-65,-84,100,100,16
55,2022-07-19-20:16:45,100,100,100,-81,-76,100,-91,-96,-98,-83,-90,-74,100,100,100,-75,100,-78,-82,-81,-84,100,-65,100,100,100,16
56,2022-07-19-20:16:50,100,100,100,-82,-82,100,-98,100,100,-92,-91,-69,100,100,-87,-82,100,-80,-82,-73,-82,100,-71,100,100,100,16
57,2022-07-19-20:16:55,100,100,-96,-86,-76,100,-86,-96,-100,-84,-86,-75,100,100,100,-73,100,-81,-82,-76,-86,100,-62,-94,100,100,16
58,2022-07-19-20:17:00,100,100,100,-86,-76,100,-86,100,100,100,100,-75,100,100,100,-73,100,-81,-82,100,-86,100,100,100,100,100,16
59,2022-07-19-20:17:05,100,100,100,-81,-82,100,-86,100,100,-91,-92,-67,100,100,100,-73,100,-81,-82,-83,-82,100,-62,-93,100,100,16
