index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
10,2022-07-19-15:59:08,100,-88,-69,-81,-76,100,-77,-70,-75,-85,100,-90,100,100,-80,100,100,-72,-65,-88,100,100,-86,100,-97,100,29
11,2022-07-19-15:59:13,100,-85,-63,100,-89,100,-75,-84,-77,-90,100,-88,100,100,-77,-90,100,-74,-63,100,-97,100,-94,-92,100,100,29
12,2022-07-19-15:59:18,100,-88,-68,-81,-76,100,-76,-71,-75,-87,-96,100,100,100,-80,100,100,-71,-64,-87,100,100,-86,100,100,100,29
13,2022-07-19-15:59:23,100,-86,-63,-81,-90,100,-75,-80,-76,-90,100,-88,100,100,-78,100,100,-74,-63,-89,-96,100,-93,-92,100,100,29
14,2022-07-19-15:59:28,100,-89,-62,-82,-85,100,-77,-71,-64,-90,-97,-91,100,100,-78,-89,100,-66,-60,100,100,100,-84,100,100,100,29
15,2022-07-19-15:59:33,100,-88,-68,-81,-76,100,-76,-70,-76,-86,100,-90,100,100,-79,100,100,-72,-64,100,100,100,-85,-92,100,100,29
16,2022-07-19-15:59:38,100,-91,-62,-82,100,100,-78,-71,-64,-89,100,-91,100,100,-78,100,100,-65,-59,100,100,100,100,100,100,100,29
17,2022-07-19-15:59:43,100,-88,-69,-81,-76,100,-76,-70,-74,-86,100,-91,100,100,-80,100,100,-71,-63,-88,100,100,-86,-92,100,100,29
18,2022-07-19-15:59:48,100,-85,-63,-82,-89,100,-76,-82,-77,-90,100,-89,100,100,-77,-90,100,-74,-63,-88,-96,100,-95,100,100,100,29
19,2022-07-19-15:59:53,100,-91,-62,-81,-87,100,-78,-71,-64,-91,100,-90,100,100,-78,-89,100,-67,-59,100,100,100,-83,100,100,100,29
20,2022-07-19-15:59:58,100,-84,-63,100,100,100,-76,-82,-77,-90,100,-89,100,100,-77,-90,100,-74,-63,100,100,100,-93,100,100,100,29
21,2022-07-19-16:00:03,100,-92,-62,-82,-86,100,-78,-71,-64,-90,100,-90,100,100,-78,-90,100,-67,-59,100,-99,100,-83,-93,100,100,29
22,2022-07-19-16:00:08,100,-86,-69,-81,-76,100,-76,-70,-74,-85,100,-90,100,100,-80,100,100,-71,-64,100,100,100,-85,100,100,100,29
23,2022-07-19-16:00:13,100,-85,-63,-81,-89,100,-76,-83,-78,-90,-99,-89,100,100,-77,-89,100,-74,-63,100,-98,100,100,-94,100,100,29
24,2022-07-19-16:00:18,100,-89,-63,-81,-89,100,100,-70,-75,100,100,-89,100,100,-79,100,100,-74,-64,100,100,100,-85,100,100,100,29
25,2022-07-19-16:00:23,100,-85,-67,-82,-76,100,-76,-83,-77,-89,-98,100,100,100,-78,100,100,-71,-62,-88,100,100,-85,100,100,100,29
26,2022-07-19-16:00:28,100,-87,-62,-82,-88,100,-79,-78,-64,-92,100,-85,100,100,-79,-89,100,-66,-59,100,-94,100,-91,100,100,100,29
27,2022-07-19-16:00:33,100,-88,-66,-82,-76,100,-79,-71,-74,-86,100,-87,100,100,-78,100,100,-70,-69,100,-90,100,-86,100,100,100,29
28,2022-07-19-16:00:38,100,-88,-66,-82,-77,100,-77,-70,-77,100,-98,100,100,100,100,100,100,-71,100,100,100,100,-85,100,100,100,29
29,2022-07-19-16:00:43,100,-90,-69,-81,-76,100,-76,-71,-64,-85,-100,-90,100,100,-80,100,100,-71,-64,-88,100,100,-83,100,100,100,29
30,2022-07-19-16:00:48,100,-85,-63,-81,-89,100,-76,-83,-77,-92,100,-88,100,100,-77,-90,100,-74,-63,100,-96,100,-96,100,100,100,29
31,2022-07-19-16:00:53,100,-86,-62,-82,-86,100,-78,-71,-66,-90,100,-90,100,100,-78,-90,100,-66,-58,100,100,100,-83,100,-100,100,29
32,2022-07-19-16:00:58,100,-91,-62,-82,100,100,-77,-71,-65,-90,100,-90,100,100,-78,100,100,-66,-59,100,100,100,-83,100,100,100,29
33,2022-07-19-16:01:03,100,-88,-63,100,-90,100,-77,-83,-78,-91,100,-90,100,100,-77,-90,100,-75,-60,100,100,100,100,-92,100,100,29
34,2022-07-19-16:01:08,100,-88,-62,-81,-76,100,-76,-70,-76,-84,100,-90,100,100,-80,100,100,-71,-64,-88,100,100,-85,-93,100,100,29
35,2022-07-19-16:01:13,100,-85,-62,-82,-89,100,-76,-84,-78,-91,100,-90,100,100,-77,-90,100,-74,-63,-88,100,100,-92,-92,100,100,29
36,2022-07-19-16:01:18,100,-85,-63,100,-88,100,-76,-81,-77,-91,100,-90,100,100,-77,-90,100,-76,-63,100,100,100,100,-92,100,100,29
37,2022-07-19-16:01:23,100,-90,-69,-81,-76,100,-76,-70,-75,-86,100,100,100,100,-80,100,100,-71,-63,-89,100,100,-86,100,100,100,29
38,2022-07-19-16:01:28,100,-86,-64,-82,-85,100,-77,-71,-64,-90,100,-89,100,100,-77,-89,100,-75,-63,100,-100,100,-83,100,100,100,29
39,2022-07-19-16:01:33,100,-88,-70,-83,-76,100,-76,-70,-75,-87,100,-93,100,100,-80,-94,100,-71,-64,100,100,100,-85,100,100,100,29
40,2022-07-19-16:01:38,100,100,-69,-82,-76,100,-76,-70,-75,-84,100,-90,100,100,-79,100,100,-71,-65,-90,100,100,100,100,100,100,29
41,2022-07-19-16:01:43,100,-85,-64,-86,-86,100,-80,-70,-66,-86,100,-89,100,100,-80,100,100,-79,-56,100,100,100,-89,100,100,100,29
42,2022-07-19-16:01:48,100,-85,-67,-82,-87,100,-79,-81,-72,-87,100,-86,100,100,-83,-88,100,-68,-61,100,100,100,-87,100,100,100,29
43,2022-07-19-16:01:53,100,-91,-62,-81,-85,100,-82,-71,-64,-90,-96,-86,100,100,-80,-89,100,-67,-56,-97,-96,100,-85,-96,100,100,29
44,2022-07-19-16:01:58,100,-88,-60,-83,-87,100,-79,-71,-64,-90,100,-81,100,100,-80,100,100,-66,-58,100,100,100,-86,100,100,100,29
45,2022-07-19-16:02:03,100,-84,-63,100,-90,100,-76,-83,-79,-90,-97,-89,100,100,100,-89,100,-75,-63,100,100,100,-94,-92,-97,100,29
46,2022-07-19-16:02:08,100,-91,-62,-82,-86,100,-77,-71,-64,-90,100,-91,100,100,-78,-90,100,-66,-60,100,-97,100,-83,100,100,100,29
47,2022-07-19-16:02:13,100,-88,-63,-82,-76,100,-76,-83,-77,-90,-95,-89,100,100,-79,-90,100,-71,-63,-89,100,100,-86,100,-96,100,29
48,2022-07-19-16:02:18,100,-85,-63,100,-89,100,-76,-83,-77,-91,100,-88,100,100,-78,-90,100,-74,-63,100,100,100,-96,-92,100,100,29
49,2022-07-19-16:02:23,100,-89,-69,-81,-76,100,-77,-70,-75,-85,-96,100,100,100,-80,100,100,-71,-64,-86,100,100,-86,100,100,100,29
50,2022-07-19-16:02:28,100,-86,-63,-81,-88,100,-76,-83,-77,-90,-99,-89,100,100,-79,-89,100,-74,-63,100,-96,100,-94,100,-97,100,29
51,2022-07-19-16:02:33,100,-92,-69,-81,-86,100,-78,-70,-75,-91,100,-98,100,100,-79,100,100,-71,-58,100,-97,100,-83,-92,100,100,29
52,2022-07-19-16:02:38,100,-89,-69,-81,-76,100,-76,-70,-75,-85,-97,-97,100,100,-79,100,100,-71,-64,-89,100,100,-86,100,100,100,29
53,2022-07-19-16:02:43,100,-92,-62,-82,-86,100,-78,-71,-64,-91,100,-91,100,100,100,100,100,-66,-58,100,100,100,-84,100,100,100,29
54,2022-07-19-16:02:48,100,-88,-69,-82,-76,100,-76,-70,-75,-85,100,-90,100,100,-78,100,100,-71,-64,100,100,100,-86,100,100,100,29
55,2022-07-19-16:02:53,100,-86,-63,-83,-89,100,-76,-83,-77,-90,100,-88,100,100,-77,-91,100,-74,-63,-87,-95,100,-87,-92,100,100,29
56,2022-07-19-16:02:58,100,-91,-62,-84,-87,100,-77,-71,-64,-90,100,-91,100,100,-78,-95,100,-66,-58,100,100,100,-83,100,100,100,29
57,2022-07-19-16:03:03,100,-86,-63,100,100,100,-76,-83,-77,-91,100,-91,100,100,-78,100,100,-74,-63,100,-95,100,100,-92,100,100,29
58,2022-07-19-16:03:08,100,-90,-62,-84,-86,100,-77,-71,-64,-91,100,-92,100,100,-77,-90,100,-66,-58,100,100,100,-83,-94,-100,100,29
59,2022-07-19-16:03:13,100,-88,-69,-81,-74,100,-76,-70,-74,-85,100,-90,100,100,-83,-94,100,-71,-64,-91,100,100,-86,100,-96,100,29
