index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-19-21:17:16,100,100,100,-88,-88,100,-94,-89,100,-96,-68,-93,100,100,-95,-92,100,-92,-90,-93,-77,100,-97,-84,100,100,8
1,2022-07-19-21:17:21,100,100,100,-86,-94,100,-93,100,100,-83,-58,-96,100,100,100,-88,100,100,100,-88,-65,100,-81,-86,100,100,8
2,2022-07-19-21:17:26,100,100,100,-65,100,100,-90,-91,100,-73,-52,-85,100,100,100,-86,100,-81,-86,-83,-65,100,-91,-76,100,100,8
3,2022-07-19-21:17:31,100,100,100,-70,-94,100,-83,-99,100,-70,-52,-85,100,100,100,-84,100,-97,-100,100,-63,100,-88,-80,100,100,8
4,2022-07-19-21:17:36,100,100,100,-70,-96,100,-86,100,100,-69,-52,-98,100,100,-96,-85,100,-82,-93,-89,-63,100,-87,-77,100,100,8
5,2022-07-19-21:17:41,100,100,100,-70,100,100,-88,100,100,-73,-52,-89,100,100,100,-90,100,-85,100,100,-63,100,-89,-77,100,100,8
6,2022-07-19-21:17:46,100,100,100,-65,100,100,-88,100,100,-69,-51,-88,100,100,100,-84,100,-85,-95,100,-71,100,-80,-80,100,100,8
7,2022-07-19-21:17:51,100,100,100,-64,100,100,-85,100,100,-73,-52,-82,100,100,100,-88,100,-99,-89,-81,-67,100,-80,-80,100,100,8
8,2022-07-19-21:17:56,100,100,100,-64,-93,100,-93,-95,100,-75,-51,-79,100,100,-95,-96,100,-82,-89,100,-68,100,-85,-79,100,100,8
9,2022-07-19-21:18:01,100,100,100,-64,100,100,-85,100,100,-70,-52,-88,100,100,-96,-84,100,-81,100,-87,-67,100,100,-79,100,100,8
10,2022-07-19-21:18:06,100,100,100,-70,-92,100,-84,100,100,-73,-53,-89,100,100,-93,-93,100,-93,-96,-80,-65,100,-80,-79,100,100,8
11,2022-07-19-21:18:11,100,100,100,-64,100,100,-86,-92,100,-70,-52,-88,100,100,-96,-90,100,-92,-89,-82,-67,100,-82,-79,100,100,8
12,2022-07-19-21:18:16,100,100,100,-70,-90,100,-84,-93,100,-75,-51,-85,100,100,-95,-85,100,-81,-90,-82,-67,100,-91,-76,100,100,8
13,2022-07-19-21:18:21,100,100,100,-64,100,100,-85,-93,100,-75,-52,-86,100,100,-96,-85,100,100,-87,-84,-67,100,-83,-79,100,100,8
14,2022-07-19-21:18:26,100,100,100,-70,-93,100,100,100,100,-73,-52,-88,100,100,-96,-91,100,100,100,-81,-64,100,-90,-77,100,100,8
15,2022-07-19-21:18:31,100,100,100,-70,100,100,-84,-93,100,-73,-51,-86,100,100,-94,-85,100,100,-92,-83,-64,100,-90,-97,100,100,8
16,2022-07-19-21:18:36,100,100,100,-64,-93,100,-85,-96,100,-75,-52,-83,100,100,100,-84,100,-86,-91,-82,-64,100,-84,-79,100,100,8
17,2022-07-19-21:18:41,100,100,100,-70,100,100,-92,-95,100,-73,-52,-88,100,100,100,-92,100,100,-90,-80,-65,100,-90,-76,100,100,8
18,2022-07-19-21:18:46,100,100,100,-70,100,100,-92,-93,100,-72,-52,-87,100,100,100,-85,100,-86,-87,-79,-64,100,-83,-76,100,100,8
19,2022-07-19-21:18:51,100,100,100,-65,-89,100,-93,100,100,-70,-52,-80,100,100,-93,-84,100,-84,100,-81,-65,100,-94,-79,100,100,8
20,2022-07-19-21:18:56,100,100,100,-70,-93,100,-85,-95,100,-75,-52,-91,100,100,100,-83,100,-84,-86,-81,-64,100,-80,-77,100,100,8
21,2022-07-19-21:19:01,100,100,100,-65,-93,100,-85,100,100,-75,-52,-79,100,100,-94,-93,100,100,-86,-82,-67,100,-79,-79,100,100,8
22,2022-07-19-21:19:06,100,100,100,-70,100,100,-85,-93,100,-75,-51,100,100,100,100,-85,100,-93,-91,-84,-67,100,-80,-76,100,100,8
23,2022-07-19-21:19:11,100,100,100,-70,100,100,-92,100,100,-70,-52,-80,100,100,100,-93,100,100,-86,-82,-65,100,-86,-79,100,100,8
24,2022-07-19-21:19:16,100,100,100,-65,-96,100,-91,100,100,-70,-52,-87,100,100,100,-85,100,-83,-91,-82,-65,100,-81,100,100,100,8
25,2022-07-19-21:19:21,100,100,100,-65,-96,100,-86,-93,100,-73,-52,-86,100,100,100,-86,100,-91,-90,-82,-65,100,-82,-76,100,100,8
26,2022-07-19-21:19:26,100,100,100,-64,100,100,-85,100,100,-73,-52,-87,100,100,-94,-91,100,-84,-87,-80,-65,100,-85,100,100,100,8
27,2022-07-19-21:19:31,100,100,100,-70,-94,100,-86,-96,100,-75,-52,-85,100,100,100,-85,100,-94,-92,-85,-65,100,-84,-79,100,100,8
28,2022-07-19-21:19:36,100,100,100,-70,100,100,-86,-94,100,-73,-51,-80,100,100,100,-84,100,-93,-86,-82,-65,100,-84,-79,100,100,8
29,2022-07-19-21:19:41,100,100,100,-64,100,100,-92,100,100,-70,-52,-88,100,100,-93,-83,100,-94,-86,-78,-67,100,-83,-76,100,100,8
30,2022-07-19-21:19:46,100,100,100,-65,100,100,-85,-94,100,-76,-52,-87,100,100,-94,-84,100,-86,-95,-85,-70,100,-92,-79,100,100,8
31,2022-07-19-21:19:51,100,100,100,-70,100,100,-87,100,100,-70,-51,-83,100,100,100,-87,100,-91,100,-87,-69,100,-85,100,100,100,8
32,2022-07-19-21:19:56,100,100,100,-66,-89,100,-84,-91,100,-72,-57,-80,100,100,-97,-85,100,-90,-87,-85,-63,100,-81,-80,100,100,8
33,2022-07-19-21:20:01,100,100,100,-70,100,100,-93,-93,100,-77,-56,-94,100,100,100,-83,100,-91,-86,-76,-64,100,-89,-82,100,100,8
34,2022-07-19-21:20:06,100,100,100,-85,100,100,-92,100,100,-84,-72,-92,100,100,-94,-96,100,100,-92,-80,-69,100,-90,-86,100,100,8
35,2022-07-19-21:20:11,100,100,100,-85,-86,100,-86,-88,100,-79,-62,-86,100,100,100,-86,100,100,-84,-77,-68,100,-89,-86,100,100,8
36,2022-07-19-21:20:16,100,100,100,-86,-88,100,-89,100,100,-90,-68,-76,100,100,100,-91,100,100,100,-74,-61,100,-95,-97,100,100,8
37,2022-07-19-21:20:21,100,100,100,-66,-86,100,-80,-90,100,-77,-53,-79,100,100,-93,-85,100,-90,-85,-75,100,100,-81,-77,100,100,8
38,2022-07-19-21:20:26,100,100,100,-68,-85,100,-83,-91,100,-74,-53,-80,100,100,100,-89,100,-81,-84,-87,-61,100,100,-78,100,100,8
39,2022-07-19-21:20:31,100,100,100,-65,100,100,-94,-93,100,-69,-53,-90,100,100,100,-93,100,100,-85,-75,-62,100,-83,-78,100,100,8
40,2022-07-19-21:20:36,100,100,100,-65,-86,100,-84,-92,100,-70,-53,-77,100,100,-93,-96,100,100,-85,-83,-62,100,-87,-77,100,100,8
41,2022-07-19-21:20:41,100,100,100,-65,-83,100,-86,100,100,-70,-53,-78,100,100,100,-85,100,-85,-84,-75,-70,100,-85,-77,100,100,8
42,2022-07-19-21:20:46,100,100,100,-65,-83,100,-84,-93,100,-75,-53,-93,100,100,100,-88,100,-84,-89,-75,-70,100,-82,-78,100,100,8
43,2022-07-19-21:20:51,100,100,100,-66,-84,100,-83,100,100,-77,-53,-78,100,100,100,-88,100,-89,-85,-75,-62,100,-85,-77,100,100,8
44,2022-07-19-21:20:56,100,100,100,-66,-85,100,-84,-90,100,-75,-53,-93,100,100,-92,-92,100,-84,-86,-75,-70,100,-84,-78,100,100,8
45,2022-07-19-21:21:01,100,100,100,-66,100,100,-81,100,100,-75,-53,-78,100,100,-93,-85,100,-82,-84,-86,-70,100,-81,-77,100,100,8
46,2022-07-19-21:21:06,100,100,100,-66,-82,100,-80,-93,100,-70,-53,-78,100,100,100,-85,100,-81,-85,-87,-70,100,-86,-78,100,100,8
47,2022-07-19-21:21:11,100,100,100,-66,-87,100,-83,-93,100,-75,-53,-78,100,100,100,-92,100,-91,-84,-76,-70,100,-82,-78,100,100,8
48,2022-07-19-21:21:16,100,100,100,-66,-82,100,-80,100,100,-75,-53,-78,100,100,-95,-85,100,-91,-85,-86,-61,100,-86,-77,100,100,8
49,2022-07-19-21:21:21,100,100,100,-72,-96,100,-83,-91,100,-75,-53,-78,100,100,-95,-85,100,-90,-86,-76,-62,100,-82,-78,100,100,8
50,2022-07-19-21:21:26,100,100,100,-72,-87,100,-83,-91,100,-77,-53,100,100,100,100,-85,100,-90,-85,-76,-61,100,-86,-78,100,100,8
51,2022-07-19-21:21:31,100,100,100,-66,-96,100,-80,100,100,-70,-53,-93,100,100,100,-96,100,-90,-87,-76,-62,100,-86,-78,100,100,8
52,2022-07-19-21:21:36,100,100,100,-65,-82,100,-80,-98,100,-74,-53,-93,100,100,100,-85,100,-90,-84,-76,-69,100,-84,-78,100,100,8
53,2022-07-19-21:21:41,100,100,100,-65,-82,100,-94,-93,100,-75,-53,-93,100,100,-94,-85,100,-81,-84,-75,-69,100,-83,-89,100,100,8
54,2022-07-19-21:21:46,100,100,100,-72,-82,100,-80,-92,100,-75,-53,-93,100,100,100,-85,100,-81,-86,-76,-69,100,-83,-78,100,100,8
55,2022-07-19-21:21:51,100,100,100,-72,-82,100,-80,-91,100,-77,-53,-78,100,100,100,-85,100,-81,-85,-75,-62,100,-82,-77,100,100,8
56,2022-07-19-21:21:56,100,100,100,-72,-97,100,-93,100,100,-70,-53,-78,100,100,-94,-96,100,-81,-85,-76,-62,100,-84,100,100,100,8
57,2022-07-19-21:22:01,100,100,100,-72,100,100,-80,-92,100,-75,-53,-93,100,100,100,-85,100,-90,-87,-75,-61,100,-82,-78,100,100,8
58,2022-07-19-21:22:06,100,100,100,-66,-87,100,-80,100,100,-70,-53,-78,100,100,-94,-91,100,-81,-84,-75,-61,100,-86,-77,100,100,8
59,2022-07-19-21:22:11,100,100,100,-66,-88,100,-80,-93,100,-75,-53,-93,100,100,-94,-91,100,-90,-84,-75,-70,100,-82,-78,100,100,8
