index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-22-10:51:44,100,100,-96,-93,-83,100,-91,-96,100,-96,-97,-77,100,100,-93,-82,100,-89,-90,-90,-94,100,-57,-87,100,100,17
1,2022-07-22-10:51:49,100,100,100,100,100,100,-96,100,100,-94,100,-80,100,100,-91,-75,100,-89,-90,100,-90,100,-48,100,100,100,17
2,2022-07-22-10:51:54,100,100,100,-85,-82,100,100,100,100,-94,-90,-70,100,100,100,-76,100,-87,-85,-72,-80,100,-50,-90,100,100,17
3,2022-07-22-10:51:59,100,100,100,-76,-87,100,-94,-93,100,-86,-88,-70,100,100,-93,-76,100,-86,-86,-73,-77,100,-50,-80,100,100,17
4,2022-07-22-10:52:04,100,100,100,-76,-82,100,-90,-92,100,-87,-90,-73,100,100,100,-82,100,-86,-86,-70,-79,100,-53,-80,100,100,17
5,2022-07-22-10:52:09,100,100,100,-82,-83,100,-90,-92,100,-80,-88,-79,100,100,-93,-69,100,-82,-88,-70,-79,100,-50,-80,100,100,17
6,2022-07-22-10:52:14,100,100,100,-83,-82,100,-87,-95,100,-86,-90,-69,100,100,100,-79,100,-85,-86,-70,-77,100,-50,-84,100,100,17
7,2022-07-22-10:52:19,100,100,100,-78,-82,100,-93,-92,100,-87,-90,-73,100,100,-96,-76,100,-82,-85,-70,-77,100,-50,-81,100,100,17
8,2022-07-22-10:52:24,100,100,100,-78,-82,100,-95,100,100,-84,-90,-73,100,100,-94,-82,100,-86,-86,-70,-77,100,-50,-92,100,100,17
9,2022-07-22-10:52:29,100,100,100,-78,-87,100,-94,100,100,-87,-90,-73,100,100,-94,-69,100,-85,-87,-73,-80,100,-53,-84,100,100,17
10,2022-07-22-10:52:34,100,100,100,-82,-87,100,-94,100,100,-85,-90,-78,100,100,100,-82,100,-85,-86,-70,-77,100,-50,-84,100,100,17
11,2022-07-22-10:52:39,100,100,100,-82,-83,100,-94,-94,100,-86,-90,-78,100,100,100,-82,100,-85,-87,-70,-80,100,-50,-84,100,100,17
12,2022-07-22-10:52:44,100,100,100,-82,-88,100,-94,-94,100,-94,-88,-73,100,100,-95,-82,100,-86,-86,-70,-81,100,-50,-84,100,100,17
13,2022-07-22-10:52:49,100,100,100,-78,-82,100,-89,-93,100,-85,-87,-70,100,100,-95,-70,100,-82,-87,-73,-77,100,-53,-80,100,100,17
14,2022-07-22-10:52:54,100,100,-95,-76,-87,100,-93,100,100,-83,-91,-78,100,100,100,-82,100,-83,-87,-70,-77,100,-50,-80,100,100,17
15,2022-07-22-10:52:59,100,100,100,-82,-82,100,-94,-94,100,-86,-88,-73,100,100,-94,-70,100,-85,-86,-73,-80,100,-50,-84,100,100,17
16,2022-07-22-10:53:04,100,100,100,-76,-89,100,-93,100,100,-87,-88,-78,100,100,-94,-82,100,-85,-87,-73,-77,100,-50,-80,100,100,17
17,2022-07-22-10:53:09,100,100,100,-76,-83,100,-95,-94,100,-85,-90,-73,100,100,100,-69,100,-82,-86,-70,-79,100,-50,-84,100,100,17
18,2022-07-22-10:53:14,100,100,100,-76,-82,100,-90,100,100,-85,-87,-73,100,100,-95,-69,100,-82,-87,-70,-81,100,-53,-80,100,100,17
19,2022-07-22-10:53:19,100,100,100,-76,-82,100,-90,-94,100,-85,-90,-77,100,100,-93,-69,100,-86,-86,-73,-80,100,-50,-84,100,100,17
20,2022-07-22-10:53:24,100,100,100,-82,-87,100,-90,-92,100,-86,-87,-70,100,100,100,-69,100,-82,-87,-70,-80,100,-53,-80,100,100,17
21,2022-07-22-10:53:29,100,100,100,-82,-87,100,-94,100,100,-87,-88,-73,100,100,-93,-69,100,-82,-87,-70,-79,100,-53,-80,100,100,17
22,2022-07-22-10:53:34,100,100,100,-78,-88,100,-90,100,100,-86,-91,-78,100,100,-93,-76,100,-86,-86,-70,-79,100,-50,-80,100,100,17
23,2022-07-22-10:53:39,100,100,100,-78,-83,100,-94,100,100,-87,-88,-70,100,100,-93,-76,100,-84,-86,-70,-80,100,-50,-84,100,100,17
24,2022-07-22-10:53:44,100,100,100,-78,-82,100,100,100,100,-86,-87,-77,100,100,-93,-76,100,-88,-86,-70,-79,100,-50,-80,100,100,17
25,2022-07-22-10:53:49,100,100,100,-76,-88,100,100,-92,100,-96,-88,-73,100,100,-95,-82,100,-86,-87,-70,-77,100,-53,-80,100,100,17
26,2022-07-22-10:53:54,100,100,100,-78,-86,100,-90,-92,100,-95,-88,-73,100,100,-94,-82,100,-85,-87,-70,-79,100,-50,-80,100,100,17
27,2022-07-22-10:53:59,100,100,-98,-78,-83,100,-90,100,100,-87,-90,-77,100,100,-93,-69,100,-82,-87,-70,-79,100,-53,-80,100,100,17
28,2022-07-22-10:54:04,100,100,100,-78,-87,100,-90,-93,100,-87,-90,-78,100,100,100,-76,100,-86,-87,-70,-77,100,-53,-84,100,100,17
29,2022-07-22-10:54:09,100,100,-97,-82,-82,100,-90,100,100,-85,-87,-70,100,100,100,-69,100,-85,-86,-73,-79,100,-50,-80,100,100,17
30,2022-07-22-10:54:14,100,100,100,-82,-83,100,-90,100,100,-85,-88,-70,100,100,-96,-76,100,-85,-87,-70,-79,100,-53,-80,100,100,17
31,2022-07-22-10:54:19,100,100,100,-78,-82,100,-89,-92,100,-90,-90,-71,100,100,100,-76,100,-81,-89,-73,-77,100,-51,-80,100,100,17
32,2022-07-22-10:54:24,100,100,100,-82,-83,100,-90,-91,100,-86,-90,-73,100,100,100,-76,100,-82,-86,-72,-77,100,-50,-84,100,100,17
33,2022-07-22-10:54:29,100,100,-95,-78,-83,100,-92,100,100,-85,-89,-70,100,100,100,-69,100,-85,-86,-70,-80,100,-50,-80,100,100,17
34,2022-07-22-10:54:34,100,100,100,-76,-86,100,-94,-93,100,-87,-88,-78,100,100,-91,-76,100,-86,-87,-70,-80,100,-50,-84,100,100,17
35,2022-07-22-10:54:39,100,100,100,-82,-83,100,-90,-92,100,-86,-90,-73,100,100,-96,-82,100,-82,-86,-73,-77,100,-53,-80,100,100,17
36,2022-07-22-10:54:44,100,100,100,-78,-82,100,-94,100,100,-85,-88,-74,100,100,-93,-69,100,-82,-86,-70,-80,100,-50,-80,100,100,17
37,2022-07-22-10:54:49,100,100,100,-76,-83,100,-90,-95,100,-86,-87,-77,100,100,100,-76,100,-85,-86,-70,-79,100,-50,-80,100,100,17
38,2022-07-22-10:54:54,100,100,100,-82,100,100,-92,100,100,-85,-90,-73,100,100,-92,-82,100,-83,-88,-73,-76,100,-53,-84,100,100,17
39,2022-07-22-10:54:59,100,100,-98,-76,-81,100,-93,-92,100,-84,-88,-70,100,100,-91,-70,100,-86,-86,-70,-77,100,-50,-84,100,100,17
