index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-19-21:48:16,100,100,-101,-58,-90,100,-101,-96,100,-93,-82,-86,100,100,-100,-87,100,-82,-88,-80,-78,100,-90,-78,100,100,4
1,2022-07-19-21:48:21,100,100,100,-64,100,100,-91,100,100,-80,-84,-91,100,100,100,-94,100,-95,-93,-83,-88,100,-90,-81,100,100,4
2,2022-07-19-21:48:26,100,100,100,-68,-90,100,100,-90,100,-81,-84,-85,100,100,100,-82,100,-82,-84,-83,-98,100,-86,-71,100,100,4
3,2022-07-19-21:48:31,100,100,100,-67,100,100,-91,-98,100,100,100,100,100,100,100,-90,100,100,100,-85,100,100,-89,-80,100,100,4
4,2022-07-19-21:48:36,100,100,100,-51,-89,100,-94,100,100,-75,-72,-82,100,100,-95,-81,100,-88,-87,-85,-84,100,-88,-63,100,100,4
5,2022-07-19-21:48:41,100,100,100,-56,-87,100,-88,-91,100,-89,-85,-79,100,100,-102,-87,100,-91,-90,-75,-82,100,-87,-64,100,100,4
6,2022-07-19-21:48:46,100,100,100,-65,-91,100,-96,100,100,-80,-84,-91,100,100,-96,-90,100,100,-92,-84,-82,100,-88,-80,100,100,4
7,2022-07-19-21:48:51,100,100,100,-56,100,100,-100,100,100,-88,-85,100,100,100,100,-87,100,100,-94,-83,-90,100,100,-80,100,100,4
8,2022-07-19-21:48:56,100,100,100,-67,100,100,-91,-94,100,-80,-86,-93,100,100,-96,-89,100,-96,-92,-82,-89,100,-89,-80,100,100,4
9,2022-07-19-21:49:01,100,100,100,-51,-86,100,-91,-90,100,-75,-71,-78,100,100,-93,-81,100,-84,-92,-84,-83,100,-87,-63,100,100,4
10,2022-07-19-21:49:06,100,100,100,-56,-86,100,-87,100,100,-90,-85,-90,100,100,100,-86,100,-86,-92,-82,-82,100,-85,-64,100,100,4
11,2022-07-19-21:49:11,100,100,100,-56,100,100,-88,100,100,-90,100,-90,100,100,100,-86,100,-87,100,-82,-82,100,-86,-65,100,100,4
12,2022-07-19-21:49:16,100,100,100,-56,100,100,-88,-90,100,-89,-72,-78,100,100,100,-86,100,-84,-92,-82,-82,100,-85,-64,100,100,4
13,2022-07-19-21:49:21,100,100,100,-67,100,100,-91,-96,100,-80,-86,-90,100,100,100,-89,100,-93,-91,-83,-90,100,-88,-80,100,100,4
