index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-19-20:28:58,100,100,100,-97,-84,100,-85,100,100,-94,-84,-66,100,100,-90,-78,100,-89,-94,-84,-89,100,-78,-88,100,100,13
1,2022-07-19-20:29:03,100,100,100,-84,-82,100,-88,-97,100,-97,-84,-63,100,100,-96,-81,100,-82,-92,-56,-76,100,-71,100,100,100,13
2,2022-07-19-20:29:08,100,100,100,-83,-83,100,100,100,100,-86,-83,-70,100,100,100,-79,100,-83,-91,-55,-75,100,-78,-89,100,100,13
3,2022-07-19-20:29:13,100,100,100,-85,-85,100,-90,100,100,100,-91,-65,100,100,-96,-83,100,-92,-93,-61,-83,100,-76,-96,100,100,13
4,2022-07-19-20:29:18,100,100,100,100,100,100,100,100,100,-93,-82,-66,100,100,-86,-79,100,-85,100,-56,-75,100,-73,100,100,100,13
5,2022-07-19-20:29:23,100,100,100,-85,-84,100,100,-89,100,-90,-92,-65,100,100,-96,-82,100,-91,-94,-61,-83,100,-75,-89,100,100,13
6,2022-07-19-20:29:28,100,100,100,-84,-81,100,-86,-97,100,-98,-84,-62,100,100,-91,-87,100,-81,-86,-57,-82,100,-71,-96,100,100,13
7,2022-07-19-20:29:33,100,100,100,-84,-82,100,-92,-90,100,-91,-82,-66,100,100,100,-80,100,-81,-86,-55,-75,100,-73,-89,100,100,13
8,2022-07-19-20:29:38,100,100,100,-84,100,100,100,100,100,100,-84,-62,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,13
9,2022-07-19-20:29:43,100,100,100,-83,-82,100,-86,-91,100,-92,-82,-67,100,100,-91,-80,100,-81,-86,-57,-80,100,-73,-89,100,100,13
10,2022-07-19-20:29:48,100,100,100,-86,-85,100,-88,-90,100,-92,-93,-66,100,100,-95,-82,100,-91,-92,-55,-75,100,-76,100,100,100,13
11,2022-07-19-20:29:53,100,100,100,-84,-81,100,-86,100,100,-99,-84,-62,100,100,-92,-88,100,-82,-86,-57,-80,100,-71,100,100,100,13
12,2022-07-19-20:29:58,100,100,100,-83,100,100,-86,-96,100,100,-83,100,100,100,-90,-82,100,-82,-85,100,-80,100,100,100,100,100,13
13,2022-07-19-20:30:03,100,100,100,-83,-81,100,-86,100,100,100,-84,-62,100,100,-91,-88,100,-82,-86,-60,-80,100,-71,-100,100,100,13
14,2022-07-19-20:30:08,100,100,100,-83,-82,100,-92,-90,100,-92,-83,-66,100,100,-91,-79,100,-81,-95,-55,-75,100,-73,-97,100,100,13
15,2022-07-19-20:30:13,100,100,100,-85,-84,100,-88,-90,100,-90,-92,-65,100,100,-94,-81,100,-92,-93,-60,-82,100,-76,-98,100,100,13
16,2022-07-19-20:30:18,100,100,100,100,-84,100,-87,100,100,100,100,-65,100,100,100,-82,100,-92,-92,-60,100,100,-75,-96,100,100,13
