index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-17-23:01:58,100,100,-94,-90,-82,100,-87,-90,100,-89,-80,-77,100,100,-91,-74,100,-90,-85,-78,-87,100,-69,-96,100,100,15
1,2022-07-17-23:02:03,100,100,100,-84,-80,100,-82,-90,100,-81,-82,-68,100,100,-92,-72,100,-88,-92,-80,-76,100,-66,100,100,100,15
2,2022-07-17-23:02:08,100,100,100,-83,-83,100,100,-88,100,-85,-79,-67,100,100,-92,-78,100,100,-87,-62,-87,100,-69,100,100,100,15
3,2022-07-17-23:02:13,100,100,100,-78,-82,100,-88,-91,100,-84,-88,-70,100,100,-95,-78,100,-88,-89,-74,-86,100,-66,-88,100,100,15
4,2022-07-17-23:02:18,100,100,100,-83,-81,100,-88,-85,100,-86,-79,-68,100,100,-87,-77,100,-91,-86,-63,-91,100,-67,100,100,100,15
5,2022-07-17-23:02:23,100,100,100,-83,-80,100,100,-85,100,-84,-79,-68,100,100,100,-76,100,-91,-85,-63,-91,100,-67,100,100,100,15
6,2022-07-17-23:02:28,100,100,100,-79,-88,100,-88,100,100,-84,-87,-70,100,100,-86,-88,100,-89,-87,-68,-88,100,-74,100,100,100,15
7,2022-07-17-23:02:33,100,100,100,-83,-81,100,-98,-85,100,-85,-79,-68,100,100,-94,-77,100,-92,-85,-63,-91,100,-67,-92,100,100,15
8,2022-07-17-23:02:38,100,100,100,-83,-81,100,-89,-89,100,-84,-87,-65,100,100,-87,-88,100,-90,-86,-74,-76,100,-74,-92,100,100,15
9,2022-07-17-23:02:43,100,100,100,-79,-89,100,-89,100,100,-84,-87,-70,100,100,-87,-88,100,-89,-88,-68,-86,100,-74,100,100,100,15
10,2022-07-17-23:02:48,100,100,100,-83,-82,100,-87,-90,100,-82,-82,-65,100,100,100,-78,100,-88,-89,-74,-76,100,-66,-91,100,100,15
11,2022-07-17-23:02:53,100,100,100,-79,-89,100,-89,-91,100,-84,-87,-70,100,100,-87,-88,100,-89,-87,-68,-88,100,-74,-91,100,100,15
12,2022-07-17-23:02:58,100,100,100,-84,-80,100,-95,-85,100,-82,-83,-68,100,100,-96,-77,100,-92,-85,-63,-90,100,-65,100,100,100,15
13,2022-07-17-23:03:03,100,100,100,-83,-82,100,-86,-90,100,-83,-83,-65,100,100,-92,-77,100,-89,-89,-74,-76,100,-66,100,100,100,15
14,2022-07-17-23:03:08,100,100,100,-83,-81,100,-96,-85,100,-85,-79,-68,100,100,100,-78,100,-92,-85,-63,100,100,-67,100,100,100,15
15,2022-07-17-23:03:13,100,100,100,-83,-81,100,-87,-90,100,-83,-83,-65,100,100,-92,-77,100,-89,-89,-74,-76,100,-66,-91,100,100,15
16,2022-07-17-23:03:18,100,100,100,-79,-89,100,-88,-91,100,-84,-87,-70,100,100,-87,-88,100,-89,-87,-68,-88,100,-74,100,100,100,15
17,2022-07-17-23:03:23,100,100,100,-83,-81,100,100,-85,100,-85,-78,-68,100,100,-94,-77,100,-91,-85,-63,-90,100,-67,100,100,100,15
18,2022-07-17-23:03:28,100,100,100,100,-89,100,-89,100,100,-85,-86,-70,100,100,-87,-89,100,-90,-88,-68,-88,100,-75,100,100,100,15
19,2022-07-17-23:03:33,100,100,100,-83,-80,100,-97,-85,100,-85,-79,-68,100,100,-86,-77,100,-92,-85,-63,-90,100,-67,100,100,100,15
20,2022-07-17-23:03:38,100,100,100,-83,-81,100,-86,-90,100,-82,-82,-65,100,100,-92,-77,100,-90,-89,-74,-76,100,-66,-90,100,100,15
21,2022-07-17-23:03:43,100,100,100,-79,-88,100,-89,100,100,-84,-88,-70,100,100,-86,-88,100,-89,-87,-68,-88,100,-75,100,100,100,15
22,2022-07-17-23:03:48,100,100,100,-83,-83,100,-89,-89,100,-82,-83,-65,100,100,100,-78,100,-87,100,-74,-76,100,-69,100,100,100,15
23,2022-07-17-23:03:53,100,100,100,-78,-80,100,-93,-92,100,-87,-87,-70,100,100,-90,-84,100,-83,-92,-67,-86,100,-94,100,100,100,15
24,2022-07-17-23:03:58,100,100,100,-83,-81,100,-96,-85,100,-85,-78,-68,100,100,-94,-77,100,-91,-85,-63,-91,100,-67,-92,100,100,15
25,2022-07-17-23:04:03,100,100,100,-83,-82,100,-87,-90,100,-83,-83,-65,100,100,-93,-77,100,-89,-89,-74,-76,100,-66,-90,100,100,15
