index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-17-15:58:32,100,100,100,-68,-89,100,-90,-95,100,-71,-84,-89,100,100,-93,-90,100,-88,-96,-86,-85,100,-91,-61,100,100,2
1,2022-07-17-15:58:37,100,100,100,-78,-88,100,-90,100,100,-73,-85,-98,100,100,100,-94,100,-88,-89,-80,-82,100,100,-64,100,100,2
2,2022-07-17-15:58:42,100,100,100,-67,-88,100,-87,100,100,-69,-77,100,100,100,-93,-85,100,-85,-88,-84,-83,100,-80,-55,100,100,2
3,2022-07-17-15:58:47,100,100,100,-77,-90,100,-91,100,100,-68,-90,100,100,100,100,-90,100,-88,-90,-80,-87,100,-83,-65,100,100,2
4,2022-07-17-15:58:52,100,100,100,-78,-90,100,-89,100,100,-67,-90,100,100,100,-96,-89,100,-87,-90,-80,-87,100,100,-69,100,100,2
5,2022-07-17-15:58:57,100,100,100,-65,-85,100,-87,100,100,-78,-78,100,100,100,100,-86,100,100,-90,-86,-87,100,-83,-64,100,100,2
6,2022-07-17-15:59:02,100,100,100,-63,-90,100,-90,100,100,-69,-88,100,100,100,100,-90,100,-89,-88,-85,-88,100,-84,-62,100,100,2
7,2022-07-17-15:59:07,100,100,100,-65,-87,100,-86,100,100,-76,-77,100,100,100,-92,-87,100,-86,-88,-83,-84,100,-85,-63,100,100,2
8,2022-07-17-15:59:12,100,100,100,-65,-87,100,-86,-92,100,-77,-78,100,100,100,100,-86,100,100,-91,-83,-86,100,-85,-61,100,100,2
9,2022-07-17-15:59:17,100,100,100,-64,-86,100,-83,100,100,-67,-77,100,100,100,-94,-92,100,-88,-88,-90,-85,100,-84,-55,100,100,2
10,2022-07-17-15:59:22,100,100,100,-64,-87,100,-88,100,100,-75,-79,100,100,100,100,-93,100,-89,-94,-84,-84,100,-84,-58,100,100,2
11,2022-07-17-15:59:27,100,100,100,-64,-89,100,-89,100,100,-68,-76,-95,100,100,100,-90,100,-86,-89,-83,-86,100,-85,-55,100,100,2
