index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-17-23:19:57,100,-96,-94,-95,-80,100,-93,-84,100,-89,-93,-81,100,100,-93,-77,100,-76,-85,-83,-86,100,-58,-92,100,100,16
1,2022-07-17-23:20:02,100,100,100,-94,-81,100,-90,-94,100,-94,-89,-87,100,100,-92,-82,100,-89,-97,-78,-89,100,-60,-91,100,100,16
2,2022-07-17-23:20:07,100,100,100,100,100,100,-90,100,100,100,-81,-84,100,100,100,-76,100,-74,100,-79,100,100,-60,-83,100,100,16
3,2022-07-17-23:20:12,100,100,100,-84,-81,100,-88,-82,100,-80,-80,-87,100,100,-91,-79,100,-94,-83,-83,-97,100,-58,100,100,100,16
4,2022-07-17-23:20:17,100,-96,100,-82,-86,100,-83,-97,100,-80,-82,-72,100,100,-92,-78,100,-74,-82,-76,-76,100,-61,-81,100,100,16
5,2022-07-17-23:20:22,100,100,100,-84,-87,100,-89,-89,100,-83,-80,-73,100,100,-90,-78,100,-85,-86,-83,-90,100,-59,-85,100,100,16
6,2022-07-17-23:20:27,100,100,100,-86,-83,100,100,-87,100,-83,-83,100,100,100,-92,100,100,-77,100,-79,100,100,100,100,100,100,16
7,2022-07-17-23:20:32,100,100,100,-84,-83,100,-86,-84,100,-82,-83,-76,100,100,-89,-75,100,-74,-85,-76,-90,100,-63,-81,100,100,16
8,2022-07-17-23:20:37,100,100,100,-91,-80,100,-92,-85,-95,-84,-90,-91,100,100,-92,-80,100,-92,-97,-77,-89,100,-62,-86,100,100,16
9,2022-07-17-23:20:42,100,100,100,-81,-84,100,-82,-94,100,-80,-83,-76,100,100,-98,-77,100,-73,-82,-75,-75,100,-58,-81,100,100,16
10,2022-07-17-23:20:48,100,100,100,-80,-86,100,-83,100,100,-80,-83,-76,100,100,100,-76,100,-74,100,-76,-75,100,-59,-81,100,100,16
11,2022-07-17-23:20:52,100,100,100,-80,-86,100,-82,100,100,-84,-91,-76,100,100,-92,-80,100,-74,-82,-76,-75,100,-61,-81,100,100,16
12,2022-07-17-23:20:57,100,100,100,-84,-84,100,-86,-84,100,-81,-81,-80,100,100,-88,-76,100,-76,-86,-76,-90,100,-63,-85,100,100,16
13,2022-07-17-23:21:02,100,100,100,-89,-79,100,-93,-84,-95,-84,-90,-91,100,100,-93,-79,100,-92,-97,-77,-94,100,-59,-86,100,100,16
14,2022-07-17-23:21:07,100,100,100,-93,-80,100,-93,100,100,-84,-90,-90,100,100,100,-80,100,-92,-101,-78,-92,100,-59,-86,100,100,16
15,2022-07-17-23:21:12,100,100,100,-83,-83,100,-93,-85,100,-83,-80,-79,100,100,-87,-78,100,-76,-87,-75,-88,100,-62,-87,100,100,16
16,2022-07-17-23:21:17,100,100,100,-82,-84,100,-82,100,100,-84,-82,-75,100,100,-92,-80,100,-74,-82,-75,-75,100,-60,-81,100,100,16
17,2022-07-17-23:21:22,100,100,100,-85,-83,100,-87,-84,100,-82,-80,-80,100,100,-89,-77,100,-76,-87,-74,-90,100,-61,-85,100,100,16
18,2022-07-17-23:21:27,100,100,100,-85,-83,100,-86,-84,100,-82,-80,-80,100,100,100,-77,100,-76,-87,-74,-91,100,-62,-85,100,100,16
19,2022-07-17-23:21:32,100,100,-97,-82,-84,100,-82,-94,100,-80,-83,-76,100,100,100,-80,100,-73,-81,-74,-76,100,-59,-81,100,100,16
20,2022-07-17-23:21:37,100,100,100,-91,-80,100,-86,-84,-97,-84,-80,-91,100,100,-90,-76,100,-91,-95,-74,-93,100,-60,-87,100,100,16
21,2022-07-17-23:21:42,100,100,100,-81,-84,100,-82,-100,100,-80,-83,-75,100,100,-91,-80,100,-74,-82,-76,-75,100,-59,-86,100,100,16
22,2022-07-17-23:21:47,100,100,-98,-81,-84,100,-82,100,100,-80,-82,-75,100,100,100,-79,100,-74,-81,-75,-76,100,-59,-81,100,100,16
23,2022-07-17-23:21:52,100,100,100,-91,-80,100,-93,100,100,-84,-90,-89,100,100,-93,-80,100,-91,-98,-78,-93,100,-60,-86,100,100,16
24,2022-07-17-23:21:57,100,100,100,-82,-85,100,-82,-95,100,-80,-83,-81,100,100,-96,-78,100,-74,-81,-75,-76,100,-58,-81,100,100,16
25,2022-07-17-23:22:02,100,100,100,-92,-79,100,-86,-84,-97,-84,-91,-90,100,100,-89,-80,100,-92,-87,-78,-87,100,-59,-87,100,100,16
