index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-22-14:14:22,-89,-79,-80,-97,-77,-87,-92,-96,-69,100,100,-88,-97,-93,-81,-90,-93,-73,-74,100,-93,100,-88,100,-80,-91,50
1,2022-07-22-14:14:27,100,-63,-74,100,-69,100,-94,100,-66,100,100,100,100,100,-70,-88,-90,-96,100,100,-99,100,100,100,-80,100,50
2,2022-07-22-14:14:32,100,-65,-94,100,-64,100,100,100,-69,-93,100,-96,100,100,-68,-89,100,-71,-74,100,100,100,100,100,100,-88,50
3,2022-07-22-14:14:37,100,-66,-87,100,-64,100,-91,-94,-68,-92,100,-96,100,100,-68,-89,100,-76,-73,100,100,100,100,100,-93,-87,50
4,2022-07-22-14:14:42,100,-66,-74,100,-61,-90,100,-93,-74,100,100,-86,100,100,-68,100,-89,-70,-88,100,100,100,100,100,-75,-87,50
5,2022-07-22-14:14:47,100,-61,-90,100,-61,100,-91,-93,-75,100,100,-86,100,100,-68,100,-91,-75,-87,100,100,100,100,100,-99,-87,50
6,2022-07-22-14:14:52,100,-66,-74,100,-69,100,100,100,-66,-90,100,-96,100,100,-68,100,-90,-75,-87,100,100,100,100,100,-80,100,50
7,2022-07-22-14:14:57,100,-61,-84,100,-61,100,-91,100,-69,100,100,100,100,100,-68,-89,-88,-85,-88,100,100,100,100,100,-85,-97,50
8,2022-07-22-14:15:02,100,-61,-74,100,-61,100,-98,-93,-66,-88,100,-85,100,100,-70,100,-92,-84,-73,100,100,100,100,100,-80,-97,50
9,2022-07-22-14:15:07,100,-61,-91,100,-64,-91,-90,100,-69,-93,100,-86,100,-99,-70,-89,-91,-84,-88,-89,100,100,100,100,-73,-96,50
10,2022-07-22-14:15:12,100,-62,-91,100,-69,100,100,-94,-75,100,100,-95,100,100,-68,-96,-91,-70,-87,100,100,100,100,100,-80,-96,50
11,2022-07-22-14:15:17,100,-62,-91,100,-61,-92,100,100,-75,-94,100,-87,100,100,-68,-89,-91,-75,-87,100,100,100,100,100,-87,100,50
12,2022-07-22-14:15:22,100,-62,-90,100,-64,100,100,100,-75,-90,100,-96,100,100,-68,-96,-91,-75,-87,100,100,100,100,100,-74,-88,50
13,2022-07-22-14:15:27,100,-62,-90,100,-64,100,100,-94,-66,100,100,-87,100,100,-70,-89,-93,-70,-73,100,100,100,100,100,-80,100,50
14,2022-07-22-14:15:32,100,-66,-84,100,-69,100,100,-94,-69,100,100,-95,100,100,-70,-89,-93,-70,-80,100,100,100,100,100,-73,-86,50
15,2022-07-22-14:15:37,100,-61,100,100,-61,100,-97,-93,-66,-89,100,-93,100,100,-68,-96,-91,-75,-87,100,100,100,100,100,-73,100,50
16,2022-07-22-14:15:42,100,-66,-91,100,-69,100,-97,100,-75,-90,100,-87,100,100,-70,-97,100,-84,-80,100,100,100,100,100,-73,-88,50
17,2022-07-22-14:15:47,100,-61,-90,100,-61,100,-91,-93,-66,100,100,-90,100,100,-68,-89,100,-75,-87,100,100,100,-93,100,-73,-87,50
18,2022-07-22-14:15:52,100,-66,-83,100,-64,100,-97,100,-75,-92,100,-87,100,100,-68,-89,100,-75,-80,-88,100,100,100,100,-95,-87,50
19,2022-07-22-14:15:57,100,-61,-90,100,-69,100,100,100,-75,-90,100,-87,100,100,-70,-97,-89,100,-87,100,-100,100,100,100,-73,-87,50
20,2022-07-22-14:16:02,100,-61,-91,100,-64,100,-91,100,-75,-90,100,-87,100,100,-68,-96,-92,-84,-87,100,100,100,100,100,-73,-87,50
21,2022-07-22-14:16:07,100,-61,-84,100,-69,100,-91,-93,-66,-90,100,-91,100,100,-68,-93,-89,-75,-80,-90,100,100,100,100,-73,100,50
22,2022-07-22-14:16:12,100,-61,-91,100,-69,100,100,100,-69,-90,100,-91,100,100,-68,-88,100,-70,-73,100,100,100,100,100,-94,100,50
23,2022-07-22-14:16:17,100,-61,-84,100,-69,100,-91,-93,-66,-90,100,-91,100,100,-68,100,-89,-70,-88,100,-97,100,100,100,-80,-87,50
24,2022-07-22-14:16:22,100,-66,-91,100,-64,-90,100,100,-69,100,100,-87,100,100,-68,-89,-94,-70,-88,100,100,100,100,100,-95,-96,50
25,2022-07-22-14:16:27,100,-63,-84,100,-61,100,100,100,-66,-91,100,-86,100,100,-68,-90,-93,-70,-74,100,100,100,100,100,-95,100,50
26,2022-07-22-14:16:32,100,-62,-74,100,-69,100,100,100,-66,100,100,-87,100,100,-68,-96,-93,-75,-80,-87,100,100,100,100,-79,100,50
27,2022-07-22-14:16:37,100,100,-89,100,-69,100,100,100,-69,-90,100,-89,100,100,-66,-91,-92,-70,-84,100,100,100,100,100,-73,-87,50
28,2022-07-22-14:16:42,100,-62,-91,100,-69,100,100,100,-66,-89,100,100,100,100,-68,-93,-89,-70,-87,100,100,100,100,100,-73,-87,50
29,2022-07-22-14:16:47,100,-66,-84,100,-69,100,-91,-93,-66,100,100,-85,100,100,-68,-89,-89,-70,-73,100,100,100,100,100,-73,100,50
30,2022-07-22-14:16:52,100,-62,-74,100,-64,100,100,100,-75,100,100,-91,100,100,-70,100,100,-75,-87,-88,100,100,100,100,-80,-87,50
31,2022-07-22-14:16:57,100,-61,-84,100,-69,-90,-97,100,-66,-90,100,-87,100,100,-70,-89,-89,-70,-80,-88,100,100,100,100,-80,100,50
32,2022-07-22-14:17:02,100,-66,-74,100,-64,100,100,-93,-69,100,100,-91,100,100,-68,-93,-91,-75,-80,100,100,100,100,100,-80,-87,50
33,2022-07-22-14:17:07,100,-66,-74,100,-61,100,100,-93,-66,-92,100,-96,100,100,-68,-93,-92,-75,-80,100,100,100,100,100,-80,-88,50
34,2022-07-22-14:17:12,100,-66,-84,100,-69,100,100,100,-75,-94,100,-86,100,100,-70,-88,-91,-70,-73,100,100,100,100,100,-73,-87,50
35,2022-07-22-14:17:17,100,-61,-74,100,-64,100,-91,100,-66,-94,100,-89,100,100,-67,-90,-89,-75,-89,100,100,100,100,100,-95,-87,50
36,2022-07-22-14:17:22,100,-63,-84,100,-63,100,100,100,-69,-92,100,-95,100,100,-68,-91,-91,-83,-80,100,-96,100,100,100,-73,-84,50
37,2022-07-22-14:17:27,100,-61,-74,100,-69,-89,100,100,-69,-90,100,-87,100,100,-68,-89,-88,-70,-73,100,100,100,100,100,-74,100,50
38,2022-07-22-14:17:32,100,-62,-83,100,-60,100,-91,100,-69,-90,100,100,100,100,-68,-96,100,-70,-80,100,100,100,100,100,-80,-87,50
39,2022-07-22-14:17:37,100,-66,-84,100,-69,100,100,100,-69,-90,100,-87,100,-99,-70,-89,100,-75,-74,100,100,100,100,100,-73,-87,50
40,2022-07-22-14:17:42,100,-62,100,100,-64,100,-94,100,-66,100,100,-87,100,100,-68,100,-89,-70,-83,100,-100,100,100,100,-73,-87,50
41,2022-07-22-14:17:47,100,-62,-75,100,-64,100,100,100,-68,100,100,100,100,100,-68,-89,-92,-70,-74,100,100,100,100,100,-94,100,50
42,2022-07-22-14:17:52,100,-61,-74,100,-64,100,100,100,-72,100,100,-91,100,100,-70,100,-88,-79,-89,100,100,100,100,100,-79,100,50
43,2022-07-22-14:17:57,100,-62,-83,100,-61,-90,-91,100,-66,-90,100,-96,100,100,-70,-89,-88,-70,-80,-90,100,100,100,100,-89,-94,50
44,2022-07-22-14:18:02,100,-61,-84,100,-64,-91,-90,-93,-75,100,100,-87,-97,100,-70,-89,-91,-70,-80,100,100,100,100,100,-79,100,50
45,2022-07-22-14:18:07,100,-62,-74,100,-64,100,100,-93,-66,-90,100,100,100,100,-69,-96,-91,-70,-87,-88,100,100,100,100,-80,-87,50
46,2022-07-22-14:18:12,100,-61,-84,100,-69,100,-90,-93,-69,-90,100,-95,100,100,-68,-97,-92,-84,-80,100,100,100,100,100,-73,-88,50
47,2022-07-22-14:18:17,100,-61,-91,100,-64,100,100,100,-69,-90,100,-87,100,100,-68,-89,-89,-83,-73,100,100,100,100,100,-94,-87,50
48,2022-07-22-14:18:22,100,-62,-84,100,-69,100,100,100,-66,-93,100,-87,100,100,-68,-89,-88,-70,-87,100,100,100,100,100,-80,-97,50
49,2022-07-22-14:18:27,100,-61,-91,100,-64,100,100,100,-75,100,100,-87,100,100,-70,100,100,-75,-80,100,100,100,100,100,-73,-97,50
50,2022-07-22-14:18:32,100,-62,-74,100,-64,-90,100,100,-75,-90,100,-96,100,100,-68,100,-89,-70,-80,100,100,100,100,100,-73,-87,50
51,2022-07-22-14:18:37,100,-61,-90,100,-69,100,100,100,-75,-93,100,-86,100,100,-68,-89,100,-70,-80,-88,100,100,100,100,-73,-87,50
52,2022-07-22-14:18:42,100,-61,-91,100,-64,100,-99,100,-75,-90,100,-96,100,100,-68,-89,-89,-70,-87,100,100,100,100,100,-94,100,50
53,2022-07-22-14:18:47,100,-66,-84,100,-61,100,100,100,-75,-90,100,-87,100,100,-68,-89,-93,-75,-87,100,100,100,100,100,-73,100,50
54,2022-07-22-14:18:52,100,-66,-91,100,-69,100,-97,-94,-69,-90,100,-96,100,100,-70,-89,100,-87,-80,100,100,100,100,100,-80,100,50
55,2022-07-22-14:18:57,100,-62,-74,100,-61,100,-98,100,-68,100,100,-89,100,100,-75,100,-88,-71,-89,-86,100,100,-90,100,-80,-87,50
56,2022-07-22-14:19:02,100,-61,-83,100,-69,100,100,100,-75,100,100,-93,100,100,-68,-89,-89,-83,-80,100,100,100,100,100,-80,-87,50
57,2022-07-22-14:19:07,100,-62,-74,100,-64,100,100,100,-75,100,100,-96,100,100,-68,-89,-89,-84,-88,100,100,100,100,100,-73,-87,50
58,2022-07-22-14:19:12,100,-62,-84,100,-69,100,-97,-93,-69,-90,100,-97,100,100,-70,-89,-89,-75,-87,100,100,100,100,100,-80,-88,50
59,2022-07-22-14:19:17,100,-62,-84,100,-64,100,-90,100,-69,-90,100,-88,100,100,-70,-89,-91,-75,-73,-88,100,100,100,100,-73,-87,50
