index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-17-15:52:53,100,100,100,-69,-88,100,-84,-91,100,-70,-82,-92,100,100,-93,-84,100,-91,-88,-83,-89,100,-87,-56,100,100,1
1,2022-07-17-15:52:58,100,100,100,-69,-88,100,-88,-93,100,-68,-79,-89,100,100,100,-84,100,100,-88,100,-89,100,-86,-56,100,100,1
2,2022-07-17-15:53:03,100,100,100,-68,-88,100,-88,100,100,-78,-80,100,100,100,100,-88,100,-93,-97,-83,-84,100,-87,-59,100,100,1
3,2022-07-17-15:53:08,100,100,100,-73,-91,100,-83,-92,100,-66,-85,-98,100,100,100,-82,100,-92,-90,-82,-90,100,-90,-56,100,100,1
4,2022-07-17-15:53:13,100,100,100,-88,-93,100,-89,100,-92,-84,-83,100,100,100,-91,-94,100,-91,100,-80,-85,100,-87,-59,100,100,1
5,2022-07-17-15:53:18,100,100,100,-86,-90,100,-83,100,100,-76,-86,100,100,100,100,-92,100,-92,-95,100,100,100,-86,-59,100,100,1
6,2022-07-17-15:53:23,100,100,100,-93,100,100,-80,100,100,-61,-79,-95,100,100,-92,-88,100,100,-89,-82,-87,100,-85,-56,100,100,1
7,2022-07-17-15:53:28,100,100,100,-69,-87,100,-84,100,100,-64,-87,100,100,100,100,-81,100,-85,-94,-80,-86,100,-85,-56,100,100,1
8,2022-07-17-15:53:33,100,100,100,-71,-87,100,-80,-91,100,-62,-84,-94,100,100,100,-87,100,-85,-88,-85,-85,100,-84,-58,100,100,1
9,2022-07-17-15:53:38,100,100,100,-71,100,100,-81,100,100,-62,-83,100,100,100,-92,-87,100,-91,-88,-83,-88,100,-84,-58,100,100,1
10,2022-07-17-15:53:43,100,100,100,-67,-86,100,-85,-90,100,-64,-83,-94,100,100,100,-81,100,-85,-89,-81,-89,100,-85,-56,100,100,1
11,2022-07-17-15:53:48,100,100,100,-72,-88,100,-80,100,100,-76,-85,-97,100,100,-91,-93,100,-91,-88,-83,-84,100,-84,-60,100,100,1
12,2022-07-17-15:53:53,100,100,100,-67,-86,100,-85,-90,100,-74,-83,100,100,100,100,-81,100,-87,-92,-80,-86,100,-89,-56,100,100,1
13,2022-07-17-15:53:58,100,100,100,-67,100,100,-86,-90,-98,-63,-83,-94,100,100,100,-80,100,-84,-90,-80,-90,100,-85,-54,100,100,1
14,2022-07-17-15:54:03,100,100,100,-85,-88,100,-84,100,100,-74,-84,100,100,100,100,-96,100,-91,-94,-90,-83,100,-90,-59,100,100,1
15,2022-07-17-15:54:08,100,100,100,-66,-86,100,-85,-93,100,-63,-80,100,100,100,-94,-80,100,-87,-92,-82,-89,100,-87,-56,100,100,1
16,2022-07-17-15:54:13,100,100,100,-82,100,100,-82,100,100,-71,-83,100,100,100,-91,-83,100,-91,-89,-85,-82,100,-85,-58,100,100,1
17,2022-07-17-15:54:18,100,100,100,-88,-91,100,-86,100,100,-74,-85,100,100,100,100,-89,100,-96,-93,-91,-81,100,-85,-59,100,100,1
