index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
12,2022-07-18-11:29:02,-83,-59,-88,-85,-54,-93,-74,-90,-88,-80,100,-89,-82,-87,-63,-85,-76,-64,-90,-80,-84,100,-84,100,-78,-85,25
13,2022-07-18-11:29:07,-95,-66,-92,-87,-58,-91,-91,-89,-85,-85,-91,-92,-86,-89,-70,-87,-86,-68,-76,-84,-95,100,-88,-88,-84,-82,25
14,2022-07-18-11:29:12,-84,-58,-88,-85,-57,100,-72,-84,-87,-82,-88,-89,-82,-88,-67,-85,-74,-74,-77,-81,-85,100,-79,-87,-80,-76,25
15,2022-07-18-11:29:17,-84,-58,-88,-88,-57,100,-90,-84,-86,-82,-89,-89,-82,100,-66,100,-74,-74,100,-81,-86,100,100,-91,-80,100,25
16,2022-07-18-11:29:22,-92,-58,-88,-86,-57,-92,-91,-88,-86,-82,100,-88,-82,-89,-66,-86,-74,-74,-77,-81,-84,100,-79,-88,-80,-77,25
17,2022-07-18-11:29:27,-85,-59,-88,-90,-54,-85,-74,-90,-87,-86,-92,-89,-83,-88,-63,-91,-76,-64,-94,-86,-85,100,-84,100,-78,-86,25
18,2022-07-18-11:29:32,-90,-66,-94,-88,-58,-86,-89,-89,-85,-86,100,-93,-86,-89,-70,-89,-87,-68,-76,-93,-98,100,-89,-88,-84,-82,25
19,2022-07-18-11:29:37,100,-66,-92,100,-58,-91,-90,-88,100,-88,100,-91,100,-88,-69,-87,-87,-68,-76,-92,-96,100,100,100,-84,-83,25
20,2022-07-18-11:29:42,-92,-59,100,100,-58,-84,-74,-87,-87,-80,100,-93,100,-87,-70,-87,-75,-64,-92,-92,-84,100,-90,-88,-80,-85,25
21,2022-07-18-11:29:47,-89,-66,-89,-85,-57,-91,-72,-88,-86,-83,100,-92,-84,-87,-66,-82,-86,-74,-76,-83,-84,100,-79,-88,-80,-82,25
22,2022-07-18-11:29:52,-97,-59,-88,-85,-54,-85,-74,-90,-86,-80,100,-97,-90,-89,-63,-79,-76,-64,-91,-82,-88,100,-81,100,-77,-86,25
23,2022-07-18-11:29:57,-86,-59,100,100,-54,-85,-74,100,-86,-80,100,100,-88,100,-63,-86,-76,-64,100,-87,-85,100,100,100,-78,-86,25
24,2022-07-18-11:30:02,100,-58,-88,-86,-57,100,-72,-84,-87,-82,-92,-89,-83,-89,-66,-84,-74,-74,-77,-81,-85,100,-80,-91,-80,-77,25
25,2022-07-18-11:30:07,-90,-66,-93,-86,-58,-91,-74,-88,-86,-84,100,-92,-90,-89,-71,-87,-75,-68,-76,-84,-93,100,-83,-88,-85,-83,25
26,2022-07-18-11:30:12,-92,-58,-89,-85,-57,-91,-72,-83,-85,-82,100,-89,-85,-88,-66,-86,-86,-73,-76,-82,-85,100,100,-92,-85,-76,25
27,2022-07-18-11:30:17,100,-58,100,-85,-57,100,-72,-84,-86,-85,-96,-89,-83,-88,-66,-85,-74,-74,-76,100,-85,100,-79,100,-80,-77,25
28,2022-07-18-11:30:22,-98,-66,-92,-86,-58,-91,-92,-88,-85,-84,100,-92,-86,-88,-70,-86,-86,-69,-76,-92,-92,100,-90,-87,-85,-82,25
29,2022-07-18-11:30:27,-89,-58,-88,-86,-53,-93,-73,-84,-86,-82,-92,-89,-83,-88,-63,-85,-74,-74,-92,-84,-85,100,-83,-92,-80,-77,25
30,2022-07-18-11:30:32,-93,-66,100,-86,-58,-90,-92,-88,-85,-85,100,-91,-86,-88,-70,-86,-87,-68,-76,-92,-92,100,-90,100,-85,-82,25
31,2022-07-18-11:30:37,100,-66,100,-88,-58,-91,-91,-88,-84,-87,100,-94,-86,-90,-70,-87,-87,-68,-76,-89,-92,100,-89,-87,-85,-82,25
32,2022-07-18-11:30:42,-83,-58,-95,100,-53,-84,-74,-89,100,-81,100,100,100,-87,-63,-84,-75,-64,-91,-84,-86,100,-84,100,-78,-85,25
33,2022-07-18-11:30:47,-88,-69,-89,-86,-60,-88,-93,-89,-83,-84,100,-91,-87,-84,-76,-86,-88,-69,-77,-93,-91,100,-91,100,-85,-80,25
34,2022-07-18-11:30:52,-90,-60,-90,-86,-58,-88,-74,-89,-89,-82,-91,-93,-81,100,-67,-86,-76,-64,-81,-81,-85,100,-80,100,-79,-76,25
35,2022-07-18-11:30:57,-93,-58,100,100,-52,-85,-77,-90,-91,100,100,100,100,-88,-64,-85,-76,-65,-82,-83,-84,100,-83,100,-78,-88,25
36,2022-07-18-11:31:02,-95,-58,-86,-86,-56,-93,-72,-83,-82,-82,-93,-89,-82,100,-67,-85,-74,-71,-77,100,-85,100,-80,100,-80,-77,25
37,2022-07-18-11:31:07,100,-59,-94,-86,-52,-85,-74,-90,-92,-80,-91,-92,-95,-86,-63,-84,-75,-64,-78,-82,-86,100,-84,100,-77,-90,25
38,2022-07-18-11:31:12,-91,-58,-93,-86,-57,-92,100,-83,-84,-84,100,-88,-81,-88,-70,-87,-74,-71,-77,-93,-85,100,-88,-87,-85,-82,25
39,2022-07-18-11:31:17,100,-58,-85,-85,-56,100,-72,-82,-86,-83,-92,-87,-81,-85,-66,-85,-74,-70,-71,-80,-84,100,-79,-95,-81,-77,25
40,2022-07-18-11:31:22,-90,-67,100,-87,-57,-90,-92,-88,-84,-85,100,-90,-87,-88,-70,-87,-86,-68,-77,100,-93,100,-90,-85,-84,-81,25
41,2022-07-18-11:31:27,100,-58,-84,-85,-56,-90,-72,-82,-90,-83,100,-87,-82,-89,-66,-84,-75,-72,-80,-80,-84,100,-80,-88,-81,-76,25
42,2022-07-18-11:31:32,-92,-59,-91,100,-53,-84,-73,-89,-91,-80,-93,-89,-82,-88,-63,-85,-76,-63,-86,-82,-85,100,-83,100,-77,-87,25
43,2022-07-18-11:31:37,-89,-67,-90,-87,-57,-91,-92,-91,-84,-85,100,-91,-85,-89,-70,-87,-86,-68,-76,-93,-94,100,-89,-88,-84,-81,25
44,2022-07-18-11:31:42,100,100,-90,100,-52,-85,-74,-92,-89,-80,100,-95,100,-87,-64,-85,-76,100,-86,-82,-85,100,100,100,-77,-87,25
45,2022-07-18-11:31:47,100,-67,-89,-87,-57,-90,-89,-90,-83,-86,100,-90,-86,-89,-70,-87,-87,-68,-79,-93,-95,100,-89,-88,-84,-81,25
46,2022-07-18-11:31:52,-88,-58,-82,-85,-56,100,-74,-87,-85,-83,-92,-87,-82,100,-67,-84,-74,-70,-77,-81,-85,100,-78,-91,-82,-77,25
47,2022-07-18-11:31:57,100,-59,-83,-85,-52,-85,-76,-91,-88,-80,100,-94,100,100,-64,-85,-75,-63,-91,-82,-86,100,-84,100,-77,-88,25
48,2022-07-18-11:32:02,100,-58,-87,-84,100,100,-86,100,100,-90,100,-88,-82,-87,-67,100,-74,-71,100,100,-85,100,-79,100,-80,100,25
49,2022-07-18-11:32:07,-86,-59,-96,-85,-52,-85,-74,-89,-87,-80,100,-87,-89,-87,-64,-86,-76,-63,-78,-82,-85,100,-84,-92,-78,-87,25
50,2022-07-18-11:32:12,-94,-66,-92,-87,-57,-90,-75,-91,-84,-86,100,-91,-86,-90,-71,-87,-86,-68,-77,-92,-93,100,-89,-88,-84,-82,25
51,2022-07-18-11:32:17,-85,-58,-83,-85,-56,100,-72,-82,-84,-83,-93,-88,-83,-88,-67,-85,-74,-71,-76,-80,-86,100,-79,100,-81,-78,25
52,2022-07-18-11:32:22,-93,-66,-92,100,-57,100,-91,-89,-84,-82,100,100,-83,100,-70,100,-74,100,-77,100,-94,100,-89,-87,-85,100,25
53,2022-07-18-11:32:27,-83,-58,-87,-86,-55,-92,-92,-83,-85,-82,-96,-88,-82,-89,-70,-86,-76,-70,-78,-80,-86,100,-89,-87,-81,-78,25
54,2022-07-18-11:32:32,-91,-59,-88,-85,-52,-82,-74,-92,-86,-81,-93,100,-85,-87,-67,-85,-74,-63,-91,-82,-85,100,-84,100,-77,-85,25
55,2022-07-18-11:32:37,-94,-66,-92,-86,-57,-89,-91,-89,-84,-85,100,-91,-85,-88,-71,-86,-83,-68,-76,-91,-85,100,-90,-88,-84,-81,25
56,2022-07-18-11:32:42,100,-66,100,-87,100,-90,-92,100,-86,-86,100,100,-86,-91,-70,100,-85,100,100,100,100,100,-89,100,100,-87,25
57,2022-07-18-11:32:47,-90,-66,100,100,-52,-85,-92,-88,-84,-85,-95,-95,-87,-92,-70,-86,-76,-68,-93,-83,-92,100,-83,-88,-84,-82,25
58,2022-07-18-11:32:52,-94,-58,-90,-86,-55,100,-72,-83,-89,-82,100,-88,-82,-88,-67,-85,-74,-71,-74,-81,-85,100,-79,-87,-81,-80,25
59,2022-07-18-11:32:57,100,-58,-95,-85,-52,-85,-74,-89,-87,-81,-94,-94,-88,-92,-64,-85,-76,-63,-88,-82,-85,100,-83,100,-77,-85,25
