index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-19-20:47:20,100,100,100,-76,-86,100,-83,-88,100,-74,-79,-78,100,100,-96,-86,100,-89,-94,-74,-61,100,-85,-78,100,100,11
1,2022-07-19-20:47:25,100,100,100,-81,-87,100,-93,100,100,-72,-73,-74,100,100,100,-86,100,-90,-88,-73,-58,100,-91,-75,100,100,11
2,2022-07-19-20:47:30,100,100,100,-82,100,100,-94,-90,100,-73,-72,-88,100,100,-95,-88,100,100,100,-69,-62,100,-86,-84,100,100,11
3,2022-07-19-20:47:35,100,100,100,-75,-86,100,100,100,100,-85,-76,-76,100,100,100,-91,100,-88,-88,-66,-58,100,-89,-85,100,100,11
4,2022-07-19-20:47:40,100,100,100,-83,-89,100,100,-90,100,-84,-73,-73,100,100,100,-92,100,-94,-92,-74,-58,100,-86,-74,100,100,11
5,2022-07-19-20:47:45,100,100,100,-77,-95,100,100,-92,100,-72,-72,-86,100,100,100,-89,100,-89,100,-76,-58,100,-85,-76,100,100,11
6,2022-07-19-20:47:50,100,100,100,-77,-88,100,100,100,100,-72,-73,-75,100,100,100,-85,100,100,-88,-67,-58,100,-88,-86,100,100,11
7,2022-07-19-20:47:55,100,100,100,-81,-89,100,-93,100,100,-85,-73,-77,100,100,100,-86,100,-96,-97,-71,-58,100,100,-75,100,100,11
8,2022-07-19-20:48:00,100,100,100,-78,100,100,100,100,100,-72,-75,-73,100,100,100,-85,100,-94,100,-72,-58,100,-84,-83,100,100,11
9,2022-07-19-20:48:05,100,100,100,-81,-88,100,-87,100,100,-86,-73,-76,100,100,100,-85,100,-85,-93,-72,-62,100,-84,-83,100,100,11
10,2022-07-19-20:48:10,100,100,100,-78,-92,100,-89,-89,100,-86,-72,-86,100,100,100,-85,100,100,-92,-72,-58,100,-84,-75,100,100,11
11,2022-07-19-20:48:15,100,100,100,-81,-89,100,-91,-89,100,-86,-75,-76,100,100,100,-91,100,-80,-97,-72,-58,100,-84,-83,100,100,11
12,2022-07-19-20:48:20,100,100,100,-77,100,100,-89,-89,100,-73,-73,-86,100,100,100,-91,100,-83,-92,-65,-58,100,-85,-75,100,100,11
13,2022-07-19-20:48:25,100,100,100,-77,100,100,-89,-89,100,-73,-75,-76,100,100,100,-86,100,-83,-92,-65,-58,100,-81,-83,100,100,11
14,2022-07-19-20:48:30,100,100,100,-78,-87,100,-92,-89,100,-73,-75,-76,100,100,100,-85,100,-81,100,-71,-62,100,-84,-83,100,100,11
15,2022-07-19-20:48:35,100,100,100,-78,-92,100,-89,-98,100,-72,-75,-72,100,100,100,-85,100,-83,100,-72,-58,100,-85,-84,100,100,11
16,2022-07-19-20:48:40,100,100,100,-77,100,100,-89,-89,100,-72,-73,-86,100,100,100,-86,100,-81,-97,-64,-58,100,-81,-84,100,100,11
17,2022-07-19-20:48:45,100,100,100,-77,-87,100,-92,100,100,-72,-73,-72,100,100,100,-85,100,-81,-97,-72,-58,100,-85,-75,100,100,11
18,2022-07-19-20:48:50,100,100,100,-77,-93,100,-92,100,100,-73,-73,-76,100,100,100,-85,100,-83,-92,-65,-58,100,-81,-84,100,100,11
19,2022-07-19-20:48:55,100,100,100,-77,-87,100,-88,-98,100,-73,-72,-76,100,100,100,-85,100,-81,-93,-65,-62,100,-84,-84,100,100,11
20,2022-07-19-20:49:00,100,100,100,-77,-87,100,-88,100,100,-72,-72,-73,100,100,100,-86,100,-83,100,-71,-58,100,-81,-75,100,100,11
21,2022-07-19-20:49:05,100,100,100,-81,-88,100,-88,100,100,-84,-75,-73,100,100,-95,-85,100,-83,-93,-71,-58,100,-85,-83,100,100,11
22,2022-07-19-20:49:10,100,100,100,-78,-89,100,-88,100,100,-72,-75,-86,100,100,100,-85,100,-81,-96,-71,-62,100,-85,-76,100,100,11
23,2022-07-19-20:49:15,100,100,100,-81,-93,100,-88,100,100,-72,-73,-86,100,100,100,-85,100,-80,-92,-72,-58,100,-85,100,100,100,11
24,2022-07-19-20:49:20,100,100,100,-81,100,100,-88,-89,100,-73,-73,-86,100,100,100,-85,100,-81,-92,-72,-62,100,-84,-76,100,100,11
25,2022-07-19-20:49:25,100,100,100,-77,-87,100,-92,-89,100,-73,-73,-86,100,100,100,-85,100,-80,100,-71,-58,100,-84,-75,100,100,11
