index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
13,2022-07-19-21:31:50,100,100,100,-61,100,100,-89,100,100,-72,-74,-80,100,100,100,-86,100,-83,-90,-87,-75,100,-89,-76,100,100,6
14,2022-07-19-21:31:55,100,100,100,-62,100,100,-91,100,100,-69,-66,-91,100,100,-95,-89,100,-91,-97,100,-74,100,-83,-78,100,100,6
15,2022-07-19-21:32:00,100,100,100,-62,100,100,-92,-99,100,-69,-66,-91,100,100,-97,-90,100,-85,-90,-86,-85,100,-83,-70,100,100,6
16,2022-07-19-21:32:05,100,100,100,-71,-99,100,-88,100,100,-89,-74,-82,100,100,-96,-89,100,-92,-98,-89,-74,100,-91,-78,100,100,6
17,2022-07-19-21:32:10,100,100,100,-62,100,100,-91,100,100,-69,-66,-91,100,100,-94,-91,100,-85,-91,-86,-85,100,-83,-70,100,100,6
18,2022-07-19-21:32:15,100,100,100,-62,100,100,-88,100,100,-72,-74,-80,100,100,100,-90,100,-83,-89,-87,-75,100,-88,-76,100,100,6
19,2022-07-19-21:32:20,100,100,100,-70,100,100,-88,100,100,-89,-74,-82,100,100,-95,-89,100,-92,-97,-89,-74,100,-91,-78,100,100,6
20,2022-07-19-21:32:25,100,100,100,-61,100,100,-90,100,100,-72,-64,-80,100,100,100,-87,100,-83,-89,100,-89,100,-88,-76,100,100,6
21,2022-07-19-21:32:30,100,100,100,-70,100,100,-88,100,100,-89,-74,-82,100,100,-96,-88,100,-92,-96,-90,-74,100,-92,-78,100,100,6
22,2022-07-19-21:32:35,100,100,100,-62,-93,100,-92,-98,100,-69,-63,-90,100,100,100,-90,100,-85,-90,-87,-85,100,-83,-70,100,100,6
23,2022-07-19-21:32:40,100,100,100,-61,100,100,-89,100,100,-72,-64,-80,100,100,100,-87,100,-84,-89,100,-89,100,-88,-76,100,100,6
24,2022-07-19-21:32:45,100,100,100,-62,100,100,-91,-98,100,-69,-66,-91,100,100,100,-90,100,-86,100,-86,-85,100,-82,-70,100,100,6
25,2022-07-19-21:32:50,100,100,100,-61,100,100,-90,100,100,-72,-64,-80,100,100,100,-86,100,-86,-90,-86,-90,100,-88,-76,100,100,6
26,2022-07-19-21:32:55,100,100,100,-70,100,100,-88,100,100,-89,-73,-82,100,100,-95,-89,100,-92,-96,-89,-75,100,-91,-78,100,100,6
27,2022-07-19-21:33:00,100,100,100,-62,100,100,-91,-98,100,-69,-66,-91,100,100,-97,-92,100,-85,-90,-86,-85,100,-82,-70,100,100,6
28,2022-07-19-21:33:05,100,100,100,-70,-100,100,100,100,100,-90,-74,-82,100,100,-94,-89,100,100,100,-90,-74,100,100,-78,100,100,6
29,2022-07-19-21:33:10,100,100,100,-62,-92,100,-92,-98,100,-69,-66,-91,100,100,-94,-90,100,-86,-90,-87,-74,100,-83,-70,100,100,6
30,2022-07-19-21:33:15,100,100,100,-61,100,100,-89,100,100,-72,-64,-80,100,100,100,-86,100,-83,-89,-87,-89,100,-88,-76,100,100,6
31,2022-07-19-21:33:20,100,100,100,-70,100,100,-89,100,100,-90,-74,-82,100,100,-94,-89,100,-93,-90,-90,-74,100,-91,-78,100,100,6
32,2022-07-19-21:33:25,100,100,100,-61,100,100,-89,100,100,-72,-64,100,100,100,100,-86,100,-82,-88,-87,-89,100,-88,-76,100,100,6
33,2022-07-19-21:33:30,100,100,100,-71,100,100,-88,100,100,-90,-74,-82,100,100,-94,-88,100,-92,-99,-87,-74,100,-92,-78,100,100,6
34,2022-07-19-21:33:35,100,100,100,-62,100,100,-91,100,100,-69,-66,-91,100,100,-95,-90,100,-86,-90,-90,-85,100,-82,-70,100,100,6
35,2022-07-19-21:33:40,100,100,100,-61,100,100,-90,-99,100,-72,-64,-80,100,100,100,-87,100,-82,-90,-86,-88,100,-89,-76,100,100,6
36,2022-07-19-21:33:45,100,100,100,100,100,100,-90,100,100,100,-64,-91,100,100,100,-91,100,100,100,100,-89,100,100,-70,100,100,6
37,2022-07-19-21:33:50,100,100,100,-61,100,100,-90,-98,100,-72,-64,-80,100,100,-96,-91,100,-83,-89,-86,-85,100,-82,-76,100,100,6
38,2022-07-19-21:33:55,100,100,100,-70,100,100,-88,-101,100,-89,-73,-82,100,100,-96,-89,100,-92,-98,-89,-74,100,-88,-78,100,100,6
39,2022-07-19-21:34:00,100,100,100,-62,100,100,-91,-97,100,-69,-66,-90,100,100,-96,-90,100,-86,-90,-89,-85,100,-83,-70,100,100,6
40,2022-07-19-21:34:05,100,100,100,-62,100,100,100,100,100,-69,-66,100,100,100,100,100,100,-86,100,-86,-85,100,100,-70,100,100,6
41,2022-07-19-21:34:10,100,100,100,-62,100,100,-88,100,100,-69,-66,-89,100,100,-94,-89,100,-92,-90,-90,-74,100,-83,-71,100,100,6
42,2022-07-19-21:34:15,100,100,100,-61,100,100,-89,-96,100,-72,-64,-80,100,100,-97,-87,100,-83,-90,-86,-88,100,-88,-76,100,100,6
43,2022-07-19-21:34:20,100,100,100,-70,100,100,-88,-97,100,-89,-74,-82,100,100,-95,-88,100,-92,-98,-90,-74,100,-91,-78,100,100,6
44,2022-07-19-21:34:25,100,100,100,-70,100,100,-89,100,100,-90,-74,-83,100,100,-95,100,100,-91,100,-90,-74,100,-92,-78,100,100,6
45,2022-07-19-21:34:30,100,100,100,-70,100,100,-89,100,100,-72,-64,-80,100,100,100,-87,100,-93,-91,-87,-74,100,-89,-76,100,100,6
46,2022-07-19-21:34:35,100,100,100,-62,100,100,-88,-100,100,-69,-74,-91,100,100,-94,-89,100,-86,-97,-89,-85,100,-83,-70,100,100,6
47,2022-07-19-21:34:40,100,100,100,-61,100,100,-89,100,100,-72,-64,-81,100,100,100,-86,100,-82,-90,-86,-85,100,-88,-76,100,100,6
48,2022-07-19-21:34:45,100,100,100,-61,100,100,-90,100,100,-72,-64,-80,100,100,100,-87,100,-83,-89,-87,-88,100,-89,-76,100,100,6
49,2022-07-19-21:34:50,100,100,100,-62,-94,100,-91,100,100,-69,-66,-90,100,100,-97,-91,100,-86,-89,-87,-85,100,-83,-70,100,100,6
50,2022-07-19-21:34:55,100,100,100,-70,100,100,-88,-99,100,-72,-74,-80,100,100,100,-89,100,-83,-89,-87,-74,100,-88,-78,100,100,6
51,2022-07-19-21:35:00,100,100,100,-62,100,100,-91,100,100,-69,-66,-91,100,100,-94,-91,100,-86,-90,-86,-85,100,-83,-70,100,100,6
52,2022-07-19-21:35:05,100,100,100,-62,-94,100,-92,100,100,-69,-66,-91,100,100,100,100,100,-86,100,-86,-84,100,-83,-70,100,100,6
53,2022-07-19-21:35:10,100,100,100,-70,100,100,-88,100,100,-90,-73,-82,100,100,-96,-89,100,-91,-97,-89,-74,100,-91,-78,100,100,6
54,2022-07-19-21:35:15,100,100,100,-62,-94,100,-91,100,100,-69,-64,-91,100,100,100,-91,100,-91,-91,-87,-89,100,-82,-70,100,100,6
55,2022-07-19-21:35:20,100,100,100,-61,100,100,-88,100,100,-89,-74,-82,100,100,100,-89,100,-83,-98,-87,-74,100,-92,-78,100,100,6
56,2022-07-19-21:35:25,100,100,100,-70,100,100,-88,100,100,-89,-74,-82,100,100,-98,-88,100,-92,-98,-91,-74,100,-91,-78,100,100,6
57,2022-07-19-21:35:30,100,100,100,-61,100,100,-90,100,100,-72,-64,-80,100,100,100,-86,100,-83,-90,-87,-89,100,-88,-76,100,100,6
58,2022-07-19-21:35:35,100,100,100,-70,100,100,-88,100,100,-90,-74,-82,100,100,-96,-89,100,-92,-98,-90,-75,100,-91,-78,100,100,6
59,2022-07-19-21:35:40,100,100,100,-62,100,100,-92,-98,100,-72,-64,-80,100,100,-98,-87,100,-86,-89,-86,-85,100,-83,-76,100,100,6
