index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-17-23:26:00,100,-95,-97,-91,-87,100,-87,-93,-95,-97,-90,-81,100,100,-91,-78,100,-82,-91,-82,-87,100,-68,-89,100,100,17
1,2022-07-17-23:26:05,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,17
2,2022-07-17-23:26:10,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,17
3,2022-07-17-23:26:15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,17
4,2022-07-17-23:26:20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,17
5,2022-07-17-23:26:25,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,17
6,2022-07-17-23:26:30,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,17
7,2022-07-17-23:26:35,100,100,100,-87,-88,100,-89,100,100,-88,-95,-80,100,100,-89,-67,100,-91,-85,100,100,100,-50,-90,100,100,17
8,2022-07-17-23:26:40,100,-94,100,-81,-77,100,-82,-84,100,-79,-85,-77,100,100,-82,-76,100,-84,-85,-77,-82,100,-52,-89,100,100,17
9,2022-07-17-23:26:45,100,100,100,-87,-86,100,-91,-95,100,-82,-86,-71,100,100,-91,-71,100,-83,-82,-77,-85,100,-50,-92,100,100,17
10,2022-07-17-23:26:50,100,100,100,-88,-82,100,-91,100,100,-81,-86,-71,100,100,-88,-71,100,100,-83,-76,-88,100,-50,100,100,100,17
11,2022-07-17-23:26:55,100,100,100,-86,-89,100,100,-94,100,-87,-90,-84,100,100,-90,-77,100,-82,-90,-82,-80,100,-67,-85,100,100,17
12,2022-07-17-23:27:00,100,100,100,-87,-85,100,-90,100,100,-81,-86,-71,100,100,-88,-70,100,-83,-83,-77,-83,100,-51,-90,100,100,17
13,2022-07-17-23:27:05,100,-95,100,-87,-88,100,-82,-95,100,-80,-84,-77,100,100,-82,-74,100,-82,-90,-78,-80,100,-51,-86,100,100,17
14,2022-07-17-23:27:10,100,100,100,-87,-87,100,100,-98,100,-88,-89,-84,100,100,-90,-77,100,-83,-90,-83,-80,100,-69,-85,100,100,17
15,2022-07-17-23:27:15,100,100,100,-82,-77,100,-82,-84,100,-80,-85,-76,100,100,-82,-75,100,-85,-87,-77,-81,100,-51,-88,100,100,17
16,2022-07-17-23:27:20,100,100,100,-87,-88,100,-82,-84,100,-87,-90,-84,100,100,-91,-77,100,-83,-90,-82,-80,100,-69,-86,100,100,17
17,2022-07-17-23:27:25,100,100,100,-86,-85,100,-89,-95,100,-82,-87,-72,100,100,-88,-71,100,-83,-83,-77,-84,100,-51,100,100,100,17
18,2022-07-17-23:27:30,100,-95,100,-81,-78,100,-82,-85,100,-79,-84,-77,100,100,-82,-74,100,-83,-87,-78,-81,100,-51,-88,100,100,17
19,2022-07-17-23:27:35,100,100,100,-88,-85,100,-90,100,100,-82,-87,-72,100,100,100,-71,100,100,-83,-77,-85,100,-51,-91,100,100,17
20,2022-07-17-23:27:40,100,100,100,-81,-78,100,-82,-84,100,-80,-84,-77,100,100,-82,-74,100,-84,-87,-78,-80,100,-51,-91,100,100,17
21,2022-07-17-23:27:45,100,100,100,-88,-88,100,-82,-95,100,-87,-90,-85,100,100,-89,-77,100,-83,-90,-81,-80,100,-67,-86,100,100,17
22,2022-07-17-23:27:50,100,100,100,-87,-85,100,-89,100,100,-81,-87,-72,100,100,-89,-71,100,100,-83,-77,-84,100,-51,-91,100,100,17
23,2022-07-17-23:27:55,100,100,100,-87,100,100,100,100,100,-88,-90,100,100,100,-90,-77,100,-82,-90,-83,100,100,-68,-85,100,100,17
24,2022-07-17-23:28:00,100,100,100,-88,-85,100,-90,100,100,-82,-87,-71,100,100,-90,-71,100,-82,-82,-77,-85,100,-51,-87,100,100,17
25,2022-07-17-23:28:05,100,100,100,-82,-78,100,-82,-84,100,-79,-84,-77,100,100,-82,-74,100,-82,-89,-77,-81,100,-52,-88,100,100,17
