index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
20,2022-07-19-19:29:14,100,100,100,-90,-94,100,-86,100,100,100,100,-72,100,100,-84,-72,100,-85,-87,-86,-85,100,-57,100,100,100,18
21,2022-07-19-19:29:19,100,100,100,-82,-80,100,-87,-93,100,-88,-87,-72,100,100,-90,-70,100,-74,-81,-84,-89,100,-53,-90,100,100,18
22,2022-07-19-19:29:24,100,100,-96,-90,-82,100,-86,-93,100,-88,-87,-75,100,100,-91,-74,100,-74,-80,-78,-84,100,-55,-92,100,100,18
23,2022-07-19-19:29:29,100,100,100,-89,-84,100,-86,100,100,100,100,-75,100,100,100,100,100,-76,-80,-79,-87,100,-55,100,100,100,18
24,2022-07-19-19:29:34,100,100,-97,100,-80,100,-86,100,100,-91,-86,-74,100,100,-88,-70,100,-75,-80,-78,-86,100,-55,-86,100,100,18
25,2022-07-19-19:29:39,100,100,100,-82,-93,100,-91,100,-98,-93,100,-72,100,100,-84,-72,100,-84,-87,-86,-84,100,-57,100,100,100,18
26,2022-07-19-19:29:44,100,100,100,-82,-79,100,-87,-93,100,-92,-86,-73,100,100,-90,-70,100,-74,-82,-89,-87,100,-53,-90,100,100,18
27,2022-07-19-19:29:49,100,100,100,100,-80,100,-86,-94,100,-92,100,100,100,100,100,100,100,100,-81,100,-86,100,-53,100,100,100,18
28,2022-07-19-19:29:54,100,100,100,-82,100,100,-85,-95,100,-92,100,-71,100,100,-84,-72,100,-84,-82,-85,100,100,-57,-92,100,100,18
29,2022-07-19-19:29:59,100,100,100,-89,-80,100,-87,100,100,-91,-85,-74,100,100,-87,-74,100,-74,-80,-78,-85,100,-53,100,100,100,18
30,2022-07-19-19:30:04,100,100,100,-82,-94,100,-91,100,100,-93,100,-71,100,100,-84,-72,100,-85,-87,-85,-85,100,-57,-87,100,100,18
31,2022-07-19-19:30:09,100,100,100,-82,-94,100,100,100,100,-93,100,-72,100,100,-85,-73,100,-84,-87,-85,100,100,-57,100,100,100,18
32,2022-07-19-19:30:14,100,100,100,-89,-81,100,-87,-94,100,-92,100,-75,100,100,-88,-74,100,-75,-80,-78,-85,100,-55,-87,100,100,18
33,2022-07-19-19:30:19,100,100,-96,-82,-94,100,-86,100,100,-92,-86,-74,100,100,-84,-70,100,-83,-87,-86,100,100,-53,100,100,100,18
34,2022-07-19-19:30:24,100,-97,100,-90,-81,100,-86,-96,100,-91,-86,-75,100,100,-91,-74,100,-76,-80,-78,-85,100,-55,-86,100,100,18
35,2022-07-19-19:30:29,100,100,100,-90,-81,100,-86,100,100,100,100,-74,100,100,-88,-74,100,-74,-80,-78,-84,100,-55,-86,100,100,18
36,2022-07-19-19:30:34,100,100,-96,-94,-80,100,-86,-94,100,-91,-85,-74,100,100,-91,-70,100,-74,-81,100,-87,100,-53,-92,100,100,18
37,2022-07-19-19:30:39,100,100,100,-89,-82,100,-86,100,100,-92,-86,-75,100,100,-88,-73,100,-85,-80,-78,-84,100,-55,-87,100,100,18
38,2022-07-19-19:30:44,100,100,-97,-82,-79,100,-84,100,100,-92,-85,-74,100,100,-91,-70,100,-74,-88,-88,100,100,-54,100,100,100,18
39,2022-07-19-19:30:49,100,100,100,100,-80,100,100,-88,100,-91,-86,-74,100,100,-91,-70,100,-73,-82,100,-87,100,-53,100,100,100,18
40,2022-07-19-19:30:54,100,100,100,-82,-95,100,-92,100,100,-93,100,-71,100,100,-84,-72,100,-84,-87,-85,100,100,-57,100,100,100,18
41,2022-07-19-19:30:59,100,100,100,-82,-80,100,-86,100,100,-91,100,-74,100,100,-91,-69,100,-73,-82,-89,-87,100,-53,-92,100,100,18
42,2022-07-19-19:31:04,100,100,100,-82,-81,100,-86,-95,100,-92,100,-74,100,100,-84,-74,100,-84,-87,-86,-85,100,-57,-87,100,100,18
43,2022-07-19-19:31:09,100,100,100,-82,100,100,-92,100,100,-92,100,-71,100,100,-84,-72,100,-84,-88,-85,100,100,-57,100,100,100,18
44,2022-07-19-19:31:14,100,100,100,-89,-82,100,-86,100,100,-93,100,-74,100,100,-88,-74,100,-75,-80,-79,-86,100,-55,-86,100,100,18
45,2022-07-19-19:31:19,100,100,100,-83,-82,100,-92,100,100,-93,100,-71,100,100,-84,-73,100,-84,-87,-85,100,100,-57,-86,100,100,18
46,2022-07-19-19:31:24,100,100,100,100,-81,100,-86,-94,100,-93,-86,-74,100,100,-91,-70,100,-75,-81,-88,-86,100,-55,-91,100,100,18
47,2022-07-19-19:31:29,100,100,100,-90,-82,100,-87,100,100,-92,100,-74,100,100,-88,-74,100,-75,-80,-78,-85,100,-55,-87,100,100,18
48,2022-07-19-19:31:34,100,100,-96,100,-80,100,-87,100,100,-91,-86,-74,100,100,-90,-70,100,-74,-82,-88,-86,100,-53,100,100,100,18
49,2022-07-19-19:31:39,100,100,100,-89,-81,100,-87,100,-97,-94,-86,-75,100,100,-88,-74,100,-75,-80,-78,-84,100,-55,-87,100,100,18
50,2022-07-19-19:31:44,100,100,100,-82,-95,100,-92,100,100,-92,100,-71,100,100,-84,-72,100,-83,-87,-85,-85,100,-57,100,100,100,18
51,2022-07-19-19:31:49,100,100,-96,-93,-80,100,-86,100,100,-91,-86,-74,100,100,-91,-70,100,-73,-82,-89,-86,100,-53,-92,100,100,18
52,2022-07-19-19:31:54,100,100,100,-82,-93,100,-91,100,100,-93,100,-71,100,100,-85,-72,100,-84,-87,-85,100,100,-57,100,100,100,18
53,2022-07-19-19:31:59,100,100,100,-82,-80,100,-86,100,100,-91,-86,-74,100,100,-92,-72,100,-74,-82,-90,-86,100,-53,100,100,100,18
54,2022-07-19-19:32:04,100,100,100,-90,-81,100,-86,-94,100,-94,100,-74,100,100,-87,-74,100,-75,-80,-78,-84,100,-55,-86,100,100,18
55,2022-07-19-19:32:09,100,100,100,-82,-95,100,-92,100,100,-92,100,-71,100,100,-84,-72,100,-84,-87,-85,100,100,-57,100,100,100,18
56,2022-07-19-19:32:14,100,100,100,-90,-81,100,-87,-94,100,-92,100,-74,100,100,100,-74,100,100,100,-78,-85,100,-55,100,100,100,18
57,2022-07-19-19:32:19,100,100,100,-82,-81,100,-93,-94,100,-92,100,-71,100,100,-84,-73,100,-84,-87,-85,100,100,-57,-86,100,100,18
58,2022-07-19-19:32:24,100,100,100,-82,-79,100,-87,100,100,-92,-86,-74,100,100,-90,-70,100,-74,-82,-85,-86,100,-53,-92,100,100,18
59,2022-07-19-19:32:29,100,100,100,-90,-81,100,-86,100,100,-93,-86,-75,100,100,-88,-74,100,-75,-80,-78,-85,100,-55,-87,100,100,18
