index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-19-20:31:02,100,100,100,-86,-89,100,-89,-94,100,-91,-93,-73,100,100,-87,-86,100,-87,-96,-63,-78,100,-80,-89,100,100,13
1,2022-07-19-20:31:07,100,100,100,-81,-86,100,-94,100,100,-86,-84,-74,100,100,100,-89,100,-86,-91,-56,-73,100,-79,-76,100,100,13
2,2022-07-19-20:31:12,100,100,100,-69,100,100,-86,100,100,100,-84,-70,100,100,-96,-93,100,-89,-84,-50,-73,100,-87,-80,100,100,13
3,2022-07-19-20:31:17,100,100,100,-69,-92,100,-90,100,100,-91,-85,-69,100,100,100,100,100,-93,100,-50,-66,100,-83,-81,100,100,13
4,2022-07-19-20:31:22,100,100,100,-69,100,100,-87,100,100,-75,-85,-71,100,100,-95,-89,100,-100,100,-52,-66,100,-82,-80,100,100,13
5,2022-07-19-20:31:27,100,100,100,-69,-91,100,-87,100,100,100,100,-69,100,100,-96,-89,100,-86,-81,-52,-66,100,-81,-77,100,100,13
6,2022-07-19-20:31:32,100,100,100,-70,-87,100,-87,100,100,-91,-84,-68,100,100,100,-90,100,100,-93,-57,-66,100,-80,-81,100,100,13
7,2022-07-19-20:31:37,100,100,100,-69,100,100,-98,100,100,-92,-84,-68,100,100,100,-90,100,-86,-91,-50,-66,100,-78,-78,100,100,13
8,2022-07-19-20:31:42,100,100,100,-81,100,100,100,100,100,-93,-84,-68,100,100,-95,-87,100,100,-92,-56,-73,100,-82,-76,100,100,13
9,2022-07-19-20:31:47,100,100,100,-70,-86,100,-85,100,100,-92,-84,-69,100,100,-97,-89,100,-86,100,-50,-66,100,-79,-78,100,100,13
10,2022-07-19-20:31:52,100,100,100,-70,-86,100,-95,100,100,-92,100,-67,100,100,100,-93,100,-86,-90,-52,-73,100,-82,-76,100,100,13
11,2022-07-19-20:31:57,100,100,100,-81,-90,100,-95,100,100,-75,-84,-68,100,100,100,-89,100,-86,-80,-56,-73,100,-82,-76,100,100,13
12,2022-07-19-20:32:02,100,100,100,-70,-86,100,-94,100,100,-87,-84,-69,100,100,-94,100,100,-86,-91,-50,-67,100,-79,-82,100,100,13
13,2022-07-19-20:32:07,100,100,100,-81,-90,100,-85,100,100,-75,-84,-67,100,100,100,-88,100,-86,-80,-57,-73,100,-80,-82,100,100,13
14,2022-07-19-20:32:12,100,100,100,-69,-90,100,-93,-96,100,-75,-84,-69,100,100,-94,-89,100,-86,-81,-50,-66,100,-80,-76,100,100,13
15,2022-07-19-20:32:17,100,100,100,-81,100,100,-96,100,100,-75,-84,-67,100,100,-96,-88,100,-86,-90,-52,-73,100,-80,-78,100,100,13
16,2022-07-19-20:32:22,100,100,100,-81,-87,100,-85,100,100,-75,100,-68,100,100,-94,-88,100,-86,-80,-51,-73,100,-79,-76,100,100,13
17,2022-07-19-20:32:27,100,100,100,-70,-86,100,-85,-96,100,-93,-84,-68,100,100,100,-93,100,-97,-90,-50,-73,100,-82,-78,100,100,13
18,2022-07-19-20:32:32,100,100,100,-81,-86,100,-85,100,100,-75,-93,-68,100,100,-96,-93,100,-86,-90,-50,-73,100,-82,-82,100,100,13
19,2022-07-19-20:32:37,100,100,100,-70,-86,100,-96,100,100,-75,-84,-68,100,100,100,-93,100,-86,-80,-51,-66,100,-82,-76,100,100,13
