index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-19-22:23:32,100,100,100,-80,-87,100,-89,-90,100,-75,-77,-84,100,100,-98,-98,100,-83,-91,-89,-78,100,-95,-66,100,100,0
1,2022-07-19-22:23:37,100,100,100,-82,100,100,-92,-99,100,-60,-83,-93,100,100,-95,-92,100,-93,100,-90,-78,100,-90,-71,100,100,0
2,2022-07-19-22:23:42,100,100,100,-78,-85,100,-91,100,100,-56,-76,-80,100,100,100,-83,100,-84,-89,-84,-73,100,-86,-71,100,100,0
3,2022-07-19-22:23:47,100,100,100,-83,-90,100,-88,100,100,-60,-83,-93,100,100,-94,-90,100,-87,-93,-90,-77,100,-89,-72,100,100,0
4,2022-07-19-22:23:52,100,100,100,-81,100,100,-89,100,100,-59,-82,100,100,100,-93,-90,100,-93,100,-92,-77,100,-90,-70,100,100,0
5,2022-07-19-22:23:57,100,100,100,-73,-89,100,-87,100,100,-58,-77,-81,100,100,100,100,100,-92,-94,-83,-74,100,-83,-68,100,100,0
6,2022-07-19-22:24:02,100,100,100,-82,-87,100,-89,100,100,-58,-83,100,100,100,-92,-82,100,-92,-89,-91,-77,100,-90,-70,100,100,0
7,2022-07-19-22:24:07,100,100,100,-73,-87,100,-88,-96,100,-59,-77,-82,100,100,-93,-81,100,-81,100,-84,-74,100,-83,-69,100,100,0
8,2022-07-19-22:24:12,100,100,100,-73,-87,100,-87,100,100,-56,-77,-80,100,100,100,-89,100,-90,100,-85,-74,100,-84,-68,100,100,0
9,2022-07-19-22:24:17,100,100,100,-81,100,100,-88,100,100,-57,-74,-80,100,100,100,100,100,-81,-90,-89,-80,100,100,-68,100,100,0
10,2022-07-19-22:24:22,100,100,100,-72,-89,100,-88,-94,100,-59,-76,-80,100,100,100,-91,100,-81,-92,-84,-74,100,-84,-68,100,100,0
11,2022-07-19-22:24:27,100,100,100,-77,100,100,-90,-97,100,-56,-73,100,100,100,-93,-81,100,-80,-86,-89,-78,100,-88,-70,100,100,0
12,2022-07-19-22:24:32,100,100,100,-76,-86,100,-88,100,100,-56,-72,-81,100,100,-92,-82,100,-81,100,100,-81,100,-92,-69,100,100,0
13,2022-07-19-22:24:37,100,100,100,-79,100,100,-88,100,100,-60,-82,100,100,100,-93,-90,100,-94,100,100,-78,100,-88,-71,100,100,0
14,2022-07-19-22:24:42,100,100,100,-78,-88,100,-89,-98,100,-55,-74,-80,100,100,-92,-83,100,-81,-89,-90,-81,100,-89,-71,100,100,0
15,2022-07-19-22:24:47,100,100,100,-75,-90,100,-88,-96,100,-59,-77,-81,100,100,100,-89,100,-90,-88,-83,-74,100,-84,-72,100,100,0
16,2022-07-19-22:24:52,100,100,100,-83,100,100,-88,-99,100,-60,-84,-89,100,100,-98,100,100,-92,100,-89,-78,100,-91,-72,100,100,0
17,2022-07-19-22:24:57,100,100,100,-72,-89,100,-88,100,100,100,-77,-80,100,100,100,-91,100,-88,100,-83,-74,100,-84,-68,100,100,0
18,2022-07-19-22:25:02,100,100,100,-84,-89,100,-89,-98,100,-60,-83,-95,100,100,-95,-90,100,-94,100,-85,-77,100,-89,-70,100,100,0
19,2022-07-19-22:25:07,100,100,100,-78,-85,100,-89,100,100,-56,-74,-81,100,100,-94,-81,100,-81,100,-89,-80,100,100,-69,100,100,0
20,2022-07-19-22:25:12,100,100,100,-72,-89,100,-88,-97,100,-59,-77,-80,100,100,100,-91,100,-88,100,-84,-74,100,-84,-69,100,100,0
21,2022-07-19-22:25:17,100,100,100,-78,-85,100,-88,100,100,-56,-74,-82,100,100,100,-82,100,-81,-88,100,-80,100,100,100,100,100,0
22,2022-07-19-22:25:22,100,100,100,-71,-85,100,-89,100,100,-62,-76,-80,100,100,100,-92,100,-89,-87,-84,-74,100,-83,-68,100,100,0
23,2022-07-19-22:25:27,100,100,100,-78,100,100,-89,-99,100,-59,-83,-91,100,100,-94,-91,100,-94,-95,-90,-77,100,-91,-72,100,100,0
24,2022-07-19-22:25:32,100,100,100,-78,-87,100,-88,-96,100,-56,-73,-83,100,100,-93,-81,100,-81,-88,100,-80,100,-97,-69,100,100,0
25,2022-07-19-22:25:37,100,100,100,-73,-91,100,-88,100,100,-58,-77,-80,100,100,-92,-80,100,-90,-94,-83,-74,100,-100,-69,100,100,0
26,2022-07-19-22:25:42,100,100,100,-82,100,100,-88,-96,100,-60,-83,-80,100,100,-94,-91,100,-94,100,-89,-78,100,-88,-71,100,100,0
27,2022-07-19-22:25:47,100,100,100,-82,-86,100,-89,100,100,-56,-73,-81,100,100,-92,-82,100,-81,-88,-91,-82,100,100,-70,100,100,0
28,2022-07-19-22:25:52,100,100,100,100,100,100,-89,-97,100,-60,100,100,100,100,-93,100,100,100,100,100,-78,100,-92,-69,100,100,0
