index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-19-19:10:40,100,100,100,-95,-85,100,-87,100,100,100,100,-90,100,100,-85,-63,100,-85,-89,-92,-94,100,-79,100,100,100,19
1,2022-07-19-19:10:45,100,100,100,-94,-87,100,-91,-95,100,-98,100,-88,100,100,-82,-61,100,100,-81,-80,-91,100,-76,100,100,100,19
2,2022-07-19-19:10:50,100,100,100,-81,-92,100,-93,-94,100,-85,-90,-97,100,100,-81,-72,100,-93,-90,-72,-79,100,-63,-79,100,100,19
3,2022-07-19-19:10:55,100,100,100,-88,-87,100,-85,-88,100,-82,-94,-73,100,100,-81,-65,100,-85,-86,-77,-83,100,-75,100,100,100,19
4,2022-07-19-19:11:00,100,100,100,-79,-87,100,-83,-91,100,-88,-89,-91,100,100,-82,-70,100,-81,-83,-70,-82,100,-62,-79,100,100,19
5,2022-07-19-19:11:05,100,100,100,-80,-89,100,-82,100,100,-77,-88,-77,100,100,-86,-65,100,-90,100,-71,-82,100,-66,-79,100,100,19
6,2022-07-19-19:11:10,100,-99,100,-81,-84,100,-83,-95,100,-96,-88,-76,100,100,-81,-66,100,-86,-86,-70,-82,100,-62,-79,100,100,19
7,2022-07-19-19:11:15,100,100,100,-80,-89,100,-84,100,100,-86,100,100,100,100,-81,-56,100,-85,-86,-72,-82,100,-65,-79,100,100,19
8,2022-07-19-19:11:20,100,100,100,-81,-89,100,-85,-91,100,-85,-88,-91,100,100,-86,-71,100,-89,-85,-70,-82,100,-62,-79,100,100,19
9,2022-07-19-19:11:25,100,100,100,-81,-84,100,-82,-91,100,-89,-88,-72,100,100,-82,-66,100,-89,-90,-72,-82,100,-62,-79,100,100,19
10,2022-07-19-19:11:30,100,100,100,-85,-89,100,-84,-91,100,-86,-88,-72,100,100,-81,-56,100,-89,-90,-71,-77,100,-65,-79,100,100,19
11,2022-07-19-19:11:35,100,-99,100,-85,-89,100,-85,-91,100,-89,-88,-90,100,100,-86,-66,100,-86,-85,-71,-75,100,-65,-79,100,100,19
12,2022-07-19-19:11:40,100,100,100,-81,-84,100,-82,-91,100,-85,-89,-76,100,100,-82,-56,100,-89,-86,-71,-75,100,-62,-79,100,100,19
13,2022-07-19-19:11:45,100,100,100,-80,-94,100,-84,-91,100,-85,-88,-76,100,100,-81,-71,100,-89,-87,-72,-75,100,-62,-79,100,100,19
14,2022-07-19-19:11:50,100,100,100,-81,-84,100,-82,-96,100,-90,-88,-90,100,100,-81,-56,100,-81,-86,-72,-82,100,-62,-79,100,100,19
15,2022-07-19-19:11:55,100,100,100,-80,-85,100,-82,-92,100,-90,-88,-73,100,100,-82,-56,100,-81,-90,-72,-76,100,-65,-92,100,100,19
16,2022-07-19-19:12:00,100,100,100,-80,-84,100,-85,-91,100,-85,-88,-79,100,100,-81,-56,100,-81,-85,-70,-75,100,-62,-79,100,100,19
17,2022-07-19-19:12:05,100,100,100,-80,-84,100,-82,-91,100,-85,-89,-91,100,100,-81,-56,100,-86,-90,-70,-75,100,-65,-79,100,100,19
18,2022-07-19-19:12:10,100,100,100,-81,-94,100,-85,-91,100,-89,-96,-91,100,100,-82,-56,100,-86,-89,-71,-75,100,-65,-79,100,100,19
19,2022-07-19-19:12:15,100,100,100,-80,-84,100,-85,-91,100,-90,-96,-91,100,100,-81,-66,100,-89,-89,-72,-75,100,-65,-79,100,100,19
20,2022-07-19-19:12:20,100,100,100,-86,-84,100,-83,-91,100,-89,-89,-72,100,100,-86,-71,100,-89,-85,-72,-75,100,-62,-79,100,100,19
21,2022-07-19-19:12:25,100,100,100,-81,-84,100,-82,-90,100,-89,-88,-72,100,100,-86,-66,100,-89,-85,-72,-77,100,-65,100,100,100,19
22,2022-07-19-19:12:30,100,100,100,-81,-84,100,-84,-91,100,-89,-88,-91,100,100,-86,-56,100,-86,-86,-72,-82,100,-62,-79,100,100,19
23,2022-07-19-19:12:35,100,100,100,-85,-94,100,-85,-96,100,-90,-88,-76,100,100,-81,-71,100,-86,-90,-71,-82,100,-62,-79,100,100,19
24,2022-07-19-19:12:40,100,100,100,-80,-89,100,-82,-90,100,-86,-88,-76,100,100,-81,-56,100,-86,-85,-72,-75,100,-62,-79,100,100,19
25,2022-07-19-19:12:45,100,100,100,-85,-84,100,-84,-91,100,-90,-88,-76,100,100,-82,-66,100,-89,-86,-71,-77,100,-65,-79,100,100,19
26,2022-07-19-19:12:50,100,100,100,-81,100,100,-82,-92,100,-89,-89,100,100,100,-86,-56,100,-81,-85,-72,-75,100,-65,-79,100,100,19
27,2022-07-19-19:12:55,100,100,100,-82,-89,100,-82,-90,100,-89,-89,-84,100,100,-87,-66,100,-81,-89,-72,-78,100,-65,-80,100,100,19
28,2022-07-19-19:13:00,100,100,100,-85,-91,100,-82,100,100,-87,-89,-82,100,100,-87,-66,100,-89,-85,-70,-77,100,-66,-78,100,100,19
29,2022-07-19-19:13:05,100,100,100,-80,-85,100,-83,-92,100,-87,-88,-93,100,100,-86,-67,100,-84,-85,-70,-82,100,-62,100,100,100,19
30,2022-07-19-19:13:10,100,100,100,-81,-89,100,-84,-91,100,-89,-88,-76,100,100,-86,-66,100,-88,-85,-70,-82,100,-62,-79,100,100,19
31,2022-07-19-19:13:15,100,100,100,-81,-89,100,-84,100,100,-86,-88,-72,100,100,-86,-71,100,-89,-89,-70,-82,100,-62,-79,100,100,19
32,2022-07-19-19:13:20,100,100,100,-81,-84,100,-84,-91,100,-88,-89,-72,100,100,-86,-66,100,-89,-89,-70,-82,100,-65,-79,100,100,19
33,2022-07-19-19:13:25,100,100,100,-85,-84,100,-85,-91,100,-86,-88,-76,100,100,-87,-66,100,-81,-85,-70,-82,100,-62,-79,100,100,19
34,2022-07-19-19:13:30,100,100,100,-81,-84,100,-83,-90,100,-89,-89,-72,100,100,-86,-66,100,-86,-89,-70,-75,100,-65,-79,100,100,19
35,2022-07-19-19:13:35,100,100,100,-80,-84,100,-83,-92,100,-86,-89,-76,100,100,-86,-71,100,-86,-89,-71,-82,100,-62,-79,100,100,19
36,2022-07-19-19:13:40,100,100,100,-86,-89,100,-85,-90,100,-89,-89,-72,100,100,-81,-66,100,-89,-85,-70,-75,100,-65,-79,100,100,19
37,2022-07-19-19:13:45,100,100,100,-81,100,100,100,-95,100,-90,-89,-81,100,100,-86,-66,100,-86,-90,-74,-77,100,-65,-79,100,100,19
