index,time,rvX,rvY,rvZ,rvW,gacX,gacY,gacZ,lacX,lacY,lacZ
14,2022-11-19-09:48:26:487,-0.016163977,0.1115362,0.99362886,4.189184e-05,-0.31510073,2.1736422,9.557529,0.026905805,-0.06352043,-0.6218281
15,2022-11-19-09:48:26:498,-0.016163977,0.1115362,0.99362886,4.189184e-05,-0.31510073,2.1736422,9.557529,0.026905805,-0.06352043,-0.6218281
16,2022-11-19-09:48:26:509,0.01698988,-0.11259908,-0.9934952,0.00022869861,-0.33055496,2.1941502,9.55232,-0.08265987,0.2528391,-0.61287117
17,2022-11-19-09:48:26:519,0.01698988,-0.11259908,-0.9934952,0.00022869861,-0.33055496,2.1941502,9.55232,-0.08265987,0.2528391,-0.61287117
18,2022-11-19-09:48:26:529,0.016501952,-0.11182186,-0.993591,0.000678746,-0.32009485,2.1793594,9.556063,0.11048591,0.0682354,0.08436203
19,2022-11-19-09:48:26:538,0.016501952,-0.11182186,-0.993591,0.000678746,-0.32009485,2.1793594,9.556063,0.11048591,0.0682354,0.08436203
20,2022-11-19-09:48:26:550,0.016134266,-0.11148253,-0.99363476,0.0011135576,-0.3119971,2.1729748,9.557783,0.13837662,-0.03160286,0.13139915
21,2022-11-19-09:48:26:563,0.016330078,-0.11203171,-0.99356973,0.0012115943,-0.31556496,2.1835704,9.555251,-0.19774279,0.0772059,0.3307085
22,2022-11-19-09:48:26:573,0.016330078,-0.11203171,-0.99356973,0.0012115943,-0.31556496,2.1835704,9.555251,-0.19774279,0.0772059,0.3307085
23,2022-11-19-09:48:26:584,0.017200656,-0.113599785,-0.9933773,0.0008431722,-0.33324876,2.2135954,9.54774,-0.46917588,0.20632839,0.3881855
24,2022-11-19-09:48:26:594,0.017200656,-0.113599785,-0.9933773,0.0008431722,-0.33324876,2.2135954,9.54774,-0.46917588,0.20632839,0.3881855
25,2022-11-19-09:48:26:605,0.018319178,-0.11575251,-0.99310875,0.00089353474,-0.35479492,2.2549646,9.537276,-0.20140168,0.10911679,-0.616868
26,2022-11-19-09:48:26:615,0.018319178,-0.11575251,-0.99310875,0.00089353474,-0.35479492,2.2549646,9.537276,-0.20140168,0.10911679,-0.616868
27,2022-11-19-09:48:26:625,0.01765392,-0.11602296,-0.9930875,0.0020680963,-0.33915204,2.260579,9.536516,0.74985564,-0.252033,-0.4013691
28,2022-11-19-09:48:26:635,0.01765392,-0.11602296,-0.9930875,0.0020680963,-0.33915204,2.260579,9.536516,0.74985564,-0.252033,-0.4013691
29,2022-11-19-09:48:26:647,0.01765392,-0.11602296,-0.9930875,0.0020680963,-0.33915204,2.260579,9.536516,0.74985564,-0.252033,-0.4013691
30,2022-11-19-09:48:26:657,0.017146857,-0.11575288,-0.9931249,0.0031917798,-0.32674804,2.255761,9.538091,0.19122076,-0.05517006,-0.03241539
31,2022-11-19-09:48:26:666,0.016845549,-0.11584148,-0.99312097,0.0027747902,-0.3218196,2.2573211,9.537889,-0.2374467,0.12129831,0.16943836
32,2022-11-19-09:48:26:677,0.016845549,-0.11584148,-0.99312097,0.0027747902,-0.3218196,2.2573211,9.537889,-0.2374467,0.12129831,0.16943836
33,2022-11-19-09:48:26:689,0.016670743,-0.11605813,-0.99310005,0.0022149775,-0.3196703,2.261301,9.537018,-0.133791,0.0016117096,0.39672852
34,2022-11-19-09:48:26:699,0.016670743,-0.11605813,-0.99310005,0.0022149775,-0.3196703,2.261301,9.537018,-0.133791,0.0016117096,0.39672852
35,2022-11-19-09:48:26:708,0.016667802,-0.116730236,-0.9930213,0.0022082962,-0.31957334,2.2742095,9.533952,0.03109771,-0.026235104,-0.24346447
36,2022-11-19-09:48:26:719,0.016667802,-0.116730236,-0.9930213,0.0022082962,-0.31957334,2.2742095,9.533952,0.03109771,-0.026235104,-0.24346447
37,2022-11-19-09:48:26:729,0.016040245,-0.11672531,-0.99303156,0.0025020654,-0.3066817,2.2742023,9.534376,0.31954867,-0.03818226,-0.29124546
38,2022-11-19-09:48:26:739,0.016040245,-0.11672531,-0.99303156,0.0025020654,-0.3066817,2.2742023,9.534376,0.31954867,-0.03818226,-0.29124546
39,2022-11-19-09:48:26:751,0.01542114,-0.11633387,-0.9930874,0.0024613847,-0.29475254,2.2666633,9.536548,0.08185518,0.05257535,-0.5419369
40,2022-11-19-09:48:26:760,0.014510733,-0.11505477,-0.9932516,0.0017386995,-0.27875918,2.2418702,9.542888,-0.058901966,0.07853508,-0.15355968
41,2022-11-19-09:48:26:771,0.014510733,-0.11505477,-0.9932516,0.0017386995,-0.27875918,2.2418702,9.542888,-0.058901966,0.07853508,-0.15355968
42,2022-11-19-09:48:26:782,0.013626247,-0.11351098,-0.99344295,0.00079913624,-0.2637241,2.2119405,9.550296,0.08405316,-0.054198742,0.009227753
43,2022-11-19-09:48:26:793,0.013626247,-0.11351098,-0.99344295,0.00079913624,-0.2637241,2.2119405,9.550296,0.08405316,-0.054198742,0.009227753
44,2022-11-19-09:48:26:805,0.013359641,-0.11220034,-0.9935958,1.865219e-05,-0.26030752,2.1865306,9.556239,0.071163744,-0.0297091,0.14953423
45,2022-11-19-09:48:26:815,0.013359641,-0.11220034,-0.9935958,1.865219e-05,-0.26030752,2.1865306,9.556239,0.071163744,-0.0297091,0.14953423
46,2022-11-19-09:48:26:826,-0.013439623,0.111126505,0.99371517,0.0006651875,-0.2633885,2.165684,9.560901,0.0145248175,-0.05060363,0.16613483
47,2022-11-19-09:48:26:836,-0.013439623,0.111126505,0.99371517,0.0006651875,-0.2633885,2.165684,9.560901,0.0145248175,-0.05060363,0.16613483
48,2022-11-19-09:48:26:847,-0.013033888,0.11000225,0.9938453,0.0010645275,-0.2563609,2.143956,9.565987,0.23043916,-0.16011214,0.3195715
49,2022-11-19-09:48:26:857,-0.013033888,0.11000225,0.9938453,0.0010645275,-0.2563609,2.143956,9.565987,0.23043916,-0.16011214,0.3195715
50,2022-11-19-09:48:26:868,-0.01272239,0.109460615,0.99390864,0.001490855,-0.25120878,2.1334345,9.568477,-0.030770004,-0.06065774,0.30739212
51,2022-11-19-09:48:26:879,-0.01272239,0.109460615,0.99390864,0.001490855,-0.25120878,2.1334345,9.568477,-0.030770004,-0.06065774,0.30739212
52,2022-11-19-09:48:26:890,-0.012823442,0.10974558,0.9938743,0.0023046995,-0.25493017,2.1387079,9.567201,-0.355107,0.17562008,-0.006456375
53,2022-11-19-09:48:26:900,-0.012823442,0.10974558,0.9938743,0.0023046995,-0.25493017,2.1387079,9.567201,-0.355107,0.17562008,-0.006456375
54,2022-11-19-09:48:26:912,-0.01314562,0.109987505,0.9938414,0.0030352601,-0.26278883,2.1431499,9.565993,-0.4406095,0.20482802,-0.07878876
55,2022-11-19-09:48:26:921,-0.01314562,0.109987505,0.9938414,0.0030352601,-0.26278883,2.1431499,9.565993,-0.4406095,0.20482802,-0.07878876
56,2022-11-19-09:48:26:931,-0.01314562,0.109987505,0.9938414,0.0030352601,-0.26278883,2.1431499,9.565993,-0.4406095,0.20482802,-0.07878876
57,2022-11-19-09:48:26:941,-0.013025922,0.10965576,0.99387974,0.0029912798,-0.26035106,2.136784,9.567484,-0.019150078,-0.01619029,-0.07028484
58,2022-11-19-09:48:26:952,-0.013025922,0.10965576,0.99387974,0.0029912798,-0.26035106,2.136784,9.567484,-0.019150078,-0.01619029,-0.07028484
59,2022-11-19-09:48:26:963,-0.01257694,0.10939366,0.9939143,0.0030292463,-0.25167355,2.131766,9.568836,0.07257807,-0.022126198,-0.12712574
60,2022-11-19-09:48:26:973,-0.01257694,0.10939366,0.9939143,0.0030292463,-0.25167355,2.131766,9.568836,0.07257807,-0.022126198,-0.12712574
61,2022-11-19-09:48:26:983,-0.012171269,0.10891856,0.99397075,0.0032776315,-0.2442813,2.12259,9.571067,0.10583429,-0.03195238,-0.002046585
62,2022-11-19-09:48:26:993,-0.012171269,0.10891856,0.99397075,0.0032776315,-0.2442813,2.12259,9.571067,0.10583429,-0.03195238,-0.002046585
63,2022-11-19-09:48:27:003,-0.012133918,0.1084947,0.9940168,0.003504755,-0.24402016,2.1143732,9.572892,0.028951854,-0.03345394,0.03591633
64,2022-11-19-09:48:27:013,-0.012133918,0.1084947,0.9940168,0.003504755,-0.24402016,2.1143732,9.572892,0.028951854,-0.03345394,0.03591633
65,2022-11-19-09:48:27:023,-0.012264256,0.10820311,0.99404687,0.003540016,-0.24662323,2.1087348,9.574069,-0.052222,0.01508069,0.031157494
66,2022-11-19-09:48:27:034,-0.012264256,0.10820311,0.99404687,0.003540016,-0.24662323,2.1087348,9.574069,-0.052222,0.01508069,0.031157494
67,2022-11-19-09:48:27:045,-0.01223497,0.107934974,0.9940767,0.003432383,-0.24581295,2.103598,9.57522,-0.026632473,0.0005815029,0.07075691
68,2022-11-19-09:48:27:057,-0.01223497,0.107934974,0.9940767,0.003432383,-0.24581295,2.103598,9.57522,-0.026632473,0.0005815029,0.07075691
69,2022-11-19-09:48:27:068,-0.012246189,0.10777705,0.9940942,0.003291364,-0.24572717,2.100589,9.575883,0.0020709038,-0.013568163,0.06099701
70,2022-11-19-09:48:27:077,-0.012246189,0.10777705,0.9940942,0.003291364,-0.24572717,2.100589,9.575883,0.0020709038,-0.013568163,0.06099701
71,2022-11-19-09:48:27:088,-0.0123221,0.107669264,0.9941052,0.0032067415,-0.24702425,2.0985262,9.576302,0.020187989,-0.021437883,0.056492805
72,2022-11-19-09:48:27:097,-0.0123221,0.107669264,0.9941052,0.0032067415,-0.24702425,2.0985262,9.576302,0.020187989,-0.021437883,0.056492805
73,2022-11-19-09:48:27:110,-0.012328585,0.1076502,0.99410725,0.0032076628,-0.2471519,2.0981581,9.576379,0.118511796,-0.02103877,0.0038490295
74,2022-11-19-09:48:27:119,-0.012482797,0.10772892,0.9940965,0.0032779532,-0.25030956,2.0996437,9.575972,0.08812791,-0.007850885,-0.03980446
75,2022-11-19-09:48:27:128,-0.012482797,0.10772892,0.9940965,0.0032779532,-0.25030956,2.0996437,9.575972,0.08812791,-0.007850885,-0.03980446
76,2022-11-19-09:48:27:137,-0.012482797,0.10772892,0.9940965,0.0032779532,-0.25030956,2.0996437,9.575972,0.08812791,-0.007850885,-0.03980446
77,2022-11-19-09:48:27:148,-0.012863124,0.10787191,0.9940759,0.0033563755,-0.25789487,2.1023436,9.575177,-0.04076296,0.03989339,-0.033438683
78,2022-11-19-09:48:27:160,-0.013252031,0.1080409,0.9940524,0.0033687917,-0.26550877,2.1055598,9.574263,-0.09774563,0.11563492,-0.020781517
79,2022-11-19-09:48:27:172,-0.013252031,0.1080409,0.9940524,0.0033687917,-0.26550877,2.1055598,9.574263,-0.09774563,0.11563492,-0.020781517
80,2022-11-19-09:48:27:183,-0.013344282,0.10799195,0.99405706,0.003207173,-0.26696303,2.1046515,9.574422,0.04272145,0.051206112,0.083753586
81,2022-11-19-09:48:27:192,-0.013344282,0.10799195,0.99405706,0.003207173,-0.26696303,2.1046515,9.574422,0.04272145,0.051206112,0.083753586
82,2022-11-19-09:48:27:203,-0.013618174,0.10817926,0.99403346,0.0030351419,-0.2719435,2.108282,9.573483,0.040186316,0.06960297,-0.4146843
83,2022-11-19-09:48:27:214,-0.013618174,0.10817926,0.99403346,0.0030351419,-0.2719435,2.108282,9.573483,0.040186316,0.06960297,-0.4146843
84,2022-11-19-09:48:27:227,-0.013629929,0.1076324,0.9940931,0.002895748,-0.27186182,2.0977829,9.575791,0.20773432,-0.0010578632,-0.020928383
85,2022-11-19-09:48:27:233,-0.013629929,0.1076324,0.9940931,0.002895748,-0.27186182,2.0977829,9.575791,0.20773432,-0.0010578632,-0.020928383
86,2022-11-19-09:48:27:244,-0.013709884,0.10701529,0.9941592,0.0026909297,-0.27297357,2.0859401,9.578346,0.11051729,0.026300669,-0.15036869
87,2022-11-19-09:48:27:255,-0.013709884,0.10701529,0.9941592,0.0026909297,-0.27297357,2.0859401,9.578346,0.11051729,0.026300669,-0.15036869
88,2022-11-19-09:48:27:264,-0.0138639035,0.10617035,0.99424773,0.0026652438,-0.27590272,2.0696478,9.581796,0.16092938,0.007671118,-0.45955372
89,2022-11-19-09:48:27:275,-0.0138639035,0.10617035,0.99424773,0.0026652438,-0.27590272,2.0696478,9.581796,0.16092938,0.007671118,-0.45955372
90,2022-11-19-09:48:27:286,-0.014432316,0.10463201,0.9944027,0.0026701146,-0.28696048,2.0399368,9.587841,0.13649774,0.06836867,0.37433624
91,2022-11-19-09:48:27:296,-0.014432316,0.10463201,0.9944027,0.0026701146,-0.28696048,2.0399368,9.587841,0.13649774,0.06836867,0.37433624
92,2022-11-19-09:48:27:307,-0.015102607,0.103777796,0.9944817,0.002868418,-0.3004158,2.0233433,9.590944,-0.13438126,0.121793985,0.54389477
93,2022-11-19-09:48:27:316,-0.015102607,0.103777796,0.9944817,0.002868418,-0.3004158,2.0233433,9.590944,-0.13438126,0.121793985,0.54389477
94,2022-11-19-09:48:27:327,-0.01519126,0.103848174,0.9944721,0.0031777853,-0.3027762,2.024599,9.590605,-0.009379089,0.1413176,0.42387962
95,2022-11-19-09:48:27:336,-0.01519126,0.103848174,0.9944721,0.0031777853,-0.3027762,2.024599,9.590605,-0.009379089,0.1413176,0.42387962
96,2022-11-19-09:48:27:346,-0.014914533,0.104466826,0.9944111,0.0032855293,-0.2976202,2.036527,9.588242,0.20870847,0.0991416,0.52581596
97,2022-11-19-09:48:27:357,-0.014914533,0.104466826,0.9944111,0.0032855293,-0.2976202,2.036527,9.588242,0.20870847,0.0991416,0.52581596
98,2022-11-19-09:48:27:368,-0.014730011,0.10604181,0.9942466,0.003435304,-0.2943868,2.0668714,9.581845,0.03524989,0.0574162,-0.14587975
99,2022-11-19-09:48:27:378,-0.014730011,0.10604181,0.9942466,0.003435304,-0.2943868,2.0668714,9.581845,0.03524989,0.0574162,-0.14587975
100,2022-11-19-09:48:27:389,-0.015043253,0.10735821,0.9940988,0.0039416114,-0.30160633,2.0920599,9.576153,-0.08544612,0.20454407,-1.0693283
101,2022-11-19-09:48:27:399,-0.014628002,0.10654037,0.9941916,0.004274455,-0.29416892,2.0762448,9.579826,-0.15743491,0.23841238,0.11642647
102,2022-11-19-09:48:27:410,-0.014628002,0.10654037,0.9941916,0.004274455,-0.29416892,2.0762448,9.579826,-0.15743491,0.23841238,0.11642647
103,2022-11-19-09:48:27:421,-0.012771546,0.1057038,0.994306,0.004373991,-0.25813404,2.0603,9.584306,0.12983605,0.03672695,0.3076105
104,2022-11-19-09:48:27:432,-0.012771546,0.1057038,0.994306,0.004373991,-0.25813404,2.0603,9.584306,0.12983605,0.03672695,0.3076105
105,2022-11-19-09:48:27:444,-0.011581307,0.105891116,0.9942998,0.0045588776,-0.2353211,2.0640001,9.584097,0.113929905,0.119739056,-0.09690666
106,2022-11-19-09:48:27:453,-0.011581307,0.105891116,0.9942998,0.0045588776,-0.2353211,2.0640001,9.584097,0.113929905,0.119739056,-0.09690666
107,2022-11-19-09:48:27:464,-0.010539245,0.105812795,0.9943187,0.0047802706,-0.21545568,2.0625596,9.584875,0.19444904,0.13339305,-0.055930138
108,2022-11-19-09:48:27:474,-0.010539245,0.105812795,0.9943187,0.0047802706,-0.21545568,2.0625596,9.584875,0.19444904,0.13339305,-0.055930138
109,2022-11-19-09:48:27:485,-0.009691265,0.105673715,0.99434227,0.004758011,-0.19886379,2.0599797,9.585788,0.3021842,0.08875942,-0.10645199
110,2022-11-19-09:48:27:494,-0.009691265,0.105673715,0.99434227,0.004758011,-0.19886379,2.0599797,9.585788,0.3021842,0.08875942,-0.10645199
111,2022-11-19-09:48:27:504,-0.009037349,0.10586116,0.99432945,0.0045476733,-0.18568939,2.0637069,9.58525,0.22415093,0.1864202,-0.15236092
112,2022-11-19-09:48:27:515,-0.009037349,0.10586116,0.99432945,0.0045476733,-0.18568939,2.0637069,9.58525,0.22415093,0.1864202,-0.15236092
113,2022-11-19-09:48:27:526,-0.008282709,0.106011905,0.99432045,0.0044329655,-0.17074582,2.066714,9.58488,0.19225028,0.20572448,-0.15076065
114,2022-11-19-09:48:27:536,-0.008282709,0.106011905,0.99432045,0.0044329655,-0.17074582,2.066714,9.58488,0.19225028,0.20572448,-0.15076065
115,2022-11-19-09:48:27:547,-0.0077306074,0.10605425,0.9943206,0.004395292,-0.15990415,2.0675938,9.584878,0.14299692,0.21205378,-0.047624588
116,2022-11-19-09:48:27:559,-0.0077306074,0.10605425,0.9943206,0.004395292,-0.15990415,2.0675938,9.584878,0.14299692,0.21205378,-0.047624588
117,2022-11-19-09:48:27:569,-0.0077457214,0.105966695,0.9943302,0.0042927647,-0.1599797,2.0659206,9.585237,-0.010193586,0.19434142,-0.008378029
118,2022-11-19-09:48:27:581,-0.007872744,0.105958,0.99433154,0.0039587286,-0.16176221,2.0657945,9.585234,-0.039521098,0.22306442,-0.028208733
119,2022-11-19-09:48:27:590,-0.007872744,0.105958,0.99433154,0.0039587286,-0.16176221,2.0657945,9.585234,-0.039521098,0.22306442,-0.028208733
120,2022-11-19-09:48:27:600,-0.008081157,0.10621344,0.99430466,0.0034154665,-0.16471052,2.0707903,9.5841055,-0.06534523,0.30255866,-0.16512585
121,2022-11-19-09:48:27:611,-0.008081157,0.10621344,0.99430466,0.0034154665,-0.16471052,2.0707903,9.5841055,-0.06534523,0.30255866,-0.16512585
122,2022-11-19-09:48:27:621,-0.008081157,0.10621344,0.99430466,0.0034154665,-0.1657965,2.0715826,9.583916,-0.06534523,0.30255866,-0.16512585
123,2022-11-19-09:48:27:632,-0.008206049,0.10624945,0.9943018,0.0027668776,-0.1657965,2.0715826,9.583916,-0.04273683,0.30946875,-0.14095688
124,2022-11-19-09:48:27:643,-0.00831641,0.10608722,0.99431986,0.0020876112,-0.16652946,2.0685613,9.584556,-0.094638154,0.38372207,0.006307602
125,2022-11-19-09:48:27:654,-0.00831641,0.10608722,0.99431986,0.0020876112,-0.16652946,2.0685613,9.584556,-0.094638154,0.38372207,0.006307602
126,2022-11-19-09:48:27:665,-0.008530058,0.106029496,0.99432534,0.0014328662,-0.16933297,2.0675478,9.584725,-0.12286894,0.46041775,0.035178185
127,2022-11-19-09:48:27:674,-0.008530058,0.106029496,0.99432534,0.0014328662,-0.16933297,2.0675478,9.584725,-0.12286894,0.46041775,0.035178185
128,2022-11-19-09:48:27:683,-0.008733455,0.10604913,0.9943223,0.0007150173,-0.17180654,2.0680413,9.584575,-0.11548048,0.4586711,0.07504654
129,2022-11-19-09:48:27:694,-0.008733455,0.10604913,0.9943223,0.0007150173,-0.17180654,2.0680413,9.584575,-0.11548048,0.4586711,0.07504654
130,2022-11-19-09:48:27:703,0.009429513,-0.10666624,-0.9942502,2.2729232e-06,-0.18387571,2.0800483,9.581752,-0.34530428,0.53150725,-0.2785797
131,2022-11-19-09:48:27:714,0.009429513,-0.10666624,-0.9942502,2.2729232e-06,-0.18387571,2.0800483,9.581752,-0.34530428,0.53150725,-0.2785797
132,2022-11-19-09:48:27:724,0.010448626,-0.107460804,-0.99415404,0.00085259037,-0.20193702,2.0955143,9.578018,-0.5021663,0.4992051,-0.45998478
133,2022-11-19-09:48:27:734,0.010448626,-0.107460804,-0.99415404,0.00085259037,-0.20193702,2.0955143,9.578018,-0.5021663,0.4992051,-0.45998478
134,2022-11-19-09:48:27:744,0.010448626,-0.107460804,-0.99415404,0.00085259037,-0.20193702,2.0955143,9.578018,-0.5021663,0.4992051,-0.45998478
135,2022-11-19-09:48:27:756,0.011512113,-0.108049005,-0.994076,0.0024054279,-0.21935536,2.1071866,9.575073,-0.53023255,0.44775367,-0.2511835
136,2022-11-19-09:48:27:764,0.012562612,-0.108506925,-0.99400604,0.004525002,-0.23528735,2.1165376,9.572632,-0.5405054,0.43805575,-0.07037163
137,2022-11-19-09:48:27:774,0.012562612,-0.108506925,-0.99400604,0.004525002,-0.23528735,2.1165376,9.572632,-0.5405054,0.43805575,-0.07037163
138,2022-11-19-09:48:27:786,0.0134643745,-0.10880005,-0.9939512,0.0064987675,-0.24861556,2.122737,9.570924,-0.40270698,0.36618066,-0.28734016
139,2022-11-19-09:48:27:795,0.0134643745,-0.10880005,-0.9939512,0.0064987675,-0.24861556,2.122737,9.570924,-0.40270698,0.36618066,-0.28734016
140,2022-11-19-09:48:27:805,0.013831023,-0.108596176,-0.9939571,0.008058026,-0.25246972,2.1192443,9.571596,-0.18822917,0.4860673,-0.3056078
141,2022-11-19-09:48:27:815,0.013831023,-0.108596176,-0.9939571,0.008058026,-0.25246972,2.1192443,9.571596,-0.18822917,0.4860673,-0.3056078
142,2022-11-19-09:48:27:826,0.0137312785,-0.10819371,-0.99399376,0.009054932,-0.24848324,2.111729,9.573361,0.044884577,0.69712305,-0.14010906
143,2022-11-19-09:48:27:836,0.0137312785,-0.10819371,-0.99399376,0.009054932,-0.24848324,2.111729,9.573361,0.044884577,0.69712305,-0.14010906
144,2022-11-19-09:48:27:847,0.012939425,-0.10800769,-0.99401873,0.00967546,-0.23177052,2.1081722,9.574564,0.2556021,0.85404754,-0.1889391
145,2022-11-19-09:48:27:857,0.012939425,-0.10800769,-0.99401873,0.00967546,-0.23177052,2.1081722,9.574564,0.2556021,0.85404754,-0.1889391
146,2022-11-19-09:48:27:870,0.012939425,-0.10800769,-0.99401873,0.00967546,-0.23177052,2.1081722,9.574564,0.2556021,0.85404754,-0.1889391
147,2022-11-19-09:48:27:878,0.011669039,-0.10776093,-0.994058,0.010007481,-0.20635715,2.1032794,9.576221,0.3880618,0.78051853,-0.24301529
148,2022-11-19-09:48:27:889,0.0106451735,-0.107493594,-0.9940989,0.009959029,-0.18655825,2.097942,9.577799,0.1478568,0.7470193,-0.084218025
149,2022-11-19-09:48:27:899,0.0106451735,-0.107493594,-0.9940989,0.009959029,-0.18655825,2.097942,9.577799,0.1478568,0.7470193,-0.084218025
150,2022-11-19-09:48:27:911,0.0096232975,-0.107712835,-0.99408907,0.00960249,-0.16734272,2.1019292,9.577279,0.15240288,0.70090675,-0.2898674
151,2022-11-19-09:48:27:920,0.00848862,-0.10809162,-0.9940593,0.0094981985,-0.14536427,2.1090202,9.576078,0.26667234,0.4709282,-0.41479778
152,2022-11-19-09:48:27:932,0.00848862,-0.10809162,-0.9940593,0.0094981985,-0.14536427,2.1090202,9.576078,0.26667234,0.4709282,-0.41479778
153,2022-11-19-09:48:27:941,0.00848862,-0.10809162,-0.9940593,0.0094981985,-0.14536427,2.1090202,9.576078,0.26667234,0.4709282,-0.41479778
154,2022-11-19-09:48:27:952,0.0072934977,-0.10860283,-0.9940101,0.0098055,-0.12130641,2.118704,9.574277,0.28305632,0.32536077,-0.4901247
155,2022-11-19-09:48:27:963,0.006226691,-0.109104276,-0.99396044,0.010007656,-0.09997304,2.128193,9.572417,0.08671829,0.30854797,-0.3797989
156,2022-11-19-09:48:27:973,0.006226691,-0.109104276,-0.99396044,0.010007656,-0.09997304,2.128193,9.572417,0.08671829,0.30854797,-0.3797989
157,2022-11-19-09:48:27:983,0.0051637827,-0.109427944,-0.99393207,0.009893492,-0.07943044,2.134222,9.571269,0.03733433,0.25643253,-0.30579758
158,2022-11-19-09:48:27:993,0.0051637827,-0.109427944,-0.99393207,0.009893492,-0.07943044,2.134222,9.571269,0.03733433,0.25643253,-0.30579758
159,2022-11-19-09:48:28:004,0.004468406,-0.109860055,-0.99388933,0.009738566,-0.06612079,2.1424053,9.569542,0.06946274,0.36990213,-0.34106827
160,2022-11-19-09:48:28:014,0.004468406,-0.109860055,-0.99388933,0.009738566,-0.06612079,2.1424053,9.569542,0.06946274,0.36990213,-0.34106827
161,2022-11-19-09:48:28:027,0.0042009763,-0.11032455,-0.993841,0.009534146,-0.061257284,2.151287,9.567581,-0.028869364,0.49011254,-0.40139008
162,2022-11-19-09:48:28:034,0.0042009763,-0.11032455,-0.993841,0.009534146,-0.061257284,2.151287,9.567581,-0.028869364,0.49011254,-0.40139008
163,2022-11-19-09:48:28:044,0.004115801,-0.110791914,-0.9937945,0.008983433,-0.060702547,2.1602356,9.565568,-0.17315912,0.6235814,-0.2891388
164,2022-11-19-09:48:28:054,0.004115801,-0.110791914,-0.9937945,0.008983433,-0.060702547,2.1602356,9.565568,-0.17315912,0.6235814,-0.2891388
165,2022-11-19-09:48:28:063,0.004362981,-0.11144932,-0.9937287,0.007958695,-0.06763896,2.1728616,9.56266,-0.2836098,0.6761787,-0.22640038
166,2022-11-19-09:48:28:074,0.004362981,-0.11144932,-0.9937287,0.007958695,-0.06763896,2.1728616,9.56266,-0.2836098,0.6761787,-0.22640038
167,2022-11-19-09:48:28:085,0.004892511,-0.11233846,-0.9936355,0.006685376,-0.08061748,2.1899464,9.558662,-0.33292428,0.68296957,-0.14384174
168,2022-11-19-09:48:28:096,0.004892511,-0.11233846,-0.9936355,0.006685376,-0.08061748,2.1899464,9.558662,-0.33292428,0.68296957,-0.14384174
169,2022-11-19-09:48:28:105,0.005693603,-0.11365107,-0.99348956,0.005426694,-0.09884681,2.215166,9.552677,-0.3027782,0.6439774,-0.22410965
170,2022-11-19-09:48:28:115,0.005693603,-0.11365107,-0.99348956,0.005426694,-0.09884681,2.215166,9.552677,-0.3027782,0.6439774,-0.22410965
171,2022-11-19-09:48:28:126,0.00679201,-0.11491586,-0.9933427,0.004296568,-0.12264292,2.2394469,9.546739,-0.4418909,0.5956695,-0.12771606
172,2022-11-19-09:48:28:135,0.00679201,-0.11491586,-0.9933427,0.004296568,-0.12264292,2.2394469,9.546739,-0.4418909,0.5956695,-0.12771606
