index,time,rvX,rvY,rvZ,rvW,gacX,gacY,gacZ,lacX,lacY,lacZ
972,2022-12-01-14:01:42:647,0.111458674,-0.04262915,-0.6334715,0.7645088,-0.22654377,2.0408063,9.589274,0.7374896,0.62349963,2.6232738
973,2022-12-01-14:01:42:659,0.111458674,-0.04262915,-0.6334715,0.7645088,-0.22654377,2.0408063,9.589274,0.7374896,0.62349963,2.6232738
974,2022-12-01-14:01:42:668,0.13553211,-0.05123466,-0.63157994,0.76165146,-0.212167,2.0499814,9.587646,0.6729204,-0.046788692,2.3383732
975,2022-12-01-14:01:42:679,0.13011366,-0.049585838,-0.63644123,0.758653,-0.20019805,2.0382683,9.590401,0.3377711,-0.5192816,2.9804783
976,2022-12-01-14:01:42:689,0.13011366,-0.049585838,-0.63644123,0.758653,-0.20019805,2.0382683,9.590401,0.3377711,-0.5192816,2.9804783
977,2022-12-01-14:01:42:699,0.13571404,-0.04811419,-0.63679934,0.75746506,-0.1798165,2.040234,9.590386,-0.36283422,-0.5885781,2.6998396
978,2022-12-01-14:01:42:709,0.13524312,-0.04653315,-0.63907135,0.7557326,-0.1798165,2.040234,9.590386,-0.36283422,-0.5885781,2.6998396
979,2022-12-01-14:01:42:719,0.13524312,-0.04653315,-0.63907135,0.7557326,-0.15322225,2.0760558,9.583158,-0.054383174,-0.9950807,1.5105944
980,2022-12-01-14:01:42:730,0.13513996,-0.04638974,-0.63929474,0.75557095,-0.15322225,2.0760558,9.583158,-0.054383174,-0.9950807,1.5105944
981,2022-12-01-14:01:42:742,0.13512965,-0.0463754,-0.63931704,0.7555548,-0.13409784,2.1323779,9.571069,0.25911945,-0.9442117,0.005375862
982,2022-12-01-14:01:42:753,0.13512965,-0.0463754,-0.63931704,0.7555548,-0.13409784,2.1323779,9.571069,0.25911945,-0.9442117,0.005375862
983,2022-12-01-14:01:42:764,0.13556407,-0.048087124,-0.6392491,0.75542754,-0.11707616,2.1815956,9.560195,0.9051952,-1.1719615,-1.374424
984,2022-12-01-14:01:42:775,0.13556407,-0.048087124,-0.6392491,0.75542754,-0.11707616,2.1815956,9.560195,0.9051952,-1.1719615,-1.374424
985,2022-12-01-14:01:42:784,0.13560748,-0.048258282,-0.6392422,0.7554146,-0.11011096,2.1883466,9.558735,0.98667043,-1.292103,-1.2147865
986,2022-12-01-14:01:42:795,0.12819228,-0.054215506,-0.6447748,0.7515936,-0.11011096,2.1883466,9.558735,0.98667043,-1.292103,-1.2147865
987,2022-12-01-14:01:42:805,0.12819228,-0.054215506,-0.6447748,0.7515936,-0.110094845,2.1545238,9.566415,1.4057416,-1.5514332,-0.5737915
988,2022-12-01-14:01:42:816,0.12744935,-0.054809123,-0.64532334,0.751206,-0.110094845,2.1545238,9.566415,1.4057416,-1.5514332,-0.5737915
989,2022-12-01-14:01:42:827,0.12611459,-0.0577422,-0.64995223,0.74721026,-0.112935364,2.1091857,9.57648,1.6169281,-1.9091774,-0.63153076
990,2022-12-01-14:01:42:837,0.12611459,-0.0577422,-0.64995223,0.74721026,-0.112935364,2.1091857,9.57648,1.6169281,-1.9091774,-0.63153076
991,2022-12-01-14:01:42:848,0.12611459,-0.0577422,-0.64995223,0.74721026,-0.13511989,2.0601833,9.586854,1.0405608,-1.7943113,-0.20321846
992,2022-12-01-14:01:42:859,0.12611459,-0.0577422,-0.64995223,0.74721026,-0.13511989,2.0601833,9.586854,1.0405608,-1.7943113,-0.20321846
993,2022-12-01-14:01:42:871,0.12598823,-0.058029424,-0.65040797,0.7468126,-0.16112801,2.0126183,9.596551,0.23333856,-1.3146071,-0.19874763
994,2022-12-01-14:01:42:882,0.12492658,-0.059293423,-0.6518568,0.74562746,-0.16112801,2.0126183,9.596551,0.23333856,-1.3146071,-0.19874763
995,2022-12-01-14:01:42:892,0.12492658,-0.059293423,-0.6518568,0.74562746,-0.1705637,1.9765009,9.603892,-0.035035357,-0.7932904,-0.83605194
996,2022-12-01-14:01:42:904,0.12482164,-0.059416927,-0.6519969,0.7455127,-0.16024691,1.956122,9.608241,0.021444589,-0.2917782,-1.8753667
997,2022-12-01-14:01:42:914,0.1269863,-0.06416679,-0.65240604,0.7443948,-0.16024691,1.956122,9.608241,0.021444589,-0.2917782,-1.8753667
998,2022-12-01-14:01:42:924,0.1269863,-0.06416679,-0.65240604,0.7443948,-0.16024691,1.956122,9.608241,0.021444589,-0.2917782,-1.8753667
999,2022-12-01-14:01:42:933,0.09354369,-0.06275759,-0.65352005,0.74848026,-0.1355123,1.9321096,9.613479,-0.08750966,0.022052765,-2.2482476
1000,2022-12-01-14:01:42:944,0.090192944,-0.06261271,-0.65359056,0.748842,-0.09866286,1.8943182,9.621445,-0.100835346,0.06471479,-2.2740898
1001,2022-12-01-14:01:42:955,0.090192944,-0.06261271,-0.65359056,0.748842,-0.09866286,1.8943182,9.621445,-0.100835346,0.06471479,-2.2740898
1002,2022-12-01-14:01:42:965,0.09121094,-0.06563556,-0.65800244,0.7445841,-0.07330891,1.8469371,9.630879,0.03401971,-0.022219777,-1.9889178
1003,2022-12-01-14:01:42:977,0.0913125,-0.06593767,-0.65844184,0.7441563,-0.07330891,1.8469371,9.630879,0.03401971,-0.022219777,-1.9889178
1004,2022-12-01-14:01:42:987,0.0913125,-0.06593767,-0.65844184,0.7441563,-0.072472535,1.8026772,9.639268,-0.081848755,-0.06712496,-1.7111645
1005,2022-12-01-14:01:42:998,0.08915742,-0.06388855,-0.6633202,0.74025375,-0.072472535,1.8026772,9.639268,-0.081848755,-0.06712496,-1.7111645
1006,2022-12-01-14:01:43:009,0.08894066,-0.06368045,-0.6638019,0.7398658,-0.08534094,1.7638303,9.646347,-0.14562498,-0.05768311,-1.695622
1007,2022-12-01-14:01:43:020,0.08894066,-0.06368045,-0.6638019,0.7398658,-0.09562632,1.722844,9.653655,-0.10422005,0.0014237165,-1.3395805
1008,2022-12-01-14:01:43:030,0.08732827,-0.05968737,-0.66840863,0.7362344,-0.09562632,1.722844,9.653655,-0.10422005,0.0014237165,-1.3395805
1009,2022-12-01-14:01:43:040,0.08732827,-0.05968737,-0.66840863,0.7362344,-0.09562632,1.722844,9.653655,-0.10422005,0.0014237165,-1.3395805
1010,2022-12-01-14:01:43:051,0.08732827,-0.05968737,-0.66840863,0.7362344,-0.099751756,1.6811924,9.6609535,-0.016290039,0.055887222,-0.7993746
1011,2022-12-01-14:01:43:061,0.07095958,-0.049785502,-0.66998076,0.73730046,-0.11029389,1.6474272,9.666655,0.08769091,0.14736521,-0.15538883
1012,2022-12-01-14:01:43:073,0.07095958,-0.049785502,-0.66998076,0.73730046,-0.11029389,1.6474272,9.666655,0.08769091,0.14736521,-0.15538883
1013,2022-12-01-14:01:43:083,0.066908844,-0.047452636,-0.6735125,0.73461044,-0.13678282,1.6342368,9.668554,0.26517928,0.24663806,0.18888378
1014,2022-12-01-14:01:43:094,0.06666751,-0.047318406,-0.6738503,0.7343312,-0.13678282,1.6342368,9.668554,0.26517928,0.24663806,0.18888378
1015,2022-12-01-14:01:43:104,0.06666751,-0.047318406,-0.6738503,0.7343312,-0.17433588,1.6432219,9.666428,0.5280248,0.36918163,0.14931297
1016,2022-12-01-14:01:43:117,0.061960574,-0.04782671,-0.67806995,0.7308179,-0.17433588,1.6432219,9.666428,0.5280248,0.36918163,0.14931297
1017,2022-12-01-14:01:43:127,0.061492108,-0.047878742,-0.6784865,0.73046726,-0.21072309,1.6589974,9.663007,0.86635596,0.5950353,0.17305279
1018,2022-12-01-14:01:43:137,0.061492108,-0.047878742,-0.6784865,0.73046726,-0.21072309,1.6589974,9.663007,0.86635596,0.5950353,0.17305279
1019,2022-12-01-14:01:43:148,0.061445266,-0.047883954,-0.6785282,0.7304322,-0.23707429,1.6699135,9.660517,1.2545447,0.80147827,0.5460005
1020,2022-12-01-14:01:43:158,0.057096068,-0.046082634,-0.68133336,0.72828656,-0.23707429,1.6699135,9.660517,1.2545447,0.80147827,0.5460005
1021,2022-12-01-14:01:43:168,0.057096068,-0.046082634,-0.68133336,0.72828656,-0.25442323,1.6787732,9.658539,1.5619243,1.0047354,1.0571289
1022,2022-12-01-14:01:43:178,0.056661036,-0.045902412,-0.6816126,0.7280706,-0.26558283,1.6815275,9.65776,1.5925028,1.2713165,1.3498573
1023,2022-12-01-14:01:43:189,0.056661036,-0.045902412,-0.6816126,0.7280706,-0.26558283,1.6815275,9.65776,1.5925028,1.2713165,1.3498573
1024,2022-12-01-14:01:43:199,0.054463226,-0.042572264,-0.6821122,0.7279728,-0.28928497,1.6718303,9.658763,1.6789144,1.126021,1.944624
1025,2022-12-01-14:01:43:209,0.06257587,-0.048948087,-0.68160665,0.72739315,-0.28928497,1.6718303,9.658763,1.6789144,1.126021,1.944624
1026,2022-12-01-14:01:43:221,0.06257587,-0.048948087,-0.68160665,0.72739315,-0.35062578,1.66571,9.657787,0.9243413,1.3793637,2.0638885
1027,2022-12-01-14:01:43:232,0.06139879,-0.046595253,-0.68064475,0.7285479,-0.35062578,1.66571,9.657787,0.9243413,1.3793637,2.0638885
1028,2022-12-01-14:01:43:243,0.06139879,-0.046595253,-0.68064475,0.7285479,-0.43046126,1.6589192,9.655728,0.061685413,1.1805109,2.3266945
1029,2022-12-01-14:01:43:254,0.06139879,-0.046595253,-0.68064475,0.7285479,-0.43046126,1.6589192,9.655728,0.061685413,1.1805109,2.3266945
1030,2022-12-01-14:01:43:263,0.063215986,-0.05294611,-0.68001175,0.72854966,-0.5020101,1.6456413,9.654545,-0.387505,0.82743037,2.7615337
1031,2022-12-01-14:01:43:274,0.06544058,-0.050951105,-0.6779668,0.73039895,-0.5020101,1.6456413,9.654545,-0.387505,0.82743037,2.7615337
1032,2022-12-01-14:01:43:285,0.06544058,-0.050951105,-0.6779668,0.73039895,-0.55584306,1.6316063,9.653978,-0.4113583,0.25012147,2.731717
1033,2022-12-01-14:01:43:295,0.06427023,-0.064528465,-0.6765646,0.73072964,-0.55584306,1.6316063,9.653978,-0.4113583,0.25012147,2.731717
1034,2022-12-01-14:01:43:306,0.06427023,-0.064528465,-0.6765646,0.73072964,-0.59351385,1.6157781,9.654398,-0.3101735,-0.46412182,2.7040386
1035,2022-12-01-14:01:43:317,0.06711563,-0.06421309,-0.6765336,0.7305303,-0.59351385,1.6157781,9.654398,-0.3101735,-0.46412182,2.7040386
1036,2022-12-01-14:01:43:327,0.061927285,-0.08375541,-0.6745531,0.73084074,-0.62784815,1.6171018,9.652003,-0.01841718,-1.0540411,2.3629017
1037,2022-12-01-14:01:43:338,0.061927285,-0.08375541,-0.6745531,0.73084074,-0.62784815,1.6171018,9.652003,-0.01841718,-1.0540411,2.3629017
1038,2022-12-01-14:01:43:350,0.061407015,-0.08570788,-0.6743397,0.7308552,-0.66510123,1.6582216,9.642528,0.11065501,-1.4556886,1.06567
1039,2022-12-01-14:01:43:360,0.062765904,-0.08490527,-0.6780867,0.7273583,-0.69731534,1.72696,9.628175,0.018561304,-1.6589735,-0.38463497
1040,2022-12-01-14:01:43:370,0.062765904,-0.08490527,-0.6780867,0.7273583,-0.69731534,1.72696,9.628175,0.018561304,-1.6589735,-0.38463497
1041,2022-12-01-14:01:43:381,0.06290169,-0.08482487,-0.67846036,0.7270074,-0.69731534,1.72696,9.628175,0.018561304,-1.6589735,-0.38463497
1042,2022-12-01-14:01:43:391,0.06512694,-0.08116788,-0.6824598,0.723477,-0.70809036,1.7845943,9.616871,-0.16992056,-1.6559983,-1.4497061
1043,2022-12-01-14:01:43:402,0.06512694,-0.08116788,-0.6824598,0.723477,-0.6844697,1.7984643,9.615997,-0.10346812,-1.6229223,-1.5047836
1044,2022-12-01-14:01:43:413,0.06534794,-0.08080277,-0.68285424,0.72312564,-0.6844697,1.7984643,9.615997,-0.10346812,-1.6229223,-1.5047836
1045,2022-12-01-14:01:43:423,0.06534794,-0.08080277,-0.68285424,0.72312564,-0.6420583,1.7767444,9.622959,0.33214805,-1.5565666,-1.0883226
1046,2022-12-01-14:01:43:437,0.069279715,-0.07521192,-0.68539697,0.7209539,-0.6420583,1.7767444,9.622959,0.820032,-1.3695261,-1.0780973
1047,2022-12-01-14:01:43:454,0.069279715,-0.07521192,-0.68539697,0.7209539,-0.6110051,1.7422153,9.6312895,0.820032,-1.3695261,-1.0780973
1048,2022-12-01-14:01:43:462,0.06967047,-0.07465625,-0.68564516,0.720738,-0.5949103,1.6927451,9.641113,1.1626217,-1.2010125,-1.0385008
1049,2022-12-01-14:01:43:473,0.06967047,-0.07465625,-0.68564516,0.720738,-0.5949103,1.6927451,9.641113,1.1626217,-1.2010125,-1.0385008
1050,2022-12-01-14:01:43:483,0.07173749,-0.07131969,-0.6894946,0.7171921,-0.56691796,1.626046,9.654272,1.4430059,-0.82140815,-0.79773617
1051,2022-12-01-14:01:43:494,0.071940124,-0.07099143,-0.68987554,0.71683806,-0.56691796,1.626046,9.654272,1.4430059,-0.82140815,-0.79773617
1052,2022-12-01-14:01:43:505,0.071940124,-0.07099143,-0.68987554,0.71683806,-0.52713776,1.5652112,9.666574,1.7090309,-0.4618889,-1.1986723
1053,2022-12-01-14:01:43:515,0.076213315,-0.070846595,-0.6932502,0.7131455,-0.52713776,1.5652112,9.666574,1.7090309,-0.4618889,-1.1986723
1054,2022-12-01-14:01:43:526,0.059386477,-0.04032025,-0.6963967,0.71405834,-0.4993525,1.5210909,9.675087,1.4362648,-0.05441284,-1.5871
1055,2022-12-01-14:01:43:536,0.059386477,-0.04032025,-0.6963967,0.71405834,-0.4993525,1.5210909,9.675087,1.4362648,-0.05441284,-1.5871
1056,2022-12-01-14:01:43:547,0.057699446,-0.037264276,-0.69666445,0.71410143,-0.49135354,1.4944053,9.679655,1.1499751,0.2275747,-1.5576191
1057,2022-12-01-14:01:43:558,0.06352932,-0.040229347,-0.6967924,0.7133204,-0.48807523,1.4787284,9.682228,1.1366719,0.23985267,-1.6764412
1058,2022-12-01-14:01:43:568,0.06352932,-0.040229347,-0.6967924,0.7133204,-0.48807523,1.4787284,9.682228,1.1366719,0.23985267,-1.6764412
1059,2022-12-01-14:01:43:578,0.064112164,-0.04052576,-0.69680357,0.7132406,-0.48807523,1.4787284,9.682228,1.1366719,0.23985267,-1.6764412
1060,2022-12-01-14:01:43:589,0.062152505,-0.04300902,-0.69752055,0.7125675,-0.47791353,1.4546112,9.686387,1.1117364,0.11905086,-1.3409557
1061,2022-12-01-14:01:43:599,0.062152505,-0.04300902,-0.69752055,0.7125675,-0.47791353,1.4546112,9.686387,1.1117364,0.11905086,-1.3409557
1062,2022-12-01-14:01:43:611,0.061950676,-0.043254357,-0.6975917,0.7125006,-0.4655211,1.4234205,9.691623,0.9649731,-0.08615959,-0.66009617
1063,2022-12-01-14:01:43:622,0.061950676,-0.043254357,-0.6975917,0.7125006,-0.4645118,1.4035026,9.694576,0.70043135,-0.18088472,-0.22814178
1064,2022-12-01-14:01:43:631,0.058031473,-0.04273097,-0.7015996,0.70891786,-0.4645118,1.4035026,9.694576,0.70043135,-0.18088472,-0.22814178
1065,2022-12-01-14:01:43:642,0.058031473,-0.04273097,-0.7015996,0.70891786,-0.47424486,1.4009792,9.694469,0.47066367,-0.06803131,-0.1671753
1066,2022-12-01-14:01:43:652,0.058031473,-0.04273097,-0.7015996,0.70891786,-0.47424486,1.4009792,9.694469,0.47066367,-0.06803131,-0.1671753
1067,2022-12-01-14:01:43:662,0.057641424,-0.04267607,-0.70199794,0.7085585,-0.4794916,1.4139459,9.692328,0.33931062,0.17552614,-0.4597988
1068,2022-12-01-14:01:43:672,0.057641424,-0.04267607,-0.70199794,0.7085585,-0.4794916,1.4139459,9.692328,0.33931062,0.17552614,-0.4597988
1069,2022-12-01-14:01:43:683,0.051479813,-0.041339293,-0.70902413,0.70208675,-0.4804356,1.4418302,9.688173,0.20593801,0.44028413,-0.8659935
1070,2022-12-01-14:01:43:693,0.050867178,-0.041205868,-0.7097177,0.7014381,-0.4804356,1.4418302,9.688173,0.20593801,0.44028413,-0.8659935
1071,2022-12-01-14:01:43:705,0.050867178,-0.041205868,-0.7097177,0.7014381,-0.4840038,1.473745,9.683192,0.23329812,0.50455225,-0.7856035
1072,2022-12-01-14:01:43:717,0.047198698,-0.040611397,-0.7179538,0.6933004,-0.49078262,1.5053641,9.677985,0.4100664,0.578455,-0.4408474
1073,2022-12-01-14:01:43:726,0.046837587,-0.04055296,-0.7187647,0.69248754,-0.49078262,1.5053641,9.677985,0.4100664,0.578455,-0.4408474
1074,2022-12-01-14:01:43:736,0.046837587,-0.04055296,-0.7187647,0.69248754,-0.49078262,1.5053641,9.677985,0.4100664,0.578455,-0.4408474
1075,2022-12-01-14:01:43:747,0.04680147,-0.04054711,-0.7188458,0.69240624,-0.48866916,1.5369418,9.673128,0.72403944,0.45829296,-0.25764847
1076,2022-12-01-14:01:43:759,0.0448481,-0.04035429,-0.72754866,0.68339825,-0.4829254,1.5647115,9.6689625,0.92663515,0.39450395,-0.049726486
1077,2022-12-01-14:01:43:769,0.0448481,-0.04035429,-0.72754866,0.68339825,-0.4829254,1.5647115,9.6689625,0.92663515,0.39450395,-0.049726486
1078,2022-12-01-14:01:43:779,0.044652358,-0.04033465,-0.72841257,0.6824914,-0.4829254,1.5647115,9.6689625,0.92663515,0.39450395,-0.049726486
1079,2022-12-01-14:01:43:790,0.044652358,-0.04033465,-0.72841257,0.6824914,-0.48539123,1.5839065,9.665714,0.7567618,0.24557924,0.3899231
1080,2022-12-01-14:01:43:801,0.042332467,-0.04013862,-0.73871195,0.67149204,-0.5022984,1.5993165,9.6623125,0.520131,0.18375015,1.042098
1081,2022-12-01-14:01:43:812,0.04156607,-0.04468414,-0.73945326,0.67043614,-0.5022984,1.5993165,9.6623125,0.520131,0.18375015,1.042098
1082,2022-12-01-14:01:43:823,0.041878887,-0.046560213,-0.75145894,0.6568013,-0.528567,1.6288106,9.655982,0.7169887,0.3779906,1.5032673
1083,2022-12-01-14:01:43:833,0.041878887,-0.046560213,-0.75145894,0.6568013,-0.528567,1.6288106,9.655982,0.7169887,0.3779906,1.5032673
1084,2022-12-01-14:01:43:843,0.041878887,-0.046560213,-0.75145894,0.6568013,-0.55135566,1.6693237,9.647785,0.7786763,0.9634037,1.4845381
1085,2022-12-01-14:01:43:854,0.041878887,-0.046560213,-0.75145894,0.6568013,-0.55135566,1.6693237,9.647785,0.7786763,0.9634037,1.4845381
1086,2022-12-01-14:01:43:866,0.051796217,-0.052656136,-0.7522045,0.6547771,-0.5752808,1.6842154,9.6438,1.1361467,0.60693073,1.5908098
1087,2022-12-01-14:01:43:877,0.054148827,-0.05679517,-0.7663832,0.6375728,-0.6304202,1.6495975,9.646336,1.5683477,-0.17655766,2.1055841
1088,2022-12-01-14:01:43:889,0.062107656,-0.06470501,-0.7670887,0.6352407,-0.6304202,1.6495975,9.646336,1.5683477,-0.17655766,2.1055841
1089,2022-12-01-14:01:43:896,0.062107656,-0.06470501,-0.7670887,0.6352407,-0.71669644,1.5644655,9.65449,1.5485587,-1.2832286,3.0636082
1090,2022-12-01-14:01:43:908,0.06449683,-0.06908509,-0.7820509,0.6160063,-0.71669644,1.5644655,9.65449,1.5485587,-1.2832286,3.0636082
1091,2022-12-01-14:01:43:919,0.06449683,-0.06908509,-0.7820509,0.6160063,-0.71669644,1.5644655,9.65449,1.5485587,-1.2832286,3.0636082
1092,2022-12-01-14:01:43:929,0.05941552,-0.07677279,-0.78282857,0.61461794,-0.7857216,1.466836,9.664441,1.425627,-1.8338765,3.8510265
1093,2022-12-01-14:01:43:941,0.0589071,-0.077541195,-0.78290266,0.61447614,-0.79546946,1.4357226,9.668315,1.2208838,-1.334691,2.6738997
1094,2022-12-01-14:01:43:953,0.0589071,-0.077541195,-0.78290266,0.61447614,-0.79546946,1.4357226,9.668315,1.2208838,-1.334691,2.6738997
1095,2022-12-01-14:01:43:965,0.0589071,-0.077541195,-0.78290266,0.61447614,-0.79546946,1.4357226,9.668315,1.2208838,-1.334691,2.6738997
1096,2022-12-01-14:01:43:977,0.055089474,-0.0783017,-0.7988497,0.59386295,-0.6902063,1.5616561,9.656875,2.2565925,-0.41764474,-0.8979378
1097,2022-12-01-14:01:43:984,0.055089474,-0.0783017,-0.7988497,0.59386295,-0.6902063,1.5616561,9.656875,2.2565925,-0.41764474,-0.8979378
1098,2022-12-01-14:01:43:995,0.057117682,-0.0800866,-0.8113759,0.57618827,-0.6902063,1.5616561,9.656875,2.2565925,-0.41764474,-0.8979378
1099,2022-12-01-14:01:44:005,0.057117682,-0.0800866,-0.8113759,0.57618827,-0.61296666,1.581851,9.658799,3.3107562,-0.9445491,-1.2607918
1100,2022-12-01-14:01:44:016,0.05541144,-0.08324255,-0.8122939,0.57461214,-0.61296666,1.581851,9.658799,3.3107562,-0.9445491,-1.2607918
1101,2022-12-01-14:01:44:027,0.058022518,-0.08652965,-0.82835305,0.5504338,-0.5615669,1.5398289,9.66871,3.5387137,-1.4330114,-0.50458145
1102,2022-12-01-14:01:44:038,0.058022518,-0.08652965,-0.82835305,0.5504338,-0.5443258,1.4717085,9.680299,3.2194116,-1.7327331,0.12953568
1103,2022-12-01-14:01:44:049,0.058022518,-0.08652965,-0.82835305,0.5504338,-0.5443258,1.4717085,9.680299,3.2194116,-1.7327331,0.12953568
1104,2022-12-01-14:01:44:063,0.043032423,-0.086078696,-0.8300618,0.54930514,-0.54120535,1.4101055,9.689638,2.5791695,-1.9458938,0.44336224
1105,2022-12-01-14:01:44:070,0.043032423,-0.086078696,-0.8300618,0.54930514,-0.54120535,1.4101055,9.689638,2.5791695,-1.9458938,0.44336224
1106,2022-12-01-14:01:44:080,0.04554052,-0.08147366,-0.84904826,0.520005,-0.54126793,1.3712577,9.695209,2.5791695,-1.9458938,0.44336224
1107,2022-12-01-14:01:44:090,0.04578826,-0.08100747,-0.8508891,0.5170387,-0.54126793,1.3712577,9.695209,1.9350958,-1.8327231,0.87831974
1108,2022-12-01-14:01:44:102,0.04578826,-0.08100747,-0.8508891,0.5170387,-0.524394,1.363734,9.697197,1.352846,-1.1546321,0.43940735
1109,2022-12-01-14:01:44:112,0.04664999,-0.077253915,-0.86567616,0.49240273,-0.524394,1.363734,9.697197,1.352846,-1.1546321,0.43940735
1110,2022-12-01-14:01:44:122,0.04664999,-0.077253915,-0.86567616,0.49240273,-0.49054247,1.3763459,9.6971855,1.3448058,-0.7143015,-0.42706203
1111,2022-12-01-14:01:44:134,0.028923262,-0.0603537,-0.86838216,0.49135873,-0.49054247,1.3763459,9.6971855,1.3448058,-0.7143015,-0.42706203
1112,2022-12-01-14:01:44:144,0.027149444,-0.05866149,-0.8686238,0.49123788,-0.4552305,1.392486,9.696605,1.2632533,-0.432585,-1.3604574
1113,2022-12-01-14:01:44:154,0.027149444,-0.05866149,-0.8686238,0.49123788,-0.4552305,1.392486,9.696605,1.2632533,-0.432585,-1.3604574
1114,2022-12-01-14:01:44:165,0.025393462,-0.068782985,-0.8808085,0.4677611,-0.41744655,1.3967366,9.697694,1.1815897,-0.31346917,-1.6857157
1115,2022-12-01-14:01:44:177,0.025393462,-0.068782985,-0.8808085,0.4677611,-0.41744655,1.3967366,9.697694,1.1815897,-0.31346917,-1.6857157
1116,2022-12-01-14:01:44:188,0.025216717,-0.069792226,-0.8819881,0.4653924,-0.37582824,1.3889017,9.70052,1.1368239,-0.35932004,-1.7894745
1117,2022-12-01-14:01:44:200,0.019520475,-0.07504914,-0.89736813,0.4344157,-0.33999062,1.379819,9.703138,0.9231202,-0.40392518,-1.7995858
1118,2022-12-01-14:01:44:210,0.018951176,-0.07555974,-0.89883363,0.43131155,-0.33999062,1.379819,9.703138,0.9231202,-0.40392518,-1.7995858
1119,2022-12-01-14:01:44:222,0.015632678,-0.0742861,-0.9143028,0.39785394,-0.32395953,1.3737705,9.704545,0.73903036,-0.4373502,-1.6320744
1120,2022-12-01-14:01:44:233,0.015632678,-0.0742861,-0.9143028,0.39785394,-0.32395953,1.3737705,9.704545,0.73903036,-0.4373502,-1.6320744
1121,2022-12-01-14:01:44:244,0.015632678,-0.0742861,-0.9143028,0.39785394,-0.3287578,1.3628851,9.705918,0.50170994,-0.45889682,-1.4034052
1122,2022-12-01-14:01:44:256,-0.022239149,-0.05033735,-0.9161955,0.39693496,-0.33613107,1.3387735,9.709022,0.30295768,-0.38597554,-1.0632677
1123,2022-12-01-14:01:44:266,-0.022239149,-0.05033735,-0.9161955,0.39693496,-0.33613107,1.3387735,9.709022,0.30295768,-0.38597554,-1.0632677
1124,2022-12-01-14:01:44:277,-0.025048329,-0.052981492,-0.9284045,0.36692077,-0.32222798,1.3063581,9.713906,0.36308783,-0.12768185,-0.82684517
1125,2022-12-01-14:01:44:288,-0.025048329,-0.052981492,-0.9284045,0.36692077,-0.32222798,1.3063581,9.713906,0.36308783,-0.12768185,-0.82684517
1126,2022-12-01-14:01:44:298,-0.027296558,-0.047422577,-0.9297039,0.3642208,-0.28460613,1.2796198,9.71864,0.36109,0.26137328,-0.83716774
1127,2022-12-01-14:01:44:309,-0.031498563,-0.053083893,-0.94030786,0.3346808,-0.28460613,1.2796198,9.71864,0.36109,0.26137328,-0.83716774
1128,2022-12-01-14:01:44:319,-0.031498563,-0.053083893,-0.94030786,0.3346808,-0.24368112,1.271937,9.72076,0.26478577,0.8325007,-0.97867393
1129,2022-12-01-14:01:44:330,-0.031894587,-0.05370275,-0.94130284,0.33173457,-0.24368112,1.271937,9.72076,0.26478577,0.8325007,-0.97867393
1130,2022-12-01-14:01:44:341,-0.031934164,-0.053764597,-0.9414017,0.33143973,-0.2252816,1.2860228,9.719351,0.27017704,1.0511688,-0.8801594
1131,2022-12-01-14:01:44:351,-0.031934164,-0.053764597,-0.9414017,0.33143973,-0.2252816,1.2860228,9.719351,0.27017704,1.0511688,-0.8801594
1132,2022-12-01-14:01:44:361,-0.037026286,-0.058343485,-0.95075524,0.3021419,-0.23351035,1.317658,9.714919,0.20895803,0.9333112,-0.29524422
1133,2022-12-01-14:01:44:372,-0.037026286,-0.058343485,-0.95075524,0.3021419,-0.23351035,1.317658,9.714919,0.20895803,0.9333112,-0.29524422
1134,2022-12-01-14:01:44:385,-0.03753356,-0.058798257,-0.9516388,0.2991951,-0.26466706,1.3572706,9.708664,0.23072946,0.723078,0.52708817
1135,2022-12-01-14:01:44:394,-0.04153705,-0.06197754,-0.9593367,0.27222544,-0.26466706,1.3572706,9.708664,0.23072946,0.723078,0.52708817
1136,2022-12-01-14:01:44:404,-0.04193056,-0.06228825,-0.9600558,0.2695457,-0.29223064,1.3994253,9.701886,0.22023627,0.53151155,0.99092484
1137,2022-12-01-14:01:44:415,-0.04193056,-0.06228825,-0.9600558,0.2695457,-0.30242476,1.4354681,9.696306,0.22023627,0.53151155,0.99092484
1138,2022-12-01-14:01:44:426,-0.04322664,-0.06340133,-0.9663635,0.24546559,-0.30242476,1.4354681,9.696306,0.5013231,0.30034196,1.2989721
1139,2022-12-01-14:01:44:437,-0.04322664,-0.06340133,-0.9663635,0.24546559,-0.31379145,1.4647896,9.691559,0.4483831,0.55926347,1.8332958
1140,2022-12-01-14:01:44:448,-0.04322664,-0.06340133,-0.9663635,0.24546559,-0.31379145,1.4647896,9.691559,0.4483831,0.55926347,1.8332958
1141,2022-12-01-14:01:44:460,-0.04336329,-0.06351801,-0.96701366,0.24283691,-0.35058275,1.4950341,9.685678,0.15046957,1.3702698,1.9531746
1142,2022-12-01-14:01:44:471,-0.04336329,-0.06351801,-0.96701366,0.24283691,-0.35058275,1.4950341,9.685678,0.15046957,1.3702698,1.9531746
1143,2022-12-01-14:01:44:482,-0.047452312,-0.06359886,-0.97185,0.22183584,-0.41745076,1.5126259,9.680294,-0.114576966,1.2380894,2.2769976
