index,time,rvX,rvY,rvZ,rvW,gacX,gacY,gacZ,lacX,lacY,lacZ
830,2022-11-19-14:27:52:629,0.08727198,-0.09530175,-0.78848976,0.60131955,-0.06310887,2.5357237,9.472937,-1.4109273,0.9982221,1.4340677
831,2022-11-19-14:27:52:639,0.08727198,-0.09530175,-0.78848976,0.60131955,-0.06310887,2.5357237,9.472937,-1.4109273,0.9982221,1.4340677
832,2022-11-19-14:27:52:650,0.08250548,-0.09362851,-0.78712183,0.60404116,-0.06893712,2.5783982,9.461369,-1.0529255,1.3457599,1.4515362
833,2022-11-19-14:27:52:661,0.08250548,-0.09362851,-0.78712183,0.60404116,-0.06893712,2.5783982,9.461369,-1.0529255,1.3457599,1.4515362
834,2022-11-19-14:27:52:671,0.08030031,-0.09219178,-0.78687924,0.604875,-0.012032213,2.615752,9.451354,-0.14738601,1.9497962,1.4976196
835,2022-11-19-14:27:52:682,0.08030031,-0.09219178,-0.78687924,0.604875,-0.012032213,2.615752,9.451354,-0.14738601,1.9497962,1.4976196
836,2022-11-19-14:27:52:693,0.08030031,-0.09219178,-0.78687924,0.604875,0.07658529,2.6301184,9.447063,0.71882296,1.8140349,2.5105543
837,2022-11-19-14:27:52:704,0.08030031,-0.09219178,-0.78687924,0.604875,0.07658529,2.6301184,9.447063,0.71882296,1.8140349,2.5105543
838,2022-11-19-14:27:52:714,0.08680704,-0.1029098,-0.785407,0.6041605,0.14730835,2.6252813,9.447571,1.4064326,1.426523,2.9708595
839,2022-11-19-14:27:52:725,0.08837125,-0.10486651,-0.7863416,0.602379,0.188249,2.5979044,9.454408,1.1947006,0.65982866,2.9086876
840,2022-11-19-14:27:52:736,0.08837125,-0.10486651,-0.7863416,0.602379,0.188249,2.5979044,9.454408,1.1947006,0.65982866,2.9086876
841,2022-11-19-14:27:52:746,0.10211783,-0.11324993,-0.785109,0.60029197,0.19977804,2.566996,9.46261,1.1947006,0.65982866,2.9086876
842,2022-11-19-14:27:52:756,0.10736195,-0.11588129,-0.7857106,0.5980837,0.19977804,2.566996,9.46261,1.3695054,-0.30717158,3.4735785
843,2022-11-19-14:27:52:766,0.10736195,-0.11588129,-0.7857106,0.5980837,0.20283759,2.5796053,9.459116,1.0308422,-1.079968,2.7541866
844,2022-11-19-14:27:52:776,0.10774889,-0.11606059,-0.7857831,0.5978838,0.20283759,2.5796053,9.459116,1.0308422,-1.079968,2.7541866
845,2022-11-19-14:27:52:787,0.10774889,-0.11606059,-0.7857831,0.5978838,0.20283759,2.5796053,9.459116,1.0308422,-1.079968,2.7541866
846,2022-11-19-14:27:52:798,0.10778759,-0.116078526,-0.7857904,0.5978638,0.1931826,2.6434588,9.441672,0.7482949,-1.3696325,1.9645128
847,2022-11-19-14:27:52:809,0.1122969,-0.117025524,-0.78422326,0.5989061,0.17715885,2.7284386,9.417783,0.81245315,-1.6360525,0.7778015
848,2022-11-19-14:27:52:819,0.11274767,-0.11712005,-0.78406537,0.59900945,0.17715885,2.7284386,9.417783,0.81245315,-1.6360525,0.7778015
849,2022-11-19-14:27:52:829,0.11274767,-0.11712005,-0.78406537,0.59900945,0.18087451,2.784656,9.401243,0.9596564,-1.540919,-0.5730953
850,2022-11-19-14:27:52:839,0.11294151,-0.121113464,-0.78177434,0.6011694,0.18087451,2.784656,9.401243,0.9596564,-1.540919,-0.5730953
851,2022-11-19-14:27:52:850,0.11294151,-0.121113464,-0.78177434,0.6011694,0.19957782,2.7929783,9.398396,1.2497835,-1.4369221,-1.2595062
852,2022-11-19-14:27:52:861,0.11295625,-0.121511705,-0.78154576,0.60138357,0.19957782,2.7929783,9.398396,1.2497835,-1.4369221,-1.2595062
853,2022-11-19-14:27:52:871,0.1071927,-0.12599583,-0.78391284,0.5984276,0.19964671,2.7764518,9.40329,0.77325666,-1.1807504,-1.3405714
854,2022-11-19-14:27:52:882,0.1071927,-0.12599583,-0.78391284,0.5984276,0.19964671,2.7764518,9.40329,0.77325666,-1.1807504,-1.3405714
855,2022-11-19-14:27:52:892,0.1071927,-0.12599583,-0.78391284,0.5984276,0.17200324,2.7577584,9.409334,-0.024857342,-1.0204661,-1.477397
856,2022-11-19-14:27:52:903,0.1071927,-0.12599583,-0.78391284,0.5984276,0.17200324,2.7577584,9.409334,-0.024857342,-1.0204661,-1.477397
857,2022-11-19-14:27:52:914,0.10661579,-0.12643978,-0.7841488,0.5981276,0.12890057,2.7416534,9.414729,-0.30438328,-1.1043869,-1.7105446
858,2022-11-19-14:27:52:924,0.10312128,-0.12589678,-0.78749365,0.5944492,0.12890057,2.7416534,9.414729,-0.30438328,-1.1043869,-1.7105446
859,2022-11-19-14:27:52:936,0.10312128,-0.12589678,-0.78749365,0.5944492,0.09049266,2.7319741,9.417989,-0.4665771,-0.9044988,-2.1672087
860,2022-11-19-14:27:52:946,0.1027774,-0.12583779,-0.7878242,0.5940832,0.068413705,2.7232368,9.420706,-0.7387509,-0.47994733,-2.662302
861,2022-11-19-14:27:52:956,0.10587008,-0.12895298,-0.78771776,0.5930122,0.068413705,2.7232368,9.420706,-0.7387509,-0.47994733,-2.662302
862,2022-11-19-14:27:52:966,0.10587008,-0.12895298,-0.78771776,0.5930122,0.05653534,2.7075326,9.425309,-0.9087037,-0.16335273,-2.7568984
863,2022-11-19-14:27:52:977,0.106182665,-0.12926494,-0.7877029,0.5929081,0.05653534,2.7075326,9.425309,-0.9087037,-0.16335273,-2.7568984
864,2022-11-19-14:27:52:987,0.106182665,-0.12926494,-0.7877029,0.5929081,0.05653534,2.7075326,9.425309,-0.9087037,-0.16335273,-2.7568984
865,2022-11-19-14:27:52:998,0.10621393,-0.12929612,-0.7877014,0.59289765,0.0389599,2.687104,9.431243,-0.5460428,-0.1611669,-2.3231406
866,2022-11-19-14:27:53:009,0.111260965,-0.13463655,-0.78749424,0.5910558,0.00678425,2.6661608,9.437263,-0.07772068,-0.29750586,-2.2250504
867,2022-11-19-14:27:53:020,0.111260965,-0.13463655,-0.78749424,0.5910558,0.00678425,2.6661608,9.437263,-0.07772068,-0.29750586,-2.2250504
868,2022-11-19-14:27:53:030,0.11176531,-0.13517016,-0.78747094,0.5908697,-0.037211407,2.6382053,9.445045,-0.050258756,-0.05829668,-2.065104
869,2022-11-19-14:27:53:040,0.110828646,-0.1357651,-0.7913359,0.5857238,-0.037211407,2.6382053,9.445045,-0.050258756,-0.05829668,-2.065104
870,2022-11-19-14:27:53:050,0.110828646,-0.1357651,-0.7913359,0.5857238,-0.07548848,2.6019406,9.454871,-0.17710644,0.17182207,-1.6531363
871,2022-11-19-14:27:53:061,0.11072969,-0.13581896,-0.79172087,0.5852097,-0.07548848,2.6019406,9.454871,-0.17710644,0.17182207,-1.6531363
872,2022-11-19-14:27:53:071,0.11072969,-0.13581896,-0.79172087,0.5852097,-0.09807554,2.5695918,9.463507,0.025170028,0.32030058,-0.89400005
873,2022-11-19-14:27:53:083,0.11189431,-0.13304293,-0.79519284,0.5809025,-0.09807554,2.5695918,9.463507,0.025170028,0.32030058,-0.89400005
874,2022-11-19-14:27:53:093,0.11189431,-0.13304293,-0.79519284,0.5809025,-0.114823066,2.5635796,9.464949,0.21680799,0.62368464,-0.44863987
875,2022-11-19-14:27:53:104,0.11189431,-0.13304293,-0.79519284,0.5809025,-0.114823066,2.5635796,9.464949,0.21680799,0.62368464,-0.44863987
876,2022-11-19-14:27:53:114,0.112011515,-0.13276449,-0.79553443,0.5804756,-0.13910376,2.5894613,9.457575,0.14057872,0.91161585,-0.36881828
877,2022-11-19-14:27:53:124,0.112011515,-0.13276449,-0.79553443,0.5804756,-0.13910376,2.5894613,9.457575,0.14057872,0.91161585,-0.36881828
878,2022-11-19-14:27:53:134,0.11308771,-0.13074678,-0.7983455,0.5768545,-0.18217686,2.628624,9.446033,0.08563047,1.0493023,-0.10422039
879,2022-11-19-14:27:53:144,0.113193996,-0.1305476,-0.798622,0.5764959,-0.18217686,2.628624,9.446033,0.08563047,1.0493023,-0.10422039
880,2022-11-19-14:27:53:154,0.113193996,-0.1305476,-0.798622,0.5764959,-0.2527358,2.6633747,9.434668,0.04159966,0.91271687,0.5882511
881,2022-11-19-14:27:53:165,0.112484254,-0.12853682,-0.8013677,0.5732674,-0.33948246,2.6948435,9.423002,-0.06745556,0.8170335,1.1277418
882,2022-11-19-14:27:53:176,0.11241208,-0.12833758,-0.80163854,0.57294744,-0.33948246,2.6948435,9.423002,-0.06745556,0.8170335,1.1277418
883,2022-11-19-14:27:53:186,0.11241208,-0.12833758,-0.80163854,0.57294744,-0.33948246,2.6948435,9.423002,0.16321856,0.8961737,1.3694363
884,2022-11-19-14:27:53:198,0.11240485,-0.12831764,-0.80166554,0.57291543,-0.41616386,2.7259455,9.410973,0.16321856,0.8961737,1.3694363
885,2022-11-19-14:27:53:207,0.11353701,-0.1243884,-0.80346406,0.5710364,-0.45842192,2.753044,9.401116,0.4576609,1.3882852,1.6597176
886,2022-11-19-14:27:53:223,0.11365006,-0.12399529,-0.8036428,0.5708477,-0.45842192,2.753044,9.401116,0.4576609,1.3882852,1.6597176
887,2022-11-19-14:27:53:234,0.11365006,-0.12399529,-0.8036428,0.5708477,-0.48338914,2.7730203,9.393992,0.4234897,1.6235664,1.9503832
888,2022-11-19-14:27:53:244,0.11388049,-0.11951925,-0.80414826,0.57104474,-0.5271697,2.7858083,9.387851,0.4234897,1.6235664,1.9503832
889,2022-11-19-14:27:53:255,0.11390229,-0.119075455,-0.8041962,0.5710657,-0.5271697,2.7858083,9.387851,0.29355726,1.4987624,2.5988846
890,2022-11-19-14:27:53:266,0.11390229,-0.119075455,-0.8041962,0.5710657,-0.585078,2.8020055,9.379598,-0.14295846,1.6533499,2.3402681
891,2022-11-19-14:27:53:276,0.116022356,-0.11821825,-0.80281276,0.5727608,-0.585078,2.8020055,9.379598,-0.14295846,1.6533499,2.3402681
892,2022-11-19-14:27:53:287,0.116022356,-0.11821825,-0.80281276,0.5727608,-0.585078,2.8020055,9.379598,-0.14295846,1.6533499,2.3402681
893,2022-11-19-14:27:53:298,0.116022356,-0.11821825,-0.80281276,0.5727608,-0.6351151,2.815326,9.372351,-0.7980001,0.8884921,2.6739492
894,2022-11-19-14:27:53:308,0.11623409,-0.118136905,-0.8026735,0.5729298,-0.66057974,2.8248854,9.367713,-0.85747594,0.08668256,2.916358
895,2022-11-19-14:27:53:318,0.11623409,-0.118136905,-0.8026735,0.5729298,-0.66057974,2.8248854,9.367713,-0.85747594,0.08668256,2.916358
896,2022-11-19-14:27:53:329,0.12274157,-0.117292546,-0.7994855,0.5761944,-0.6733406,2.8290691,9.365542,-1.0593266,-0.6584811,2.4623537
897,2022-11-19-14:27:53:342,0.118036605,-0.120074205,-0.7988343,0.5775062,-0.6733406,2.8290691,9.365542,-1.0593266,-0.6584811,2.4623537
898,2022-11-19-14:27:53:353,0.12577564,-0.117701754,-0.79469144,0.58205885,-0.6913808,2.8329175,9.363064,-0.9516993,-1.472403,2.4505777
899,2022-11-19-14:27:53:364,0.12577564,-0.117701754,-0.79469144,0.58205885,-0.6913808,2.8329175,9.363064,-0.9516993,-1.472403,2.4505777
900,2022-11-19-14:27:53:375,0.12659584,-0.117435984,-0.7942789,0.58249754,-0.71511215,2.8551774,9.354515,-0.6494076,-1.752706,1.501379
901,2022-11-19-14:27:53:384,0.12659584,-0.117435984,-0.7942789,0.58249754,-0.7351854,2.8952625,9.340629,-0.63396347,-1.4742421,-0.058343887
902,2022-11-19-14:27:53:395,0.12667786,-0.1174094,-0.7942376,0.58254135,-0.7351854,2.8952625,9.340629,-0.63396347,-1.4742421,-0.058343887
903,2022-11-19-14:27:53:405,0.12667786,-0.1174094,-0.7942376,0.58254135,-0.7351854,2.8952625,9.340629,-0.63396347,-1.4742421,-0.058343887
904,2022-11-19-14:27:53:416,0.13076076,-0.11658143,-0.79173446,0.5852069,-0.7404772,2.9336834,9.328215,-0.66022784,-1.1879442,-1.0788269
905,2022-11-19-14:27:53:428,0.13116881,-0.11649843,-0.7914827,0.58547246,-0.72484773,2.9511523,9.323931,-0.36066818,-0.97761464,-1.7573934
906,2022-11-19-14:27:53:437,0.13597122,-0.114149176,-0.7890638,0.5880989,-0.72484773,2.9511523,9.323931,-0.36066818,-0.97761464,-1.7573934
907,2022-11-19-14:27:53:449,0.13597122,-0.114149176,-0.7890638,0.5880989,-0.6939952,2.9359064,9.331089,-0.21292186,-0.8638649,-1.4765482
908,2022-11-19-14:27:53:460,0.13644707,-0.11391481,-0.7888226,0.5883575,-0.6939952,2.9359064,9.331089,-0.21292186,-0.8638649,-1.4765482
909,2022-11-19-14:27:53:470,0.14018446,-0.11255703,-0.78571934,0.59188217,-0.6639704,2.898276,9.345026,0.21376288,-0.9439821,-0.7481718
910,2022-11-19-14:27:53:480,0.14018446,-0.11255703,-0.78571934,0.59188217,-0.6639704,2.898276,9.345026,0.21376288,-0.9439821,-0.7481718
911,2022-11-19-14:27:53:492,0.14018446,-0.11255703,-0.78571934,0.59188217,-0.6639704,2.898276,9.345026,0.21376288,-0.9439821,-0.7481718
912,2022-11-19-14:27:53:504,0.14018446,-0.11255703,-0.78571934,0.59188217,-0.64265275,2.86678,9.356225,0.4576223,-0.97496617,-0.9357538
913,2022-11-19-14:27:53:513,0.14018446,-0.11255703,-0.78571934,0.59188217,-0.64265275,2.86678,9.356225,0.4576223,-0.97496617,-0.9357538
914,2022-11-19-14:27:53:523,0.14242433,-0.112367064,-0.78287506,0.5951434,-0.6319519,2.8518865,9.361505,0.4773412,-0.9237255,-1.571949
915,2022-11-19-14:27:53:534,0.14242433,-0.112367064,-0.78287506,0.5951434,-0.62322074,2.8479278,9.363295,0.43670213,-0.8088763,-1.9253373
916,2022-11-19-14:27:53:544,0.14260761,-0.11236266,-0.7826239,0.59543055,-0.62322074,2.8479278,9.363295,0.43670213,-0.8088763,-1.9253373
917,2022-11-19-14:27:53:554,0.14655483,-0.113954164,-0.7799742,0.5976424,-0.6162676,2.8550103,9.361598,0.14630514,-0.64968514,-2.2858353
918,2022-11-19-14:27:53:565,0.14655483,-0.113954164,-0.7799742,0.5976424,-0.6056267,2.8615649,9.3602915,0.25935033,-0.6407361,-2.3518143
919,2022-11-19-14:27:53:575,0.14694747,-0.11411317,-0.7797105,0.59785974,-0.6056267,2.8615649,9.3602915,0.25935033,-0.6407361,-2.3518143
920,2022-11-19-14:27:53:587,0.14694747,-0.11411317,-0.7797105,0.59785974,-0.6056267,2.8615649,9.3602915,0.25935033,-0.6407361,-2.3518143
921,2022-11-19-14:27:53:597,0.14698674,-0.11412907,-0.77968407,0.59788144,-0.58742183,2.860773,9.361693,0.30742773,-0.59852695,-2.0054116
922,2022-11-19-14:27:53:607,0.14855063,-0.11642967,-0.77636343,0.6013624,-0.58471715,2.8353267,9.369601,-0.2663746,0.028561115,-3.6922674
923,2022-11-19-14:27:53:617,0.14855063,-0.11642967,-0.77636343,0.6013624,-0.58471715,2.8353267,9.369601,-0.2663746,0.028561115,-3.6922674
924,2022-11-19-14:27:53:627,0.14870678,-0.11665954,-0.77603,0.6017095,-0.5557766,2.7473469,9.3975315,0.36036327,-0.16831565,-1.4881191
925,2022-11-19-14:27:53:637,0.14546946,-0.11615641,-0.7732406,0.6061728,-0.5557766,2.7473469,9.3975315,0.36036327,-0.16831565,-1.4881191
926,2022-11-19-14:27:53:647,0.14546946,-0.11615641,-0.7732406,0.6061728,-0.5082996,2.657036,9.426144,0.24312359,0.07379389,-0.4013157
927,2022-11-19-14:27:53:657,0.14514384,-0.116103545,-0.77296335,0.60661435,-0.5082996,2.657036,9.426144,0.24312359,0.07379389,-0.4013157
928,2022-11-19-14:27:53:668,0.14514384,-0.116103545,-0.77296335,0.60661435,-0.49103206,2.607824,9.440791,-0.09504834,0.39088488,0.33395004
929,2022-11-19-14:27:53:678,0.14326718,-0.11488731,-0.76994187,0.6111179,-0.49103206,2.607824,9.440791,-0.09504834,0.39088488,0.33395004
930,2022-11-19-14:27:53:688,0.14326718,-0.11488731,-0.76994187,0.6111179,-0.49940112,2.620227,9.436916,-0.18712354,0.8472738,0.21117401
931,2022-11-19-14:27:53:699,0.14326718,-0.11488731,-0.76994187,0.6111179,-0.49940112,2.620227,9.436916,-0.18712354,0.8472738,0.21117401
932,2022-11-19-14:27:53:709,0.1430825,-0.114766,-0.76964104,0.61156267,-0.5255335,2.6622477,9.423728,-0.48462963,1.1832306,-1.9954138
933,2022-11-19-14:27:53:720,0.14302814,-0.11485902,-0.76656777,0.61540586,-0.5255335,2.6622477,9.423728,-0.48462963,1.1832306,-1.9954138
934,2022-11-19-14:27:53:732,0.14302814,-0.11485902,-0.76656777,0.61540586,-0.5255335,2.6622477,9.423728,-0.48462963,1.1832306,-1.9954138
935,2022-11-19-14:27:53:741,0.14302814,-0.11485902,-0.76656777,0.61540586,-0.5255335,2.6622477,9.423728,-0.48462963,1.1832306,-1.9954138
936,2022-11-19-14:27:53:752,0.14302436,-0.11486938,-0.76626235,0.6157849,-0.46305287,2.5819862,9.449303,-0.961648,1.2778959,0.61490345
937,2022-11-19-14:27:53:762,0.14238946,-0.11561634,-0.76459646,0.61785966,-0.46305287,2.5819862,9.449303,-0.961648,1.2778959,0.61490345
938,2022-11-19-14:27:53:772,0.14232594,-0.11569087,-0.76443255,0.61806303,-0.3647858,2.5220337,9.469776,-0.76532817,0.8133552,1.8372135
939,2022-11-19-14:27:53:783,0.14232594,-0.11569087,-0.76443255,0.61806303,-0.3647858,2.5220337,9.469776,-0.76532817,0.8133552,1.8372135
940,2022-11-19-14:27:53:794,0.14231957,-0.11569832,-0.76441616,0.61808336,-0.2960027,2.5031269,9.47719,-0.5969492,0.8697841,2.40411
941,2022-11-19-14:27:53:805,0.14231957,-0.11569832,-0.76441616,0.61808336,-0.2960027,2.5031269,9.47719,0.10082832,1.31584,1.4715252
942,2022-11-19-14:27:53:814,0.13757595,-0.11226317,-0.7652395,0.6187718,-0.24422398,2.5193465,9.474367,0.10082832,1.31584,1.4715252
943,2022-11-19-14:27:53:825,0.13710131,-0.111919425,-0.76532024,0.6188394,-0.24422398,2.5193465,9.474367,0.10082832,1.31584,1.4715252
944,2022-11-19-14:27:53:835,0.13710131,-0.111919425,-0.76532024,0.6188394,-0.18613006,2.5257835,9.473972,0.54070604,1.5388238,1.8851395
945,2022-11-19-14:27:53:846,0.13029194,-0.108842745,-0.7685819,0.61681366,-0.12776116,2.5224648,9.475823,0.86525947,1.399445,2.6904697
946,2022-11-19-14:27:53:857,0.12763284,-0.10736477,-0.76916635,0.6169002,-0.12776116,2.5224648,9.475823,0.86525947,1.399445,2.6904697
947,2022-11-19-14:27:53:868,0.12763284,-0.10736477,-0.76916635,0.6169002,-0.08071972,2.5133455,9.478765,0.65020585,1.359906,2.2489529
948,2022-11-19-14:27:53:878,0.12935753,-0.1082834,-0.7720329,0.6127859,-0.08071972,2.5133455,9.478765,0.65020585,1.359906,2.2489529
949,2022-11-19-14:27:53:888,0.12935753,-0.1082834,-0.7720329,0.6127859,-0.02934038,2.4846501,9.486625,0.5527888,0.6360278,2.4585962
950,2022-11-19-14:27:53:900,0.12935753,-0.1082834,-0.7720329,0.6127859,-0.02934038,2.4846501,9.486625,0.5527888,0.6360278,2.4585962
951,2022-11-19-14:27:53:911,0.1295564,-0.108389884,-0.7723126,0.61237264,0.04311425,2.4615924,9.49258,1.3487988,-0.02859974,2.441081
952,2022-11-19-14:27:53:921,0.12385556,-0.107475236,-0.7766382,0.6082286,0.04311425,2.4615924,9.49258,1.3487988,-0.02859974,2.441081
953,2022-11-19-14:27:53:933,0.12385556,-0.107475236,-0.7766382,0.6082286,0.12422007,2.4602158,9.492224,1.5538973,-1.00404,1.9114523
954,2022-11-19-14:27:53:943,0.12328301,-0.10738229,-0.77706504,0.607816,0.17822298,2.4779763,9.486741,1.2642498,-1.5893525,2.067214
955,2022-11-19-14:27:53:953,0.114266515,-0.10955156,-0.78023356,0.6051258,0.17822298,2.4779763,9.486741,1.2642498,-1.5893525,2.067214
956,2022-11-19-14:27:53:964,0.114266515,-0.10955156,-0.78023356,0.6051258,0.203789,2.5130453,9.476995,1.3532455,-1.7376747,0.5532732
957,2022-11-19-14:27:53:974,0.11336994,-0.10976881,-0.78054184,0.6048575,0.203789,2.5130453,9.476995,1.3532455,-1.7376747,0.5532732
958,2022-11-19-14:27:53:986,0.113280274,-0.10979052,-0.7805726,0.6048306,0.22128975,2.5374405,9.470101,1.249352,-1.5745032,-0.5013428
959,2022-11-19-14:27:53:996,0.113280274,-0.10979052,-0.7805726,0.6048306,0.22128975,2.5374405,9.470101,1.249352,-1.5745032,-0.5013428
960,2022-11-19-14:27:54:007,0.10952581,-0.113497466,-0.782562,0.6022618,0.23314275,2.5344346,9.470621,1.031476,-1.2538869,-0.81752396
961,2022-11-19-14:27:54:017,0.10952581,-0.113497466,-0.782562,0.6022618,0.23314275,2.5344346,9.470621,1.031476,-1.2538869,-0.81752396
962,2022-11-19-14:27:54:027,0.10915012,-0.113867916,-0.7827592,0.60200363,0.23314275,2.5344346,9.470621,1.031476,-1.2538869,-0.81752396
963,2022-11-19-14:27:54:037,0.10435774,-0.116387,-0.7875558,0.59608686,0.22202304,2.5075645,9.478038,0.77226174,-1.0860126,-1.1036158
964,2022-11-19-14:27:54:048,0.10435774,-0.116387,-0.7875558,0.59608686,0.17806649,2.4668698,9.489637,0.20622084,-1.0714413,-1.4116125
965,2022-11-19-14:27:54:058,0.10388176,-0.11663465,-0.7880298,0.5954949,0.17806649,2.4668698,9.489637,0.20622084,-1.0714413,-1.4116125
966,2022-11-19-14:27:54:069,0.10388176,-0.11663465,-0.7880298,0.5954949,0.12838899,2.4173074,9.503185,-0.47865146,-1.0216787,-1.3673267
967,2022-11-19-14:27:54:079,0.09767546,-0.118385114,-0.7924396,0.59032536,0.12838899,2.4173074,9.503185,-0.47865146,-1.0216787,-1.3673267
968,2022-11-19-14:27:54:090,0.09767546,-0.118385114,-0.7924396,0.59032536,0.097504035,2.3737054,9.514537,-0.8185455,-0.7454773,-1.6264734
969,2022-11-19-14:27:54:100,0.09767546,-0.118385114,-0.7924396,0.59032536,0.097504035,2.3737054,9.514537,-0.8185455,-0.7454773,-1.6264734
970,2022-11-19-14:27:54:112,0.096997485,-0.118574336,-0.79291534,0.5897602,0.08489024,2.3437276,9.522086,-0.7458196,-0.43230927,-2.145533
971,2022-11-19-14:27:54:122,0.09293672,-0.12341984,-0.79599935,0.58524823,0.08489024,2.3437276,9.522086,-0.7458196,-0.43230927,-2.145533
972,2022-11-19-14:27:54:133,0.09293672,-0.12341984,-0.79599935,0.58524823,0.066886626,2.3209848,9.527799,-0.5191748,-0.3056209,-2.6270657
973,2022-11-19-14:27:54:144,0.09253027,-0.12390392,-0.7963047,0.5847948,0.066886626,2.3209848,9.527799,-0.5191748,-0.3056209,-2.6270657
974,2022-11-19-14:27:54:153,0.09268375,-0.12795565,-0.8005208,0.5781035,0.036939003,2.286045,9.536405,-0.32366398,-0.36100745,-2.3535013
975,2022-11-19-14:27:54:163,0.09268375,-0.12795565,-0.8005208,0.5781035,0.036939003,2.286045,9.536405,-0.32366398,-0.36100745,-2.3535013
976,2022-11-19-14:27:54:173,0.09270276,-0.12835543,-0.8009359,0.57743645,-0.0047697015,2.2349267,9.548585,-0.2792568,-0.24977517,-1.963347
977,2022-11-19-14:27:54:185,0.09270276,-0.12835543,-0.8009359,0.57743645,-0.052803356,2.1759999,9.562041,-0.30760074,0.00045084953,-1.5765724
978,2022-11-19-14:27:54:195,0.09270466,-0.12839541,-0.80097747,0.5773697,-0.052803356,2.1759999,9.562041,-0.30760074,0.00045084953,-1.5765724
979,2022-11-19-14:27:54:206,0.09146445,-0.1277643,-0.8069441,0.56934345,-0.08450815,2.1187804,9.574655,-0.30211407,0.3610139,-1.2555113
980,2022-11-19-14:27:54:217,0.09146445,-0.1277643,-0.8069441,0.56934345,-0.08450815,2.1187804,9.574655,-0.30211407,0.3610139,-1.2555113
981,2022-11-19-14:27:54:228,0.09133992,-0.12770046,-0.8075362,0.56853765,-0.09536985,2.074325,9.584282,-0.18824106,0.6818123,-0.8093481
982,2022-11-19-14:27:54:238,0.09162901,-0.122418374,-0.81388843,0.56053853,-0.09536985,2.074325,9.584282,-0.18824106,0.6818123,-0.8093481
983,2022-11-19-14:27:54:249,0.09162901,-0.122418374,-0.81388843,0.56053853,-0.101645224,2.0555663,9.588259,0.17012346,0.9333246,-0.5315161
984,2022-11-19-14:27:54:260,0.09165851,-0.12188992,-0.814512,0.5597427,-0.101645224,2.0555663,9.588259,0.17012346,0.9333246,-0.5315161
985,2022-11-19-14:27:54:269,0.09165851,-0.12188992,-0.814512,0.5597427,-0.115600675,2.0624266,9.586627,0.47153574,1.1350863,-0.5094137
986,2022-11-19-14:27:54:279,0.09020537,-0.11849637,-0.82089335,0.55132186,-0.115600675,2.0624266,9.586627,0.47153574,1.1350863,-0.5094137
987,2022-11-19-14:27:54:289,0.09020537,-0.11849637,-0.82089335,0.55132186,-0.115600675,2.0624266,9.586627,0.47153574,1.1350863,-0.5094137
988,2022-11-19-14:27:54:300,0.09020537,-0.11849637,-0.82089335,0.55132186,-0.14437367,2.0828643,9.581818,0.52438015,1.3206115,-0.35095024
989,2022-11-19-14:27:54:310,0.09004453,-0.11812802,-0.8215824,0.5504002,-0.18558982,2.102689,9.5767765,0.68077093,1.1877687,0.09794426
990,2022-11-19-14:27:54:319,0.09004453,-0.11812802,-0.8215824,0.5504002,-0.18558982,2.102689,9.5767765,0.68077093,1.1877687,0.09794426
991,2022-11-19-14:27:54:331,0.08937667,-0.11465928,-0.8271513,0.5428497,-0.23119952,2.114742,9.573129,0.8440474,0.97593474,0.688961
992,2022-11-19-14:27:54:342,0.08937667,-0.11465928,-0.8271513,0.5428497,-0.23119952,2.114742,9.573129,0.8440474,0.97593474,0.688961
993,2022-11-19-14:27:54:352,0.08937667,-0.11465928,-0.8271513,0.5428497,-0.26520672,2.1145606,9.572287,1.0437013,0.88576365,1.47472
994,2022-11-19-14:27:54:362,0.08934936,-0.108259685,-0.8310928,0.5381278,-0.26520672,2.1145606,9.572287,1.0437013,0.88576365,1.47472
995,2022-11-19-14:27:54:373,0.089346856,-0.10762241,-0.8314783,0.5376601,-0.28507075,2.1090944,9.572923,1.3490264,1.1211283,2.121582
996,2022-11-19-14:27:54:384,0.089346856,-0.10762241,-0.8314783,0.5376601,-0.31484672,2.1105525,9.571668,1.5087397,1.5265625,2.2305517
997,2022-11-19-14:27:54:394,0.0893466,-0.107558675,-0.8315168,0.53761333,-0.31484672,2.1105525,9.571668,1.5087397,1.5265625,2.2305517
998,2022-11-19-14:27:54:404,0.08790664,-0.10241894,-0.8338299,0.53526694,-0.37599605,2.1081665,9.569986,1.259532,1.5189664,2.3871183
999,2022-11-19-14:27:54:413,0.08790664,-0.10241894,-0.8338299,0.53526694,-0.37599605,2.1081665,9.569986,1.259532,1.5189664,2.3871183
1000,2022-11-19-14:27:54:424,0.08791194,-0.110828765,-0.8328228,0.5351585,-0.46426508,2.096746,9.568621,0.8894944,1.5799925,2.7451534
1001,2022-11-19-14:27:54:435,0.08791194,-0.110828765,-0.8328228,0.5351585,-0.46426508,2.096746,9.568621,0.8894944,1.5799925,2.7451534
1002,2022-11-19-14:27:54:446,0.08821012,-0.11029724,-0.83310723,0.5347765,-0.56769055,2.0879312,9.56497,0.2331152,1.5504508,2.0977783
1003,2022-11-19-14:27:54:457,0.08459365,-0.12540801,-0.8309315,0.53541535,-0.56769055,2.0879312,9.56497,0.2331152,1.5504508,2.0977783
1004,2022-11-19-14:27:54:468,0.08459365,-0.12540801,-0.8309315,0.53541535,-0.67424846,2.0649621,9.563038,-0.20899254,0.42611027,2.5516768
