index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
36,2022-12-04-15:33:16:961,-76,-58,-87,-87,-58,-80,-81,-91,-72,-89,-94,100,-77,-76,-65,-82,-85,-82,-74,-87,-86,100,-84,-87,-78,-80
37,2022-12-04-15:33:26:152,-80,-55,-92,100,-87,-82,-86,100,-72,100,100,100,-77,-85,-63,-86,-80,-84,-74,100,-93,100,-90,100,-76,-79
38,2022-12-04-15:33:36:022,-91,-74,-88,-94,-86,-85,-91,-91,-89,100,100,100,-84,-90,-72,-93,-83,-85,-82,100,-96,100,100,100,-71,-83
39,2022-12-04-15:33:47:882,-93,-81,-83,100,-85,-81,-91,100,-82,100,100,100,-80,-84,-90,100,-85,-83,-94,100,100,100,100,100,-72,-79
40,2022-12-04-15:33:58:299,-87,-60,-81,100,-82,-75,100,-91,-72,100,100,100,-87,-88,-90,100,-76,-70,-84,100,100,100,100,100,-75,-74
41,2022-12-04-15:34:09:108,-83,-63,-78,100,-78,-77,-94,100,-69,100,100,100,-88,-88,-89,100,-78,-83,-87,100,100,100,100,100,-66,-76
42,2022-12-04-15:34:19:764,-71,-70,-90,100,-83,-78,100,100,-83,100,100,100,-87,-80,100,100,-81,-85,-84,100,100,100,100,100,-72,-84
43,2022-12-04-15:34:28:142,-76,-81,-91,100,-92,-70,100,100,-88,100,100,100,-78,-81,-96,100,-76,-72,-91,100,100,100,100,100,-66,-78
44,2022-12-04-15:34:39:543,-84,-85,-97,100,-89,-74,100,100,-86,100,100,100,-84,-87,100,100,-77,-87,-89,100,100,100,100,100,-66,-86
45,2022-12-04-15:34:55:422,-80,-70,-92,100,-80,-68,100,100,-92,100,100,100,-79,-85,-85,100,-70,-83,-93,100,100,100,100,100,-53,-73
46,2022-12-04-15:35:12:796,-88,-76,-97,100,-85,-74,100,100,-91,100,100,100,-92,-90,-91,100,-80,-85,-97,100,100,100,100,100,-56,-78
47,2022-12-04-15:35:28:018,-90,-75,100,100,-91,-67,100,100,-94,100,100,100,-92,-86,100,100,-74,-91,100,100,100,100,100,100,-56,-75
48,2022-12-04-15:35:38:765,-84,-89,100,100,-84,-64,100,100,-95,100,100,100,-90,-81,-98,100,-79,-93,100,100,100,100,100,100,-71,-76
49,2022-12-04-15:35:49:055,-87,-80,100,100,-84,-62,100,100,-91,100,100,100,-78,-78,100,100,-78,-92,100,100,100,100,100,100,-67,-73
50,2022-12-04-15:36:37:800,-86,-81,100,100,-85,-63,100,100,-97,100,100,100,-85,-93,-94,100,-68,-90,100,100,100,-87,100,100,-82,-77
51,2022-12-04-15:36:47:097,-85,-91,100,100,-88,-62,100,100,100,100,100,100,-86,-76,100,100,-71,100,100,100,100,100,100,100,-73,-76
52,2022-12-04-15:36:48:097,100,100,100,100,100,-61,100,100,100,100,100,100,100,100,100,100,-75,100,100,100,100,100,100,100,100,100
53,2022-12-04-15:36:52:827,-87,-88,100,100,-93,-70,100,100,100,100,100,100,-90,-80,100,100,-80,100,100,100,100,100,100,100,-76,-76
54,2022-12-04-15:36:56:110,-80,-86,100,100,100,-62,100,100,100,100,100,100,100,-76,100,100,-76,100,100,100,100,100,100,100,100,-73
