index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-17-22:20:06,100,100,-94,-84,-90,100,-84,-89,100,-96,-90,-88,100,100,-88,-76,100,-80,-85,-60,-79,100,-80,-85,100,100
1,2022-07-17-22:20:11,100,100,-93,-73,-83,100,-85,-87,100,-80,-77,-80,100,100,-93,-84,100,-79,-85,-60,-62,100,-76,-82,100,100
2,2022-07-17-22:20:16,100,100,-95,-76,100,100,-94,-89,100,-82,-80,-84,100,100,100,-81,100,-83,-84,-62,-61,100,-77,-83,100,100
3,2022-07-17-22:20:21,100,100,100,-74,100,100,-85,-94,100,-88,-83,-85,100,100,100,-84,100,-86,-92,-60,-80,100,-86,-90,100,100
4,2022-07-17-22:20:26,100,100,-92,-84,-83,100,-85,-92,100,-78,-74,-88,100,100,-91,-78,100,-80,-83,-71,-60,100,-76,-80,100,100
5,2022-07-17-22:20:31,100,100,100,-85,-82,100,-85,-92,100,-96,-78,-88,100,100,100,-77,100,-88,-87,-59,-71,100,-87,-78,100,100
6,2022-07-17-22:20:36,100,100,100,-83,100,100,-83,-96,100,-93,-77,-89,100,100,-92,-78,100,-89,-87,-58,-72,100,-84,100,100,100
7,2022-07-17-22:20:41,100,-96,100,-81,-85,100,-84,-90,100,-76,-71,-92,100,100,100,-83,100,-84,-84,-62,-66,100,-78,-79,100,100
8,2022-07-17-22:20:46,100,100,100,-83,-86,100,-84,100,100,-78,-76,-87,100,100,100,-84,100,-90,-85,-59,-74,100,-76,-94,100,100
9,2022-07-17-22:20:51,100,100,-92,-77,-85,100,-83,-86,100,-76,-71,-89,100,100,-92,-82,100,-84,-85,-62,-66,100,-77,-79,100,100
10,2022-07-17-22:20:56,100,-96,100,-81,-86,100,-84,-90,100,-77,-71,-89,100,100,-92,-82,100,-84,-84,-62,-66,100,-78,-79,100,100
11,2022-07-17-22:21:01,100,100,-92,-77,-86,100,-91,-86,100,-77,-76,-80,100,100,-93,-84,100,-87,-85,-62,-60,100,-76,-80,100,100
12,2022-07-17-22:21:06,100,100,-95,-81,-86,100,-83,-90,100,-76,-71,-88,100,100,-93,-82,100,-84,-84,-62,-66,100,-78,-79,100,100
13,2022-07-17-22:21:11,100,100,-92,-76,100,100,-90,-96,100,-77,-76,-88,100,100,100,-77,100,-90,-84,-62,-60,100,-76,100,100,100
14,2022-07-17-22:21:16,100,100,100,-77,-86,100,-91,-86,100,-77,-76,-80,100,100,-93,-84,100,100,-84,-62,-60,100,-76,-79,100,100
15,2022-07-17-22:21:21,100,100,100,-85,100,100,-84,-96,100,-94,-78,-87,100,100,-96,-77,100,100,-87,-58,-72,100,-85,100,100,100
16,2022-07-17-22:21:26,100,100,-92,-76,-86,100,-90,-86,100,-76,-77,-82,100,100,-93,-84,100,-87,-84,-63,-59,100,-76,-80,100,100
17,2022-07-17-22:21:31,100,100,100,-80,100,100,-85,-89,100,-76,-78,-90,100,100,100,-82,100,-84,-86,-58,-65,100,-85,-94,100,100
18,2022-07-17-22:21:36,100,100,100,-86,100,100,-85,-95,100,100,-77,-88,100,100,-96,-78,100,-91,-86,-58,-72,100,-84,100,100,100
19,2022-07-17-22:21:41,100,100,-95,-80,-85,100,-84,-90,100,-77,-71,-90,100,100,-93,-82,100,-84,-85,-65,-66,100,-78,-80,100,100
20,2022-07-17-22:21:46,100,100,100,-85,-85,100,-85,-89,100,-77,-78,-86,100,100,-97,-77,100,-91,-86,-58,-71,100,-84,-80,100,100
21,2022-07-17-22:21:51,100,100,-93,-77,-87,100,-90,-86,100,-83,-74,-84,100,100,-91,-80,100,-81,-86,-62,-59,100,-79,-77,100,100
22,2022-07-17-22:21:56,100,100,-97,-80,-85,100,-83,-92,100,-77,-72,-89,100,100,100,-82,100,-84,-85,-63,-66,100,-78,-80,100,100
23,2022-07-17-22:22:01,100,100,-92,-76,-85,100,-90,-89,100,-76,-78,-82,100,100,-92,-84,100,-85,100,-62,-59,100,-76,-80,100,100
24,2022-07-17-22:22:06,100,100,-92,-81,-85,100,-84,-90,100,-77,-72,-90,100,100,-93,-82,100,-83,-84,-62,-66,100,-78,-80,100,100
25,2022-07-17-22:22:11,100,100,100,-85,-85,100,-86,-89,100,-76,-78,-87,100,100,100,-78,100,-91,-87,-58,-70,100,-85,-80,100,100
26,2022-07-17-22:22:16,100,100,-93,-76,-86,100,-92,-87,100,-76,-78,-83,100,100,-92,-85,100,-85,-84,-61,-59,100,-76,-79,100,100
27,2022-07-17-22:22:21,100,100,100,100,100,100,-85,100,100,100,-78,100,100,100,-100,-77,100,-91,-86,-58,-70,100,-84,100,100,100
28,2022-07-17-22:22:26,100,100,-93,-76,-86,100,-92,-87,100,-76,-77,-83,100,100,100,-85,100,-86,-85,-60,-59,100,-76,-80,100,100
29,2022-07-17-22:22:31,100,100,-96,-81,-84,100,-84,-89,100,-76,-72,-87,100,100,-93,-82,100,-83,-84,-62,-66,100,-79,-80,100,100
30,2022-07-17-22:22:36,100,100,100,-84,-84,100,-85,-90,100,100,-78,-87,100,100,-98,-78,100,-91,-87,-58,-70,100,-84,-95,100,100
31,2022-07-17-22:22:41,100,100,100,-81,-84,100,-84,-89,100,-76,-72,-88,100,100,100,-83,100,-83,100,100,-66,100,-79,-80,100,100
32,2022-07-17-22:22:46,100,100,-97,-85,-85,100,-85,-90,100,-76,-78,-86,100,100,-92,-78,100,-91,-87,-58,-70,100,-84,-80,100,100
33,2022-07-17-22:22:51,100,100,-93,-77,-86,100,-89,-87,100,-80,-83,-92,100,100,-92,-82,100,-84,-81,-66,-57,100,-77,-76,100,100
34,2022-07-17-22:22:56,100,-96,-97,-81,-85,100,-84,-90,100,-77,-72,-91,100,100,-92,-82,100,-83,-85,-62,-66,100,-79,-80,100,100
35,2022-07-17-22:23:01,100,100,100,-76,-85,100,-92,-86,100,-77,100,100,100,100,100,-84,100,-86,-84,-62,-66,100,-79,-80,100,100
36,2022-07-17-22:23:06,100,-97,-94,-80,-86,100,-84,-90,100,-77,-72,-84,100,100,-93,-83,100,-83,-85,-61,-65,100,-76,-80,100,100
37,2022-07-17-22:23:11,100,100,-96,-85,-85,100,-85,100,100,-77,-78,-88,100,100,-97,-78,100,-90,-87,-58,-70,100,-84,-96,100,100
38,2022-07-17-22:23:16,100,100,-93,-76,-86,100,-91,-86,100,-77,-78,-85,100,100,-92,-84,100,-85,-85,-60,-59,100,-76,-80,100,100
39,2022-07-17-22:23:21,100,100,100,100,100,100,100,100,100,-77,-77,100,100,100,100,-84,100,100,-85,-60,-59,100,100,-80,100,100
40,2022-07-17-22:23:26,100,100,-93,-76,-86,100,-85,100,100,-77,-78,-83,100,100,-98,-78,100,-86,-87,-60,-59,100,-76,100,100,100
41,2022-07-17-22:23:31,100,100,-93,-81,-85,100,-84,-89,100,-77,-72,-89,100,100,100,-83,100,-83,-85,-61,-59,100,-79,-80,100,100
42,2022-07-17-22:23:36,100,100,100,-85,-85,100,-85,-90,100,-77,-77,-87,100,100,-96,-77,100,-91,-86,-58,-70,100,-84,-80,100,100
43,2022-07-17-22:23:41,100,100,100,-86,100,100,-85,100,100,100,-78,-86,100,100,100,-78,100,-92,-86,-58,-70,100,-84,-95,100,100
44,2022-07-17-22:23:46,100,100,100,-81,-84,100,-84,-91,100,-76,-78,-90,100,100,-97,-78,100,-81,-86,-61,-66,100,-78,-80,100,100
45,2022-07-17-22:23:51,100,100,-92,-76,-85,100,-85,-96,100,-76,-77,-87,100,100,-92,-84,100,-84,-85,-61,-59,100,-76,-94,100,100
46,2022-07-17-22:23:56,100,100,-92,-81,-84,100,-84,-91,100,-76,-71,-90,100,100,-93,-83,100,-81,-85,-61,-66,100,-79,-80,100,100
47,2022-07-17-22:24:01,100,100,100,-81,-85,100,-83,-90,100,-77,-71,-89,100,100,100,-82,100,-82,-86,-61,-66,100,-78,-80,100,100
48,2022-07-17-22:24:06,100,100,-92,-76,-85,100,-92,-87,100,-76,-77,-83,100,100,-93,-85,100,-84,-85,-60,-59,100,-76,-80,100,100
49,2022-07-17-22:24:11,100,100,100,-86,-84,100,-85,-90,100,-76,-77,-87,100,100,-97,-77,100,-91,-87,-57,-71,100,-78,-80,100,100
50,2022-07-17-22:24:16,100,100,100,-76,-85,100,-85,-86,100,-76,-77,-83,100,100,-93,-84,100,-85,-85,-61,-59,100,-76,-80,100,100
51,2022-07-17-22:24:21,100,100,-92,-76,-85,100,-92,-86,100,-76,-78,-83,100,100,-92,-85,100,-85,-85,-61,-59,100,-76,-80,100,100
52,2022-07-17-22:24:26,100,100,100,-82,100,100,-85,-96,100,-94,-77,-89,100,100,-95,-77,100,-91,-86,-58,-72,100,-85,-95,100,100
53,2022-07-17-22:24:31,100,100,-93,-77,-85,100,-91,-86,100,-77,-71,-82,100,100,-94,-84,100,-84,-84,-63,-60,100,-78,-80,100,100
54,2022-07-17-22:24:36,100,100,-92,-76,-85,100,-92,-87,100,-77,-77,-83,100,100,-91,-85,100,-85,-85,-62,-59,100,-76,-80,100,100
55,2022-07-17-22:24:41,100,100,-96,-80,-85,100,-84,-90,100,-76,-71,-89,100,100,-92,-82,100,-82,-85,-61,-67,100,-78,-80,100,100
56,2022-07-17-22:24:46,100,100,100,-82,100,100,-84,-95,100,-76,-77,-88,100,100,100,-77,100,-90,-86,-58,-72,100,-76,-93,100,100
57,2022-07-17-22:24:51,100,100,100,-76,-85,100,-91,-87,100,-76,-77,-83,100,100,100,-84,100,-86,-85,-62,-60,100,-76,-80,100,100
58,2022-07-17-22:24:56,100,100,100,-83,100,100,-84,100,100,-95,-77,100,100,100,100,-78,100,-90,-87,-58,-73,100,-85,-96,100,100
59,2022-07-17-22:25:01,100,100,-93,-77,-85,100,-89,-87,100,-76,-77,-82,100,100,-92,-85,100,-86,-86,-62,-59,100,-76,-80,100,100
