index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-18-11:03:49,100,-74,-83,-91,-66,100,-87,-89,-77,-89,-92,-80,100,100,-57,-90,100,-76,-77,-90,-94,100,-86,-85,100,-97
1,2022-07-18-11:03:54,100,-92,-85,-85,-69,100,-86,-83,-77,-80,100,-87,100,100,-52,-75,-97,-78,-84,-83,-85,100,-77,-90,100,100
2,2022-07-18-11:03:59,100,-87,-96,100,-80,100,100,100,-96,-85,-94,-88,100,100,-56,-79,100,-82,-85,-89,-86,100,-81,100,100,100
3,2022-07-18-11:04:04,100,100,100,-87,-70,100,-88,-84,-78,-80,100,-88,100,100,-52,-76,100,-77,-82,-85,-87,100,-81,100,100,100
4,2022-07-18-11:04:09,100,-95,-87,-92,-88,100,-87,-92,-90,-86,-93,-90,100,100,-56,-80,100,-76,-82,-94,-84,100,-78,100,100,100
5,2022-07-18-11:04:14,100,-89,-90,-91,-80,100,-88,-89,100,-80,100,-82,100,100,-49,-84,-96,-79,-82,-87,-90,100,-89,-90,100,100
6,2022-07-18-11:04:19,100,-82,-86,-92,-73,100,100,-88,-91,-83,100,-84,100,100,-52,-82,100,-82,-90,-84,-87,100,-79,100,-96,100
7,2022-07-18-11:04:24,100,-89,-89,-91,-68,100,100,-88,-84,-80,100,-88,100,-96,-55,100,-89,-81,100,100,-86,100,-81,-87,100,100
8,2022-07-18-11:04:29,100,-88,-87,-89,-73,100,-85,-86,-90,-79,-96,-86,100,100,-52,-76,100,-75,-84,-86,-85,100,-76,-88,100,-99
9,2022-07-18-11:04:34,100,-87,-97,-87,-84,100,-87,-90,-91,-87,-99,-88,100,100,-63,-86,100,-82,-86,-89,-90,100,-91,100,100,100
10,2022-07-18-11:04:39,100,-78,-85,-93,-69,100,-84,-93,100,-84,100,-83,100,-98,-60,-82,100,-72,-76,-86,-89,100,-82,-88,100,-98
11,2022-07-18-11:04:44,100,100,100,-94,-80,100,-87,-88,100,100,100,-93,100,100,100,100,100,-80,100,100,100,100,-85,100,100,100
12,2022-07-18-11:04:49,100,-73,100,-93,-72,100,-88,-89,-90,-88,-96,-88,100,100,-64,-78,100,-80,-81,-84,-90,100,100,100,100,100
13,2022-07-18-11:04:54,100,-82,-86,-88,-71,100,-89,-84,-78,-80,100,-91,100,100,-53,-81,100,-77,-79,-82,-87,100,-85,-89,100,100
14,2022-07-18-11:04:59,100,-84,-86,-94,-80,100,-94,-85,-85,-84,100,100,100,100,-68,-95,100,-81,-85,-82,-91,100,-94,100,100,100
15,2022-07-18-11:05:04,100,-85,-88,-86,-68,100,100,-86,-79,-78,100,-85,100,100,-51,-74,100,100,-83,100,-88,100,-76,100,100,100
16,2022-07-18-11:05:09,100,-91,-88,-86,-80,100,-93,-85,-92,-84,100,-87,100,100,-55,-77,100,-77,-84,-84,-85,100,-79,-91,100,100
17,2022-07-18-11:05:14,100,-80,-82,-95,-71,100,-84,-96,-81,-82,-92,-89,100,100,-66,-82,100,-71,-77,-82,-87,100,-84,100,100,-100
18,2022-07-18-11:05:19,100,-90,-88,-88,-67,100,-84,-84,-79,-78,-92,-84,100,100,-51,-74,-95,-81,-82,-83,-86,100,-75,-89,100,100
19,2022-07-18-11:05:24,100,100,-84,-87,100,100,-86,-83,100,-81,100,-84,100,100,-49,-74,100,-82,100,100,-86,100,-76,-90,100,100
20,2022-07-18-11:05:29,100,-79,-88,-87,-68,100,-84,-83,-80,-78,-92,-85,100,100,-51,-74,100,-82,-77,100,-86,100,-76,-89,-97,100
21,2022-07-18-11:05:34,100,-91,-88,-87,-78,100,-92,-83,-93,-84,100,-86,100,100,-56,-77,100,-78,-82,-83,-85,100,-79,-90,100,100
22,2022-07-18-11:05:39,100,-79,-84,-92,-68,100,-84,-92,-82,-81,-91,-80,100,100,-49,-80,100,-72,-77,-89,-85,100,-80,-89,100,100
23,2022-07-18-11:05:44,100,-80,-84,100,-67,100,-84,-93,-81,-80,-93,-81,100,100,-49,-80,-97,-72,-78,-89,-86,100,-80,-89,100,100
24,2022-07-18-11:05:49,100,-77,100,-94,-70,100,-86,100,-93,-84,-92,-80,100,100,-56,-80,100,-72,-84,-84,-85,100,-78,100,100,100
25,2022-07-18-11:05:54,100,-89,-83,-87,-70,100,-86,-84,-79,-78,-94,-85,100,100,-52,-74,-96,-80,-86,-83,-86,100,-75,-88,100,100
26,2022-07-18-11:05:59,100,-92,-88,-95,-80,100,-91,-85,-79,-83,100,-87,100,100,-56,-78,100,-79,-84,-85,-85,100,-79,-88,100,100
27,2022-07-18-11:06:04,100,-92,100,100,-80,100,-90,100,-93,-84,100,-86,100,100,-56,-78,100,-79,-84,-85,-85,100,-79,100,100,100
28,2022-07-18-11:06:09,100,-88,-88,-94,-70,100,-87,-84,-79,-79,100,-86,100,100,-51,-74,100,-80,-85,-83,-86,100,-75,100,-96,100
29,2022-07-18-11:06:14,100,-78,-83,-94,-69,100,-86,100,-81,-80,-93,-81,100,100,-49,-81,100,-72,-84,-88,-86,100,-79,100,100,100
30,2022-07-18-11:06:19,100,-88,-83,-87,-69,100,-86,-84,-79,-78,-92,-84,100,100,-52,-74,-98,-79,-78,100,-86,100,-75,-89,100,100
31,2022-07-18-11:06:24,100,-89,-87,-87,-69,100,-87,-83,-78,-78,-93,-85,100,100,-51,-74,100,-80,-84,-82,-86,100,-75,-89,-96,100
32,2022-07-18-11:06:29,100,-78,-83,-91,-68,100,-86,-97,-81,-81,100,-81,100,100,-49,-80,-97,-71,100,-89,-86,100,-80,-89,100,100
33,2022-07-18-11:06:34,100,-78,-88,-87,-70,100,-87,-84,-79,-78,-94,-84,100,100,-51,-74,-97,-79,-85,-82,-86,100,-75,-88,100,100
34,2022-07-18-11:06:39,100,-78,-83,-92,-79,100,-91,100,-81,-83,-92,-81,100,-97,-49,-81,100,-71,-84,-85,-85,100,-81,100,100,100
35,2022-07-18-11:06:44,100,-78,-83,-90,-69,100,-85,-98,-81,-80,-91,-80,100,100,-49,-81,-96,-72,-77,100,100,100,-81,-88,100,100
36,2022-07-18-11:06:49,100,-91,100,-95,-79,100,-91,100,100,-84,-93,-85,100,100,-56,-78,100,-79,-83,-85,-85,100,-79,100,100,100
37,2022-07-18-11:06:54,100,-77,-83,-92,-68,100,-85,-95,-80,-81,-92,-81,100,100,-49,-80,100,-71,-76,-89,-86,100,-81,-89,100,100
38,2022-07-18-11:06:59,100,-89,-87,-96,-78,100,-87,-83,-78,-84,-95,-85,100,100,-56,-77,100,-78,-84,-82,-85,100,-79,-88,100,100
39,2022-07-18-11:07:04,100,-92,100,100,-79,100,-90,100,100,-83,-94,-86,100,100,-56,-78,100,-79,-84,-84,-85,100,-78,100,100,100
40,2022-07-18-11:07:09,100,-89,-88,-87,-69,100,-86,-84,-78,-78,100,-84,100,100,-51,-74,100,-80,-85,-82,-86,100,-75,-89,-96,100
41,2022-07-18-11:07:14,100,-89,-87,-87,-76,100,-90,-84,-96,-82,-93,-86,100,100,-56,-78,100,-77,-84,-85,-85,100,-82,100,100,100
42,2022-07-18-11:07:19,100,-80,-83,-89,-68,100,-84,100,-81,-83,-92,-83,100,100,-49,-77,100,-73,-78,-82,-89,100,-85,-91,100,100
43,2022-07-18-11:07:24,100,-90,-86,100,-69,100,-86,-85,-79,-79,100,-85,100,100,-52,-75,100,-78,-85,-83,-87,100,-76,-90,-99,100
44,2022-07-18-11:07:29,100,-78,-83,-91,-69,100,-86,100,-81,-81,-93,-81,100,-101,-49,-80,100,-72,-78,100,100,100,-80,-89,100,100
45,2022-07-18-11:07:34,100,-89,-88,-87,-69,100,-87,-83,-78,-78,-92,-85,100,100,-52,-75,-97,-78,-83,-84,-85,100,-76,-90,100,100
46,2022-07-18-11:07:39,100,-91,-87,-97,-79,100,-91,-83,-92,-84,-95,-86,100,100,-56,-77,100,-79,-84,-85,-85,100,-79,100,100,100
47,2022-07-18-11:07:44,100,-78,-83,-90,-69,100,-86,100,-81,-81,-92,-82,100,100,-49,-80,-96,-72,-79,100,-87,100,-77,-90,100,-100
48,2022-07-18-11:07:49,100,-92,100,-91,-79,100,100,-95,100,-89,100,-87,100,100,-56,-80,100,-80,-84,-85,-84,100,-84,100,100,100
49,2022-07-18-11:07:54,100,-80,-87,-89,-70,100,-84,-97,-80,-80,-92,-81,100,100,-49,-80,100,-71,-80,-84,-85,100,-80,-90,100,100
50,2022-07-18-11:07:59,100,-90,-87,-86,-69,100,-86,-84,-79,-78,-93,-85,100,100,-52,-74,100,-79,-84,-83,-86,100,-75,-89,-95,-97
51,2022-07-18-11:08:04,100,-92,100,-95,-80,100,-91,100,-92,-84,-93,-86,100,100,-56,-77,100,-79,-83,-85,-85,100,-78,100,100,100
52,2022-07-18-11:08:09,100,-88,-88,100,100,100,-86,-84,-79,-78,100,-85,100,100,-51,-75,100,-79,-84,-83,-85,100,-75,100,100,100
53,2022-07-18-11:08:14,100,-94,-87,-95,-80,100,-90,-84,-93,-84,-94,-87,100,100,-56,-77,100,-79,-84,-85,-86,100,-79,-88,-97,100
54,2022-07-18-11:08:19,100,-77,-82,-92,-69,100,-85,-93,-81,-80,-92,-81,100,100,-49,-80,-94,-72,-78,-85,-86,100,-80,-89,100,100
55,2022-07-18-11:08:24,100,-88,-87,-87,-69,100,-86,-84,-79,-78,-95,-85,100,100,-52,-74,-96,-80,-85,-83,-85,100,-75,-89,100,100
56,2022-07-18-11:08:29,100,-79,-83,100,-67,100,100,100,-82,-80,-92,-82,100,100,-49,-80,-98,100,-78,100,100,100,-80,-88,100,100
57,2022-07-18-11:08:34,100,-91,-86,-88,-69,100,-85,-85,-79,-78,-94,-84,100,100,-51,-75,100,-81,-84,-88,-85,100,-75,-90,100,100
58,2022-07-18-11:08:39,100,-91,-86,-87,-80,100,-91,-84,-92,-84,-96,-85,100,100,-56,-78,100,-79,-84,-85,-85,100,-80,100,100,100
59,2022-07-18-11:08:44,100,-77,-83,100,-69,100,-85,100,-82,-80,-92,-81,100,100,-49,-80,100,-72,-78,-87,-85,100,-82,-88,100,-100
