index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
49,2022-07-19-16:09:41,100,-88,-60,-92,-80,100,-82,-68,-68,-91,100,-85,100,100,-84,100,100,-73,-52,100,100,100,100,100,100,100
50,2022-07-19-16:09:46,100,-87,-87,-97,-94,100,-86,-72,-79,-97,100,-82,100,100,-92,-91,100,-75,-56,-90,-91,100,100,-94,100,100
51,2022-07-19-16:09:51,100,-82,-65,-93,100,100,-86,-85,-72,-92,100,-80,100,100,-82,100,100,-71,-53,-92,-93,100,100,100,100,100
52,2022-07-19-16:09:56,100,-82,-65,100,-89,100,100,-84,-72,-90,100,100,100,100,-82,-89,100,-71,-53,-90,100,100,100,100,100,100
53,2022-07-19-16:10:01,100,-81,-65,-90,100,100,-86,-72,-79,100,100,-81,100,100,-93,-86,100,-75,-56,100,-91,100,-95,-93,100,100
54,2022-07-19-16:10:06,100,-81,-65,-92,-81,100,-84,-69,-68,-95,-95,-81,100,100,-83,-87,100,-73,-55,-89,100,100,-92,-91,100,100
55,2022-07-19-16:10:11,100,-87,-87,-91,-81,100,-85,-72,-80,100,100,-82,100,100,-93,-92,100,-75,-56,-89,-91,100,-92,100,100,100
56,2022-07-19-16:10:16,100,-87,-87,-91,100,100,-87,-72,-80,100,100,-82,100,100,-93,-93,100,-75,-56,100,-94,100,100,100,100,100
57,2022-07-19-16:10:21,100,-88,-61,-85,-80,100,-84,-69,-68,-99,100,-80,100,100,-83,100,100,-73,-55,-88,100,100,-92,100,100,100
58,2022-07-19-16:10:26,100,-81,-65,-93,100,100,-93,-85,-80,-91,100,-84,100,100,-82,-88,100,-71,-53,100,-93,100,100,-93,100,100
59,2022-07-19-16:10:31,100,-88,-61,-85,-80,100,-84,-69,-68,-100,-96,-81,100,100,-83,-86,100,-73,-54,-88,-94,100,-94,-92,100,100
