index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,,-66.86
16,2022-07-23-17:15:12,100,-80,100,100,100,-76,100,100,100,100,100,-62,-58,100,100,100,100,100,100,100,-86,100,100,-88,100,,
17,2022-07-23-17:15:17,-63,-82,100,100,-90,-77,100,100,100,100,100,-64,100,100,100,-76,100,100,100,100,-86,100,100,-83,-79,,
18,2022-07-23-17:15:22,-71,-94,100,100,-94,-76,100,100,100,100,100,-69,-63,100,100,-75,100,100,100,100,100,100,100,-91,-84,,
19,2022-07-23-17:15:27,-66,-80,100,100,-93,-76,100,100,100,100,100,-62,-58,100,100,-72,100,100,100,100,-86,100,100,-88,-80,,
20,2022-07-23-17:15:32,-72,100,100,100,100,100,100,100,100,100,100,100,-63,100,100,100,100,100,100,100,100,100,100,-91,-84,,
21,2022-07-23-17:15:37,-67,-80,100,100,-94,-76,100,100,100,100,100,-69,-58,100,100,-72,100,100,100,100,-87,100,100,-89,-80,,
22,2022-07-23-17:15:42,-63,-82,100,100,-91,-76,100,100,100,100,100,-64,-57,100,100,-72,100,100,100,100,100,100,100,-83,-80,,
23,2022-07-23-17:15:47,-72,-94,100,100,-94,-93,100,100,100,100,100,-69,-63,100,100,-75,100,100,100,100,100,100,100,-92,-84,,
24,2022-07-23-17:15:52,-72,-94,100,100,100,100,100,100,100,100,100,-69,-63,100,100,100,100,100,100,100,100,100,100,100,-79,,
25,2022-07-23-17:15:57,-71,-95,100,100,-90,-77,100,100,100,100,100,-69,-63,100,100,-75,100,100,100,100,100,100,100,-83,100,,
26,2022-07-23-17:16:02,-67,-80,100,100,-96,-76,100,100,100,100,100,-69,-58,100,100,-72,100,100,100,100,100,100,100,-88,-80,,
27,2022-07-23-17:16:07,-63,-80,100,100,100,-77,100,100,100,100,100,-64,-57,100,100,-75,100,100,100,100,-86,100,100,-82,-79,,
28,2022-07-23-17:16:12,-63,-81,100,100,100,-76,100,100,100,100,100,-64,-57,100,100,-76,100,100,100,100,100,100,100,-83,100,,
29,2022-07-23-17:16:17,-67,-80,100,100,100,-77,100,100,100,100,100,-62,-57,100,100,-76,100,100,100,100,-87,100,100,-83,-80,,
30,2022-07-23-17:16:22,-71,-82,100,100,100,-76,100,100,100,100,100,-64,-63,100,100,-76,100,100,100,100,100,100,100,-91,-78,,
31,2022-07-23-17:16:27,-67,100,100,100,-95,-76,100,100,100,100,100,-62,-58,100,100,-72,100,100,100,100,-86,100,100,100,-85,,
32,2022-07-23-17:16:32,-67,-80,100,100,100,-76,100,100,100,100,100,100,-58,100,100,-72,100,100,100,100,100,100,100,100,-80,,
33,2022-07-23-17:16:37,-66,-94,100,100,-93,-76,100,100,100,100,100,-69,-58,100,100,-76,100,100,100,100,100,100,100,-91,-84,,
34,2022-07-23-17:16:42,-63,-81,100,100,100,-76,100,100,100,100,100,-62,-58,100,100,-76,100,100,100,100,100,100,100,-83,-79,,
35,2022-07-23-17:16:47,-71,-81,100,100,-93,-76,100,100,100,100,100,-69,-62,100,100,-76,100,100,100,100,100,100,100,-83,-79,,
36,2022-07-23-17:16:52,-71,100,100,100,100,100,100,100,100,100,100,-69,-63,100,100,100,100,100,100,100,100,100,100,-91,-85,,
37,2022-07-23-17:16:57,-63,-82,100,100,100,-76,100,100,100,100,100,-64,-57,100,100,-76,100,100,100,100,100,100,100,-83,-78,,
38,2022-07-23-17:17:02,-72,-80,100,100,-95,-76,100,100,100,100,100,-70,-58,100,100,-72,100,100,100,100,100,100,100,-91,-84,,
39,2022-07-23-17:17:07,-63,-81,100,100,-90,-77,100,100,100,100,100,-62,-58,100,100,-75,100,100,100,100,-87,100,100,-89,-80,,
40,2022-07-23-17:17:12,-63,-82,100,100,-90,-77,100,100,100,100,100,-64,-57,100,100,100,100,100,100,100,100,100,100,-83,-79,,
41,2022-07-23-17:17:17,-67,-80,100,100,100,-76,100,100,100,100,100,-62,-58,100,100,-72,100,100,100,100,-88,100,100,-88,-80,,
42,2022-07-23-17:17:22,-63,-80,100,100,-94,-76,100,100,100,100,100,-64,-57,100,100,-76,100,100,100,100,100,100,100,-83,-79,,
43,2022-07-23-17:17:27,-66,-94,100,100,-94,100,100,100,100,100,100,-62,-58,100,100,-75,100,100,100,100,100,100,100,-91,-85,,
44,2022-07-23-17:17:32,-67,-80,100,100,-96,-76,100,100,100,100,100,-62,-58,100,100,-71,100,100,100,100,100,100,100,-88,-80,,
45,2022-07-23-17:17:37,-71,-94,100,100,-94,100,100,100,100,100,100,-69,100,100,100,-76,100,100,100,100,100,100,100,-90,-84,,
46,2022-07-23-17:17:42,-67,-80,100,100,-92,-76,100,100,100,100,100,-61,-58,100,100,-71,100,100,100,100,-87,100,100,-90,-80,,
47,2022-07-23-17:17:47,-63,-92,100,100,100,-77,100,100,100,100,100,-64,-57,100,100,-74,100,100,100,100,100,100,100,-85,-83,,
48,2022-07-23-17:17:52,-71,-90,100,100,100,-92,100,100,100,100,100,-69,-63,100,100,-76,100,100,100,100,100,100,100,-91,-85,,
49,2022-07-23-17:17:57,-63,-84,100,100,-89,-76,100,100,100,100,100,-64,-57,100,100,-76,100,100,100,100,100,100,100,100,-80,,
50,2022-07-23-17:18:02,-71,-87,100,100,-93,-94,100,100,100,100,100,-69,-62,100,100,-76,100,100,100,100,100,100,100,-92,-85,,
51,2022-07-23-17:18:07,-67,-80,100,100,100,-76,100,100,100,100,100,-62,-58,100,100,-76,100,100,100,100,100,100,100,-88,-80,,
52,2022-07-23-17:18:12,-63,-81,100,100,100,-76,100,100,100,100,100,-64,-57,100,100,-76,100,100,100,100,100,100,100,-83,-79,,
53,2022-07-23-17:18:17,-67,-80,100,100,100,-76,100,100,100,100,100,-62,-58,100,100,-72,100,100,100,100,-87,100,100,-88,-80,,
54,2022-07-23-17:18:22,-63,-81,100,100,-90,-76,100,100,100,100,100,-64,-58,100,100,-76,100,100,100,100,100,100,100,-83,-79,,
55,2022-07-23-17:18:27,-72,-94,100,100,-94,-93,100,100,100,100,100,-69,-63,100,100,-75,100,100,100,100,100,100,100,-91,-84,,
56,2022-07-23-17:18:32,-67,-80,100,100,-94,-76,100,100,100,100,100,-62,-58,100,100,-72,100,100,100,100,100,100,100,-88,-80,,
57,2022-07-23-17:18:37,-72,-94,100,100,100,-94,100,100,100,100,100,-69,100,100,100,-75,100,100,100,100,100,100,100,100,-84,,
58,2022-07-23-17:18:42,-67,-80,100,100,-95,-96,100,100,100,100,100,-62,-58,100,100,-72,100,100,100,100,100,100,100,-92,-80,,
59,2022-07-23-17:18:47,-63,-81,100,100,-90,-76,100,100,100,100,100,-64,-58,100,100,-76,100,100,100,100,-87,100,100,-83,-80,,
