index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-17-16:15:14,100,100,100,-70,-93,100,-89,100,100,-91,-70,-92,100,100,-92,-89,100,-88,-93,-86,-81,100,-85,-69,100,100
1,2022-07-17-16:15:19,100,100,100,-72,-94,100,-93,100,100,-75,-74,100,100,100,100,-89,100,-89,100,-88,-88,100,100,-72,100,100
2,2022-07-17-16:15:24,100,100,100,-59,100,100,100,100,100,-84,-72,-90,100,100,100,100,100,-89,100,-85,100,100,-85,-69,100,100
3,2022-07-17-16:15:29,100,100,100,-73,-94,100,100,100,100,-75,-75,-94,100,100,100,100,100,-91,-95,-87,-90,100,-90,-64,100,100
4,2022-07-17-16:15:34,100,100,100,-57,-89,100,-89,-97,100,-83,-74,-87,100,100,100,-87,100,-89,-87,-82,-86,100,-82,-67,100,100
5,2022-07-17-16:15:39,100,100,100,-60,100,100,100,100,100,-83,-71,-87,100,100,-95,100,100,-91,-92,-81,-88,100,-87,-65,100,100
6,2022-07-17-16:15:44,100,100,100,-58,-91,100,100,100,100,-64,-82,100,100,100,100,-92,100,-89,100,-84,-80,100,-80,-59,100,100
7,2022-07-17-16:15:49,100,100,100,-61,-90,100,-91,100,100,-66,-71,-86,100,100,100,-91,100,-89,-84,-81,-86,100,-82,-56,100,100
8,2022-07-17-16:15:54,100,100,100,-73,100,100,100,100,100,-77,-74,-96,100,100,100,-92,100,-90,100,-89,-92,100,-93,-62,100,100
9,2022-07-17-16:15:59,100,100,100,-57,-92,100,-92,100,100,-72,-75,-87,100,100,100,100,100,-93,-83,-84,-82,100,-87,-62,100,100
10,2022-07-17-16:16:04,100,100,100,-68,100,100,100,100,100,-90,-76,100,100,100,100,100,100,100,100,100,100,100,-93,-65,100,100
11,2022-07-17-16:16:09,100,100,100,-58,100,100,-98,100,100,-72,-75,-87,100,100,100,-96,100,100,100,-87,-88,100,-94,-62,100,100
12,2022-07-17-16:16:14,100,100,100,-59,-91,100,-93,100,100,-80,-71,-86,100,100,100,-92,100,-89,100,-88,-88,100,-90,-72,100,100
13,2022-07-17-16:16:19,100,100,100,-70,100,100,100,100,100,-84,-75,-94,100,100,100,-96,100,-91,100,-91,-93,100,-93,-64,100,100
14,2022-07-17-16:16:24,100,100,100,-59,100,100,100,100,100,-82,-72,100,100,100,100,100,100,-91,100,100,100,100,100,-73,100,100
15,2022-07-17-16:16:29,100,100,100,-71,-93,100,100,100,100,-78,-74,-96,100,100,100,100,100,-92,100,-90,-93,100,-94,-64,100,100
16,2022-07-17-16:16:34,100,100,100,-58,-88,100,100,100,100,-77,-73,-87,100,100,-93,-85,100,-91,-84,-83,-80,100,-80,-63,100,100
17,2022-07-17-16:16:39,100,100,100,-61,-88,100,-91,100,100,-89,-71,-87,100,100,100,-85,100,-90,-90,-78,-86,100,-85,-64,100,100
18,2022-07-17-16:16:44,100,100,100,-60,100,100,100,100,100,-88,-72,-86,100,100,100,-84,100,-90,-85,-82,-82,100,-81,-64,100,100
19,2022-07-17-16:16:49,100,100,100,-62,100,100,100,-96,100,-89,-71,-87,100,100,-93,-85,100,100,-85,-78,-82,100,-86,-65,100,100
20,2022-07-17-16:16:54,100,100,100,-70,-94,100,100,100,100,-78,-75,-88,100,100,-92,-93,100,-90,100,-90,-91,100,-87,-64,100,100
21,2022-07-17-16:16:59,100,100,100,-58,100,100,-90,100,100,-82,-76,-87,100,100,100,-90,100,-90,-94,-85,-88,100,-83,-68,100,100
22,2022-07-17-16:17:04,100,100,100,-72,100,100,100,100,100,-82,-75,-86,100,100,-96,-87,100,100,100,-84,-84,100,-81,-68,100,100
23,2022-07-17-16:17:09,100,100,100,-57,-96,100,-91,-100,100,-66,-75,-89,100,100,100,-85,100,-90,-84,-84,-81,100,-90,-62,100,100
24,2022-07-17-16:17:14,100,100,100,-62,-88,100,-92,100,100,-64,-71,-88,100,100,100,-89,100,100,-95,-78,-92,100,-83,-53,100,100
25,2022-07-17-16:17:19,100,100,100,-73,100,100,-93,-95,100,-70,-73,-92,100,100,-93,-92,100,-92,100,-85,-86,100,-84,-62,100,100
26,2022-07-17-16:17:24,100,100,100,-73,100,100,100,100,100,-70,-74,100,100,100,100,100,100,-91,100,100,-91,100,-91,-62,100,100
27,2022-07-17-16:17:29,100,100,100,-62,100,100,100,100,100,-70,-73,-86,100,100,100,-95,100,-92,100,-86,-99,100,-90,-53,100,100
28,2022-07-17-16:17:34,100,100,100,-58,-87,100,-91,100,100,-66,-73,-93,100,100,100,-89,100,-91,100,-79,-85,100,-82,-57,100,100
29,2022-07-17-16:17:39,100,100,100,-62,-88,100,-92,-94,100,-65,-72,-84,100,100,-93,-89,100,-88,-96,-79,-89,100,-80,-53,100,100
