index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-18-09:37:11,100,100,100,-93,-87,100,-91,-92,100,-89,-91,-80,100,100,-92,-86,100,-86,-80,-80,-83,100,-77,-87,100,100
1,2022-07-18-09:37:16,100,100,100,-92,-88,100,-92,100,100,-88,-90,-61,100,100,-82,-83,100,-91,-92,-67,-84,100,-71,100,100,100
2,2022-07-18-09:37:21,100,100,100,-75,-90,100,100,100,100,-87,-87,-80,100,100,-94,-76,100,-88,-88,-55,-82,100,-78,-84,100,100
3,2022-07-18-09:37:26,100,100,100,-74,100,100,100,100,100,100,-91,-79,100,100,100,-80,100,100,-86,-55,100,100,-79,100,100,100
4,2022-07-18-09:37:31,100,100,100,-84,100,100,-86,100,100,-85,-78,-79,100,100,-98,-85,100,-82,-82,-60,-82,100,-72,100,100,100
5,2022-07-18-09:37:36,100,100,100,-92,-84,100,-93,100,100,-92,-88,-82,100,100,-84,-85,100,-89,-93,-69,-86,100,-76,-85,100,100
6,2022-07-18-09:37:41,100,100,100,-90,-89,100,-93,-94,100,-84,-95,-62,100,100,-82,-80,100,-87,-82,-68,-82,100,-72,100,100,100
7,2022-07-18-09:37:46,100,100,100,100,-90,100,100,100,100,-83,-86,100,100,100,100,-80,100,100,-83,100,-81,100,-72,100,100,100
8,2022-07-18-09:37:51,100,100,100,-97,-89,100,100,100,100,100,100,-82,100,100,-84,-87,100,-91,100,-72,-85,100,-76,100,100,100
9,2022-07-18-09:37:56,100,100,100,-82,-87,100,-90,-94,100,-85,-84,-64,100,100,100,-86,100,-84,-84,-59,-82,100,-82,100,100,100
10,2022-07-18-09:38:01,100,100,100,-93,-83,100,-93,-90,100,-88,-94,-79,100,100,-84,-83,100,-89,-90,-69,-82,100,-79,100,100,100
11,2022-07-18-09:38:06,100,100,100,-88,-83,100,100,-96,100,-95,100,-77,100,100,-84,-82,100,-89,-89,-68,-82,100,-80,100,100,100
12,2022-07-18-09:38:11,100,100,100,-88,-86,100,-88,100,100,-92,100,-88,100,100,-88,-78,100,-84,-90,-64,-81,100,-79,100,100,100
13,2022-07-18-09:38:16,100,100,100,-96,-89,100,-96,100,100,-96,-87,-77,100,100,-84,-83,100,-91,-83,-68,-88,100,-76,100,100,100
14,2022-07-18-09:38:21,100,100,100,-80,-87,100,100,100,100,-88,-82,-76,100,100,-95,-83,100,-89,-88,-58,-81,100,-82,100,100,100
15,2022-07-18-09:38:26,100,100,100,-78,-87,100,-92,-94,100,-90,-89,-78,100,100,-89,-80,100,-88,-88,-58,-83,100,-74,100,100,100
16,2022-07-18-09:38:31,100,100,100,-94,-86,100,-95,100,100,-91,-89,-62,100,100,100,-86,100,100,-84,-66,-90,100,-77,100,100,100
17,2022-07-18-09:38:36,100,100,100,100,-88,100,-89,-91,100,-91,-89,-81,100,100,-89,-83,100,-86,-87,-68,-81,100,-82,-87,100,100
18,2022-07-18-09:38:41,100,100,100,-93,-87,100,-88,-96,100,-96,100,-62,100,100,-84,-79,100,-89,-85,-65,-83,100,-70,-97,100,100
19,2022-07-18-09:38:46,100,100,100,-92,100,100,-91,100,100,-97,100,-62,100,100,100,-80,100,100,-85,-64,100,100,-68,-87,100,100
20,2022-07-18-09:38:51,100,100,100,-97,-85,100,100,100,100,100,-95,-76,100,100,-85,-82,100,-90,100,-70,-87,100,-82,100,100,100
21,2022-07-18-09:38:56,100,100,100,-92,-87,100,-95,-94,100,-92,100,-62,100,100,-84,-81,100,-93,-85,-66,-89,100,-69,-87,100,100
22,2022-07-18-09:39:01,100,100,100,-80,-93,100,-88,100,100,-92,-88,-89,100,100,-86,-88,100,-87,-89,-65,-78,100,-82,-89,100,100
23,2022-07-18-09:39:06,100,100,100,-87,-84,100,-94,100,100,-87,-94,-80,100,100,-86,-82,100,-88,-93,-65,-78,100,-82,-87,100,100
24,2022-07-18-09:39:11,100,100,100,-75,-86,100,100,-92,100,-88,-90,-81,100,100,100,-83,100,-85,-84,-55,100,100,-84,100,100,100
25,2022-07-18-09:39:16,100,100,100,-86,-84,100,-89,-92,100,-88,-93,-79,100,100,-86,-84,100,-89,-96,-65,-78,100,-80,-86,100,100
26,2022-07-18-09:39:21,100,100,100,-82,-89,100,-91,100,100,-87,-78,-64,100,100,-86,-83,100,-89,-83,-61,-79,100,-72,-90,100,100
27,2022-07-18-09:39:26,100,100,100,-75,-86,100,-90,100,100,-88,-91,-81,100,100,-89,-82,100,-86,-83,-55,-92,100,-80,-84,100,100
28,2022-07-18-09:39:31,100,100,100,-82,-88,100,100,-100,100,-87,100,-64,100,100,100,100,100,-89,-83,-61,-78,100,-73,100,100,100
29,2022-07-18-09:39:36,100,100,100,-75,-86,100,-89,-92,100,-88,-88,-82,100,100,-90,-83,100,-85,-84,-55,-79,100,-80,-84,100,100
30,2022-07-18-09:39:41,100,100,100,-87,-84,100,-89,-93,100,-88,-92,-79,100,100,-86,-84,100,-89,-94,-65,-78,100,-81,-86,100,100
31,2022-07-18-09:39:46,100,100,100,-83,-88,100,-90,100,100,-87,-78,-64,100,100,-86,-84,100,100,-83,-61,-79,100,-72,-90,100,100
32,2022-07-18-09:39:51,100,100,100,-87,-84,100,100,100,100,100,-93,-79,100,100,-87,-84,100,-88,100,-65,-78,100,-81,-86,100,100
33,2022-07-18-09:39:56,100,100,100,-82,-85,100,100,100,100,-86,-78,-64,100,100,-85,-85,100,-89,-83,-62,-79,100,-72,-91,100,100
34,2022-07-18-09:40:01,100,100,100,-75,-89,100,-91,-90,100,-86,-90,-82,100,100,-88,-83,100,-87,-84,-54,-92,100,-81,-84,100,100
35,2022-07-18-09:40:06,100,100,100,-86,-84,100,-88,100,100,-89,-93,-79,100,100,-86,-85,100,-89,-96,-65,-78,100,-81,-86,100,100
36,2022-07-18-09:40:11,100,100,100,-82,-83,100,-91,100,100,-86,-78,-63,100,100,100,-88,100,-90,100,-61,-79,100,-71,-90,100,100
37,2022-07-18-09:40:16,100,100,100,-74,-85,100,-86,100,100,-91,-90,-81,100,100,-93,-82,100,-84,-87,-55,-92,100,-74,-84,100,100
38,2022-07-18-09:40:21,100,100,100,-87,-84,100,-94,100,100,-87,-93,-79,100,100,-86,-82,100,-89,-92,-65,-78,100,-87,-85,100,100
39,2022-07-18-09:40:26,100,100,100,-83,-87,100,-91,100,100,-86,-78,-64,100,100,-86,-85,100,-89,-84,-61,-79,100,-73,-89,100,100
40,2022-07-18-09:40:31,100,100,100,-86,-85,100,100,100,100,-88,-92,-79,100,100,-86,-85,100,-89,-93,-65,-78,100,-83,-87,100,100
41,2022-07-18-09:40:36,100,100,100,-82,-88,100,-91,100,100,-86,-78,-64,100,100,-86,-85,100,-89,-83,-61,-79,100,-76,-89,100,100
42,2022-07-18-09:40:41,100,100,100,-75,-87,100,-90,-93,100,-87,-89,-81,100,100,-90,-82,100,-86,-84,-54,-92,100,-78,-84,100,100
43,2022-07-18-09:40:46,100,100,100,-87,-85,100,-90,-94,100,-89,-93,-78,100,100,-86,-85,100,-89,-94,-65,-78,100,-84,-86,100,100
44,2022-07-18-09:40:51,100,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-84,-55,100,100,-77,-84,100,100
45,2022-07-18-09:40:56,100,100,100,-86,-85,100,-88,-88,100,-88,-93,-78,100,100,-86,-84,100,-88,-93,-65,-78,100,-82,-86,100,100
46,2022-07-18-09:41:01,100,100,100,-82,-88,100,100,100,100,-87,-78,-64,100,100,-86,-84,100,-88,-83,-61,-79,100,-75,-90,100,100
47,2022-07-18-09:41:06,100,100,100,-75,-88,100,-90,100,100,-88,-87,-81,100,100,-91,-83,100,100,-84,-54,-92,100,-78,-84,100,100
48,2022-07-18-09:41:11,100,100,100,100,100,100,-91,100,100,100,-90,-82,100,100,-91,100,100,-86,100,-55,100,100,-78,100,100,100
49,2022-07-18-09:41:16,100,100,100,-74,-88,100,-90,100,100,-87,-78,-80,100,100,-90,-83,100,-89,-84,-55,-79,100,-78,-84,100,100
50,2022-07-18-09:41:21,100,100,100,-87,-86,100,-89,100,100,-88,-93,-79,100,100,-86,-85,100,-88,-94,-65,-78,100,-83,-87,100,100
51,2022-07-18-09:41:26,100,100,100,-84,-86,100,-90,100,100,-86,-78,-64,100,100,-85,-84,100,-89,-83,-61,-79,100,-75,-90,100,100
52,2022-07-18-09:41:31,100,100,100,-82,-89,100,100,100,100,-87,-78,-64,100,100,100,-85,100,100,-84,-61,-79,100,-75,-90,100,100
53,2022-07-18-09:41:36,100,100,100,-86,-85,100,100,100,100,-88,-78,-64,100,100,-86,-84,100,-88,-96,-61,-78,100,-75,-86,100,100
54,2022-07-18-09:41:41,100,100,100,-74,-86,100,-91,-93,100,-87,-90,-82,100,100,-90,-82,100,-88,-84,-55,-79,100,-73,-84,100,100
55,2022-07-18-09:41:46,100,100,100,-86,-84,100,-89,-93,100,-88,-92,-77,100,100,-87,-85,100,-88,-85,-55,100,100,-81,-86,100,100
56,2022-07-18-09:41:51,100,100,100,-86,-86,100,100,100,100,-86,-93,-80,100,100,-84,100,100,-87,100,-65,-77,100,-90,-85,100,100
57,2022-07-18-09:41:56,100,100,100,-75,-88,100,-90,-91,100,-88,-89,-82,100,100,-89,-89,100,-84,-86,-54,-88,100,-80,-84,100,100
58,2022-07-18-09:42:01,100,100,100,-82,-85,100,100,100,100,-86,-79,-64,100,100,-87,-81,100,-89,-83,-62,-79,100,-73,-86,100,100
