index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-17-16:04:05,100,100,100,-64,-85,100,-92,-97,-95,-73,-76,-97,100,100,-100,-92,100,-83,-94,-82,-91,100,-88,-51,100,100
1,2022-07-17-16:04:10,100,100,100,-65,-84,100,-92,100,100,-71,-73,100,100,100,100,100,100,-85,-94,-82,-86,100,-89,-54,100,100
2,2022-07-17-16:04:15,100,100,100,-63,-84,100,-91,100,100,-74,-76,100,100,100,100,-86,100,-81,-91,-85,-93,100,-92,-51,100,100
3,2022-07-17-16:04:20,100,100,100,-64,-91,100,-93,100,-96,-76,-90,100,100,100,100,-93,100,-92,-88,-80,-85,100,-85,-55,100,100
4,2022-07-17-16:04:25,100,100,100,-64,-86,100,-88,-88,100,-82,-71,-92,100,100,100,-92,100,-83,-89,-80,-86,100,-89,-54,100,100
5,2022-07-17-16:04:30,100,100,100,-81,-92,100,-93,100,100,-76,-89,100,100,100,100,-93,100,-96,100,-83,-87,100,-85,-55,100,100
6,2022-07-17-16:04:35,100,100,100,-65,-85,100,-91,100,100,-80,-73,-90,100,100,-96,100,100,-83,-89,-80,-85,100,-88,-54,100,100
7,2022-07-17-16:04:40,100,100,100,-62,-85,100,-92,100,100,-74,-77,100,100,100,100,-87,100,-82,-92,-82,-95,100,-87,-52,100,100
8,2022-07-17-16:04:45,100,100,100,-74,-93,100,100,100,100,-88,100,-99,100,100,100,-94,100,-92,100,-86,-85,100,-86,-54,100,100
9,2022-07-17-16:04:50,100,100,100,-63,-84,100,100,100,100,-85,-77,100,100,100,-94,-85,100,-81,100,-85,100,100,-92,-51,100,100
10,2022-07-17-16:04:55,100,100,100,-82,-89,100,-90,100,-97,-78,-93,-98,100,100,100,-92,100,-82,-95,-84,-86,100,-85,-56,100,100
11,2022-07-17-16:05:00,100,100,100,-64,-85,100,-91,100,-99,-85,-73,-91,100,100,100,-92,100,-84,-89,-78,-86,100,-88,-56,100,100
12,2022-07-17-16:05:05,100,100,100,-63,-84,100,-90,-93,100,-78,-76,-94,100,100,100,-86,100,-82,-93,-82,-88,100,-89,-52,100,100
13,2022-07-17-16:05:10,100,100,100,100,-85,100,100,100,-101,-86,-73,-90,100,100,100,100,100,-84,100,-79,-85,100,-88,-57,100,100
14,2022-07-17-16:05:15,100,100,100,-63,-84,100,-90,-92,100,-78,-77,-89,100,100,100,-86,100,-81,-92,-82,-86,100,-88,-52,100,100
15,2022-07-17-16:05:20,100,100,100,-83,-91,100,-94,100,-97,-77,-96,100,100,100,100,-91,100,-92,-94,-85,-84,100,-85,-55,100,100
16,2022-07-17-16:05:25,100,100,100,-64,-85,100,100,100,100,-88,-73,-90,100,100,-96,-93,100,-85,-88,-78,-86,100,-88,-56,100,100
17,2022-07-17-16:05:30,100,100,100,-65,-91,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,-79,100,100,-87,-56,100,100
18,2022-07-17-16:05:35,100,100,100,-65,-87,100,-94,100,100,-85,-74,-98,100,100,100,-92,100,-86,-92,-80,-85,100,-88,-57,100,100
19,2022-07-17-16:05:40,100,100,100,-63,-85,100,-90,-94,100,-77,-80,-93,100,100,-95,-86,100,-82,-92,-84,-89,100,-89,-52,100,100
20,2022-07-17-16:05:45,100,100,100,-77,-88,100,-93,-93,100,-76,-89,-96,100,100,100,-91,100,-92,-91,-82,-84,100,-86,-56,100,100
21,2022-07-17-16:05:50,100,100,100,-78,100,100,-95,100,100,100,-77,100,100,100,100,-85,100,-91,100,-83,100,100,100,-56,100,100
