index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-19-21:58:26,100,100,100,-73,-82,100,-97,-99,100,-83,-80,-89,100,100,-96,-86,100,-91,-91,-90,-81,100,-88,-72,100,100
1,2022-07-19-21:58:31,100,100,100,-67,100,100,-89,100,100,-65,-76,-87,100,100,100,-80,100,-97,-91,100,-94,100,-93,-53,100,100
2,2022-07-19-21:58:36,100,100,100,-70,-89,100,-90,-96,100,-65,-85,-87,100,100,100,-99,100,100,100,-93,-86,100,-89,-50,100,100
3,2022-07-19-21:58:41,100,100,100,-68,100,100,-89,100,100,-65,-88,-86,100,100,100,-82,100,-91,100,-87,-86,100,-85,-56,100,100
4,2022-07-19-21:58:46,100,100,100,-70,-94,100,100,-94,100,-65,-79,-91,100,100,100,-89,100,-91,-88,-93,-86,100,-89,-57,100,100
5,2022-07-19-21:58:51,100,100,100,-67,100,100,-87,-93,100,-87,-88,-86,100,100,100,100,100,-87,-88,-87,-95,100,-83,-53,100,100
6,2022-07-19-21:58:56,100,100,100,-67,-90,100,-90,-92,100,-65,-91,-91,100,100,100,-81,100,-93,100,-80,-97,100,-79,-53,100,100
7,2022-07-19-21:59:01,100,100,100,-74,-93,100,-90,100,100,-65,-75,-91,100,100,100,-80,100,100,-93,100,-93,100,-80,-50,100,100
8,2022-07-19-21:59:06,100,100,100,-76,-91,100,100,-93,100,-72,-72,-89,100,100,100,-90,100,-86,100,100,-91,100,-91,-70,100,100
9,2022-07-19-21:59:11,100,100,100,-76,-91,100,-88,-92,100,-63,-76,-88,100,100,-97,100,100,-88,-95,-96,-95,100,100,-55,100,100
10,2022-07-19-21:59:16,100,100,100,-73,-90,100,-90,-90,100,-64,-84,-88,100,100,100,-91,100,-86,100,-82,-96,100,-87,-53,100,100
11,2022-07-19-21:59:21,100,100,100,-68,-88,100,-87,-93,100,-69,-85,-96,100,100,100,-81,100,-87,100,-86,-88,100,-83,-49,100,100
12,2022-07-19-21:59:26,100,100,100,-73,-91,100,-93,100,100,-79,-81,-93,100,100,100,-85,100,-92,100,-83,-86,100,-79,-54,100,100
13,2022-07-19-21:59:31,100,100,100,-70,-90,100,-91,-93,100,-74,-81,-93,100,100,100,-86,100,-93,-98,-83,-88,100,-79,-50,100,100
14,2022-07-19-21:59:36,100,100,100,-69,-93,100,-91,-91,100,-82,-76,-91,100,100,100,-85,100,-87,-96,-90,-95,100,-80,-50,100,100
15,2022-07-19-21:59:41,100,100,100,-69,-91,100,-90,100,100,-82,-75,-89,100,100,100,-94,100,-92,-96,100,-89,100,-91,-50,100,100
16,2022-07-19-21:59:46,100,100,100,-72,100,100,-91,100,100,-64,-76,-92,100,100,-96,-82,100,100,100,-86,-80,100,-81,-48,100,100
17,2022-07-19-21:59:51,100,100,100,-71,-93,100,-89,100,100,-65,-82,-92,100,100,100,-80,100,-89,-92,100,-88,100,-88,-53,100,100
18,2022-07-19-21:59:56,100,100,100,-75,-90,100,-91,-92,100,-65,-75,-94,100,100,100,-83,100,-93,-96,-82,-80,100,-80,-53,100,100
19,2022-07-19-22:00:01,100,100,100,-72,-91,100,-89,100,100,-65,-75,-90,100,100,-89,-80,100,-93,-91,-90,-94,100,-80,-53,100,100
20,2022-07-19-22:00:06,100,100,100,-72,-90,100,-91,-91,100,-64,-76,-89,100,100,100,-80,100,-92,-92,-90,-88,100,-90,-53,100,100
21,2022-07-19-22:00:11,100,100,100,-69,-90,100,-89,-91,100,-64,-75,-92,100,100,100,-94,100,-86,100,-82,-94,100,-80,-48,100,100
22,2022-07-19-22:00:16,100,100,100,-71,-90,100,-89,-91,100,-82,-75,-94,100,100,100,-80,100,-92,-93,-90,100,100,-80,-50,100,100
23,2022-07-19-22:00:21,100,100,100,-69,-91,100,-89,-91,100,-64,-75,-93,100,100,100,-81,100,-93,-95,-82,-94,100,-79,-50,100,100
