index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
22,2022-07-19-18:21:00,-84,-62,-86,100,-71,-80,-80,-89,-80,-88,100,-92,-80,-82,-72,-94,-79,-84,-94,-86,-94,100,-84,-95,-86,-84
23,2022-07-19-18:21:05,100,100,100,100,100,100,-80,100,-80,-89,100,-92,100,100,100,-92,-69,-84,-94,-86,100,100,-90,100,100,100
24,2022-07-19-18:21:10,-81,-62,-86,-86,-66,-79,-80,-88,-80,-88,100,-81,-80,-82,-73,-93,-79,-66,-71,-83,100,100,-84,100,-87,-84
25,2022-07-19-18:21:15,-79,-64,-87,-91,-71,-76,-76,-88,-72,-84,-93,-92,-96,-85,-74,-94,-67,-68,-71,-86,100,100,-83,-92,-70,-77
26,2022-07-19-18:21:20,-81,-64,-86,-86,-66,-80,-80,-89,-73,-82,-91,-81,-78,-77,-76,100,-69,-66,-71,-80,-92,100,-82,-95,-75,-80
27,2022-07-19-18:21:25,-81,-58,100,100,100,100,-80,-95,-73,100,100,100,-78,-77,100,100,-69,-66,-72,100,100,100,100,100,-74,-80
28,2022-07-19-18:21:30,-81,-64,-84,-91,-66,-77,-76,-88,-73,-82,-92,-78,100,-77,-74,100,-66,-67,-71,-80,-88,100,-83,-86,-76,-80
29,2022-07-19-18:21:35,-81,-62,-86,100,-71,-79,-80,-87,-80,-83,100,-81,-80,-82,-72,100,-79,-66,-93,-85,100,100,-91,100,-86,-84
30,2022-07-19-18:21:40,-78,-64,-85,100,-64,-76,-76,-89,-72,-83,-92,-78,-96,-85,-74,-93,-67,-68,-71,-80,-88,100,-83,100,-70,-77
31,2022-07-19-18:21:45,100,-64,-85,100,-64,-76,-76,-88,100,-83,-92,100,-96,-85,-74,100,-67,-68,-71,100,-88,100,-82,-86,-70,100
32,2022-07-19-18:21:50,-90,-62,-86,-93,-71,100,-80,-89,-72,-89,100,-91,-80,-82,-72,-93,-79,-85,-94,-80,-95,100,-84,100,-71,-84
33,2022-07-19-18:21:55,-81,-64,-84,-86,-66,-79,-80,-88,-74,-83,-92,-81,-78,-77,-76,100,-69,-66,-71,-83,-91,100,-82,-92,-75,-80
34,2022-07-19-18:22:00,-81,-62,-87,100,-71,-78,-80,-89,-80,-89,100,-92,-80,-81,-72,-93,-79,-84,-71,-83,-94,100,-90,-92,-86,-84
35,2022-07-19-18:22:05,-89,100,-87,100,-71,100,-80,-89,-80,-88,100,-92,-80,-84,-72,-94,-79,-84,-94,-87,100,100,-84,-92,-87,-85
36,2022-07-19-18:22:10,-81,-58,-84,-86,-66,-80,-80,100,-73,-83,100,-81,-78,-77,-76,100,-69,100,-71,-83,-91,100,100,-92,-74,-80
37,2022-07-19-18:22:15,-79,-62,-86,100,-71,100,-76,-87,-80,-89,100,-92,-94,-83,-72,100,-79,-84,-94,-87,-94,100,-85,-86,-86,-84
38,2022-07-19-18:22:20,-80,-58,-84,-86,-64,-79,-80,-88,-73,-83,-92,-80,-78,-77,-76,100,-70,-66,-71,-80,-88,100,-83,-86,-74,-80
39,2022-07-19-18:22:25,-80,100,-84,-86,-66,-80,-80,-97,-74,-82,100,-81,-78,-77,-76,100,-69,-66,-71,-83,100,100,100,100,-75,100
40,2022-07-19-18:22:30,-78,-64,-85,100,-64,-76,-76,-87,-72,-83,-92,-78,-95,-84,-74,100,-66,-68,-71,-80,100,100,-82,-86,-70,-77
41,2022-07-19-18:22:35,-81,-58,-84,-87,-66,-80,-80,-96,-74,-83,100,-82,-78,-77,-76,-94,-69,-66,-71,-83,-87,100,-90,100,-74,-80
42,2022-07-19-18:22:40,-79,-64,-85,100,-64,-76,-80,-88,-72,-89,100,-92,-80,-84,-74,-94,-66,-68,-71,-80,-94,100,-83,-86,-70,-77
43,2022-07-19-18:22:45,-79,-64,-85,-92,-64,-76,-76,-88,-72,100,100,-78,-96,-85,-74,100,-67,-68,-71,-80,-88,100,-83,-86,-70,-77
44,2022-07-19-18:22:50,-89,-62,-87,100,100,100,-80,-88,-80,-89,100,-92,-80,-81,-73,100,-79,-84,-93,-86,-93,100,-84,-91,-86,-84
45,2022-07-19-18:22:55,-78,-64,-86,-91,-64,-76,-76,-93,-72,-84,-92,-80,-80,-85,-74,-93,-67,-68,-72,-81,-87,100,-82,-87,-70,-77
46,2022-07-19-18:23:00,-82,-62,-89,-85,-66,-80,-78,-90,-74,-85,100,-93,-78,-77,-76,100,-69,-85,-70,-82,-94,100,-89,-93,-74,100
47,2022-07-19-18:23:05,-90,-62,-84,100,-71,100,-85,-90,-81,-91,100,-91,-80,-82,-73,-94,-79,-87,-85,-86,-94,100,-85,-93,-86,-84
48,2022-07-19-18:23:10,100,-58,-86,-85,-66,-80,-80,-97,-73,100,100,-82,-78,-77,-76,100,-69,-67,-71,-82,100,100,-87,100,-74,-80
49,2022-07-19-18:23:15,-86,-62,-86,100,-74,-78,-80,-88,-80,-90,100,-92,-81,-83,-71,100,-78,-82,-91,-86,-96,100,100,-92,-86,-84
50,2022-07-19-18:23:20,-78,-63,100,-92,-62,-76,-76,-89,-72,-84,-90,-78,-92,-85,-77,-91,-67,-68,-72,-81,-89,100,-82,-86,-70,-77
51,2022-07-19-18:23:25,-81,-58,-85,-88,-67,-80,-78,100,-74,-84,100,-81,-78,-77,-79,100,-70,-66,-71,-83,-91,100,-89,100,-74,-80
52,2022-07-19-18:23:30,-79,-63,100,-89,-64,-76,-76,100,100,-84,-95,-81,100,-85,-74,100,-67,-68,-71,-85,-90,100,100,100,-70,100
53,2022-07-19-18:23:35,-81,-58,-84,-87,-66,-79,-80,100,-74,-82,100,-79,-78,-77,-76,100,-70,-66,-71,-85,-92,100,-87,-88,-75,-80
54,2022-07-19-18:23:40,-89,-62,-86,100,-71,-80,-80,-88,-73,-88,100,-91,-81,-82,-72,100,-79,-85,-93,-87,-97,100,-84,100,-87,-84
55,2022-07-19-18:23:45,-78,-63,-85,-92,-64,-77,-76,-88,-72,-82,100,-82,-80,-85,-74,100,-66,-68,-71,-83,-90,100,-84,-92,-70,-77
56,2022-07-19-18:23:50,-89,-62,-87,100,100,100,100,-89,-80,100,100,-91,-80,-82,-72,100,-78,-84,100,-87,100,100,-85,-92,100,-84
57,2022-07-19-18:23:55,-78,-64,-84,-93,-64,-76,-76,-88,-72,-82,-93,-78,-95,-81,-74,-92,-67,-68,-71,-81,-90,100,-83,-88,-70,-77
58,2022-07-19-18:24:00,-81,-58,-83,-86,-66,-80,-80,-89,-73,-82,-93,-83,-78,-77,-76,100,-69,-66,-71,-83,-85,100,100,100,-74,-77
59,2022-07-19-18:24:05,-90,-62,-86,-87,-71,100,-80,-88,-80,-88,-97,-92,-80,-81,-72,-91,-79,-85,-94,-87,-91,100,-85,-91,-86,-84
