index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
27,2022-07-23-15:55:19,-83,-83,100,100,-86,-86,100,100,100,100,100,-83,-75,100,100,-65,100,100,100,100,-81,100,100,-90,-63
28,2022-07-23-15:55:24,-78,-88,100,100,-88,-68,100,100,100,100,100,-77,-71,100,100,-58,100,100,100,100,100,100,100,-81,-58
29,2022-07-23-15:55:29,-89,-78,100,100,-89,-68,100,100,100,100,100,-87,-70,100,100,-56,100,100,100,100,-81,100,100,-82,-57
30,2022-07-23-15:55:34,100,100,100,100,-88,100,100,100,100,100,100,-77,100,100,100,-56,100,100,100,100,100,100,100,-87,-57
31,2022-07-23-15:55:39,-78,-77,100,100,-88,-69,100,100,100,100,100,-77,-71,100,100,-58,100,100,100,100,-81,100,100,-87,-57
32,2022-07-23-15:55:44,-83,-83,100,100,-86,-88,100,100,100,100,100,-89,-74,100,100,-65,100,100,100,100,-81,100,100,-90,-62
33,2022-07-23-15:55:49,-79,-88,100,100,-88,-68,100,100,100,100,100,-77,-71,100,100,-58,100,100,100,100,-85,100,100,-81,-57
34,2022-07-23-15:55:54,100,-88,100,100,-87,-68,100,100,100,100,100,-77,100,100,100,-58,100,100,100,100,100,100,100,-81,-58
35,2022-07-23-15:55:59,-79,-83,100,100,-86,-84,100,100,100,100,100,-77,-71,100,100,-65,100,100,100,100,100,100,100,-81,-62
36,2022-07-23-15:56:04,-89,-77,100,100,-87,-69,100,100,100,100,100,-88,-71,100,100,-56,100,100,100,100,-81,100,100,-88,-57
37,2022-07-23-15:56:09,-83,-83,100,100,-86,-86,100,100,100,100,100,-84,-74,100,100,-64,100,100,100,100,-81,100,100,-91,-63
38,2022-07-23-15:56:14,-83,-83,100,100,-87,-87,100,100,100,100,100,100,-75,100,100,-65,100,100,100,100,100,100,100,100,-63
39,2022-07-23-15:56:19,-88,-78,100,100,-87,-69,100,100,100,100,100,-88,-70,100,100,100,100,100,100,100,-80,100,100,-90,-57
40,2022-07-23-15:56:24,-79,-83,100,100,-87,-68,100,100,100,100,100,-77,-71,100,100,-58,100,100,100,100,100,100,100,-82,-57
41,2022-07-23-15:56:29,-89,-77,100,100,-87,-69,100,100,100,100,100,-89,-70,100,100,-56,100,100,100,100,-81,100,100,-88,-57
42,2022-07-23-15:56:34,-90,-77,100,100,100,-69,100,100,100,100,100,-88,100,100,100,-56,100,100,100,100,-81,100,100,-87,-57
43,2022-07-23-15:56:39,-78,-88,100,100,-88,-68,100,100,100,100,100,-77,-71,100,100,-58,100,100,100,100,100,100,100,-80,-58
44,2022-07-23-15:56:44,-83,-77,100,100,-85,-86,100,100,100,100,100,-84,-74,100,100,-56,100,100,100,100,-80,100,100,-87,-63
45,2022-07-23-15:56:49,-79,-88,100,100,-86,-68,100,100,-100,100,100,-77,-71,100,100,-58,100,100,100,100,100,100,100,-81,-59
46,2022-07-23-15:56:54,-78,-88,100,100,-88,100,100,100,100,100,100,-77,-71,100,100,-58,100,100,100,100,100,100,100,-81,-58
47,2022-07-23-15:56:59,-83,-82,100,100,-85,-86,100,100,100,100,100,-84,-74,100,100,-65,100,100,100,100,100,100,100,-89,-63
48,2022-07-23-15:57:04,-78,-87,100,100,-88,-68,100,100,-99,100,100,-78,-71,100,100,-56,100,100,100,100,100,100,100,-90,-57
49,2022-07-23-15:57:09,100,-83,100,100,-87,-69,100,100,100,100,100,-83,-74,100,100,-56,100,100,100,100,-80,100,100,-90,-63
50,2022-07-23-15:57:14,-83,-83,100,100,-85,-86,100,100,100,100,100,-84,-74,100,100,-65,100,100,100,100,100,100,100,-91,-63
51,2022-07-23-15:57:19,-87,-78,100,100,-88,-69,100,100,100,100,100,-88,-70,100,100,-56,100,100,100,100,-80,100,100,-87,-57
52,2022-07-23-15:57:24,-83,-82,100,100,-86,-86,100,100,100,100,100,-84,-75,100,100,-65,100,100,100,100,-80,100,100,-90,-62
53,2022-07-23-15:57:29,-79,-78,100,100,100,-70,100,100,100,100,100,-77,-70,100,100,-58,100,100,100,100,-87,100,100,-87,-57
54,2022-07-23-15:57:34,-90,-77,100,100,-87,-69,100,100,100,100,100,-89,-70,100,100,-56,100,100,100,100,-79,100,100,-87,-57
55,2022-07-23-15:57:39,-79,-89,100,100,-88,-68,100,100,100,100,100,-77,-71,100,100,-58,100,100,100,100,100,100,100,-81,-58
56,2022-07-23-15:57:44,-89,-78,100,100,-87,-69,100,100,100,100,100,-89,-70,100,100,-56,100,100,100,100,-80,100,100,-87,-57
57,2022-07-23-15:57:49,-79,-82,100,100,-86,-68,100,100,100,100,100,-83,-74,100,100,-58,100,100,100,100,100,100,100,-81,-58
58,2022-07-23-15:57:54,-79,-88,100,100,-88,-68,100,100,100,100,100,-77,-71,100,100,-58,100,100,100,100,100,100,100,-80,-58
59,2022-07-23-15:57:59,-83,-82,100,100,-86,-84,100,100,100,100,100,-83,-74,100,100,-65,100,100,100,100,100,100,100,-90,-63
