index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-19-21:07:46,100,100,100,-81,-87,100,-87,-95,100,-97,-73,-84,100,100,-87,-94,100,-89,-93,-84,-55,100,-86,-90,100,100
1,2022-07-19-21:07:51,100,100,100,-77,-92,100,-85,100,100,-74,-63,-77,100,100,100,-86,100,100,100,-76,-70,100,-83,-76,100,100
2,2022-07-19-21:07:56,100,100,100,-69,-92,100,-97,-94,100,-91,-63,-80,100,100,100,-97,100,100,-88,-86,-68,100,-88,-76,100,100
3,2022-07-19-21:08:01,100,100,100,-69,-97,100,-89,100,100,-72,-60,-80,100,100,-94,-91,100,100,-90,-79,-68,100,-89,-79,100,100
4,2022-07-19-21:08:06,100,100,100,-69,100,100,-89,100,100,-89,-61,-79,100,100,100,-90,100,-98,-90,-85,-65,100,-84,-82,100,100
5,2022-07-19-21:08:11,100,100,100,-77,-91,100,-90,100,100,-73,-62,-78,100,100,100,-96,100,-96,100,-78,-56,100,-85,-85,100,100
6,2022-07-19-21:08:16,100,100,100,-70,-89,100,-84,-98,100,-72,-62,-88,100,100,100,-84,100,-96,-90,-81,-60,100,-85,-84,100,100
7,2022-07-19-21:08:21,100,100,100,-70,-89,100,-96,100,100,-73,-62,-88,100,100,100,-84,100,-96,-88,-78,-56,100,-84,-80,100,100
8,2022-07-19-21:08:26,100,100,100,-77,-90,100,-86,100,100,-73,-62,-78,100,100,100,-89,100,-98,-97,-81,-70,100,-83,-76,100,100
9,2022-07-19-21:08:31,100,100,100,-70,-86,100,-89,-90,100,-92,-61,-92,100,100,-98,-83,100,100,-86,-76,-59,100,-82,-79,100,100
10,2022-07-19-21:08:36,100,100,100,-72,-94,100,-92,-99,100,-89,-62,-78,100,100,100,-89,100,100,-87,-81,-60,100,-84,-84,100,100
11,2022-07-19-21:08:41,100,100,100,-77,-89,100,-84,100,100,-73,-62,-80,100,100,100,-83,100,100,-97,-77,-67,100,-85,-80,100,100
12,2022-07-19-21:08:46,100,100,100,-71,-91,100,-96,-91,100,-92,-62,-79,100,100,100,-91,100,-94,-89,-82,-67,100,-83,-76,100,100
13,2022-07-19-21:08:51,100,100,100,-70,100,100,-85,-99,100,-92,-62,-78,100,100,100,-88,100,-97,-91,-80,-60,100,-84,100,100,100
14,2022-07-19-21:08:56,100,100,100,-70,-89,100,-89,100,100,-74,-59,-78,100,100,100,-84,100,100,-89,-77,-55,100,-83,-79,100,100
15,2022-07-19-21:09:01,100,100,100,-70,-87,100,-83,100,100,-74,-59,-92,100,100,100,-90,100,100,-87,-77,-60,100,-84,-79,100,100
16,2022-07-19-21:09:06,100,100,100,-70,-88,100,-88,100,100,-92,-59,-78,100,100,100,-83,100,100,-96,-77,-55,100,-83,-83,100,100
17,2022-07-19-21:09:11,100,100,100,-72,-88,100,-94,-89,100,-93,-63,-93,100,100,100,-90,100,-95,-87,-78,-67,100,-83,-76,100,100
18,2022-07-19-21:09:16,100,100,100,-77,-90,100,-89,100,100,-74,-59,-93,100,100,100,-90,100,-92,-87,-80,-67,100,-83,-76,100,100
19,2022-07-19-21:09:21,100,100,100,-71,-90,100,-89,100,100,-74,-63,-78,100,100,100,-84,100,100,-87,-77,-55,100,-85,-76,100,100
20,2022-07-19-21:09:26,100,100,100,-71,100,100,-84,100,100,-73,-63,-78,100,100,100,-84,100,-92,-96,-82,-67,100,-84,-84,100,100
21,2022-07-19-21:09:31,100,100,100,-77,100,100,-95,100,100,-94,-63,-78,100,100,100,-83,100,-91,-87,-77,-56,100,-83,-76,100,100
22,2022-07-19-21:09:36,100,100,100,-77,-90,100,-93,-100,100,-74,-63,-78,100,100,-90,-93,100,100,-87,-77,-67,100,-83,-80,100,100
23,2022-07-19-21:09:41,100,100,100,-77,-90,100,-83,100,100,-74,-63,-78,100,100,100,-90,100,-93,-97,-83,-67,100,-84,-83,100,100
