index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-19-21:32:44,100,100,100,-69,-90,100,-96,-90,100,-87,-65,-74,100,100,-93,-94,100,-82,-93,-80,-85,100,-85,-85,100,100
1,2022-07-19-21:32:49,100,100,100,-58,100,100,-89,100,100,-71,-67,-75,100,100,-93,100,100,-81,-81,-83,-83,100,-82,-76,100,100
2,2022-07-19-21:32:54,100,100,100,-58,100,100,-90,100,100,-70,-68,-84,100,100,100,-89,100,-81,-81,-88,-82,100,-83,-68,100,100
3,2022-07-19-21:32:59,100,100,100,-61,100,100,-88,100,100,-70,-76,-88,100,100,100,-88,100,-95,-79,-86,-83,100,-84,-77,100,100
4,2022-07-19-21:33:04,100,100,100,-57,100,100,-89,100,100,-70,-71,-81,100,100,100,100,100,-86,-85,100,-85,100,-83,-69,100,100
5,2022-07-19-21:33:09,100,100,100,-59,100,100,-87,100,100,-85,-72,-85,100,100,100,-92,100,-94,-85,-90,-84,100,100,-67,100,100
6,2022-07-19-21:33:14,100,100,100,-58,100,100,-90,100,100,-69,-65,-84,100,100,100,-95,100,-80,-81,-81,-78,100,100,-68,100,100
7,2022-07-19-21:33:19,100,100,100,-58,100,100,-91,-88,100,-69,-68,-79,100,100,100,100,100,-82,-83,-83,-81,100,-95,-70,100,100
8,2022-07-19-21:33:24,100,100,100,-58,100,100,-88,100,100,-87,-67,-74,100,100,100,-88,100,-98,-79,-87,-87,100,-84,-70,100,100
9,2022-07-19-21:33:29,100,100,100,-58,100,100,-89,100,100,-70,-81,-88,100,100,100,-90,100,-81,-80,-84,-89,100,-85,-75,100,100
10,2022-07-19-21:33:34,100,100,100,-58,100,100,-93,-88,100,-87,-81,-75,100,100,100,-93,100,-96,-80,-83,-89,100,100,-74,100,100
11,2022-07-19-21:33:39,100,100,100,-61,100,100,100,-89,100,-70,-81,-82,100,100,100,-91,100,-99,-79,-82,-79,100,100,-68,100,100
12,2022-07-19-21:33:44,100,100,100,-58,100,100,-93,100,100,-86,-67,-75,100,100,-93,-93,100,-80,-79,-83,-88,100,-84,-68,100,100
13,2022-07-19-21:33:49,100,100,100,-58,100,100,-93,100,100,-70,-66,-76,100,100,-93,-88,100,-81,-80,-82,-76,100,-81,-68,100,100
14,2022-07-19-21:33:54,100,100,100,-58,100,100,-88,-87,100,-69,-66,-84,100,100,-99,-91,100,-79,-78,-80,-76,100,-84,-68,100,100
15,2022-07-19-21:33:59,100,100,100,-61,100,100,-88,-88,100,-86,-81,-76,100,100,100,-91,100,-79,-78,-80,-87,100,-81,-68,100,100
16,2022-07-19-21:34:04,100,100,100,-58,100,100,-88,-87,100,-69,-66,-76,100,100,100,-88,100,-79,-78,-82,-76,100,-84,-68,100,100
17,2022-07-19-21:34:09,100,100,100,-61,100,100,-96,-87,100,-86,-81,-76,100,100,100,-91,100,-79,-80,-80,-77,100,-81,-70,100,100
18,2022-07-19-21:34:14,100,100,100,-58,100,100,-88,-88,100,-86,-81,-76,100,100,100,-91,100,-79,-78,-83,-87,100,-84,-68,100,100
19,2022-07-19-21:34:19,100,100,100,-58,100,100,-91,-87,100,-86,-81,-76,100,100,-92,-91,100,-79,-81,-80,-76,100,-84,-70,100,100
20,2022-07-19-21:34:24,100,100,100,-58,100,100,-88,100,100,-69,-82,-76,100,100,100,-92,100,-79,-80,-82,-76,100,-84,-70,100,100
21,2022-07-19-21:34:29,100,100,100,-58,100,100,-92,-88,100,-69,-81,-75,100,100,100,-91,100,-79,-80,-82,-76,100,-84,-68,100,100
22,2022-07-19-21:34:34,100,100,100,-61,100,100,-91,-87,100,-69,-81,-76,100,100,-92,-91,100,-79,-80,-80,-76,100,100,-76,100,100
23,2022-07-19-21:34:39,100,100,100,-58,100,100,-88,100,100,-86,-68,-76,100,100,-98,-88,100,-79,-78,-85,-87,100,-84,-68,100,100
24,2022-07-19-21:34:44,100,100,100,-58,-92,100,-88,-88,100,-69,-82,-76,100,100,-91,-89,100,-79,-78,-82,-87,100,-84,-68,100,100
25,2022-07-19-21:34:49,100,100,100,-58,100,100,-88,100,100,-87,-81,-76,100,100,100,-96,100,-79,-78,-82,-87,100,-84,-68,100,100
26,2022-07-19-21:34:54,100,100,100,-61,100,100,-91,100,100,-70,-81,-84,100,100,100,-91,100,-79,-78,-82,-87,100,-81,-68,100,100
27,2022-07-19-21:34:59,100,100,100,-61,100,100,100,-87,100,-86,-81,-75,100,100,100,-91,100,-80,-80,-80,-76,100,-81,-70,100,100
28,2022-07-19-21:35:04,100,100,100,-61,100,100,-87,-87,100,-86,-81,-84,100,100,-92,-91,100,-79,-78,-82,-79,100,-84,-68,100,100
29,2022-07-19-21:35:09,100,100,100,-61,100,100,-87,-87,100,-69,-68,-75,100,100,-92,-92,100,-79,-78,-80,-76,100,-82,-70,100,100
30,2022-07-19-21:35:14,100,100,100,-58,100,100,-88,-88,100,-87,-66,-84,100,100,-92,-88,100,-79,-78,-80,-79,100,-81,-68,100,100
31,2022-07-19-21:35:19,100,100,100,-58,100,100,-87,-87,100,-69,-66,-84,100,100,100,-91,100,-79,-78,-82,-87,100,100,-68,100,100
32,2022-07-19-21:35:24,100,100,100,-61,100,100,-88,-87,100,-86,-66,-84,100,100,100,-91,100,-79,-80,-80,-87,100,-81,-68,100,100
33,2022-07-19-21:35:29,100,100,100,-58,100,100,-88,-87,100,-69,-66,-84,100,100,-92,100,100,-79,-78,-82,-87,100,-84,-70,100,100
34,2022-07-19-21:35:34,100,100,100,-58,100,100,-88,-87,100,-69,-67,-76,100,100,100,-91,100,-79,-80,-80,-88,100,-81,-70,100,100
35,2022-07-19-21:35:39,100,100,100,-58,100,100,-87,100,100,-70,-82,-84,100,100,100,-91,100,100,-80,100,-87,100,-84,-68,100,100
36,2022-07-19-21:35:44,100,100,100,-58,100,100,-88,-88,100,100,-67,-84,100,100,-92,100,100,-79,-80,-80,-76,100,-82,-68,100,100
37,2022-07-19-21:35:49,100,100,100,-58,100,100,-88,-87,100,-86,-81,-75,100,100,100,-91,100,-98,-78,-80,-87,100,-81,-75,100,100
38,2022-07-19-21:35:54,100,100,100,-58,100,100,100,-88,100,-70,-81,-84,100,100,100,-96,100,-79,-78,-85,-87,100,-84,-70,100,100
39,2022-07-19-21:35:59,100,100,100,-61,100,100,100,-88,100,-69,-82,-84,100,100,-91,-92,100,-79,-78,-80,-87,100,-81,-75,100,100
40,2022-07-19-21:36:04,100,100,100,-61,100,100,-88,-88,100,-70,-68,-84,100,100,-91,-91,100,-79,-78,-83,-87,100,-84,-75,100,100
41,2022-07-19-21:36:09,100,100,100,-61,100,100,-88,-87,100,-69,-81,-84,100,100,100,-91,100,-79,-78,-85,-87,100,-84,-68,100,100
42,2022-07-19-21:36:14,100,100,100,-58,100,100,-88,-88,100,-70,-67,-84,100,100,100,-91,100,-79,-80,-80,-87,100,-82,-75,100,100
43,2022-07-19-21:36:19,100,100,100,-58,100,100,-91,-88,100,-69,-67,-84,100,100,100,100,100,-79,-80,-85,-87,100,-84,-68,100,100
44,2022-07-19-21:36:24,100,100,100,-58,100,100,-91,-88,100,-69,-81,-76,100,100,100,-88,100,-79,-80,-80,-76,100,-84,-70,100,100
45,2022-07-19-21:36:29,100,100,100,-61,100,100,-92,-88,100,-69,-67,-76,100,100,100,-91,100,-80,-78,-82,-79,100,-82,-70,100,100
46,2022-07-19-21:36:34,100,100,100,-61,100,100,-87,-87,100,-70,-67,-84,100,100,100,-91,100,-99,-78,-80,-79,100,-84,-68,100,100
47,2022-07-19-21:36:39,100,100,100,-58,100,100,-88,-87,100,-86,-67,-76,100,100,100,-95,100,-79,100,-82,-79,100,-84,-75,100,100
48,2022-07-19-21:36:44,100,100,100,-58,100,100,100,-88,100,-69,-67,-84,100,100,100,-89,100,-79,-78,-81,-76,100,-83,-68,100,100
49,2022-07-19-21:36:49,100,100,100,-58,100,100,-88,-87,100,-69,-67,-76,100,100,-91,100,100,-79,-80,-80,-79,100,-84,-68,100,100
50,2022-07-19-21:36:54,100,100,100,-58,100,100,100,100,100,-70,-67,-76,100,100,-92,-91,100,-79,-78,-85,-76,100,-84,-75,100,100
51,2022-07-19-21:36:59,100,100,100,-58,100,100,-91,100,100,-69,-82,-76,100,100,100,-92,100,-98,-80,100,-76,100,-81,-75,100,100
52,2022-07-19-21:37:04,100,100,100,-61,100,100,-87,-87,100,-70,-66,-84,100,100,-92,-91,100,-79,-80,-85,-87,100,100,-75,100,100
53,2022-07-19-21:37:09,100,100,100,-58,-92,100,-88,-87,100,-69,-66,-75,100,100,100,-91,100,-79,-80,-80,-76,100,-84,-70,100,100
54,2022-07-19-21:37:14,100,100,100,-58,100,100,-88,-88,100,-70,-66,-76,100,100,100,-92,100,-79,-80,-80,-87,100,-81,-70,100,100
55,2022-07-19-21:37:19,100,100,100,-58,-91,100,-91,-87,100,-86,-67,-84,100,100,100,100,100,-79,-80,-80,-79,100,-84,-68,100,100
56,2022-07-19-21:37:24,100,100,100,-61,100,100,100,-87,100,-86,-82,-76,100,100,100,-91,100,-79,-78,-80,-76,100,-84,-70,100,100
57,2022-07-19-21:37:29,100,100,100,-61,100,100,-88,100,100,-86,-82,-84,100,100,100,-91,100,-79,-78,-80,-76,100,-84,-68,100,100
58,2022-07-19-21:37:34,100,100,100,-61,100,100,-91,-87,100,-70,-66,-84,100,100,100,-89,100,-79,-78,-82,-76,100,-84,-68,100,100
59,2022-07-19-21:37:39,100,100,100,-58,100,100,-87,-87,100,-69,-66,-75,100,100,100,-91,100,-79,-80,-84,-87,100,-81,-70,100,100
