index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-19-22:25:28,100,100,100,-80,-87,100,-92,-91,100,-60,-86,-88,100,100,-93,-87,100,-90,-90,-87,-86,100,-84,-72,100,100
1,2022-07-19-22:25:33,100,100,100,-80,100,100,-88,-96,100,-61,-74,-88,100,100,100,-85,100,-90,-86,-86,-81,100,-94,-84,100,100
2,2022-07-19-22:25:38,100,100,100,-91,-86,100,-97,-89,100,-64,-75,-84,100,100,100,-92,100,-88,-81,100,-83,100,100,-73,100,100
3,2022-07-19-22:25:43,100,100,100,-80,-91,100,-88,-96,100,-67,-77,-78,100,100,100,-87,100,-91,-90,-85,-81,100,-88,-73,100,100
4,2022-07-19-22:25:48,100,100,100,-79,-87,100,-89,100,100,-55,-79,-93,100,100,100,-97,100,-96,-88,-85,-84,100,100,-70,100,100
5,2022-07-19-22:25:53,100,100,100,-92,-88,100,-88,100,100,-55,-80,-87,100,100,-93,100,100,-96,-91,100,-88,100,-91,-74,100,100
6,2022-07-19-22:25:58,100,100,100,-86,-87,100,-88,-95,100,-68,-82,-99,100,100,100,-84,100,100,-93,100,-89,100,100,-74,100,100
7,2022-07-19-22:26:03,100,100,100,-77,-86,100,100,100,100,-57,-78,-83,100,100,100,100,100,-99,-86,-93,-81,100,-82,-70,100,100
8,2022-07-19-22:26:08,100,100,100,-93,-88,100,-87,-96,100,-68,-80,-87,100,100,-96,100,100,-95,-90,100,-93,100,-86,-75,100,100
9,2022-07-19-22:26:13,100,100,100,-80,-90,100,100,100,100,-54,-77,-88,100,100,-93,-96,100,-87,-88,-93,-85,100,-89,-67,100,100
10,2022-07-19-22:26:18,100,100,100,-83,-89,100,100,100,100,-54,-78,-87,100,100,-93,-86,100,-89,-88,100,-80,100,100,-67,100,100
11,2022-07-19-22:26:23,100,100,100,-78,-89,100,-94,100,100,-65,-78,-86,100,100,100,-85,100,-93,-89,-97,-84,100,-87,-73,100,100
12,2022-07-19-22:26:28,100,100,100,-79,-88,100,-96,100,100,-57,-80,-78,100,100,100,-96,100,-89,-89,100,-80,100,-87,-69,100,100
13,2022-07-19-22:26:33,100,100,100,-77,-89,100,-94,-95,100,-64,-78,-78,100,100,100,-86,100,-91,-89,-96,-80,100,-88,-73,100,100
14,2022-07-19-22:26:38,100,100,100,-79,-89,100,100,100,100,-54,-78,-79,100,100,100,-87,100,-93,-87,-81,-80,100,-88,-73,100,100
15,2022-07-19-22:26:43,100,100,100,-91,-87,100,-91,-96,100,-63,-79,-87,100,100,-93,100,100,-93,-86,100,-80,100,100,-72,100,100
16,2022-07-19-22:26:48,100,100,100,-79,-87,100,-88,100,100,-56,-78,-77,100,100,100,-84,100,-93,-87,-84,-80,100,-86,-70,100,100
17,2022-07-19-22:26:53,100,100,100,-74,-85,100,-89,100,100,-69,-76,-87,100,100,100,100,100,-90,-87,-82,-85,100,-95,-70,100,100
18,2022-07-19-22:26:58,100,100,100,-95,-86,100,-93,-95,100,-68,-78,-78,100,100,-92,-92,100,-89,-85,100,-85,100,-87,-72,100,100
19,2022-07-19-22:27:03,100,100,100,-76,-85,100,-91,100,100,-66,-78,-77,100,100,100,-85,100,100,-88,-82,-85,100,-91,-64,100,100
20,2022-07-19-22:27:08,100,100,100,-74,-89,100,-89,100,100,-55,-79,-87,100,100,-94,-92,100,-93,-86,-93,-85,100,-90,-71,100,100
21,2022-07-19-22:27:13,100,100,100,-90,-86,100,-84,100,100,-54,-76,-87,100,100,100,-96,100,100,-87,-91,-89,100,-85,-75,100,100
22,2022-07-19-22:27:18,100,100,100,-80,100,100,100,100,100,-61,-77,-86,100,100,100,-93,100,-91,-88,-86,-83,100,100,-69,100,100
23,2022-07-19-22:27:23,100,100,100,-81,-89,100,-94,-94,100,-53,-78,-78,100,100,100,100,100,-92,-87,-94,-80,100,-90,-66,100,100
