index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-19-19:20:17,100,-98,100,-101,-86,100,-92,-96,100,-88,-90,-79,100,100,-89,-80,100,-85,-87,-81,-79,100,-65,-87,100,100
1,2022-07-19-19:20:22,100,100,100,-88,-87,100,-94,100,100,-85,-86,-78,100,100,-86,-73,100,-81,-86,-77,-72,100,-64,-83,100,100
2,2022-07-19-19:20:28,100,100,100,-85,-93,100,-90,100,100,-88,-86,-78,100,100,-89,-62,100,-90,100,-81,-86,100,-58,-83,100,100
3,2022-07-19-19:20:32,100,100,100,-86,-84,100,-96,100,100,-89,-86,-78,100,100,-90,-72,100,-80,-93,-78,-85,100,-54,-83,100,100
4,2022-07-19-19:20:37,100,100,100,-85,-90,100,-87,-97,100,-87,-88,-81,100,100,-90,-70,100,-79,-91,-79,-73,100,-63,-83,100,100
5,2022-07-19-19:20:42,100,100,100,-80,100,100,-87,-94,100,-91,100,-96,100,100,-88,-64,100,-81,-95,-77,-86,100,-63,-82,100,100
6,2022-07-19-19:20:47,100,100,100,-97,-84,100,-90,-96,100,100,-98,-87,100,100,-84,-71,100,-76,-96,100,-93,100,-60,100,100,100
7,2022-07-19-19:20:52,100,100,100,-92,-81,100,-89,100,100,100,100,-87,100,100,-89,-68,100,-79,-90,-79,100,100,-71,100,100,100
8,2022-07-19-19:20:57,100,100,100,-93,-91,100,-87,100,100,-89,-89,-79,100,100,-91,-67,100,-80,-89,-79,-83,100,-59,100,100,100
9,2022-07-19-19:21:02,100,100,100,-94,-90,100,-93,100,100,-90,100,-85,100,100,-93,-68,100,-85,-89,100,-90,100,-62,-85,100,100
10,2022-07-19-19:21:07,100,100,100,100,100,100,-88,100,100,100,100,-79,100,100,100,-71,100,-79,-90,100,100,100,-64,100,100,100
11,2022-07-19-19:21:13,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
12,2022-07-19-19:21:18,100,100,100,100,100,100,-88,100,100,100,100,-90,100,100,100,-74,100,-83,-93,100,100,100,-71,100,100,100
13,2022-07-19-19:21:22,100,100,100,-88,-86,100,-89,100,100,-84,-89,-75,100,100,-91,-65,100,-81,-91,-77,-72,100,-66,-83,100,100
14,2022-07-19-19:21:27,100,100,100,-83,-84,100,-85,100,100,-90,-86,-78,100,100,-86,-68,100,-79,-92,-85,-73,100,-65,-83,100,100
15,2022-07-19-19:21:32,100,100,100,-89,-87,100,-86,100,100,-91,-88,-77,100,100,-89,-68,100,-83,-93,-78,-85,100,-58,-78,100,100
16,2022-07-19-19:21:37,100,100,100,-89,-90,100,-89,-92,100,-91,-86,-78,100,100,-94,-68,100,-80,-91,-79,-81,100,-65,-78,100,100
17,2022-07-19-19:21:42,100,100,100,-82,-84,100,-89,-93,100,-91,-86,-79,100,100,-89,-70,100,-81,-91,-83,-81,100,-58,-79,100,100
18,2022-07-19-19:21:47,100,100,100,-89,-86,100,-83,100,100,-89,-89,-75,100,100,-90,-68,100,-81,100,-80,-83,100,-56,-82,100,100
19,2022-07-19-19:21:52,100,100,100,-89,-84,100,-90,100,100,-89,-86,-77,100,100,-90,-65,100,-85,100,-83,-72,100,-65,-82,100,100
20,2022-07-19-19:21:57,100,100,100,-83,-87,100,-87,100,100,-89,-86,-79,100,100,-88,-68,100,-85,-89,-84,-81,100,-58,-83,100,100
21,2022-07-19-19:22:02,100,100,100,-89,-85,100,-86,-93,100,-90,-86,-79,100,100,-95,-70,100,-80,-88,-83,-72,100,-56,-82,100,100
22,2022-07-19-19:22:07,100,100,100,-82,-84,100,-89,-93,100,-89,-86,-78,100,100,-90,-70,100,-80,-89,-78,-72,100,-65,-78,100,100
23,2022-07-19-19:22:12,100,100,100,-83,-90,100,-89,100,100,-89,-88,-78,100,100,-89,-70,100,-84,-91,-79,-72,100,-65,-82,100,100
24,2022-07-19-19:22:17,100,100,100,-82,-86,100,-86,-93,100,-92,-88,-78,100,100,-90,-67,100,-80,-92,-83,-72,100,-66,-82,100,100
25,2022-07-19-19:22:22,100,100,100,-83,-86,100,-86,100,100,-89,-86,-78,100,100,-94,-67,100,-80,-91,-78,-72,100,-65,-82,100,100
26,2022-07-19-19:22:27,100,100,100,-82,-86,100,-85,-93,100,-94,-88,-77,100,100,-89,-68,100,-81,-89,-79,-72,100,-58,-82,100,100
27,2022-07-19-19:22:32,100,100,100,-83,-84,100,-86,100,100,-89,-86,-78,100,100,-94,-68,100,-81,-92,-78,-72,100,-56,-79,100,100
28,2022-07-19-19:22:37,100,100,100,-89,-84,100,-94,-93,100,-89,-86,-77,100,100,-94,-68,100,-84,-89,-79,-85,100,-65,-78,100,100
29,2022-07-19-19:22:43,100,100,100,-82,-84,100,-89,100,100,-92,-86,-77,100,100,100,-70,100,-85,-91,-78,-85,100,-56,-78,100,100
30,2022-07-19-19:22:47,100,100,100,-82,-90,100,-86,100,100,100,-88,-79,100,100,100,-67,100,-80,-91,-79,-81,100,-58,-78,100,100
31,2022-07-19-19:22:52,100,100,100,-82,-86,100,-93,-93,100,-89,-88,-78,100,100,-94,-68,100,-80,-89,-83,-81,100,-58,-78,100,100
32,2022-07-19-19:22:57,100,100,100,-89,-90,100,-85,-93,100,-89,100,-78,100,100,-90,-68,100,-84,-92,-84,-81,100,-58,-82,100,100
33,2022-07-19-19:23:02,100,100,100,-89,-90,100,-94,-92,100,100,-88,-78,100,100,-90,-68,100,-84,-88,-79,-81,100,-65,-78,100,100
34,2022-07-19-19:23:07,100,100,100,-89,-86,100,-89,100,100,-89,-86,-78,100,100,-89,-68,100,-82,-91,-79,-81,100,-58,-79,100,100
35,2022-07-19-19:23:13,100,100,100,-83,-86,100,-89,100,100,-89,-88,-78,100,100,-94,-70,100,-80,-92,-78,-85,100,-65,-79,100,100
36,2022-07-19-19:23:17,100,100,100,-89,-86,100,-89,-93,100,100,-89,-79,100,100,100,-67,100,-80,-89,-79,-72,100,-65,-82,100,100
