index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-23-15:10:10,-83,-89,100,100,-93,-89,100,100,-95,100,100,100,-89,-74,-96,100,-74,-96,100,100,100,-85,100,100,-86,-69
1,2022-07-23-15:10:15,-80,-76,100,100,-80,-59,100,100,100,100,100,100,-83,-88,-100,100,-80,100,100,100,100,-77,100,100,-71,-56
2,2022-07-23-15:10:20,-73,-75,100,100,-85,-60,100,100,-94,100,100,100,-81,-76,100,100,-77,100,100,100,100,-78,100,100,-69,-59
3,2022-07-23-15:10:25,-76,100,100,100,-83,-57,100,100,100,100,100,100,-88,-75,100,100,-76,100,100,100,100,-81,100,100,-70,-59
4,2022-07-23-15:10:30,-76,-75,100,100,-80,-59,100,100,100,100,100,100,-80,-70,100,100,-72,100,100,100,100,-76,100,100,-71,-56
5,2022-07-23-15:10:35,-83,-81,100,100,-81,-58,100,100,100,100,100,100,-83,-86,100,100,-76,100,100,100,100,100,100,100,-69,-69
6,2022-07-23-15:10:40,-78,-76,100,100,-79,-60,100,100,100,100,100,100,-80,-69,100,100,-78,100,100,100,100,-76,100,100,-72,-57
7,2022-07-23-15:10:45,-78,-77,100,100,-79,-58,100,100,100,100,100,100,-79,-70,-98,100,-74,100,100,100,100,-76,100,100,-76,-56
8,2022-07-23-15:10:50,-83,-81,100,100,-84,-71,100,100,100,100,100,100,-80,-87,100,100,-75,100,100,100,100,100,100,100,-82,-70
9,2022-07-23-15:10:55,-76,-76,100,100,-85,-58,100,100,100,100,100,100,-80,-76,100,100,-73,100,100,100,100,-74,100,100,-71,-58
