index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
25,2022-07-18-10:48:16,100,-93,-89,-84,-71,100,-86,-81,-82,-82,-88,-84,100,100,-56,-62,100,-70,-72,-81,-83,100,-74,100,100,100
26,2022-07-18-10:48:21,100,-94,-90,-94,-73,100,-86,-80,-82,-88,-94,-88,100,100,-59,-80,100,-76,-82,-87,-84,100,-79,-89,100,100
27,2022-07-18-10:48:26,100,-95,-86,-84,-70,100,-87,-89,-80,-77,100,-84,100,100,-56,-64,100,-76,-72,-87,-92,100,100,-93,100,100
28,2022-07-18-10:48:31,100,100,-90,-93,-73,100,-86,100,100,-89,100,-87,100,100,-59,-64,100,100,-82,-87,-86,100,-79,-89,100,100
29,2022-07-18-10:48:36,100,100,-89,-83,-71,100,-86,-87,-81,-76,-96,-82,100,100,-56,-64,100,-76,-72,-85,-92,100,-89,-89,100,100
30,2022-07-18-10:48:41,100,100,-84,-84,-71,100,-85,-80,-82,-82,-88,-83,100,100,-55,-62,100,-71,-73,-82,-82,100,-75,100,100,100
31,2022-07-18-10:48:46,100,100,-90,-92,-73,100,-86,-80,-83,-89,-94,-85,100,100,-59,-80,100,-77,-83,-87,-87,100,-79,-89,100,100
32,2022-07-18-10:48:51,100,100,100,-92,-73,100,-85,100,100,-89,100,-87,100,100,-59,-80,100,-77,100,-87,-87,100,-74,100,100,100
33,2022-07-18-10:48:56,100,-93,-89,-92,-73,100,-87,-80,-83,-82,-94,-88,100,100,-60,-80,100,-77,-83,-81,-86,100,-78,100,100,100
34,2022-07-18-10:49:01,100,100,-86,-84,-71,100,-86,-87,-80,-77,-94,-83,100,100,-56,-64,100,-77,-72,-85,-86,100,-92,-88,100,100
35,2022-07-18-10:49:06,100,100,-85,-85,-70,100,-86,-80,-82,-82,-88,-84,100,100,-55,-62,100,-71,-73,-81,-83,100,-74,100,100,100
36,2022-07-18-10:49:11,100,-93,-85,-85,-71,100,100,-80,-82,-82,100,100,100,100,-56,-63,100,-72,-73,100,-83,100,-74,100,100,100
37,2022-07-18-10:49:16,100,-94,-86,-84,-71,100,-87,-80,-82,-82,-89,-82,100,100,-55,-62,100,-77,-73,-80,-83,100,-74,100,100,100
38,2022-07-18-10:49:21,100,100,-89,-93,-74,100,-86,-81,-82,-89,-94,-88,100,100,-60,-79,100,-77,-84,-87,-86,100,-78,-89,100,100
39,2022-07-18-10:49:26,100,-86,-88,-84,-69,100,-85,-88,-84,-77,100,-83,100,100,-55,-63,100,-74,-72,-83,-92,100,-78,-92,100,100
40,2022-07-18-10:49:31,100,100,-87,100,-70,100,-85,-88,-83,-78,100,100,100,100,-56,-63,100,-78,-73,-84,100,100,100,100,100,100
41,2022-07-18-10:49:36,100,100,-89,-90,-73,100,-87,100,-81,-88,-94,-88,100,100,-59,-77,100,-77,-72,-90,-86,100,-83,-90,100,100
42,2022-07-18-10:49:41,100,100,-86,-81,-71,100,-86,-80,-82,-82,-88,-83,100,100,-56,-63,100,-71,-73,-81,-82,100,-74,-90,100,100
43,2022-07-18-10:49:46,100,-92,-90,-92,-73,100,-87,-81,-82,-89,-93,100,100,100,-59,-78,100,-77,-83,-90,-87,100,-78,100,100,100
44,2022-07-18-10:49:51,100,100,-90,-93,-73,100,-87,100,100,-89,-94,-88,100,100,-59,-78,100,-77,-82,100,-87,100,-79,-87,100,100
45,2022-07-18-10:49:56,100,100,-85,-84,-71,100,-87,-80,-82,-82,-88,-95,100,100,-56,-63,100,-70,-73,-82,-83,100,-74,100,100,100
46,2022-07-18-10:50:01,100,100,-89,-83,-70,100,-86,-92,100,-78,-94,-83,100,100,-56,-63,100,-76,-83,-85,-87,100,-78,-88,100,100
47,2022-07-18-10:50:06,100,100,-84,-84,-71,100,-90,-83,-82,-81,-89,-83,100,100,-56,-63,100,-71,-73,-81,-84,100,-74,-92,100,100
48,2022-07-18-10:50:11,100,-91,-83,-84,-71,100,-88,-84,-82,-83,-88,100,100,100,-56,-63,100,-71,-69,-82,-85,100,-74,100,100,100
49,2022-07-18-10:50:16,100,100,-85,-83,-71,100,-83,-88,-82,-78,100,-82,100,100,-56,-64,100,-86,-75,-85,-90,100,-85,-90,100,100
50,2022-07-18-10:50:21,100,100,-86,-81,-73,100,-84,-84,-82,-84,-89,-90,100,100,-56,-66,100,-72,-73,-82,-90,100,-73,100,100,100
51,2022-07-18-10:50:26,100,100,-86,-87,-70,100,-87,-89,-80,-78,-96,-84,100,100,-60,-76,100,-76,-72,-84,-86,100,-82,-87,100,100
52,2022-07-18-10:50:31,100,-97,-88,-84,-70,100,-87,-89,-80,-77,100,-82,100,100,-56,-64,100,-78,-72,-82,-96,100,-84,100,100,100
53,2022-07-18-10:50:36,100,100,-90,-92,-73,100,-87,100,100,-90,-96,-88,100,100,-59,-76,100,-77,-82,-89,-86,100,-79,-88,100,100
54,2022-07-18-10:50:41,100,100,-87,-84,-70,100,-87,-88,-80,-77,-96,-82,100,100,-56,-64,100,-78,-73,-84,-90,100,-87,-92,100,100
55,2022-07-18-10:50:46,100,100,-85,-86,-70,100,-85,-80,-82,-85,-92,100,100,100,-56,-77,100,-72,-73,-82,-83,100,-74,100,100,100
56,2022-07-18-10:50:51,100,100,100,-95,-74,100,-87,100,100,-91,-94,-90,100,100,-59,-77,100,-77,-82,-87,-86,100,-78,-87,100,100
57,2022-07-18-10:50:56,100,100,-87,-83,-71,100,-90,-80,100,-80,-88,-94,100,100,-57,-63,100,-71,-73,-81,-82,100,-76,100,100,100
58,2022-07-18-10:51:01,100,-85,-89,-91,-73,100,-86,-80,-84,-89,-89,-87,100,100,-59,-77,100,-76,-82,-90,-87,100,-78,-89,100,100
59,2022-07-18-10:51:06,100,-95,-86,-84,-70,100,-85,-90,-81,-77,-94,-82,100,100,-55,-63,100,-72,-72,-82,-90,100,-86,100,100,100
