index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-17-22:07:59,100,100,100,-85,-83,100,-83,-90,100,-95,-94,-89,100,100,-92,-74,100,-86,-85,-70,-56,100,-76,100,100,100
1,2022-07-17-22:08:04,100,100,100,-83,-82,100,-85,-89,100,-86,-80,-82,100,100,-94,-80,100,-89,-84,-70,-56,100,-82,100,100,100
2,2022-07-17-22:08:09,100,100,100,-86,-87,100,-90,-94,100,-92,-83,-88,100,100,-91,-80,100,-91,100,-73,-64,100,-83,-82,100,100
3,2022-07-17-22:08:14,100,100,100,-89,-85,100,-80,-91,100,-87,-86,-89,100,100,-91,-74,100,-83,-83,-70,-52,100,-79,-86,100,100
4,2022-07-17-22:08:19,100,100,100,-86,100,100,-91,100,100,-74,100,-92,100,100,-92,-80,100,100,-97,-91,-62,100,-85,-82,100,100
5,2022-07-17-22:08:24,100,100,100,-75,-90,100,-88,-99,100,-76,-77,-89,100,100,100,-78,100,-89,-88,-74,-53,100,-77,-80,100,100
6,2022-07-17-22:08:29,100,100,100,-75,-85,100,-83,-96,100,-74,-76,-88,100,100,100,-80,100,-88,100,-69,-51,100,-78,100,100,100
7,2022-07-17-22:08:34,100,100,100,-92,-89,100,-90,100,100,-74,-83,-91,100,100,100,-94,100,-94,-92,-79,-60,100,-85,-79,100,100
8,2022-07-17-22:08:39,100,100,100,-77,-83,100,-84,100,100,-75,-73,100,100,100,100,-81,100,100,-91,-80,-59,100,-82,-81,100,100
9,2022-07-17-22:08:44,100,100,100,-92,-88,100,-93,-93,100,-78,-83,-90,100,100,-91,-82,100,-85,-90,-78,-61,100,-91,-79,100,100
10,2022-07-17-22:08:49,100,100,100,-78,-82,100,-85,-89,100,-79,-75,-90,100,100,-93,-76,100,-92,-82,-69,-51,100,-78,-90,100,100
11,2022-07-17-22:08:54,100,100,100,-76,-82,100,-81,-92,100,-76,-74,100,100,100,100,-81,100,-91,-82,-76,-54,100,-82,-90,100,100
12,2022-07-17-22:08:59,100,100,100,-78,-82,100,-85,100,100,-79,-74,100,100,100,100,100,100,100,-82,-68,100,100,100,100,100,100
13,2022-07-17-22:09:04,100,100,100,-76,-82,100,-81,-92,100,-76,-73,100,100,100,-92,-81,100,-92,-82,-76,-54,100,-79,-90,100,100
14,2022-07-17-22:09:09,100,100,100,-89,-87,100,-89,-92,100,-76,-79,-92,100,100,-91,-80,100,-93,-92,-80,-60,100,-84,-82,100,100
15,2022-07-17-22:09:14,100,100,100,-78,-82,100,-85,-89,100,-79,-74,-92,100,100,100,-76,100,100,-82,-68,-52,100,-79,-89,100,100
16,2022-07-17-22:09:19,100,100,100,-90,-83,100,-87,100,100,100,-74,-91,100,100,-92,100,100,100,-82,100,-52,100,-79,100,100,100
17,2022-07-17-22:09:24,100,100,100,-77,-85,100,-85,-90,100,-78,-78,-90,100,100,-91,-74,100,-92,-84,-68,-54,100,-77,-83,100,100
18,2022-07-17-22:09:29,100,100,100,-77,-83,100,-81,-93,100,-74,-75,-90,100,100,-96,-80,100,-94,-90,-78,-53,100,-81,-89,100,100
19,2022-07-17-22:09:34,100,100,100,-78,-87,100,-88,-95,100,-76,-77,-92,100,100,-90,-76,100,-93,-82,-81,-61,100,-84,-82,100,100
20,2022-07-17-22:09:39,100,100,100,-76,-85,100,-88,-88,100,-76,-77,100,100,100,-96,-80,100,-94,-92,-76,-56,100,-83,100,100,100
21,2022-07-17-22:09:44,100,100,100,-92,-88,100,-89,100,100,-76,-81,-92,100,100,-91,-80,100,-92,-93,-80,-62,100,-84,-82,100,100
22,2022-07-17-22:09:49,100,100,100,-78,-83,100,-87,-88,100,-79,-77,-92,100,100,-94,-76,100,-93,-82,-69,-52,100,-79,-90,100,100
23,2022-07-17-22:09:54,100,100,100,100,-83,100,-88,-88,100,-79,-77,100,100,100,100,-76,100,100,-82,-68,-53,100,-79,100,100,100
24,2022-07-17-22:09:59,100,100,100,-78,-91,100,-88,-89,100,-77,-78,-92,100,100,-93,-77,100,-95,-83,-68,-53,100,-78,-81,100,100
25,2022-07-17-22:10:04,100,100,100,-76,-86,100,-84,-89,100,-75,-72,100,100,100,-94,-79,100,-92,-93,-77,-55,100,-82,100,100,100
26,2022-07-17-22:10:09,100,100,100,-90,-87,100,-89,-94,100,-76,-82,-92,100,100,-92,-80,100,-93,-93,-80,-63,100,-84,-82,100,100
27,2022-07-17-22:10:14,100,100,100,-88,-88,100,-88,100,100,-76,-82,-92,100,100,100,100,100,-93,100,-80,-63,100,-84,-81,100,100
28,2022-07-17-22:10:19,100,100,100,-76,-88,100,-82,100,100,-76,-82,-92,100,100,-95,-80,100,100,-93,-76,-55,100,-84,100,100,100
