index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-19-17:35:48,100,-82,-82,-92,-88,100,-73,-85,-77,-92,-96,-84,100,100,-88,-87,-98,-72,-72,-98,-94,100,-91,-90,-93,100
1,2022-07-19-17:35:53,100,-68,-88,-92,-75,100,-74,-88,-62,-79,100,-84,100,100,-89,-87,100,-56,-73,-92,100,100,-88,-89,-83,100
2,2022-07-19-17:35:58,100,-67,-83,100,-73,100,-79,-86,-62,-79,100,100,100,100,-75,100,100,-58,-77,100,100,100,-92,100,-84,100
3,2022-07-19-17:36:03,100,-72,-87,100,-73,100,-75,-90,-62,-85,100,-86,100,100,-80,-90,100,-67,-77,100,100,100,-91,-94,-83,-97
4,2022-07-19-17:36:08,100,-75,-87,-88,-72,100,-75,-86,-58,-79,100,-79,100,100,-72,100,-96,-60,-72,100,100,100,-89,100,-82,-94
5,2022-07-19-17:36:13,100,-72,-82,-87,-84,100,-76,-86,-75,-86,100,-85,100,100,-80,-90,100,-68,-74,100,100,100,-95,-96,-94,-96
6,2022-07-19-17:36:18,100,-72,-82,100,-84,100,-76,-86,-75,-85,100,-85,100,100,-81,100,100,-68,-73,100,100,100,100,100,-96,-96
7,2022-07-19-17:36:23,100,-75,-88,-87,-72,100,-73,-87,-58,100,100,-80,100,100,-71,100,-96,-60,-76,100,100,100,100,100,-82,100
8,2022-07-19-17:36:28,100,-67,-88,-90,-84,-98,-78,-87,-74,-86,100,-86,100,100,-80,-90,-94,-58,-73,100,100,100,-92,100,-94,100
9,2022-07-19-17:36:33,100,-76,-89,-89,-73,100,-75,-90,-58,-78,-97,-78,100,100,-72,100,-98,-59,-79,100,100,100,-89,-90,-82,100
10,2022-07-19-17:36:38,100,-75,-92,100,-73,-90,-73,-87,-58,-78,100,-78,100,100,-71,100,100,-60,-78,100,-98,100,100,100,-85,-90
11,2022-07-19-17:36:43,100,-68,-85,-92,-73,-89,-74,-89,-62,-80,-99,-82,100,100,-75,-94,-96,-57,-73,-90,100,100,100,-89,-83,100
12,2022-07-19-17:36:48,100,-73,100,-92,-84,100,-74,-86,-58,-78,100,-86,100,100,-72,-89,-94,-68,-78,100,100,100,100,100,-81,100
13,2022-07-19-17:36:53,100,-68,-80,-94,-84,100,-74,-89,-62,-80,100,-83,100,100,-81,-95,100,-57,-73,100,100,100,-89,-92,-83,100
14,2022-07-19-17:36:58,100,-67,-86,-92,-73,-91,-74,-89,-62,-80,100,-84,100,100,-75,100,-96,-57,-73,100,100,100,-89,100,-83,-100
15,2022-07-19-17:37:03,100,-72,-80,100,-83,100,-74,-84,-75,-86,100,-85,100,100,-81,-90,100,-68,-73,100,100,100,-91,100,100,100
16,2022-07-19-17:37:08,100,-67,-86,100,-74,-91,-75,-89,-61,-80,100,-83,100,100,-75,-90,-95,-57,-73,100,100,100,100,-89,-83,100
17,2022-07-19-17:37:13,100,-72,-94,-88,-73,100,-74,-84,-58,-78,100,-78,100,100,-71,-90,-95,-60,-79,100,100,100,-94,100,-82,-94
18,2022-07-19-17:37:18,100,-72,-80,100,-84,100,-74,-84,-75,-85,100,-86,100,100,-81,-90,100,-68,-73,100,100,100,-92,-92,-96,-96
19,2022-07-19-17:37:23,100,-74,100,-91,-73,-91,-73,-87,-58,-78,-95,-78,100,100,-71,100,-98,-60,-78,100,100,100,100,100,-81,-96
20,2022-07-19-17:37:28,100,-72,-80,100,-84,100,-74,-84,-75,-85,-96,-85,100,100,-81,-91,100,-68,-73,100,100,100,-92,100,-94,-96
21,2022-07-19-17:37:33,100,-67,-86,-94,-73,-92,-75,-89,-62,-80,-97,-84,100,100,-75,-90,-94,-57,-73,100,100,100,-89,100,-83,-96
22,2022-07-19-17:37:38,100,-74,-94,-86,-72,100,-73,-86,-58,-78,100,-78,100,100,-71,100,-99,-60,-78,100,100,100,-96,100,-82,-96
23,2022-07-19-17:37:43,100,-67,-86,-93,-73,-90,-75,-89,-62,-80,100,-83,100,100,-75,100,100,-57,-72,-90,100,100,100,-89,-83,100
24,2022-07-19-17:37:48,100,-74,-86,-95,-73,100,-73,-89,-58,-78,100,-78,100,100,-71,100,100,-60,-78,100,100,100,100,100,-82,-94
25,2022-07-19-17:37:53,100,-72,-80,100,-84,100,-74,-84,-75,-78,100,-85,100,100,-81,-90,100,-68,-74,100,100,100,-92,-92,-94,-95
26,2022-07-19-17:37:58,100,-68,-86,-92,-73,100,-75,-89,-62,-80,100,-83,100,100,-75,-89,-95,-57,-71,100,100,100,-88,-89,-83,-99
27,2022-07-19-17:38:03,100,-72,-80,100,100,100,-74,100,-76,100,100,-85,100,100,-81,-90,100,-68,-73,100,100,100,-92,100,-96,-100
28,2022-07-19-17:38:08,100,-67,-86,-92,-74,-91,-74,-88,-75,-85,100,-83,100,-99,-75,-94,100,-57,-73,100,100,100,100,100,-82,-97
29,2022-07-19-17:38:13,100,-74,-93,-88,-73,-91,-74,-86,-58,-78,-98,-78,100,100,-71,100,-96,-60,-78,-92,100,100,-89,100,-82,-95
30,2022-07-19-17:38:18,100,-72,-80,100,-84,100,-74,100,-75,-85,-96,-85,100,100,-81,-90,100,-68,-74,100,100,100,-93,100,-94,100
31,2022-07-19-17:38:23,100,-74,100,-88,-73,100,100,-86,-58,100,100,100,100,-100,100,100,-97,-59,100,100,100,100,100,100,-81,100
32,2022-07-19-17:38:28,100,-74,-80,-88,-83,-91,-74,-84,-75,-85,100,-85,100,100,-81,-90,-96,-68,-74,-92,100,100,100,-92,-94,100
33,2022-07-19-17:38:33,100,-67,-85,-92,-73,-91,-75,-89,-62,-80,100,-83,100,100,-75,-90,-96,-57,-73,100,-97,100,-89,-89,-83,-98
34,2022-07-19-17:38:38,100,-74,-95,-88,-73,-92,-74,-87,-58,-78,100,-78,100,100,-71,100,100,-60,-79,100,100,100,100,-89,-81,-95
35,2022-07-19-17:38:43,100,-74,-87,-88,-73,100,-75,-88,-62,-78,100,-83,100,100,-75,100,100,100,100,100,100,100,-89,-90,-82,100
36,2022-07-19-17:38:48,100,-74,-85,100,-73,-92,-73,-86,-58,-80,100,-83,100,100,-71,100,-96,-60,-78,-90,100,100,-89,-89,-82,100
37,2022-07-19-17:38:53,100,-72,-80,-89,-73,100,-74,-84,-75,-85,100,-85,100,100,-81,-90,100,-68,-73,100,100,100,-97,100,-95,-98
38,2022-07-19-17:38:58,100,-68,-86,-92,-73,100,-75,-89,-61,-80,100,-83,100,100,-75,-90,-95,-57,-73,100,-97,100,-92,100,-83,-98
39,2022-07-19-17:39:03,100,-67,-87,100,-73,100,100,-89,100,-80,100,100,100,100,100,100,-93,-57,-73,-91,100,100,100,100,-83,100
40,2022-07-19-17:39:08,100,-67,-86,100,-74,100,-74,-84,-62,-80,-96,-85,100,100,-81,-90,100,-57,-73,100,100,100,-89,-92,-97,100
41,2022-07-19-17:39:13,100,-74,-94,-87,-73,-91,-74,-86,-58,-78,-98,-78,100,100,-71,100,-96,-60,-78,100,100,100,-89,-89,-82,-94
42,2022-07-19-17:39:18,100,-72,-80,-88,-83,-93,-74,-85,-75,-85,100,-86,100,100,-81,-89,-96,-68,-73,100,100,100,-93,100,-96,100
43,2022-07-19-17:39:23,100,-72,-80,100,-84,100,-74,-84,-75,-85,100,-85,100,100,-82,-90,100,-68,-73,100,100,100,100,100,100,100
44,2022-07-19-17:39:28,100,-74,-81,-89,-84,-92,-74,-86,-75,-78,100,-86,100,100,-72,100,-96,-67,-78,100,100,100,100,100,-82,-94
45,2022-07-19-17:39:33,100,-68,-86,100,-74,-91,-75,-89,-61,-85,100,-84,100,100,-75,-94,100,-57,-73,100,100,100,-90,-89,-83,-96
46,2022-07-19-17:39:38,100,-74,-93,-88,-73,100,-73,-89,-58,-79,-96,-78,100,100,-72,100,-96,-60,-80,100,100,100,-90,-89,-82,-97
47,2022-07-19-17:39:43,100,-74,-93,-88,-73,-92,-73,-86,-58,-78,100,-78,100,100,100,100,100,-60,-79,100,100,100,100,100,-82,-94
48,2022-07-19-17:39:48,100,-67,-87,-94,-74,-92,-74,-88,-62,-80,-98,-83,100,100,-75,100,-96,-57,-74,100,100,100,-90,100,-83,-97
49,2022-07-19-17:39:53,100,-72,-80,-89,-73,100,-74,-87,-58,-85,100,-85,100,100,-81,100,-96,-60,-73,100,100,100,100,100,-82,-94
50,2022-07-19-17:39:58,100,-67,-87,-93,-73,100,-75,-89,-75,-80,100,-83,100,100,-75,100,-97,-57,-73,100,-97,100,-89,-92,-82,-99
51,2022-07-19-17:40:03,100,-67,-86,100,-73,100,-75,-89,-61,-80,100,-83,100,100,-75,100,100,-57,-73,-90,100,100,100,100,-83,100
52,2022-07-19-17:40:08,100,-72,-80,100,-84,100,-74,-84,-75,-85,100,-86,100,100,-81,-90,100,-68,-73,100,100,100,-92,100,-93,100
53,2022-07-19-17:40:13,100,-67,-86,-94,-74,-92,-75,-90,-62,-78,100,-78,100,100,-75,-94,-95,-57,-73,100,100,100,-89,-90,-83,-97
54,2022-07-19-17:40:18,100,-72,-80,-89,-84,-93,-76,-84,-76,-85,100,-85,100,100,-81,100,100,-68,-79,100,100,100,-96,100,-96,-94
55,2022-07-19-17:40:23,100,-72,-80,100,-84,-98,-74,-84,-76,100,100,-86,100,100,-80,100,100,-68,-74,100,100,100,-95,-93,-96,100
56,2022-07-19-17:40:28,100,-74,-95,100,-73,100,-74,-86,-58,-78,100,-79,100,100,-71,100,100,-60,-78,100,100,100,100,100,-82,-95
57,2022-07-19-17:40:33,100,-67,-86,-92,-73,-91,-75,-84,-62,-80,100,-84,100,100,-75,100,-97,-57,-73,100,100,100,-94,100,-83,-96
58,2022-07-19-17:40:38,100,-74,-94,-87,-73,-92,-73,-88,-62,-78,100,-78,100,100,-71,100,-95,-60,-78,100,100,100,-89,-90,-81,-98
59,2022-07-19-17:40:43,100,-72,-80,-88,-83,100,-74,-84,-75,-85,100,-85,100,100,-82,-89,-96,-68,-73,100,100,100,-93,-92,-95,100
