index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-18-10:04:05,100,-95,-92,-91,-85,100,-86,-92,-93,-87,-90,-90,100,100,-90,-71,100,-82,-94,-94,-80,100,-75,-93,100,100
1,2022-07-18-10:04:10,100,100,100,-80,-86,100,-80,100,100,-87,100,-86,100,100,-93,-67,100,-78,100,100,-83,100,100,100,100,100
2,2022-07-18-10:04:15,100,100,-90,-89,-84,100,-78,100,-91,-89,-94,-85,100,100,-80,-72,100,-80,-82,-88,-77,100,-58,-88,100,100
3,2022-07-18-10:04:20,100,100,100,-90,-89,100,-89,-95,100,-91,-82,-82,100,100,-86,-70,100,-80,-91,-79,-91,100,-53,-88,100,100
4,2022-07-18-10:04:25,100,100,-92,-80,-88,100,-84,-87,100,-86,-92,-86,100,100,-82,-70,100,-82,-77,-80,-81,100,-54,100,100,100
5,2022-07-18-10:04:30,100,100,-91,-89,100,100,-78,-92,100,-82,-84,-84,100,100,-82,-81,100,-91,-74,-80,100,100,-55,-88,100,100
6,2022-07-18-10:04:35,100,-93,-90,-79,100,100,-80,-90,-91,-90,-84,-86,100,100,-78,-82,100,-81,-74,-79,-81,100,-55,100,100,100
7,2022-07-18-10:04:40,100,100,-90,-91,-85,100,-82,100,-93,-90,-93,-89,100,100,-84,-76,100,-79,-76,-88,-85,100,-59,-87,100,100
8,2022-07-18-10:04:45,100,-97,100,-91,100,100,-84,100,100,-94,-86,-82,100,100,-78,-68,100,-86,-81,-84,-88,100,-52,-93,100,100
9,2022-07-18-10:04:50,100,100,100,-88,100,100,100,100,100,100,-87,-80,100,100,100,-69,100,-86,100,-86,100,100,-54,100,100,100
10,2022-07-18-10:04:55,100,-98,-97,-88,-87,100,-88,100,100,-88,-89,-78,100,100,-83,-60,100,-83,-84,-88,-83,100,-57,-87,100,100
11,2022-07-18-10:05:00,100,100,100,-81,-86,100,-84,100,100,-82,-91,-86,100,100,-77,-60,100,-82,-80,-79,-84,100,-55,-88,100,100
12,2022-07-18-10:05:05,100,100,100,-93,-86,100,-94,100,100,-88,-90,-85,100,100,-82,-80,100,-84,-90,-89,-80,100,-62,-85,100,100
13,2022-07-18-10:05:10,100,100,100,100,-89,100,-92,100,100,-88,-95,-85,100,100,-94,-82,100,-84,-88,-93,-80,100,-61,-87,100,100
14,2022-07-18-10:05:15,100,100,-91,-91,-86,100,-91,-96,100,-83,-96,-87,100,100,-78,-60,100,-82,-80,-83,-84,100,-54,100,100,100
15,2022-07-18-10:05:20,100,100,100,-87,-89,100,-89,100,100,-87,-95,-85,100,100,-80,-62,100,-84,-82,100,-80,100,-54,-86,100,100
16,2022-07-18-10:05:25,100,100,-92,-81,-87,100,-83,100,100,-83,-92,-88,100,100,-78,-61,100,-82,-80,-82,-84,100,-55,-89,100,100
17,2022-07-18-10:05:30,100,100,-93,-82,-87,100,-83,100,100,-83,-93,-88,100,100,-79,-60,100,-83,-80,-82,-88,100,-55,-89,100,100
18,2022-07-18-10:05:35,100,100,100,-87,-85,100,-90,100,100,100,-90,-79,100,100,-80,-63,100,-84,-82,-87,100,100,-54,100,100,100
19,2022-07-18-10:05:40,100,100,-92,-91,-88,100,-83,-98,-96,-88,-91,-88,100,100,-79,-61,100,-80,-89,-82,-84,100,-61,-86,100,100
20,2022-07-18-10:05:45,100,100,100,-87,-89,100,-89,100,100,-88,-89,-79,100,100,-79,-62,100,-85,-82,-87,-80,100,-54,-86,100,100
21,2022-07-18-10:05:50,100,100,100,-87,-85,100,-89,100,100,100,-90,100,100,100,-80,-62,100,-85,-82,100,100,100,-54,100,100,100
22,2022-07-18-10:05:55,100,100,100,-92,-87,100,-92,100,-98,-87,-96,-85,100,100,-95,-80,100,-82,-89,100,-80,100,-61,-86,100,100
23,2022-07-18-10:06:00,100,100,-97,-88,-86,100,-83,100,100,-84,-90,-79,100,100,-81,-61,100,-89,-84,-91,-93,100,-54,-85,100,100
24,2022-07-18-10:06:05,100,100,-94,-90,-89,100,-93,-95,100,-88,-92,-83,100,100,-93,-80,100,-82,-88,-81,-84,100,-61,-86,100,100
25,2022-07-18-10:06:10,100,-100,100,-90,-88,100,-93,100,-97,-88,-95,-85,100,100,-94,-80,100,-81,-88,100,-80,100,-62,-86,100,100
26,2022-07-18-10:06:15,100,100,-93,-81,-85,100,-83,100,100,-82,-92,-88,100,100,-78,-60,100,-82,-80,-82,-86,100,-54,-88,100,100
27,2022-07-18-10:06:20,100,100,-92,-90,-85,100,-92,100,100,-92,-93,-85,100,100,-78,-80,100,-83,-89,-93,-80,100,-62,-86,100,100
28,2022-07-18-10:06:25,100,100,-96,-86,-83,100,-88,100,100,100,-95,-87,100,100,-78,-60,100,-84,-81,-82,-84,100,-54,-87,100,100
29,2022-07-18-10:06:30,100,100,-95,-81,-88,100,-83,100,100,-83,-90,-90,100,100,-81,-60,100,-83,-80,-83,-84,100,-54,-88,100,100
30,2022-07-18-10:06:35,100,-99,100,-88,-83,100,100,100,100,100,-89,-79,100,100,-79,-62,100,-84,-84,-86,100,100,-54,100,100,100
31,2022-07-18-10:06:40,100,-95,-92,-80,-86,100,-83,100,-96,-83,-91,-90,100,100,-79,-60,100,-82,-80,-83,-84,100,-55,-88,100,100
32,2022-07-18-10:06:45,100,100,100,-93,-87,100,-91,100,100,-88,-99,-85,100,100,100,-85,100,-82,-82,100,-80,100,-61,-86,100,100
33,2022-07-18-10:06:50,100,100,100,-87,-84,100,-90,100,100,100,-89,-79,100,100,-79,-62,100,-83,-82,-87,100,100,-54,100,100,100
34,2022-07-18-10:06:55,100,100,100,-92,-88,100,-92,-97,100,-88,100,-85,100,100,100,-80,100,-82,-89,100,-80,100,-61,-86,100,100
35,2022-07-18-10:07:00,100,100,100,-88,-84,100,-89,100,100,-88,-90,-79,100,100,-79,-61,100,-83,-83,100,-80,100,-54,-87,100,100
36,2022-07-18-10:07:05,100,100,-92,-81,-86,100,-83,100,-97,-82,-92,-89,100,100,-78,-60,100,-82,-80,-82,-83,100,-54,-89,100,100
37,2022-07-18-10:07:10,100,100,100,-92,-88,100,-88,100,100,-85,-93,-83,100,100,-95,-84,100,-83,-88,-91,-81,100,-62,-85,100,100
38,2022-07-18-10:07:15,100,100,100,-81,-81,100,-85,100,100,100,-91,-88,100,100,-75,-60,100,-82,-82,-83,-84,100,-54,100,100,100
39,2022-07-18-10:07:20,100,100,-94,-92,-86,100,-92,100,100,-87,-97,-85,100,100,-80,-79,100,-82,-80,-83,-80,100,-61,-86,100,100
40,2022-07-18-10:07:25,100,100,100,-88,-84,100,-90,100,100,-87,-90,-79,100,100,-79,-62,100,-84,-84,-87,-80,100,-54,-86,100,100
41,2022-07-18-10:07:30,100,100,-92,-80,-86,100,-83,-93,100,-82,-92,-89,100,100,-78,-60,100,-82,-80,-81,-84,100,-54,-90,100,100
42,2022-07-18-10:07:35,100,100,100,-87,100,100,-89,100,100,100,-90,-79,100,100,-77,-62,100,-84,-83,-88,100,100,-54,100,100,100
43,2022-07-18-10:07:40,100,100,100,-80,-88,100,-83,100,-92,-84,-92,-87,100,100,-78,-59,100,-80,-81,-82,-84,100,-54,-88,100,100
44,2022-07-18-10:07:45,100,100,100,-88,-96,100,-89,100,100,-87,-92,-87,100,100,-94,-78,100,-85,-89,-80,-80,100,-61,-86,100,100
45,2022-07-18-10:07:50,100,100,-98,-87,-84,100,-84,100,100,-87,-89,-80,100,100,-79,-62,100,-83,-83,-87,-94,100,-54,-85,100,100
46,2022-07-18-10:07:55,100,100,100,-90,-87,100,100,100,100,-85,-96,-86,100,100,-77,-60,100,-82,-84,100,-80,100,-54,100,100,100
47,2022-07-18-10:08:00,100,100,100,-87,-85,100,-91,-97,100,-88,100,-79,100,100,-79,-62,100,-84,-82,100,-80,100,-54,-85,100,100
48,2022-07-18-10:08:05,100,100,-92,-80,-88,100,-83,100,100,-83,-91,-90,100,100,-78,-60,100,-82,-80,-82,-84,100,-55,-89,100,100
49,2022-07-18-10:08:10,100,100,-92,-94,-87,100,-91,100,-103,-89,-96,-85,100,100,-78,-80,100,-82,-89,-92,-79,100,-62,-86,100,100
50,2022-07-18-10:08:15,100,100,100,100,100,100,-92,100,100,-86,100,100,100,100,100,-85,100,-82,-88,100,-80,100,-62,-89,100,100
