index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
20,2022-07-19-22:06:34,100,100,100,-86,-88,100,-90,100,100,-89,-82,-88,100,100,100,-97,100,-91,-95,-87,-83,100,-94,-61,100,100
21,2022-07-19-22:06:39,100,100,100,-69,-91,100,-92,100,100,-69,-81,-84,100,100,-92,-97,100,-81,-93,-85,-86,100,-91,-53,100,100
22,2022-07-19-22:06:44,100,100,100,-72,-88,100,-89,100,100,-65,-82,-84,100,100,-92,-92,100,-81,-82,-82,-82,100,100,-57,100,100
23,2022-07-19-22:06:49,100,100,100,100,-88,100,100,100,100,-66,-82,-85,100,100,100,-92,100,-82,-82,100,-82,100,100,100,100,100
24,2022-07-19-22:06:54,100,100,100,-72,-90,100,-88,100,100,-65,-82,-84,100,100,-93,-91,100,-81,-83,-82,-82,100,-94,-53,100,100
25,2022-07-19-22:06:59,100,100,100,-86,-88,100,-89,100,100,-87,-97,-87,100,100,100,-97,100,-81,-94,-87,-83,100,-89,-61,100,100
26,2022-07-19-22:07:04,100,100,100,-69,-88,100,-94,100,100,-69,-81,-84,100,100,-93,-97,100,-81,-97,-84,-86,100,-92,-53,100,100
27,2022-07-19-22:07:09,100,100,100,-69,-92,100,100,100,100,-69,-81,-84,100,100,100,100,100,-81,100,100,-86,100,-92,-53,100,100
28,2022-07-19-22:07:14,100,100,100,-86,-88,100,-94,100,100,-69,-97,-89,100,100,-94,-96,100,-90,-95,-85,-83,100,-91,-61,100,100
29,2022-07-19-22:07:19,100,100,100,-69,-91,100,-92,-97,100,-65,-82,-83,100,100,-94,-92,100,-81,-82,-82,-82,100,-92,-57,100,100
30,2022-07-19-22:07:24,100,100,100,-86,-89,100,-94,100,100,-88,-96,-88,100,100,100,-92,100,-90,-94,-87,-83,100,100,-61,100,100
31,2022-07-19-22:07:29,100,100,100,-86,-88,100,-96,100,100,-89,-97,-88,100,100,100,-99,100,-91,-96,-87,-83,100,100,-61,100,100
32,2022-07-19-22:07:34,100,100,100,-71,-88,100,-90,100,100,-66,-83,-84,100,100,100,-92,100,-81,-82,-81,-82,100,100,-57,100,100
33,2022-07-19-22:07:39,100,100,100,-86,-88,100,-94,100,100,-88,-81,-88,100,100,-93,-97,100,-81,-94,-85,-85,100,-89,-61,100,100
34,2022-07-19-22:07:44,100,100,100,-69,-88,100,-89,-98,100,-65,-82,-85,100,100,-94,-94,100,-81,-83,-81,-82,100,-91,-57,100,100
35,2022-07-19-22:07:49,100,100,100,-71,-88,100,-89,100,100,-65,-82,-84,100,100,100,-92,100,-81,-82,-82,-82,100,100,-57,100,100
36,2022-07-19-22:07:54,100,100,100,-69,-90,100,-94,100,100,-69,-81,-84,100,100,-93,-93,100,-81,100,-85,-86,100,-92,-53,100,100
37,2022-07-19-22:07:59,100,100,100,-71,-88,100,-90,100,100,-65,-96,-85,100,100,100,-92,100,-91,-83,-82,-82,100,-94,-57,100,100
38,2022-07-19-22:08:04,100,100,100,-69,-90,100,-94,100,100,-69,-80,-84,100,100,-93,-100,100,-81,-95,-84,-83,100,-90,-53,100,100
39,2022-07-19-22:08:09,100,100,100,-69,-90,100,-91,100,100,-69,-81,-84,100,100,-93,-92,100,-81,100,-85,-86,100,-91,-53,100,100
40,2022-07-19-22:08:14,100,100,100,-86,-87,100,-94,100,100,-88,-97,-88,100,100,100,-96,100,-91,-94,-87,-83,100,100,-61,100,100
41,2022-07-19-22:08:19,100,100,100,-69,-90,100,100,100,100,-69,-81,-84,100,100,-93,-92,100,-81,-97,-85,-87,100,-92,-53,100,100
42,2022-07-19-22:08:24,100,100,100,-71,-89,100,-90,100,100,-66,-82,-89,100,100,-93,-93,100,-92,-94,-82,-82,100,-91,-62,100,100
43,2022-07-19-22:08:29,100,100,100,-85,-88,100,-95,100,100,-87,-97,-88,100,100,100,-98,100,-91,-94,-87,-83,100,-90,-61,100,100
44,2022-07-19-22:08:34,100,100,100,-71,-88,100,-90,100,100,-65,-82,-84,100,100,100,100,100,-80,-82,-82,-82,100,100,-57,100,100
45,2022-07-19-22:08:39,100,100,100,-86,-88,100,-94,-98,100,-88,-96,-88,100,100,100,-98,100,-90,-93,-87,-83,100,-90,-61,100,100
46,2022-07-19-22:08:44,100,100,100,-69,-90,100,100,100,100,-68,-81,-84,100,100,-94,-92,100,-81,-83,-85,-87,100,-93,-53,100,100
47,2022-07-19-22:08:49,100,100,100,-71,-88,100,-90,-97,100,-65,-82,-84,100,100,100,-92,100,-80,-82,-82,-82,100,100,-57,100,100
48,2022-07-19-22:08:54,100,100,100,-69,-90,100,-93,100,100,-69,-80,-84,100,100,-94,-92,100,-81,100,-85,-86,100,-92,-54,100,100
49,2022-07-19-22:08:59,100,100,100,-71,-88,100,-90,100,100,-65,-82,-84,100,100,100,-92,100,-81,-83,-82,-82,100,-92,-57,100,100
50,2022-07-19-22:09:04,100,100,100,-85,-88,100,-96,100,100,-88,-96,-89,100,100,100,-97,100,-91,-93,-87,-83,100,-88,-61,100,100
51,2022-07-19-22:09:09,100,100,100,-69,-90,100,-93,100,100,-68,-80,-84,100,100,-92,-94,100,-82,-95,-84,-86,100,-92,-53,100,100
52,2022-07-19-22:09:14,100,100,100,-86,100,100,100,100,100,-87,100,-89,100,100,100,-97,100,-90,-95,-86,-83,100,100,-61,100,100
53,2022-07-19-22:09:19,100,100,100,-69,-91,100,-93,100,100,-68,-81,-84,100,100,-93,-92,100,-81,-96,-85,-86,100,-92,-53,100,100
54,2022-07-19-22:09:24,100,100,100,-71,100,100,-89,100,100,-65,-82,-85,100,100,-92,-92,100,-81,-83,-82,-81,100,100,-57,100,100
55,2022-07-19-22:09:29,100,100,100,-87,-88,100,-96,100,100,-88,-96,-88,100,100,100,-97,100,-90,-94,-82,-83,100,-90,-61,100,100
56,2022-07-19-22:09:34,100,100,100,-71,100,100,-89,100,100,-65,-83,-85,100,100,100,-92,100,-81,-82,-82,-82,100,100,-57,100,100
57,2022-07-19-22:09:39,100,100,100,-86,-88,100,-90,100,100,-87,-96,-88,100,100,100,-96,100,-90,-94,-86,-83,100,-90,-61,100,100
58,2022-07-19-22:09:44,100,100,100,-69,-91,100,-94,100,100,-69,-80,-84,100,100,-92,-92,100,-81,-96,-85,-86,100,-92,-53,100,100
59,2022-07-19-22:09:49,100,100,100,-71,-88,100,-90,-97,100,-66,-82,-85,100,100,-93,-94,100,-81,-83,-82,-82,100,-96,-57,100,100
