index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-18-09:43:21,100,100,100,-90,-91,100,-94,-91,100,-92,-98,-70,100,100,-91,-86,100,-88,-87,-75,-88,100,-78,-90,100,100
1,2022-07-18-09:43:26,100,100,100,-85,100,100,100,-91,100,-76,-84,-67,100,100,-86,-80,100,-89,-88,-70,-81,100,-70,-87,100,100
2,2022-07-18-09:43:31,100,100,100,-87,100,100,100,-96,100,-85,100,-76,100,100,-86,-95,100,-90,-84,-73,-80,100,-77,-86,100,100
3,2022-07-18-09:43:36,100,100,100,-97,-87,100,-91,100,100,-78,-77,-64,100,100,-91,-80,100,-94,-88,-65,-80,100,-78,100,100,100
4,2022-07-18-09:43:41,100,100,100,-94,-93,100,-83,100,100,-91,-100,-78,100,100,-88,-84,100,-82,-89,-80,-88,100,-70,100,100,100
5,2022-07-18-09:43:46,100,100,100,-92,-80,100,-90,-98,100,-90,-87,-79,100,100,-91,-74,100,-85,-83,-82,-85,100,-67,-85,100,100
6,2022-07-18-09:43:51,100,100,100,-78,-92,100,-87,-88,100,-83,-81,-63,100,100,-87,-89,100,-83,-90,-64,-89,100,-69,-86,100,100
7,2022-07-18-09:43:56,100,100,100,-77,100,100,-94,100,100,-82,100,-71,100,100,-88,-91,100,-91,-89,-68,-78,100,-72,-85,100,100
8,2022-07-18-09:44:01,100,100,100,-80,100,100,-90,-92,100,-75,-82,-64,100,100,-84,-82,100,-83,100,-65,-84,100,-72,-87,100,100
9,2022-07-18-09:44:06,100,100,100,-77,-96,100,-95,-90,100,-82,-82,-71,100,100,-90,-87,100,-91,-91,-68,-80,100,-82,-83,100,100
10,2022-07-18-09:44:11,100,100,100,-85,100,100,-90,-92,100,-77,-76,-65,100,100,100,-86,100,-90,-90,-64,-83,100,-76,100,100,100
11,2022-07-18-09:44:16,100,100,100,-88,100,100,-92,100,100,-78,-84,-73,100,100,100,-88,100,100,-91,-67,-84,100,-82,100,100,100
